N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
340,log2,163.0,44,3,True,0.1465343576964361
459,log2,214.0,9,7,True,0.1305145318909836
407,sqrt,52.0,1,4,True,0.124046890252718
467,,98.0,29,3,True,0.1288971747413189
86,sqrt,17.0,33,20,False,0.1378067559352133
430,log2,239.0,26,2,True,0.1396333034003192
344,,279.0,36,3,False,0.1313692417338069
647,log2,69.0,30,19,True,0.1416048259450069
178,,176.0,34,3,True,0.1292994798283179
23,,58.0,45,3,False,0.1300272099675828
317,sqrt,113.0,44,10,False,0.1405122684302618
326,log2,194.0,30,20,True,0.1422271228990875
758,sqrt,192.0,43,9,True,0.1462339023408815
123,log2,219.0,34,13,False,0.1376073238193863
531,,28.0,29,13,True,0.1288555280153112
234,,140.0,24,13,True,0.1283138152236079
390,log2,50.0,32,6,False,0.1363716509435633
613,sqrt,231.0,41,18,False,0.1395685862473453
35,log2,255.0,36,7,False,0.1403473110539846
551,log2,238.0,34,2,True,0.1428294614338425
556,,127.0,17,6,True,0.1279839153164663
563,,253.0,29,14,True,0.128867738161937
641,log2,265.0,8,11,True,0.1297740466144235
18,,85.0,8,14,False,0.1454168140330033
344,,91.0,23,16,True,0.1283080238571881
608,log2,194.0,14,17,True,0.1334719237546435
554,sqrt,172.0,49,13,False,0.1416467337007377
521,sqrt,170.0,8,17,True,0.1300745754147824
733,sqrt,265.0,15,7,True,0.1337230508561745
759,,268.0,18,2,True,0.1281623329517794
776,sqrt,288.0,2,14,True,0.1280224377027259
29,sqrt,5.0,50,2,True,0.15415085284168
413,sqrt,168.0,20,19,False,0.1324912827650034
339,,127.0,16,11,True,0.1279745929321069
203,,216.0,16,17,True,0.1278016728369465
287,,186.0,18,6,False,0.1423982646346001
445,log2,34.0,13,10,False,0.1296168250019239
280,log2,299.0,1,4,False,0.1238679829572207
28,,2.0,18,3,True,0.133532353783462
688,,269.0,28,8,True,0.12884283217639
106,log2,274.0,41,8,False,0.1408852769562098
71,,277.0,25,16,True,0.128913121759102
119,sqrt,79.0,8,3,True,0.1311164383736753
797,log2,7.0,33,20,True,0.142365534363799
798,sqrt,172.0,1,3,False,0.1235044938818776
536,,275.0,1,4,True,0.1220887551926356
359,sqrt,28.0,24,5,True,0.1389501835858291
631,log2,121.0,12,16,True,0.132229486220855
718,sqrt,70.0,36,14,False,0.1377603882424993
40,,188.0,38,13,True,0.1299991761830753
360,,200.0,29,9,True,0.1288909108661196
417,sqrt,207.0,1,12,True,0.1275705563687292
356,log2,256.0,46,8,False,0.1409701002296172
660,sqrt,103.0,18,11,True,0.135741435654693
5,log2,25.0,5,7,False,0.1324572487853221
644,,251.0,40,11,False,0.1317242504495362
610,sqrt,237.0,23,4,False,0.1330945378220891
28,log2,19.0,25,4,True,0.1433993006165091
375,,239.0,48,8,False,0.1300272099675831
72,log2,294.0,45,18,False,0.1433389899596957
99,,210.0,33,17,False,0.1338772782768449
131,,121.0,45,5,True,0.1331548944359628
523,,295.0,45,10,True,0.1329915344956253
343,,119.0,24,12,True,0.128441632533228
340,log2,8.0,46,6,False,0.1409843645003639
590,sqrt,193.0,42,3,True,0.1455759446620519
53,,71.0,11,13,False,0.1431405373463582
627,,62.0,28,11,False,0.137800921138249
457,sqrt,94.0,36,4,True,0.1437698592453644
336,sqrt,6.0,29,2,False,0.1356978443371139
217,log2,241.0,20,5,True,0.1367039661446278
25,log2,225.0,8,3,True,0.1328581112471878
33,sqrt,267.0,1,16,True,0.1301379943693291
792,,59.0,49,15,False,0.1300272099675822
436,log2,188.0,17,8,False,0.1312883266078542
301,,134.0,49,5,False,0.1300272099675829
349,log2,33.0,23,7,True,0.1386388123317019
702,,227.0,34,5,True,0.1291378763899523
56,sqrt,270.0,33,5,True,0.1461345941952354
289,sqrt,297.0,5,16,True,0.1295959123794479
13,log2,282.0,27,17,False,0.1440320550326537
158,sqrt,218.0,7,17,True,0.1310251188609417
604,,295.0,4,11,True,0.1250523737073819
753,log2,87.0,31,18,True,0.1417947154237353
111,sqrt,50.0,42,4,True,0.1464946697844678
603,sqrt,262.0,41,13,False,0.1394102493090545
440,,30.0,50,15,True,0.1363211903383379
331,log2,156.0,28,2,False,0.134982728420236
736,sqrt,22.0,19,12,True,0.1357298316095392
299,log2,13.0,31,19,True,0.1425729272268406
245,log2,142.0,20,14,False,0.1323479637797593
18,log2,269.0,24,8,False,0.1397595167982319
8,,197.0,28,14,False,0.1378009211382494
245,sqrt,223.0,45,16,True,0.1471313191420827
366,,14.0,31,13,False,0.1339104720001419
734,,30.0,20,19,False,0.1407062147958615
502,sqrt,127.0,5,15,False,0.1264627411387849
280,sqrt,225.0,28,6,True,0.141265121203021
262,log2,60.0,6,18,False,0.1277101406583274
418,sqrt,217.0,28,9,False,0.134885787389129
369,sqrt,276.0,25,11,True,0.1392999358245333
591,log2,286.0,27,8,False,0.1347565731782362
468,sqrt,22.0,44,15,False,0.1404561413128577
459,log2,231.0,32,13,False,0.1366200866313201
720,,38.0,38,10,True,0.1299334398797647
336,log2,103.0,9,4,False,0.1281422522115625
417,log2,144.0,44,12,True,0.1465519947794611
51,sqrt,172.0,19,10,False,0.1338323117740785
135,sqrt,19.0,33,16,False,0.1371215221315506
105,,206.0,47,3,False,0.1300272099675829
60,log2,42.0,6,14,False,0.1291341177014227
33,,12.0,37,16,False,0.1316385321968526
659,log2,95.0,39,9,False,0.138664159890135
537,sqrt,7.0,43,9,False,0.140014672888463
551,sqrt,16.0,36,5,True,0.1435776014371155
195,sqrt,139.0,4,17,False,0.1271844189978847
193,,239.0,46,16,True,0.1340213073518626
135,,134.0,15,6,True,0.1277065332984278
312,sqrt,60.0,48,16,False,0.1417028886932131
392,log2,156.0,29,14,False,0.1353564004678467
