N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
160,sqrt,209,45,4,False,0.1417416238287165
221,log2,31,29,5,False,0.13590384852748216
677,sqrt,166,38,2,False,0.13796990119275973
483,sqrt,155,20,6,False,0.13254381271196083
695,,199,43,16,True,0.13154014491985846
597,log2,268,18,6,True,0.13557243323316073
449,,25,27,18,False,0.1378009211382494
648,sqrt,140,16,9,False,0.13067714494835647
107,log2,16,4,18,False,0.12825919770780453
113,log2,133,34,9,False,0.1377289991414886
120,sqrt,125,1,19,False,0.12789884786161207
538,,182,43,13,True,0.13149679277785933
148,log2,227,5,4,True,0.12786427864803193
647,,32,20,16,False,0.14070621479586154
293,,284,11,17,True,0.12659291665848948
23,sqrt,36,27,18,False,0.14034171647796712
247,,138,18,12,False,0.14239826463460006
270,sqrt,87,35,4,True,0.1436116236750867
514,log2,209,32,14,True,0.14236588281989834
23,sqrt,204,20,11,False,0.13639051532509755
287,sqrt,252,25,7,False,0.13461704280803413
138,log2,154,38,12,True,0.14549518202105013
506,,273,25,14,False,0.13847423997871885
237,sqrt,153,15,13,False,0.13025580425255456
743,log2,242,25,12,True,0.13903405852100537
486,sqrt,242,26,3,False,0.13482205943654016
15,,191,39,9,True,0.12937089219584796
144,,212,17,13,True,0.12806422421157798
501,,9,3,19,True,0.1269174036197608
785,sqrt,10,48,11,False,0.14142675750913347
64,sqrt,159,46,9,True,0.14905019875898234
709,,63,27,2,False,0.13780092113824885
372,sqrt,291,22,10,True,0.13773355684335709
90,sqrt,217,39,20,False,0.1394376472884686
484,,231,2,11,True,0.12529426017536752
240,,153,31,2,True,0.1289418039493012
547,,287,31,13,True,0.12900085800050343
403,,51,11,13,False,0.14314053734635854
80,sqrt,215,40,19,True,0.1474154547814737
86,sqrt,233,15,11,False,0.13112513230581196
90,,255,6,9,True,0.12584649434579287
721,sqrt,7,22,4,False,0.13287506213284886
740,log2,278,12,14,True,0.13199981995206808
169,log2,237,29,7,False,0.1364348335085643
281,,133,49,9,False,0.13002720996758296
711,sqrt,170,34,11,True,0.14287519863893985
358,log2,284,32,19,False,0.1365138872223947
527,log2,245,40,4,True,0.14498395472675416
17,,178,38,2,True,0.1293313468849908
572,log2,296,47,9,True,0.1476721180585315
150,sqrt,68,8,2,True,0.13023961670006126
737,,119,8,3,False,0.14541681403300313
438,sqrt,226,2,4,True,0.12416761050827173
594,sqrt,278,2,6,True,0.12481870245926859
797,,294,21,13,True,0.12854236669610994
299,,131,36,19,False,0.13136924173380685
70,,103,46,3,True,0.1339885616279238
76,log2,166,31,19,False,0.13729082749997087
205,log2,232,49,10,False,0.1424487083425082
343,log2,33,39,2,False,0.1386740808809915
116,sqrt,237,6,2,True,0.12889341714747518
49,,124,48,10,True,0.13518089781785855
276,log2,48,5,3,True,0.1279331817327806
723,log2,123,25,19,True,0.13911164026671577
178,,45,47,18,True,0.13487959061355628
323,sqrt,98,11,6,False,0.12855066292307812
163,,272,34,4,False,0.13364833130116618
601,,202,11,17,True,0.12691125565462605
478,log2,239,13,12,False,0.1295237329670862
415,log2,70,38,20,True,0.14415205664820427
118,log2,105,47,16,False,0.142048763956377
393,sqrt,257,22,20,True,0.13756797495460316
658,log2,198,28,14,False,0.13479017891519526
696,log2,191,20,8,True,0.13620293689260188
236,sqrt,106,12,3,True,0.13268666571520574
460,log2,239,3,12,False,0.12659532193334846
132,sqrt,251,7,14,False,0.1266553043491818
581,sqrt,120,37,3,True,0.14368615936555823
454,,12,22,3,False,0.13896852573520113
166,log2,165,21,3,False,0.13334379895974502
