n_estimators,max_features,max_depth,min_samples_leaf,min_samples_split,bootstrap,Error-
566,log2,245,8,15,True,0.49044189264510796
45,,276,2,20,True,0.46945391806328984
580,log2,224,16,17,False,0.4994409014459077
795,sqrt,159,40,5,True,0.5639383488704968
567,,244,2,12,False,0.5470927023501898
114,,17,36,11,False,0.5613186919141078
476,,181,13,13,False,0.5374059749754786
321,,162,14,14,False,0.5318475607518467
114,sqrt,115,46,3,False,0.548356245353262
327,sqrt,51,45,4,False,0.5489339745159343
224,log2,60,37,10,True,0.5601733014560214
499,,199,26,4,False,0.5367859438428642
27,log2,286,24,11,True,0.5477347187352073
621,sqrt,162,43,15,True,0.5664055245807607
452,log2,207,38,12,True,0.5608697547078965
637,sqrt,203,18,7,True,0.5272580559462121
346,sqrt,215,10,4,False,0.47848583195680044
644,sqrt,199,8,14,True,0.49058905872717967
647,,154,30,20,False,0.5490143419253914
161,sqrt,156,22,16,True,0.5369839074162068
504,log2,194,47,2,False,0.5513709985767814
491,log2,106,4,16,False,0.4538465474724494
389,log2,226,18,4,True,0.5262943731205763
264,log2,100,13,7,False,0.4916738986638797
679,sqrt,179,17,4,False,0.5022478729977733
666,log2,231,43,5,False,0.5470530289703791
678,log2,290,2,12,True,0.4639634850271773
118,,279,1,5,True,0.416860711554232
81,log2,16,20,3,False,0.5074958814607853
700,log2,243,18,20,True,0.5271156933024916
272,sqrt,199,17,9,False,0.5008252476262036
8,,150,9,17,True,0.49568537912255306
689,log2,148,2,6,True,0.43895179685693364
563,log2,36,10,4,True,0.5013714726981636
623,,244,5,18,True,0.4696536511198194
714,log2,257,2,7,False,0.4090569427429319
322,log2,231,16,19,True,0.520293200836089
784,sqrt,205,12,2,True,0.5086247007044966
749,,241,15,9,True,0.49807022596133066
742,sqrt,154,50,2,False,0.5554238586000256
585,,76,12,4,False,0.5386882730595193
456,,90,15,17,False,0.5292112276560521
472,sqrt,27,23,11,False,0.5170609274958308
542,log2,248,20,19,True,0.5315692799067482
97,,185,17,3,True,0.4998860569554123
639,log2,49,6,17,False,0.46235462920929604
55,sqrt,1,35,8,False,0.6888909043017352
371,sqrt,44,43,5,False,0.546863258562485
307,sqrt,116,5,17,True,0.48478961927095265
245,,78,3,8,True,0.43753270767190516
107,sqrt,277,39,14,False,0.5422714924002592
47,log2,205,42,19,False,0.5475150883895253
164,sqrt,165,9,13,True,0.4997468994010058
640,log2,241,4,16,True,0.47937551282360913
318,sqrt,13,41,19,True,0.5656205435474333
645,,232,11,17,True,0.48569848830155327
395,sqrt,33,31,15,True,0.5523538416696616
438,sqrt,299,34,18,True,0.5567754059946111
510,,258,10,3,False,0.5428175848191701
185,log2,39,13,8,True,0.5118702918869149
485,,72,27,7,False,0.5411840640280844
772,,67,43,9,False,0.5635446688856909
456,sqrt,89,30,5,True,0.5517634645284717
301,sqrt,38,37,9,False,0.5384272363677216
381,,2,40,4,False,0.6217145438326261
269,,61,12,19,False,0.5386882730595217
683,log2,117,16,12,True,0.520565950497176
396,log2,60,8,14,True,0.48983272171421643
377,log2,19,41,6,True,0.5650851274101545
492,,82,36,11,True,0.5375769565112711
78,log2,28,4,4,True,0.46428560168644206
184,log2,105,37,5,True,0.5615478699447192
365,,166,42,14,True,0.5448733938636632
664,log2,256,48,5,False,0.5531302099999051
688,log2,93,17,20,False,0.5022270932189996
427,,26,24,17,True,0.5185099630973579
192,sqrt,186,40,5,False,0.5434181406629681
485,,202,10,20,True,0.48103145390667157
18,log2,57,33,15,True,0.5660132438495594
768,log2,232,16,12,False,0.4993302918260534
350,sqrt,18,38,12,False,0.5402012144101399
575,sqrt,141,26,2,False,0.5220260958152855
230,sqrt,69,24,2,True,0.5389584891126725
566,log2,22,29,18,False,0.5267993621794411
773,,2,16,2,False,0.6217145438326277
795,,7,9,10,True,0.49356336061265493
756,,10,37,8,True,0.5394769698037891
550,sqrt,187,40,9,True,0.5639306078317732
395,log2,183,41,16,False,0.5443743202204059
188,log2,216,14,18,True,0.5168203142910435
241,log2,124,8,9,False,0.46786050007778013
348,,294,11,2,False,0.5376900551857776
676,sqrt,105,22,20,False,0.513665114538796
121,sqrt,194,42,6,False,0.5461296503284847
289,,10,50,13,False,0.5720194333207378
599,log2,6,17,12,False,0.5291681285791211
124,sqrt,87,32,3,False,0.5331836323158448
687,,139,18,10,True,0.506017936151916
134,,234,35,16,True,0.5358118371116128
61,,50,5,17,False,0.5293760896279998
328,,226,23,13,True,0.5166764348807895
548,log2,104,13,5,False,0.4913428433738244
695,,294,15,14,True,0.498040692442757
471,,278,32,10,False,0.547079143284642
20,sqrt,213,8,8,False,0.4694201801600857
340,,17,29,5,False,0.552134208128269
565,log2,38,41,5,True,0.564636416111167
674,log2,144,41,8,False,0.5446971512938001
171,,212,34,4,True,0.5345307828255794
792,sqrt,250,11,14,True,0.50540769288355
511,,51,14,14,True,0.494642403061321
128,sqrt,91,39,15,False,0.5427332812792725
782,log2,233,16,18,False,0.49939897960744284
81,,7,43,11,True,0.545959096895466
641,sqrt,125,47,18,False,0.5511373620478366
332,,54,9,20,True,0.47933373141608193
26,log2,203,19,4,True,0.5420271048658238
754,log2,153,3,18,True,0.48288416674573115
500,log2,82,32,20,False,0.5330753418512009
111,log2,294,20,12,True,0.5319728037811905
26,sqrt,236,42,4,False,0.5522586916583709
607,,2,37,3,True,0.6269891861846899
650,,67,15,20,True,0.4976438865037839
571,log2,11,20,11,False,0.5093747300084526
438,log2,51,4,20,True,0.48737816665028083
532,log2,215,49,6,False,0.5543841929497624
579,log2,176,27,4,False,0.5239052069159743
435,,230,17,3,False,0.5374698585811284
498,log2,31,25,16,False,0.5205926070137122
633,sqrt,248,34,15,False,0.5362314170552166
309,log2,200,25,18,False,0.5207351018808679
364,,222,9,11,False,0.5430366538773722
422,,157,29,20,False,0.5521342081282685
598,sqrt,153,2,4,True,0.4291090146773826
616,sqrt,58,5,6,False,0.44175634523431956
154,log2,110,12,15,True,0.5103922845276927
577,log2,119,20,19,True,0.5314455151832124
6,sqrt,33,9,14,False,0.5018111039129876
305,,151,25,5,False,0.534053179640213
