N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
392,,104,27,16,False,0.41961694521116577
244,sqrt,154,12,10,False,0.5702792256576652
10,,247,40,8,True,0.5979717322188677
689,sqrt,85,44,8,False,0.8820125478569807
102,,294,33,16,True,0.5323982447958046
132,log2,205,26,3,False,0.745895676934822
782,log2,213,32,5,False,0.7852501199937693
603,,197,22,8,True,0.37388286853935293
276,,284,29,5,True,0.44873697562590475
302,log2,163,39,13,False,0.8628252473396499
179,log2,154,34,7,True,0.952259007339788
293,sqrt,215,35,12,True,0.9524679831827974
462,sqrt,28,50,2,True,1.0827873082320354
38,log2,204,41,6,True,1.0428008184801136
765,log2,188,21,5,True,0.7831875487046793
65,,287,17,5,False,0.3414955412264893
287,log2,87,41,7,True,0.9966725396727986
364,sqrt,274,30,16,False,0.7812997522359165
564,sqrt,136,30,2,False,0.7672933181076855
210,sqrt,177,13,3,True,0.6637009036340489
204,,10,43,4,True,0.6366168413954625
568,log2,171,23,8,True,0.8045109837175164
761,,33,28,10,False,0.44291358145892773
423,,52,42,5,False,0.48968206791257757
592,log2,300,27,20,False,0.7316626144361952
531,sqrt,36,47,6,False,0.9055871396684876
720,,113,30,15,True,0.4637272078803967
444,,209,4,20,False,0.3021103060669516
16,,123,48,18,True,0.6363996922264589
261,log2,71,32,4,False,0.7986418243650591
58,,197,8,4,False,0.2761174888098851
534,log2,103,19,16,True,0.7554561963105835
626,sqrt,85,15,8,True,0.6881482583904677
297,sqrt,216,26,16,False,0.7374939847013389
673,sqrt,38,4,18,True,0.5373921675363712
44,sqrt,29,9,20,True,0.6501703688921626
370,sqrt,3,42,14,False,1.1087440138805924
528,log2,38,3,19,True,0.5376107826785633
89,,228,15,12,False,0.336050723065076
715,,103,28,14,False,0.44291358145892734
353,log2,15,4,18,False,0.4777235527295685
342,,216,47,18,False,0.6170438898058289
512,,80,27,17,False,0.4196169452111653
372,log2,274,9,18,False,0.5178707472949139
595,log2,269,26,9,False,0.7241712447341552
603,log2,125,27,12,False,0.7319384835526979
493,,71,47,5,True,0.6362382801077159
201,,261,41,12,True,0.6307838883859386
331,,271,29,17,False,0.45395413723069744
43,,184,36,6,True,0.5893697969471534
484,,,8,9,True,0.2005165795771533
160,log2,226,45,10,False,0.9193855868133808
224,log2,6,29,18,False,0.8045699497437798
783,sqrt,259,12,20,False,0.5590301635071678
564,,294,42,19,True,0.626963593148674
612,,279,8,2,False,0.27611748880988557
480,log2,8,37,13,True,0.968966724802781
14,log2,152,23,19,True,0.8717119599271953
38,sqrt,212,1,5,True,0.406637916624724
542,log2,226,25,4,True,0.8351964974798696
362,sqrt,67,21,6,False,0.6815904724698659
623,,147,34,9,True,0.5433391283458879
209,log2,111,48,9,True,1.050584755746866
187,sqrt,145,29,4,False,0.7932306749902588
93,log2,84,10,18,False,0.543053138729213
179,log2,22,39,16,False,0.8746207367578845
453,sqrt,151,29,6,False,0.7725925694476571
793,,243,2,14,True,0.18540439104846662
453,sqrt,124,28,9,True,0.86945089473868
711,log2,193,19,19,False,0.6530632385520417
777,,236,35,14,True,0.5595452250154331
56,log2,49,49,12,True,1.110544268469465
442,,132,26,10,True,0.3963191115060785
26,sqrt,224,10,4,False,0.5999662677014961
175,,146,47,9,True,0.6424229020727581
170,sqrt,72,25,3,False,0.7409617807472815
498,,161,36,18,False,0.48971643419301514
440,log2,132,7,12,True,0.551540454251545
514,log2,7,34,17,False,0.8164163010358113
243,log2,253,36,19,False,0.8477858626354399
12,,131,15,15,True,0.2958451779072406
782,log2,146,32,17,True,0.9032111967600329
624,sqrt,223,18,6,False,0.6395990575161042
439,log2,156,25,5,False,0.7256730595854965
547,,237,9,10,False,0.28804834242437954
681,sqrt,273,21,14,True,0.7811120500114833
460,sqrt,37,19,10,False,0.6616423729216544
656,log2,163,41,9,True,0.997247967105917
521,,229,30,13,False,0.47215481312720203
16,log2,246,48,20,False,0.9646937846365646
309,,156,4,10,False,0.23322825104852352
455,,225,36,13,False,0.4897164341930161
400,sqrt,214,20,18,False,0.6755178934239755
601,sqrt,107,38,11,True,0.9706279143335427
104,,82,37,19,True,0.5912888583287996
154,log2,25,39,11,False,0.8706395366403522
18,log2,42,25,15,True,0.8847137568669701
275,,227,40,16,False,0.49039538651283304
404,sqrt,58,11,6,False,0.5574491127869934
790,log2,79,19,2,True,0.7509921993922143
512,sqrt,141,21,16,False,0.674855311729754
48,,122,29,18,True,0.45812967300416557
386,log2,288,5,15,False,0.47270933249967734
537,sqrt,262,6,13,True,0.5301694822877311
206,sqrt,74,23,17,False,0.7095112977293828
603,log2,204,47,6,False,0.9048856023978816
202,sqrt,21,21,3,False,0.6752247042527458
395,sqrt,95,3,15,False,0.4505931960556284
263,log2,260,30,8,False,0.7862922883723488
401,log2,222,7,8,True,0.5458962782577764
729,,224,48,13,False,0.6454953991159265
309,,224,10,4,True,0.23071701605868578
299,sqrt,260,10,16,False,0.5274861673017696
640,sqrt,12,19,15,True,0.7525319157757814
61,,74,3,10,True,0.16173414843249478
647,,170,13,6,True,0.26471017472209485
759,log2,264,6,14,False,0.46286652985253096
398,,125,4,2,False,0.2236326891225697
