N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
770,None,83,6,4,False,0.24893256355331803
170,None,68,11,16,True,0.2456342945646933
100,sqrt,24,11,14,True,0.6113373099141279
61,sqrt,56,39,20,True,1.015787142059389
78,sqrt,104,15,14,False,0.6287740500712522
111,sqrt,182,6,15,False,0.5042961840582064
453,sqrt,20,33,5,True,0.930688583310937
480,None,182,20,9,True,0.36006461736390843
800,sqrt,262,11,17,True,0.6170872326361468
526,sqrt,220,41,13,False,0.85830067318928
618,sqrt,53,36,12,False,0.8200399640389321
408,None,129,46,15,False,0.6073946246387009
7,sqrt,77,17,11,True,0.7281634255803322
717,None,89,11,16,False,0.30912448406701726
715,log2,238,30,8,False,0.7658700953878791
340,sqrt,53,5,17,False,0.4849415188609945
254,None,18,16,13,True,0.309252013727233
487,None,193,36,13,True,0.5747819681247295
679,log2,282,14,5,False,0.5942220552884298
460,log2,51,32,12,True,0.9181770893215279
714,log2,298,22,5,True,0.7925087972177373
192,sqrt,249,15,12,False,0.6108293200057519
82,log2,194,50,17,False,0.9608587117555226
131,None,165,50,6,False,0.6454953991159279
213,sqrt,215,30,20,False,0.7844561532635869
228,sqrt,248,4,20,True,0.5583230777791709
353,None,186,38,12,True,0.6032878091232353
575,None,65,15,2,True,0.2900023492727666
259,log2,260,1,11,False,0.41093759777912836
173,sqrt,234,19,6,True,0.7720039611321762
649,None,242,11,19,True,0.2415847145427248
604,sqrt,71,4,3,False,0.40635145843642645
788,sqrt,236,37,6,True,0.9582913410645539
109,None,187,10,18,False,0.3025088172569002
375,sqrt,172,23,15,False,0.7056967576728708
414,log2,164,24,10,True,0.8326661256659543
201,log2,169,34,3,True,0.9396480551413734
411,None,10,18,7,False,0.35706829607128904
192,log2,219,39,8,False,0.874856037632524
184,None,50,26,17,True,0.40097929733378673
789,log2,295,16,8,False,0.6115559096193156
625,log2,196,1,11,False,0.4041210323937421
438,log2,172,47,4,True,1.0547177688110378
690,log2,95,8,11,True,0.559905310382152
639,sqrt,137,1,5,True,0.3798596204010826
166,sqrt,91,20,11,False,0.6813638609375694
263,log2,269,32,6,False,0.79624594435523
192,sqrt,7,36,7,False,0.8565997800330907
9,sqrt,226,35,7,True,0.995502290017645
86,log2,204,27,18,False,0.7414300846245908
393,sqrt,180,2,4,True,0.3896356070681062
433,log2,23,33,8,True,0.9325700816559829
105,sqrt,103,17,6,False,0.6302821728315241
479,sqrt,26,36,4,True,0.9635547329045743
195,None,287,30,10,True,0.4713742971500623
686,sqrt,215,49,15,True,1.0601823167981397
435,sqrt,226,32,6,True,0.9190421799532037
402,sqrt,159,29,10,True,0.8814569713843837
378,log2,151,3,19,True,0.5391644736371857
301,None,18,50,16,True,0.6408369380803569
246,log2,289,29,4,True,0.889965720104354
254,None,154,24,19,False,0.3938709004580579
263,sqrt,270,22,15,False,0.6979050456877651
277,None,114,33,7,False,0.489716434193018
314,sqrt,102,29,11,True,0.8822055067001875
425,sqrt,115,48,12,False,0.9230422758011717
509,log2,163,3,17,False,0.46956980578941737
47,None,215,17,5,False,0.3414955412264893
720,None,231,45,18,True,0.6341188809445814
537,log2,208,37,15,False,0.8341567338419204
94,log2,27,10,3,False,0.54367864946716
437,sqrt,126,43,4,True,1.0265113396636973
558,sqrt,218,5,5,True,0.4843606604159661
316,sqrt,222,47,12,False,0.9107530174134837
431,None,212,30,5,False,0.4721548131272028
361,None,104,49,16,True,0.639539856620195
326,None,98,4,19,True,0.22278936005672026
173,None,217,25,11,True,0.39489664571949473
320,sqrt,156,4,15,False,0.4640495730524945
322,None,53,8,16,False,0.27611748880988557
470,log2,288,29,4,False,0.7744625649335676
187,sqrt,264,36,5,True,0.9654714418543744
144,log2,144,15,17,False,0.6152138767886826
31,log2,264,33,13,False,0.8903230045235682
481,None,249,28,3,False,0.4429135814589276
789,sqrt,4,12,5,True,0.8880089455707055
554,None,231,49,5,True,0.637374138956622
606,log2,146,2,14,True,0.49052076828321267
153,log2,4,22,3,False,0.9391722145765696
74,None,46,27,17,False,0.4196169452111662
696,sqrt,32,8,14,True,0.5599029979407532
71,log2,144,3,20,True,0.5698263899736147
518,sqrt,137,33,11,True,0.9278577117366397
698,log2,135,17,14,False,0.6268059684712705
741,sqrt,297,24,14,True,0.8114057892543594
696,None,57,26,11,False,0.3967607565439802
16,log2,145,27,18,True,0.9232730581092832
653,None,98,46,9,False,0.6073946246386989
584,sqrt,125,44,7,True,1.0235536247688142
11,sqrt,273,24,20,True,0.8838800510444056
430,log2,269,17,11,False,0.6377869602611258
775,log2,195,8,8,True,0.5567416711126256
642,sqrt,173,12,18,False,0.5599594573889101
777,None,145,48,8,True,0.6367492330715452
706,sqrt,60,40,7,True,0.9849350662071092
248,sqrt,120,7,14,True,0.549509598159819
734,None,16,14,18,True,0.27532859112577746
21,sqrt,120,40,10,False,0.9061597012654016
577,sqrt,189,1,17,True,0.5055747289026317
449,None,102,23,2,True,0.3787120619100399
675,None,100,35,19,True,0.5598382854345286
528,log2,112,26,16,True,0.8437349493247384
129,None,242,11,8,True,0.24725691494268265
81,sqrt,36,7,2,True,0.5674039602248959
642,sqrt,5,28,11,False,0.801568603373405
398,None,151,1,15,True,0.1929517766438238
627,None,81,10,8,False,0.3025088172569024
252,None,78,46,7,True,0.6406151734575729
587,None,124,5,6,False,0.22690781825072168
448,sqrt,290,6,2,True,0.5213675058227127
714,log2,182,7,15,False,0.4778977946289687
319,log2,26,50,17,False,0.9395453599281853
411,None,174,21,15,True,0.37064907683827814
567,sqrt,208,46,20,False,0.894990554663791
564,log2,134,4,9,True,0.4601626151153327
522,None,148,26,4,False,0.3967607565439799
219,sqrt,126,4,19,False,0.4922100383126195
341,sqrt,277,23,2,False,0.7058295446475275
230,None,21,2,4,False,0.21495623118912932
451,sqrt,258,23,2,True,0.8157112435730801
236,log2,124,21,5,False,0.6843439740799835
507,sqrt,84,37,4,False,0.8390054131276939
146,log2,270,4,10,True,0.4840045263172193
302,None,140,32,19,False,0.4897164341930181
761,sqrt,291,45,12,True,1.031452106916016
91,sqrt,288,31,12,False,0.8012155549191325
110,sqrt,184,47,7,False,0.9408598731382761
174,log2,190,32,17,False,0.8071014594009586
647,sqrt,250,9,12,True,0.581747243028348
15,None,143,40,6,False,0.4903953865128334
43,log2,187,40,11,False,0.9324140800938324
378,log2,32,42,17,False,0.885824351582653
279,log2,269,32,16,False,0.791890657694074
606,None,211,8,4,False,0.2761174888098857
126,log2,94,8,12,True,0.5877855807411093
709,None,157,44,2,False,0.5342992346340097
208,log2,276,2,7,True,0.4161372599701239
116,sqrt,219,8,5,False,0.5308981456575047
141,log2,138,25,13,True,0.8570433390698552
286,None,9,9,6,False,0.28804834242437843
694,None,202,31,2,True,0.48600595465764496
