Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
81,4100,1e-06,True,False,False,cyclic,0.42085657634849455
86,600,1e-06,False,True,False,cyclic,0.8037855897560151
1,8100,0.001,False,True,True,cyclic,0.8037855897560151
46,100,0.1,False,False,False,random,0.8037855897560151
66,3100,0.001,False,True,False,cyclic,0.8037855897560151
56,4600,1e-07,False,False,True,random,0.8037855897560151
66,7100,1e-07,True,True,False,random,0.42085657634849455
51,4600,1e-07,True,False,True,random,0.42085657634849455
11,3600,1e-06,True,False,True,cyclic,0.42085657634849455
61,5100,1e-08,True,False,True,cyclic,0.42085657634849455
71,3100,1e-08,False,False,True,random,0.8037855897560151
1,3100,9.999999999999999e-06,True,True,False,cyclic,0.42085657634849455
96,2600,1e-08,True,False,False,random,0.42085657634849455
76,7600,1e-07,False,False,False,random,0.8037855897560151
6,1600,0.1,False,True,True,cyclic,0.8037855897560151
51,1600,1e-06,True,True,True,random,0.42085657634849455
91,9100,0.001,False,False,True,random,0.8037855897560151
11,3100,1e-07,True,False,False,cyclic,0.42085657634849455
61,9100,1e-07,True,False,True,random,0.42085657634849455
11,8100,9.999999999999999e-05,True,True,True,cyclic,0.42085657634849455
81,1100,9.999999999999999e-05,False,False,True,random,0.8037855897560151
86,3600,1e-08,False,False,True,random,0.8037855897560151
26,2100,1e-06,True,True,False,cyclic,0.42085657634849455
86,2100,1e-07,True,True,True,cyclic,0.42085657634849455
81,1100,9.999999999999999e-06,False,True,True,cyclic,0.8037855897560151
96,2600,9.999999999999999e-05,True,False,True,cyclic,0.42085657634849455
71,7100,0.1,False,False,True,cyclic,0.8037855897560151
6,8600,0.1,True,True,True,random,0.42085657634849455
56,6600,1e-08,False,False,True,cyclic,0.8037855897560151
56,3600,0.001,True,False,True,random,0.42085657634849455
31,3600,9.999999999999999e-06,True,True,True,cyclic,0.42085657634849455
76,600,1e-06,True,False,False,random,0.42085657634849455
41,6100,9.999999999999999e-06,True,False,True,random,0.42085657634849455
31,4100,9.999999999999999e-06,False,True,True,random,0.8037855897560151
56,7600,0.001,True,False,False,random,0.42085657634849455
46,4100,9.999999999999999e-06,False,False,False,random,0.8037855897560151
36,8100,0.01,True,True,False,random,0.42085657634849455
46,100,9.999999999999999e-06,True,False,False,cyclic,0.42085657634849455
71,6600,1e-06,True,True,True,random,0.42085657634849455
41,3600,1e-08,False,True,False,cyclic,0.8037855897560151
26,9600,1e-08,False,True,False,random,0.8037855897560151
61,5100,1e-08,True,True,False,random,0.42085657634849455
1,8600,0.1,False,True,True,cyclic,0.8037855897560151
76,7600,0.1,True,True,True,cyclic,0.42085657634849455
6,600,0.1,True,False,False,random,0.42085657634849455
11,6600,1e-06,False,False,True,cyclic,0.8037855897560151
76,3100,0.001,False,True,True,cyclic,0.8037855897560151
86,8600,9.999999999999999e-05,False,False,True,random,0.8037855897560151
96,1100,0.1,True,False,False,cyclic,0.42085657634849455
41,1100,9.999999999999999e-05,True,True,False,cyclic,0.42085657634849455
71,7100,9.999999999999999e-06,True,False,False,random,0.42085657634849455
26,1600,1e-07,False,False,True,random,0.8037855897560151
11,6600,0.01,True,True,False,cyclic,0.42085657634849455
11,8600,9.999999999999999e-05,True,True,True,cyclic,0.42085657634849455
26,7600,1e-06,False,False,False,cyclic,0.8037855897560151
86,5600,9.999999999999999e-05,False,False,True,random,0.8037855897560151
66,8100,1e-08,True,False,True,random,0.42085657634849455
26,7600,9.999999999999999e-06,False,False,False,random,0.8037855897560151
71,2100,1e-08,False,True,True,cyclic,0.8037855897560151
46,9600,1e-07,False,False,True,random,0.8037855897560151
1,2600,9.999999999999999e-06,False,True,True,cyclic,0.8037855897560151
11,2600,0.001,False,True,True,random,0.8037855897560151
36,1100,1e-06,True,True,True,cyclic,0.42085657634849455
71,5100,1e-08,False,True,True,cyclic,0.8037855897560151
76,4100,0.1,True,True,False,random,0.42085657634849455
96,7100,0.001,True,False,False,cyclic,0.42085657634849455
91,1600,1e-07,False,False,False,cyclic,0.8037855897560151
16,3600,1e-07,True,True,False,random,0.42085657634849455
51,6600,9.999999999999999e-05,True,False,False,random,0.42085657634849455
76,7600,9.999999999999999e-06,False,True,True,cyclic,0.8037855897560151
51,6100,0.001,False,False,False,cyclic,0.8037855897560151
91,8600,1e-08,True,False,True,cyclic,0.42085657634849455
71,3600,9.999999999999999e-05,False,True,True,cyclic,0.8037855897560151
46,4100,1e-08,True,True,True,cyclic,0.42085657634849455
71,6100,1e-07,False,True,True,random,0.8037855897560151
21,4600,1e-08,False,True,True,cyclic,0.8037855897560151
36,6600,0.1,False,True,True,cyclic,0.8037855897560151
26,2100,0.01,True,False,True,cyclic,0.42085657634849455
81,1100,1e-06,False,True,False,cyclic,0.8037855897560151
21,7100,0.01,True,False,True,random,0.42085657634849455
11,1100,9.999999999999999e-05,False,True,True,random,0.8037855897560151
81,100,9.999999999999999e-06,False,True,False,random,0.8037855897560151
86,1600,9.999999999999999e-06,False,False,False,random,0.8037855897560151
61,8100,0.01,False,False,False,random,0.8037855897560151
56,7100,9.999999999999999e-05,True,True,True,cyclic,0.42085657634849455
96,8600,9.999999999999999e-06,True,False,False,cyclic,0.42085657634849455
51,8100,9.999999999999999e-06,False,False,True,cyclic,0.8037855897560151
96,4100,0.01,False,True,True,random,0.8037855897560151
71,6600,1e-07,False,False,True,random,0.8037855897560151
