Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
86,4300,1e-06,True,False,False,random,8.223423994842308
91,800,1e-06,False,True,False,random,2.2600878927603483
96,4300,9.999999999999999e-06,True,True,True,cyclic,8.223423994842308
61,3300,1e-06,True,True,False,cyclic,7.701850840895713
16,300,0.1,False,False,False,random,3.6363116751944973
1,2800,1e-07,False,True,False,cyclic,4.531940777909208
21,3800,1e-08,True,False,True,cyclic,3.839431749270782
96,300,9.999999999999999e-05,True,True,True,cyclic,8.223423994842308
96,300,1e-08,False,False,False,cyclic,2.1755933267604446
1,2300,0.01,False,False,True,cyclic,2.6012596906876473
11,3800,9.999999999999999e-05,False,True,False,cyclic,4.184346016290649
66,2300,0.01,False,False,True,cyclic,2.692965006290174
46,300,9.999999999999999e-05,True,False,False,cyclic,7.1097871304900595
96,2800,1e-08,False,False,True,cyclic,2.1755933267604446
66,1800,1e-08,False,True,False,cyclic,2.697131506858113
81,800,1e-06,False,False,False,random,2.4324709914694775
66,4800,0.1,False,True,True,random,2.853112897645359
96,300,0.001,False,True,False,random,2.181989523742712
91,2800,9.999999999999999e-05,False,True,False,cyclic,2.260116942704909
86,4800,1e-07,True,False,True,cyclic,8.223423994842308
31,3800,1e-06,True,True,True,cyclic,6.348806341320933
41,1300,9.999999999999999e-06,False,False,False,random,3.21833491002091
26,300,9.999999999999999e-05,True,True,True,random,6.072211269843847
86,1800,1e-06,True,True,False,cyclic,8.223423994842308
76,1800,1e-07,False,True,False,cyclic,2.5198633334941287
36,2800,0.001,True,True,True,cyclic,6.625777218776078
1,300,0.1,True,True,True,cyclic,4.7586775528013
41,1800,0.1,False,True,False,random,3.3952245233512106
21,2800,9.999999999999999e-05,False,False,False,cyclic,3.6480845205916985
51,3800,1e-07,False,False,False,cyclic,2.9689407435896817
36,800,1e-08,False,True,True,random,3.3618268324040863
76,2800,0.001,True,True,True,cyclic,8.223423994842308
76,4800,1e-07,True,True,True,random,8.223423994842308
26,3800,1e-08,True,True,False,cyclic,6.072211269843847
16,1800,0.1,True,False,False,cyclic,3.181984788564879
16,2300,1e-06,False,False,False,random,3.345523269789515
16,1800,1e-08,False,True,True,random,4.012392961051376
61,300,1e-07,True,True,False,random,7.701850840895713
16,300,1e-08,True,True,False,random,5.522274233792271
36,4300,9.999999999999999e-05,True,True,False,cyclic,6.625777218776078
1,1800,9.999999999999999e-06,False,False,False,cyclic,2.5220045481055697
16,1800,1e-07,True,True,False,cyclic,5.522274233792271
31,1300,1e-07,True,False,True,random,5.162395120994225
51,4300,1e-07,False,False,True,cyclic,2.9689407435896817
76,4300,1e-06,True,False,False,cyclic,8.223423994842308
61,3300,0.01,False,False,False,random,3.1960570431057937
26,4800,9.999999999999999e-05,True,False,True,random,4.500249896429433
96,1800,1e-08,False,False,True,random,2.1755933226011575
46,4800,9.999999999999999e-06,True,True,False,random,7.165898808727288
41,4300,0.1,True,True,True,random,6.903215482545196
76,1300,1e-06,True,True,True,cyclic,8.223423994842308
96,2300,1e-08,True,False,False,cyclic,8.223423994842308
71,1800,9.999999999999999e-06,True,True,True,random,8.060611043721428
1,4800,1e-07,False,True,False,cyclic,4.531940777909208
41,2800,1e-06,False,True,False,cyclic,3.215011078837987
31,1300,0.001,False,False,True,random,3.5154818240035532
21,4800,1e-07,False,True,True,cyclic,3.8435644144358965
81,3800,0.1,True,True,True,random,8.223423994842308
66,2800,1e-08,False,True,False,cyclic,2.697131506858113
16,1800,0.1,True,False,True,random,3.1767663643148025
86,3300,9.999999999999999e-06,True,True,False,cyclic,8.223423994842308
31,3800,0.1,True,False,True,cyclic,5.162395144018955
71,2800,0.01,True,True,False,random,8.060611043721428
86,3800,0.01,True,True,True,random,8.223423994842308
66,3800,9.999999999999999e-06,True,False,True,random,7.881001549437779
26,4800,1e-08,True,True,True,random,6.072211269843847
6,3800,1e-06,True,False,False,cyclic,2.2911054688593055
11,2800,9.999999999999999e-06,True,True,False,cyclic,5.2491313757931675
41,1300,0.001,True,True,False,random,6.903215482545196
36,4300,1e-08,True,True,False,random,6.625777218776078
71,300,1e-07,False,True,True,cyclic,2.6081069430167516
41,3300,0.01,False,True,False,random,3.2563090557433143
11,4300,1e-07,True,False,False,random,2.669260054936388
96,800,9.999999999999999e-06,True,True,True,random,8.223423994842308
96,1800,9.999999999999999e-06,True,False,False,cyclic,8.223423994842308
71,300,9.999999999999999e-06,True,True,True,cyclic,8.060611043721428
41,300,1e-07,True,True,True,random,6.903215482545196
1,4300,0.001,True,False,True,cyclic,1.9244825004312247
