Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
61,600,1e-08,True,True,False,cyclic,229.4010506029006
16,8600,1e-06,False,False,False,random,155.74052543073626
36,100,1e-07,False,True,False,cyclic,176.98207906065204
71,5600,0.01,False,True,False,cyclic,192.7274353719215
56,9100,0.1,True,False,False,cyclic,225.69397283205387
61,5100,9.999999999999999e-05,False,True,True,random,187.39617387179752
66,5600,0.01,True,False,True,cyclic,233.22730661226288
31,6600,1e-08,True,False,True,random,172.2431643325424
51,5600,0.01,True,True,False,random,222.19186125273438
66,6600,1e-07,False,True,False,cyclic,189.96878305276667
1,6100,1e-06,True,True,False,cyclic,174.0061253190471
91,6100,1e-08,True,False,True,cyclic,241.1644133086805
61,100,1e-06,False,False,True,cyclic,187.39593451757344
41,2100,0.01,False,True,True,cyclic,178.97088412382018
76,9100,9.999999999999999e-06,False,False,False,cyclic,195.66475062100355
61,600,0.1,False,True,True,random,185.1684691345109
61,3100,0.001,True,True,True,cyclic,229.4010506029006
46,6100,0.01,True,True,False,random,218.850885982401
36,4600,0.1,False,False,False,random,178.70164305022422
31,8100,9.999999999999999e-05,False,True,False,cyclic,175.43839479890426
66,6100,0.001,False,False,False,random,191.04875202752706
76,5100,9.999999999999999e-05,True,False,True,cyclic,241.1644133086805
71,3100,1e-07,True,True,False,cyclic,237.33130571091237
81,7100,1e-08,False,False,True,random,198.88956617664567
1,9100,9.999999999999999e-06,True,False,True,cyclic,115.53918898969395
16,8100,9.999999999999999e-05,False,False,False,random,155.74983905286223
76,5100,9.999999999999999e-05,False,True,False,cyclic,195.66436217885538
31,9600,9.999999999999999e-05,True,False,False,random,172.24340157805935
71,2100,1e-06,False,False,True,cyclic,192.70628435497233
81,5600,1e-06,False,True,True,cyclic,198.8895716462207
26,8600,0.1,True,True,True,random,194.8983289768327
56,3600,0.01,False,True,True,random,185.35197639765087
1,1100,0.001,False,False,True,random,135.46073757910492
36,8100,1e-06,True,False,True,cyclic,187.2546397620974
16,6600,0.01,False,False,True,random,156.278213982417
81,100,1e-06,False,True,False,random,198.88956538162017
96,8100,1e-08,True,True,False,cyclic,241.1644133086805
51,5100,0.001,False,False,False,random,183.25428399342624
