Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
6,5600,0.001,False,True,True,random,172.9234065242393
16,9100,0.1,False,False,True,random,170.75868174786493
41,100,9.999999999999999e-05,True,True,False,random,212.81299522333606
11,600,1e-07,False,True,True,cyclic,172.46645547035018
66,600,9.999999999999999e-06,False,False,True,cyclic,189.96875381111386
11,5600,1e-08,True,False,True,random,122.90722081406392
66,6600,0.1,False,True,True,cyclic,189.93465434742018
16,9100,9.999999999999999e-06,False,True,False,cyclic,172.5532091594885
91,6100,1e-07,True,False,True,cyclic,241.1644133086805
1,5600,1e-07,True,True,True,cyclic,174.00612536810544
1,4600,1e-08,True,True,False,random,174.0061254519861
31,1600,0.001,False,True,True,random,175.41302218756832
71,8100,0.1,False,False,True,random,193.5689065364169
86,1100,1e-06,False,True,True,random,202.30746575956206
71,1100,0.01,True,False,True,random,237.33130571091237
56,2100,0.001,True,True,True,cyclic,225.69397283205387
6,9600,1e-08,False,False,False,cyclic,136.9345004094879
56,6600,1e-08,True,False,False,cyclic,225.69397283205387
46,5600,9.999999999999999e-05,True,False,True,cyclic,217.86047289418025
31,5100,9.999999999999999e-06,True,True,True,cyclic,200.67748852261295
46,6100,1e-07,True,False,False,cyclic,217.86047289418025
96,5100,9.999999999999999e-06,False,True,True,cyclic,209.82705332612386
56,2100,0.01,True,True,True,random,225.69397283205387
1,5600,1e-08,True,False,True,cyclic,115.53918906421531
91,5100,0.1,True,True,True,random,241.1644133086805
11,7600,0.1,False,False,True,random,165.7652163894976
16,3600,0.01,True,True,True,cyclic,184.76636288229528
6,1100,1e-07,False,False,False,cyclic,136.93449439671642
46,5100,0.01,True,False,False,random,217.8700805464591
11,6100,1e-07,True,False,False,random,122.90722081406847
1,8600,1e-07,True,True,False,cyclic,174.00612536810544
26,1100,1e-08,False,False,True,random,174.11865090589149
1,8100,1e-08,True,True,False,cyclic,174.0061253681212
6,5100,0.001,False,True,False,cyclic,172.95243905246264
46,3100,9.999999999999999e-05,True,False,True,cyclic,217.86047289418025
41,9600,9.999999999999999e-06,False,True,False,cyclic,178.77809822137297
36,1100,1e-08,True,True,False,random,206.6177838139214
86,4100,0.01,True,True,False,cyclic,241.1644133086805
81,8600,0.01,False,True,True,cyclic,198.92264272254795
31,6600,9.999999999999999e-06,True,False,False,cyclic,172.24316455494818
36,7600,0.001,False,True,True,random,176.95995255951757
56,6600,1e-06,False,False,False,cyclic,185.0794605300806
6,4600,0.1,True,False,True,cyclic,117.24594147354883
51,7100,1e-07,True,True,False,random,222.19186125273438
91,2100,0.01,False,False,True,random,205.8532113813385
26,1100,9.999999999999999e-05,False,False,True,cyclic,174.1102106526365
86,4600,9.999999999999999e-05,False,True,False,cyclic,202.30699861925112
76,5100,0.001,False,True,False,cyclic,195.6686211835428
1,9600,9.999999999999999e-05,True,False,False,cyclic,115.53918372288543
1,100,9.999999999999999e-06,False,True,False,random,173.78508587249326
61,6100,0.01,False,True,True,cyclic,187.38118000341225
