criterion,splitter,min_samples_split,min_samples_leaf,ccp_alpha,max_depth,Error-
friedman_mse,best,10,18.917956218202953
absolute_error,random,1000,16.38168340347113
poisson,best,1000,18.917956218202953
squared_error,best,1,18.917956218202953
friedman_mse,random,10,18.917956218202953
squared_error,random,1,18.917956218202953
absolute_error,random,100,16.38168340347113
squared_error,best,1,11.709792413815078
friedman_mse,best,10,5.576796667552042
friedman_mse,best,10000,18.917956218202953
squared_error,best,1000,18.917956218202953
friedman_mse,random,1,18.917956218202953
squared_error,random,1000,18.917956218202953
friedman_mse,random,10000,18.917956218202953
poisson,best,100,18.917956218202953
poisson,best,1000,5.859540411030772
poisson,best,1000,18.917956218202953
squared_error,best,10000,18.917956218202953
friedman_mse,best,1,18.917956218202953
absolute_error,best,100,16.38168340347113
friedman_mse,random,1000,18.917956218202953
poisson,random,10000,18.917956218202953
absolute_error,best,10000,16.38168340347113
absolute_error,random,1000,16.38168340347113
squared_error,best,10,18.917956218202953
absolute_error,random,10000,16.38168340347113
friedman_mse,best,10000,18.917956218202953
poisson,random,10000,18.917956218202953
poisson,best,1,18.917956218202953
squared_error,random,10000,1.4437124819094473
absolute_error,best,1,16.38168340347113
friedman_mse,best,1,18.917956218202953
poisson,random,1000,18.917956218202953
squared_error,best,1,11.709792413815078
friedman_mse,best,10,18.917956218202953
squared_error,best,1,11.709792413815078
absolute_error,random,100,16.38168340347113
friedman_mse,random,1000,18.917956218202953
squared_error,random,1,18.917956218202953
friedman_mse,random,1000,18.917956218202953
poisson,random,10000,0.5275962608937758
squared_error,best,100,18.917956218202953
absolute_error,random,100,16.38168340347113
absolute_error,random,100,16.38168340347113
squared_error,random,1000,18.917956218202953
poisson,random,1000,18.917956218202953
poisson,random,1000,18.917956218202953
poisson,random,100,18.917956218202953
squared_error,random,1,16.070929258137145
poisson,best,100,18.917956218202953
absolute_error,random,1000,16.38168340347113
friedman_mse,best,100,18.917956218202953
poisson,best,1000,18.917956218202953
friedman_mse,best,10,3.1086112991818706
friedman_mse,best,10,18.917956218202953
squared_error,best,10,18.917956218202953
friedman_mse,random,100,18.917956218202953
friedman_mse,random,10,18.917956218202953
squared_error,best,1,18.917956218202953
squared_error,best,100,11.709792413815078
absolute_error,random,1,15.081231227896112
friedman_mse,best,1000,18.917956218202953
absolute_error,best,1000,16.38168340347113
absolute_error,random,1000,16.38168340347113
absolute_error,best,10000,16.38168340347113
friedman_mse,random,1,18.917956218202953
squared_error,random,10000,18.917956218202953
friedman_mse,random,100,18.917956218202953
friedman_mse,best,10,18.917956218202953
squared_error,best,1,18.917956218202953
absolute_error,random,10,2.0244815230185065
absolute_error,random,100,16.38168340347113
friedman_mse,best,1,18.917956218202953
friedman_mse,random,10,18.917956218202953
squared_error,random,10000,18.917956218202953
squared_error,random,10,18.917956218202953
poisson,best,100,18.917956218202953
poisson,random,10000,0.7109145930429778
poisson,best,1,18.917956218202953
friedman_mse,best,10000,18.917956218202953
poisson,best,1,18.917956218202953
friedman_mse,best,1000,18.917956218202953
absolute_error,random,100,16.38168340347113
friedman_mse,best,1,18.917956218202953
friedman_mse,random,10000,18.917956218202953
squared_error,best,1,11.709792413815078
