N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
439,log2,224.0,5,15,True,113.85352144515748
75,log2,60.0,47,6,True,152.06381265810148
50,log2,280.0,2,13,False,106.72481120906755
641,sqrt,154.0,18,4,True,127.31180826479503
193,,291.0,40,12,False,111.5568866622203
485,log2,81.0,20,14,False,121.37698002384928
395,log2,242.0,37,7,True,143.8892438512478
51,sqrt,51.0,32,18,False,133.9724843631428
495,sqrt,228.0,37,10,False,133.39042273689165
222,log2,280.0,46,18,False,138.7593463000373
376,sqrt,260.0,1,13,True,109.72647629586248
569,log2,225.0,32,8,True,139.41788602254536
785,log2,198.0,16,19,False,118.01159147817263
704,sqrt,74.0,37,17,False,133.21062820294787
32,sqrt,13.0,3,10,True,111.98642066598222
787,log2,78.0,28,15,True,136.0492801281783
417,log2,117.0,2,7,False,105.01549501105649
372,,272.0,22,8,False,105.86168464050392
162,sqrt,217.0,6,17,True,116.37680010510788
684,,249.0,18,14,True,98.2955153926356
410,sqrt,79.0,44,20,False,137.6787022061059
95,,199.0,16,17,True,97.22668399914907
636,log2,129.0,43,12,False,136.28851406364632
296,sqrt,155.0,46,7,True,149.16736591176252
113,,6.0,2,5,True,98.52107971133417
411,,275.0,16,17,False,104.8776226968268
372,log2,45.0,48,19,False,139.38914706953562
691,sqrt,163.0,18,17,False,119.36895937139718
306,sqrt,281.0,15,9,True,125.16071755565844
595,log2,211.0,27,2,False,126.79084761673124
311,log2,17.0,22,5,False,123.78282290451104
465,log2,262.0,7,13,True,113.57554560164778
469,sqrt,160.0,35,7,True,142.00869107143566
376,log2,36.0,37,5,True,144.09457226431877
142,log2,4.0,31,13,False,142.96218571270302
470,,116.0,36,18,True,110.6916753837096
478,,138.0,37,17,True,111.5920071063582
241,log2,26.0,12,4,False,114.29629008965976
141,sqrt,262.0,13,3,False,115.8889265612366
780,sqrt,187.0,6,15,False,109.26164021634716
141,log2,261.0,28,5,True,138.1609288052046
696,sqrt,24.0,7,20,True,116.41183439447327
517,log2,231.0,17,14,False,118.62342813918838
344,sqrt,284.0,16,6,True,126.05509103618353
564,sqrt,211.0,10,17,False,112.17372365742015
729,sqrt,251.0,32,12,False,129.77756333690198
535,sqrt,114.0,48,6,False,138.79431696964764
181,log2,55.0,25,4,True,136.0571526343351
68,,220.0,34,2,True,108.5870588129505
18,log2,179.0,5,16,False,109.8872501796396
