N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
140,log2,170,15,12,False,118.75272520748685
354,sqrt,91,43,6,True,147.84299959630934
564,sqrt,196,24,5,False,124.70208000437681
184,,264,31,6,False,109.43206810408297
102,sqrt,289,43,10,True,149.211010765424
157,,254,20,4,False,104.8300941778602
474,log2,194,34,2,True,141.0907589910961
785,,86,29,8,True,104.32228617435106
119,sqrt,65,3,11,True,109.93029509703888
786,log2,146,46,3,False,137.66197229164268
514,sqrt,67,8,4,False,109.89517210879615
198,sqrt,161,33,16,False,131.0721438101509
758,sqrt,9,5,11,True,112.09761596406774
272,log2,265,25,10,True,134.49736386165486
259,log2,120,37,7,True,144.11527866164317
47,log2,217,26,10,True,141.3265366665513
319,sqrt,26,2,13,True,110.51723293950745
505,sqrt,229,22,12,False,123.16587873849137
84,,287,24,11,False,106.05996684292059
132,,54,22,7,False,105.86168464050412
229,log2,225,47,8,True,149.71173851186143
373,log2,229,38,19,True,145.03646537150877
60,sqrt,81,29,14,True,142.11308601848623
310,sqrt,129,35,5,True,141.6760075654829
318,sqrt,64,13,11,True,122.27467197698053
383,log2,39,13,15,False,115.48549067012364
327,log2,273,21,16,True,131.11049939345537
193,sqrt,175,32,17,False,130.2766737766921
471,log2,98,48,19,True,150.8938492817401
604,,121,45,4,False,114.51147368121114
110,log2,139,38,19,True,146.64809454070632
308,sqrt,81,25,4,True,134.64155088805933
606,,162,12,4,True,96.11538080715927
651,,117,23,12,False,107.32980428475429
533,,65,2,20,False,120.81766795892577
16,sqrt,111,25,17,True,141.70495985118416
6,,252,23,18,False,107.3298042847545
357,sqrt,207,3,14,True,111.023329557188
282,log2,264,44,6,False,136.99346141456908
142,,167,45,9,False,114.51147368121148
379,log2,86,39,4,True,145.71465771286537
746,,257,7,14,True,96.53544128924297
331,sqrt,61,16,7,False,118.00727952915945
728,,84,45,12,False,114.51147368121114
11,,37,30,16,True,106.30566837283622
173,log2,43,42,18,False,137.62529942604786
108,,145,19,15,False,104.57118524745023
314,sqrt,167,24,12,True,133.88952777726905
363,,163,39,6,False,111.00665254867863
168,,208,48,18,False,117.6153374408507
393,log2,68,21,20,True,130.77271168358428
451,,63,23,18,True,100.77698936140128
760,sqrt,184,9,19,False,111.59229157489831
294,,121,43,4,False,111.47952017193366
158,log2,49,46,13,False,139.2693468970532
282,sqrt,159,12,15,True,120.4885441932639
676,,113,30,19,False,109.19927034288311
768,,116,6,11,True,96.6681917458198
722,log2,48,41,17,True,146.64960097135233
117,log2,41,14,16,True,125.30407337758686
735,sqrt,264,11,18,True,118.97511404887871
443,,168,3,8,True,97.65296470586539
8,log2,184,42,5,False,140.17634497754952
779,log2,155,20,3,True,129.4226164191911
473,log2,85,16,12,True,125.54509650072028
787,log2,164,29,2,True,137.13693687462612
49,sqrt,8,39,5,True,149.4462404193628
361,sqrt,222,23,2,True,132.3581353687678
571,log2,222,12,14,False,113.81057446725868
106,log2,285,6,16,True,115.87466038359385
188,,271,14,6,False,105.73696009520097
797,sqrt,135,48,17,True,150.36207225434126
499,,99,25,13,False,105.34158100729512
135,sqrt,280,7,8,True,115.2869444878495
244,log2,27,41,10,True,147.12516974307678
195,log2,251,38,3,True,144.62703601621047
455,,47,24,20,True,101.170440889651
473,sqrt,19,35,15,True,142.0151201897802
729,sqrt,247,15,8,True,124.23090974546699
215,log2,9,14,13,True,124.0278129050851
254,,154,38,20,False,110.70969943829671
325,,53,49,3,False,117.62980946835212
532,,186,28,8,False,108.54666642327747
213,log2,84,49,15,False,140.19350359955737
263,,183,38,20,False,110.70969943829668
223,sqrt,159,6,15,False,109.34291371388501
722,log2,169,8,4,False,110.10702407098934
394,log2,147,49,4,True,150.96612666432608
339,sqrt,235,19,4,False,120.84265426860814
346,sqrt,241,22,15,True,131.66632019528637
399,,34,1,11,True,97.99532669741494
372,,243,20,17,True,99.18788012911824
535,log2,242,25,10,False,125.47154716970965
447,sqrt,168,49,9,False,139.98667537666395
745,log2,102,13,8,True,121.82020782079799
299,,98,38,12,False,110.70969943829664
110,,15,19,18,False,104.57118524745023
750,,181,33,9,False,109.58856479754667
775,sqrt,278,26,17,True,134.8482384754504
642,log2,186,5,18,False,109.55823315616215
321,sqrt,186,17,3,False,119.27038660960659
383,log2,156,35,13,False,132.222982782374
626,,77,18,3,True,98.31618168290991
221,log2,175,1,9,True,107.81917192698609
613,log2,281,34,13,False,130.7284361851075
644,log2,8,45,14,False,137.43871380290807
466,log2,44,47,3,True,150.61466814328048
391,sqrt,111,11,5,True,119.12735774006615
737,sqrt,139,16,16,False,117.89967780391653
177,sqrt,192,35,4,True,142.39116388238835
669,,286,4,12,True,97.58575722171379
147,,205,33,8,False,109.58856479754645
791,log2,,22,13,False,123.27933968828381
278,log2,211,23,5,True,132.17993141519983
665,log2,128,43,17,False,136.32170415820306
296,sqrt,218,40,7,False,135.09822675283533
322,,85,32,10,True,106.94258071304712
102,,7,5,2,True,97.42211358101173
277,sqrt,51,24,16,True,133.6755409944325
232,sqrt,203,7,8,False,109.34269558398336
171,,191,1,18,False,119.9507358826858
659,,191,4,4,False,126.92259430577955
758,,297,14,7,True,96.37667867749612
758,sqrt,16,18,6,True,127.40949672282683
157,log2,122,12,14,True,121.52174715336564
128,log2,160,16,9,True,127.6339375661538
371,,25,45,7,False,114.51147368121121
463,sqrt,232,8,18,False,110.67063039393331
100,sqrt,292,12,8,False,115.0108984633461
725,log2,263,39,17,False,134.33103601627528
304,,161,44,16,False,114.99285018841904
596,,49,32,15,False,109.50275632987002
269,sqrt,128,48,8,True,149.9431205177448
105,log2,173,27,17,True,139.39044835633445
375,,69,30,2,True,105.14238262173244
429,log2,40,32,3,False,130.09328481553817
610,log2,231,24,4,True,133.11430963124258
800,log2,84,11,3,False,112.9449807296708
263,,172,30,20,True,104.98416770689511
565,log2,60,11,9,False,112.71261455621386
747,sqrt,6,4,3,True,120.96947785587345
156,log2,138,1,3,False,103.59749186959944
777,sqrt,250,7,3,True,113.37408457763031
549,,170,8,3,True,96.48004346912963
67,,142,28,3,False,108.54666642327754
378,,43,13,15,True,96.20667132300328
