N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
729,log2,209,27,17,True,135.48844755488815
285,sqrt,45,8,8,True,115.28198225674596
500,log2,287,14,7,True,123.66383801782644
105,,211,46,5,False,114.48804703977568
723,sqrt,179,30,18,True,137.71073696260987
206,,139,49,2,True,115.70688053440574
119,,136,47,20,True,115.43850678605217
748,sqrt,188,11,17,True,118.99025325679015
396,log2,198,41,17,False,135.18852921534676
97,log2,143,18,5,False,120.69693676619143
397,sqrt,153,30,12,True,138.23663035685917
314,sqrt,201,17,19,True,127.35650490408459
306,sqrt,121,50,19,False,140.94890963019913
663,,159,28,9,True,103.49915227377329
702,log2,224,37,5,False,133.2482304481824
526,sqrt,9,19,15,True,127.87422314946893
680,sqrt,94,47,4,False,138.39567502033074
261,,173,44,18,True,114.77781510537328
634,,101,32,7,False,109.50275632987007
473,,214,21,16,True,99.78324394065532
568,sqrt,178,5,4,True,110.39442777447975
657,log2,29,3,15,True,111.55200747452311
262,log2,236,45,9,True,148.61745103537217
367,sqrt,173,23,19,True,132.35404306768018
273,,3,7,4,True,115.33715967637079
629,sqrt,44,38,19,True,144.29803222631682
253,log2,4,27,3,False,142.32345935236845
150,sqrt,232,7,5,True,115.00637846333119
66,sqrt,291,15,16,True,129.06611721834705
622,log2,172,43,9,False,136.34610141405486
627,sqrt,69,16,4,True,125.17610707519957
617,sqrt,283,45,19,True,148.9921724650219
498,sqrt,126,25,8,False,125.68644057988153
720,log2,168,25,20,True,134.00749732403952
566,,44,8,12,False,114.1433475659046
717,,238,6,20,True,97.28429503502555
537,,83,3,2,True,97.40511751035895
323,sqrt,197,40,9,False,135.30037243483915
771,sqrt,101,11,17,False,112.97899253393443
112,sqrt,93,10,14,True,119.19422950727387
543,sqrt,197,32,3,False,129.5269877801023
347,sqrt,18,8,8,True,115.49213060063808
16,,151,10,10,True,97.92578520346478
219,sqrt,47,18,10,False,119.81187801183711
443,log2,191,21,3,True,130.92582381129412
354,sqrt,153,26,20,False,126.97970288472054
256,log2,280,20,16,False,121.32062038948725
584,sqrt,187,4,10,False,106.02340225522937
488,,30,47,15,False,114.41965689976234
285,,182,37,14,True,111.26594445158686
584,,108,14,17,False,105.73696009520135
68,,26,43,12,True,114.58416950595274
624,log2,238,14,10,True,123.2985149833432
31,log2,45,43,8,True,153.41815796935515
513,sqrt,222,24,20,True,133.20926093103972
173,log2,160,8,11,True,116.06061061559278
294,log2,23,34,9,True,140.7982289937962
442,,112,39,9,True,113.04622358105796
206,,178,35,10,False,109.91585389717183
365,sqrt,239,31,15,False,129.65518970840915
789,,162,41,20,False,111.55688666222045
97,sqrt,109,43,7,False,139.0500613021289
544,sqrt,67,33,9,False,130.29115069126223
487,sqrt,136,11,18,False,113.13217817123764
298,,192,15,13,False,106.33842576035158
509,log2,139,36,3,False,132.1798921937869
685,,24,13,7,True,96.14694562898671
78,,82,35,17,False,109.91585389717186
536,log2,53,34,12,False,130.53894671308547
453,,46,49,18,True,116.06647081798712
463,sqrt,218,30,8,False,128.87955222003572
407,sqrt,195,23,12,False,124.66492113830621
171,,174,39,7,True,112.72019050242956
605,sqrt,33,30,12,True,137.77429670616925
392,sqrt,48,28,2,False,128.0541751543477
701,sqrt,283,37,12,True,143.34634114021637
505,,152,4,15,False,119.83112203493454
474,sqrt,270,18,18,False,119.41018665842978
443,,151,38,20,True,112.41226485190457
443,log2,262,43,14,True,148.3229415989122
686,sqrt,144,35,10,False,131.85685020075638
586,sqrt,121,2,8,False,104.95109717126405
275,sqrt,181,22,10,False,123.3159441610746
664,log2,167,29,17,False,128.27554987095039
768,sqrt,12,46,13,False,137.75976242161286
390,log2,188,44,12,True,148.0718972991998
489,,202,10,19,False,111.66297462567206
728,,276,39,12,False,111.00665254867899
111,sqrt,118,14,16,False,117.74731132435738
546,,204,14,3,True,96.41897008317102
184,,129,18,16,False,103.75488985182626
470,,11,38,19,False,110.70969943829677
565,,169,48,18,False,117.61533744085087
225,,281,8,10,True,96.44701350653115
448,sqrt,143,46,8,False,138.10849179932617
26,,118,44,5,True,114.60439308050796
35,sqrt,204,30,2,True,143.56290356867933
736,,196,28,14,True,103.48783089960325
740,sqrt,230,31,5,True,138.75236614479095
24,,271,4,15,True,98.83211369010762
370,,222,17,13,False,105.25539088012677
113,,293,18,2,False,103.75488985182632
729,,79,18,3,False,103.75488985182629
515,,6,6,11,False,110.99625731813494
304,log2,30,31,8,False,129.55129256014666
561,log2,138,20,13,False,121.021414725583
116,log2,77,47,13,False,140.8843809919846
88,,167,33,16,True,108.10570613655563
372,sqrt,60,39,3,True,145.62660365178036
369,sqrt,21,28,7,True,137.0185880331326
625,sqrt,96,15,3,False,117.19629306286349
415,log2,209,40,13,False,135.0247585402711
487,log2,187,13,10,True,122.08274976792318
238,,286,21,2,True,99.64110946900485
204,,142,25,13,False,105.34158100729535
699,log2,110,3,11,True,109.47010490761404
797,,86,44,12,True,115.31847640964766
321,sqrt,284,21,2,False,123.06097727768038
568,sqrt,105,26,19,False,126.39951841675695
378,sqrt,191,25,13,True,134.76333216315444
444,log2,242,24,12,False,125.31643529706939
661,,187,49,18,False,117.6298094683522
586,log2,235,26,3,False,126.36142352959604
148,,242,15,12,True,96.68494739772585
582,log2,89,46,8,True,149.43918793236773
24,sqrt,202,16,19,False,120.34041993830967
195,log2,145,25,16,False,125.68453840175773
102,sqrt,254,3,17,True,113.61754983804038
723,,191,2,5,False,126.84335194677935
146,,13,33,5,True,107.63213559044048
785,log2,234,23,7,False,124.34023491220826
161,log2,172,3,6,False,104.95118105076807
345,,288,10,9,False,111.66297462567206
155,log2,203,35,7,True,141.88817038613635
17,sqrt,266,43,7,False,145.4584182779978
63,log2,239,17,5,True,129.51207528973714
383,sqrt,27,27,18,True,136.35334559358853
10,log2,146,4,13,True,114.20134237106754
18,log2,69,37,11,False,140.20639847278824
600,sqrt,282,34,6,True,140.71401559031202
210,sqrt,107,18,4,True,128.12856124809113
350,,81,8,9,False,114.14334756590465
254,sqrt,156,25,6,True,134.81821861949615
255,log2,114,19,6,False,120.61767146531263
272,sqrt,45,8,15,False,109.89617544065534
389,,259,35,19,False,109.9158538971717
626,,278,48,10,False,117.61533744085078
191,sqrt,137,26,7,True,136.45085469027705
634,log2,267,38,13,False,133.65066745113003
337,sqrt,115,12,12,True,121.0538660473506
