Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
71,800,1e-07,False,True,False,random,0.5577120889399083
41,1300,0.01,False,False,True,random,0.5577120889399083
61,1800,1e-06,False,True,False,random,0.5577120889399083
41,1800,9.999999999999999e-06,True,False,False,random,44669614801309.32
1,4300,1e-07,True,False,False,random,44669614801309.32
91,3300,0.01,False,True,True,cyclic,0.5577120889399083
76,3300,1e-08,False,False,True,cyclic,0.5577120889399083
91,800,9.999999999999999e-06,False,False,True,cyclic,0.5577120889399083
96,4300,9.999999999999999e-06,True,False,True,random,44669614801309.32
96,300,0.01,False,True,True,cyclic,0.5577120889399083
41,2300,9.999999999999999e-05,True,True,False,cyclic,44669614801309.32
61,800,1e-06,False,False,True,cyclic,0.5577120889399083
36,4800,1e-07,False,False,False,cyclic,0.5577120889399083
96,800,1e-07,False,False,False,random,0.5577120889399083
6,2800,9.999999999999999e-06,False,False,False,cyclic,0.5577120889399083
11,4800,1e-06,True,False,True,random,44669614801309.32
71,3800,1e-08,True,False,False,cyclic,44669614801309.32
1,2300,9.999999999999999e-06,False,True,True,cyclic,0.5577120889399083
51,300,1e-08,False,True,False,random,0.5577120889399083
41,800,0.01,True,True,False,cyclic,44669614801309.32
71,1300,0.01,False,True,False,random,0.5577120889399083
41,2300,0.01,False,True,False,random,0.5577120889399083
71,800,9.999999999999999e-06,True,False,True,random,44669614801309.32
86,2300,1e-08,True,False,True,cyclic,44669614801309.32
76,4300,1e-08,True,False,False,cyclic,44669614801309.32
76,4800,1e-08,True,True,True,random,44669614801309.32
51,800,9.999999999999999e-06,False,False,True,random,0.5577120889399083
6,1300,1e-08,False,True,False,random,0.5577120889399083
71,300,0.01,False,False,True,random,0.5577120889399083
71,1800,1e-06,True,True,False,random,44669614801309.32
91,2300,9.999999999999999e-06,False,False,False,random,0.5577120889399083
46,3800,1e-08,True,True,True,random,44669614801309.32
1,4300,1e-08,True,False,False,cyclic,44669614801309.32
