Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
26,2600,9.999999999999999e-05,False,False,False,random,0.5669966624904693
21,100,9.999999999999999e-06,True,False,True,cyclic,0.07849950796487822
66,6100,9.999999999999999e-06,False,False,True,random,0.5669966624904693
76,6100,1e-06,True,False,False,random,0.07849950796487822
71,600,1e-07,True,True,False,random,0.07849950796487822
96,4100,0.001,False,True,False,random,0.5669966624904693
81,6100,0.01,False,False,True,random,0.5669966624904693
91,3600,9.999999999999999e-06,False,True,False,cyclic,0.5669966624904693
11,5100,0.01,True,False,True,random,0.07849950796487822
51,4100,1e-08,True,True,True,cyclic,0.07849950796487822
81,7600,0.1,True,True,False,random,0.07849950796487822
71,1100,9.999999999999999e-05,True,True,True,random,0.07849950796487822
41,1600,1e-06,True,False,True,random,0.07849950796487822
11,1600,1e-08,True,True,False,cyclic,0.07849950796487822
86,5600,1e-07,False,False,False,cyclic,0.5669966624904693
1,7100,1e-06,False,False,False,random,0.5669966624904693
56,2600,1e-07,False,False,False,cyclic,0.5669966624904693
86,9600,0.001,True,False,False,cyclic,0.07849950796487822
16,600,9.999999999999999e-05,True,True,False,cyclic,0.07849950796487822
41,6600,1e-06,True,False,True,cyclic,0.07849950796487822
26,7600,1e-06,False,False,True,cyclic,0.5669966624904693
36,3100,0.001,True,True,False,cyclic,0.07849950796487822
41,6600,0.01,False,False,True,cyclic,0.5669966624904693
51,5100,0.1,False,False,True,random,0.5669966624904693
91,2600,1e-07,True,False,True,cyclic,0.07849950796487822
6,8100,1e-08,True,True,True,random,0.07849950796487822
91,5100,1e-06,False,True,False,random,0.5669966624904693
46,2100,0.001,True,False,True,cyclic,0.07849950796487822
66,6100,0.01,False,True,True,random,0.5669966624904693
21,1600,1e-08,True,True,False,cyclic,0.07849950796487822
31,3100,0.01,False,True,False,random,0.5669966624904693
81,7600,0.1,False,False,False,random,0.5669966624904693
1,3100,0.001,True,True,False,random,0.07849950796487822
61,7600,9.999999999999999e-06,True,False,False,random,0.07849950796487822
46,9600,9.999999999999999e-05,True,False,False,cyclic,0.07849950796487822
86,6100,0.1,False,True,True,random,0.5669966624904693
86,9100,0.001,True,False,True,cyclic,0.07849950796487822
31,5600,1e-08,True,False,False,random,0.07849950796487822
91,100,0.001,False,True,True,cyclic,0.5669966624904693
41,100,0.1,True,False,False,random,0.07849950796487822
36,1100,0.001,False,True,True,random,0.5669966624904693
1,4100,0.1,True,False,True,cyclic,0.07849950796487822
