N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
196,log2,247,7,10,False,0.10757407102412446
155,log2,164,48,20,False,0.1652401290067748
411,log2,72,44,10,False,0.15719009401237982
258,log2,144,22,5,False,0.1322503336899253
367,sqrt,116,14,11,True,0.12952123145493952
449,sqrt,234,37,17,True,0.16842702510264843
201,,204,15,4,True,0.09672000713345265
229,sqrt,30,21,16,True,0.14475125502593353
179,,62,9,10,True,0.09243552032948138
739,,151,41,6,True,0.12460362856331937
789,sqrt,133,17,6,True,0.13313865132818575
167,sqrt,13,5,11,False,0.10371848344306471
763,log2,270,47,4,False,0.1574094515810737
542,,141,10,3,True,0.09316326407098152
320,sqrt,287,9,6,True,0.11919539888689518
232,,107,34,8,True,0.11566721990673727
463,,297,39,20,False,0.11247486708900571
582,sqrt,22,12,7,True,0.12435600596318748
468,,126,23,4,True,0.10450143816265345
667,log2,276,31,12,True,0.15704215124845278
466,sqrt,181,3,8,False,0.09702602394480413
291,,42,50,6,False,0.12312597639211594
281,log2,141,20,18,True,0.14339510340542846
515,,168,22,20,False,0.10484086698242168
421,log2,220,7,11,True,0.11462253430826792
397,log2,265,46,19,True,0.17755150482797744
278,log2,80,12,18,True,0.12472832375320247
186,sqrt,111,3,2,True,0.09923348588661707
378,,27,39,15,True,0.12313462700185407
449,sqrt,105,39,12,False,0.15071194415167963
198,,243,43,5,False,0.11366243684010331
566,sqrt,61,27,10,False,0.13657085627231613
500,sqrt,174,44,5,True,0.17649529309611342
435,log2,21,2,12,True,0.10451629155476753
186,sqrt,40,9,2,True,0.11955923733882656
251,,138,26,5,False,0.10823568814181088
77,sqrt,52,48,14,True,0.1845880388821122
311,sqrt,28,29,16,False,0.14086458495667298
369,sqrt,270,8,15,False,0.10939164077261813
120,,110,3,15,False,0.12018315495729119
769,log2,93,17,15,True,0.13322205234423248
678,log2,81,20,8,False,0.1281181489447099
167,sqrt,275,41,2,True,0.17755594952975276
590,log2,145,17,15,True,0.13413839361755142
538,log2,9,39,14,False,0.14985963652772102
652,log2,11,17,6,True,0.13346620362524966
690,,119,30,13,False,0.11039109226226736
532,log2,280,17,2,True,0.13401562390370478
456,,76,5,2,True,0.08871168281766084
184,sqrt,45,35,10,True,0.1688830582986979
472,log2,86,36,9,False,0.14817100211903816
476,log2,295,2,11,True,0.10309399317256653
261,log2,89,23,6,True,0.14901918837141448
211,,266,36,13,True,0.1191272768133589
307,sqrt,298,33,17,False,0.1444066319305176
449,,170,18,11,True,0.10050433281354508
140,,24,13,14,False,0.10859577672574323
8,,76,26,13,False,0.10823568814181074
266,sqrt,19,9,3,True,0.11892930817285301
133,log2,299,20,15,False,0.13025514802238844
239,sqrt,191,16,18,False,0.12372137252482822
246,,265,35,15,False,0.11247486708900585
100,,148,21,19,True,0.1034470171326989
531,,63,9,8,True,0.09222697496117384
378,log2,22,50,18,False,0.16385923475725428
397,sqrt,293,41,9,True,0.17342005499561408
500,log2,53,34,3,False,0.14555951179693144
78,sqrt,78,38,15,False,0.15711384715242008
226,log2,35,33,2,True,0.16541076955787035
337,log2,203,10,9,False,0.11401189527003448
140,sqrt,165,22,14,False,0.13247028742524156
794,,100,3,2,False,0.11816418186006557
778,sqrt,267,5,20,False,0.10771040057633711
601,,110,43,15,True,0.12525978037016913
741,sqrt,296,2,9,False,0.0964219954128192
665,sqrt,73,12,16,True,0.12368681500639178
542,sqrt,17,33,16,False,0.1434877130374366
75,sqrt,87,28,12,False,0.14263733988568428
402,log2,112,20,6,True,0.1421670889939353
591,,250,35,17,True,0.11775645869637578
19,sqrt,290,7,9,True,0.12786295500405784
223,log2,168,1,11,True,0.10280564021777523
222,,186,13,17,False,0.10859577672574354
77,sqrt,239,42,18,False,0.16061915692495868
734,log2,166,5,3,True,0.1055766305234848
102,log2,44,33,12,False,0.14721143197675948
65,sqrt,20,5,18,True,0.11685520047129676
359,log2,96,33,13,False,0.1445647619003698
219,,239,29,11,False,0.11048938598719511
482,log2,147,25,9,True,0.15049712310429722
688,log2,141,44,5,True,0.17455917303449334
520,sqrt,161,17,15,True,0.13415008732506786
655,sqrt,87,6,9,True,0.10955598436239415
391,,208,13,3,True,0.0949208181429813
242,log2,298,46,8,True,0.1820794088083939
633,sqrt,24,36,12,False,0.14608732854069956
502,sqrt,15,18,3,True,0.13707822312207388
788,sqrt,180,39,15,True,0.16855783921370468
664,,23,10,5,True,0.09318869401795354
404,log2,208,11,13,True,0.12313797994315567
33,log2,10,36,15,True,0.1789671999833593
702,sqrt,162,39,10,False,0.14850579159435043
631,sqrt,292,1,11,False,0.0981241564950673
353,log2,58,33,19,False,0.14474350333033306
38,log2,205,30,10,False,0.15424810679960038
69,log2,29,46,9,True,0.18183937166636768
429,sqrt,187,6,2,True,0.11036893177112202
796,sqrt,134,14,19,False,0.11886663009884875
194,sqrt,168,9,8,False,0.11378001311746921
783,,254,1,18,False,0.12004107565472
277,log2,25,47,8,True,0.18055284656382417
227,,233,9,19,True,0.092437504241208
509,sqrt,73,24,13,True,0.14777603039561008
699,,231,5,15,False,0.11838040554863878
588,,268,37,14,True,0.12130636447544864
76,sqrt,97,38,17,True,0.1784884262328609
135,log2,283,41,5,False,0.15602257063213779
393,log2,222,30,18,False,0.14103376155573452
77,sqrt,45,2,8,False,0.09935660304770211
688,sqrt,264,38,20,False,0.147839856455547
179,log2,30,14,18,True,0.13165609815333815
411,,118,50,19,False,0.1231259763921161
622,sqrt,260,47,9,True,0.17863880070240892
406,sqrt,248,30,6,False,0.14160361339362368
698,log2,251,13,20,True,0.1259827675325711
215,log2,30,32,17,False,0.14450366563668868
76,log2,211,50,7,True,0.1876068004828142
347,sqrt,105,45,13,False,0.15864087363842322
260,log2,143,5,8,True,0.10752067358383106
421,,61,27,17,True,0.10627386758036396
274,sqrt,27,8,13,False,0.10874986275754923
454,log2,149,48,12,True,0.1818981488837097
309,log2,126,17,12,False,0.12465123397263089
212,log2,99,40,8,True,0.17401701607530218
781,,150,31,4,True,0.11100623160807786
107,,133,12,12,True,0.09450200787737878
384,,84,18,14,True,0.10048967194444242
375,,287,2,15,True,0.0895090293642719
616,log2,219,32,10,True,0.15802275271457064
385,sqrt,255,30,4,False,0.14120743079409825
482,,6,7,14,False,0.11646812456933864
712,log2,,12,4,False,0.11538643655793317
671,sqrt,300,45,17,False,0.1549117471140148
722,,67,18,6,True,0.1006366565600905
96,log2,283,38,15,False,0.15432865589191627
7,sqrt,288,48,15,True,0.18623824346766785
117,log2,287,17,10,False,0.12592779600500256
259,,68,6,16,True,0.0914559237410036
21,,160,8,4,False,0.11509555787545629
436,sqrt,146,35,17,False,0.14669324132793726
129,,249,37,18,True,0.12040336888137565
524,sqrt,117,5,14,True,0.11001913658648943
36,,201,5,20,False,0.11555247211571788
544,log2,261,42,18,True,0.17374689702507373
575,sqrt,221,39,16,True,0.1685630125165313
626,log2,140,7,19,True,0.11562646408398913
378,,13,24,15,True,0.10488393926287977
433,log2,291,14,3,True,0.12952332359422838
513,,270,41,7,False,0.1136624368401037
570,,58,17,19,False,0.10522858245654187
385,sqrt,102,35,9,True,0.16444231482824181
617,sqrt,179,1,8,True,0.09788302250946239
418,sqrt,255,18,17,False,0.1261743464721455
766,,290,13,13,True,0.09517867699950049
