Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
26,1100,9.999999999999999e-05,True,False,False,random,0.7744052971071147
81,1600,0.1,True,False,False,cyclic,0.7744052971071147
41,3600,1e-07,False,False,False,cyclic,4.375046069410464
91,2600,0.01,True,True,True,cyclic,0.7744052971071147
41,1100,1e-06,True,True,True,random,0.7744052971071147
11,5600,1e-06,True,True,False,random,0.7744052971071147
41,1100,9.999999999999999e-06,False,True,True,cyclic,4.375046069410464
76,4600,1e-08,False,True,False,random,4.5756815290241555
11,3600,1e-08,False,False,True,random,2.1790141364196964
76,2600,0.001,True,False,True,cyclic,0.7744052971071147
96,1100,1e-08,False,False,True,random,4.712751192895768
11,3100,1e-08,False,True,True,random,2.179014240754206
61,2100,1e-06,False,False,False,cyclic,4.482172019241038
61,1600,0.1,False,False,False,random,4.279764492458507
71,2100,0.01,True,False,False,random,0.7744052971071147
81,100,1e-08,False,True,True,cyclic,4.6086532788442565
6,1600,9.999999999999999e-05,False,False,False,cyclic,1.6389657126189126
51,1600,1e-08,True,True,False,random,0.7744052971071147
46,7600,9.999999999999999e-06,False,False,True,cyclic,4.400580421350215
91,600,1e-07,True,True,True,random,0.7744052971071147
36,5600,9.999999999999999e-05,False,False,False,cyclic,4.3504145807011225
21,5100,9.999999999999999e-05,False,True,False,cyclic,3.3761399159484276
96,4600,1e-08,False,True,False,cyclic,4.712751192895768
81,5600,1e-08,False,False,True,cyclic,4.6086532788442565
81,8600,0.001,False,False,True,random,4.6086532788442565
96,4100,0.1,True,False,True,random,0.7744052971071147
21,4100,1e-06,True,True,True,cyclic,0.7744052971071147
1,9600,0.1,True,True,True,random,0.7744052971071147
76,5600,9.999999999999999e-06,False,False,True,cyclic,4.5756815290241555
56,5600,0.001,False,True,False,cyclic,4.453972953363596
71,9600,1e-08,False,False,True,random,4.543300318114484
86,3100,0.1,True,True,False,random,0.7744052971071147
86,5100,1e-08,True,True,True,random,0.7744052971071147
6,4600,1e-07,False,True,False,random,1.638794759018951
11,600,0.001,False,False,False,random,2.188308542766684
21,2100,9.999999999999999e-05,False,True,False,random,3.3768026627042937
11,4100,0.1,True,False,False,cyclic,0.7744052971071147
26,9100,9.999999999999999e-05,False,True,True,random,3.7241475778126043
71,7600,0.01,True,True,False,random,0.7744052971071147
61,9600,0.1,True,False,False,random,0.7744052971071147
26,3600,9.999999999999999e-05,False,False,True,cyclic,3.7244730270454394
41,8600,0.01,True,True,True,cyclic,0.7744052971071147
41,4600,1e-07,True,True,False,cyclic,0.7744052971071147
21,5100,9.999999999999999e-05,True,False,False,cyclic,0.7744052971071147
16,8100,0.01,True,True,True,random,0.7744052971071147
1,3100,1e-06,True,False,True,random,0.7406081241659833
11,600,0.1,False,False,False,cyclic,1.866140163962545
1,4600,1e-06,False,False,False,random,0.955355260343598
46,8600,0.001,False,False,True,cyclic,4.400580421350215
6,4100,0.1,False,False,True,cyclic,1.4050732587619006
1,9100,1e-07,True,True,False,cyclic,0.7744052971071147
76,6600,0.001,False,True,False,cyclic,4.5756815290241555
46,100,1e-06,False,False,True,cyclic,4.400580421350215
16,9100,1e-07,False,False,True,random,2.8139112460438964
41,600,9.999999999999999e-05,True,False,False,random,0.7744052971071147
71,9100,9.999999999999999e-06,False,False,True,random,4.543300318114484
21,2100,1e-06,True,False,False,cyclic,0.7744052971071147
66,100,1e-06,False,True,False,cyclic,4.511925898904945
81,2600,0.001,True,True,False,cyclic,0.7744052971071147
76,4600,0.001,False,False,True,random,4.5756815290241555
11,3100,1e-08,True,False,False,cyclic,0.7744052971071147
56,4100,1e-06,True,True,False,cyclic,0.7744052971071147
56,100,1e-06,False,True,False,random,4.453972953363596
31,5600,0.001,False,True,False,cyclic,4.073348230105787
96,8600,1e-08,True,False,True,cyclic,0.7744052971071147
51,9600,0.1,True,False,False,cyclic,0.7744052971071147
81,9100,0.01,True,True,True,cyclic,0.7744052971071147
56,6600,1e-08,False,False,False,cyclic,4.453972953363596
6,2100,9.999999999999999e-06,True,True,True,random,0.7744052971071147
21,5600,1e-07,False,False,False,random,3.376016336376232
41,600,0.001,True,True,False,cyclic,0.7744052971071147
31,7100,0.1,True,True,True,cyclic,0.7744052971071147
36,3600,1e-08,True,True,True,cyclic,0.7744052971071147
6,4100,0.1,True,True,True,random,0.7744052971071147
