Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
71,7100,0.001,False,True,True,random,0.5613818730756215
91,8100,1e-07,True,True,True,random,0.10368881156524956
66,5100,0.01,True,True,True,cyclic,0.10368881156524956
21,4600,0.1,True,False,True,cyclic,0.10368881156524956
36,1100,0.1,False,False,False,cyclic,0.5348209525060903
31,2600,0.1,True,False,False,random,0.10368881156524956
36,6600,1e-08,False,False,True,random,0.5357638664489865
26,600,1e-08,False,True,False,cyclic,0.474541293020633
11,2100,9.999999999999999e-05,False,True,False,cyclic,0.279476581843541
56,6100,1e-07,True,True,True,random,0.10368881156524956
81,2600,1e-08,False,False,False,random,0.5704147555552591
76,6600,1e-08,True,True,False,cyclic,0.10368881156524956
26,9100,1e-07,False,True,True,cyclic,0.474541300531455
71,6100,0.1,False,True,True,cyclic,0.5613818730756215
26,5100,1e-07,False,True,True,cyclic,0.474541300531455
26,4100,1e-06,True,True,True,random,0.10368881156524956
26,3600,1e-08,True,True,False,random,0.10368881156524956
56,100,1e-07,False,True,False,cyclic,0.5492989528181365
31,100,1e-06,True,False,False,cyclic,0.10368881156524956
21,2100,1e-07,True,True,True,cyclic,0.10368881156524956
66,9600,0.1,False,False,False,random,0.5937491537389943
31,5600,1e-07,False,True,True,cyclic,0.5084999211988688
76,7600,1e-08,False,False,True,random,0.565860322592435
61,3600,0.1,False,False,False,cyclic,0.5530732942939486
56,2100,0.01,False,False,False,random,0.5492989528181365
81,5600,1e-07,True,True,True,cyclic,0.10368881156524956
56,2100,1e-08,False,False,True,random,0.5492989528181365
91,9600,1e-07,False,True,True,random,0.5797867809035597
81,1600,9.999999999999999e-06,True,True,True,random,0.10368881156524956
61,600,1e-08,False,True,False,cyclic,0.5530732942939486
56,9600,0.01,True,False,False,cyclic,0.10368881156524956
66,9600,9.999999999999999e-06,False,True,True,random,0.557083704553747
36,9100,0.01,True,True,True,random,0.10368881156524956
66,2100,0.01,False,False,False,random,0.557083704553747
86,9100,1e-06,False,False,True,cyclic,0.5750896881426304
36,3600,0.01,True,False,True,cyclic,0.10368881156524956
66,1100,0.1,False,False,False,cyclic,0.557083704553747
96,9100,1e-08,True,True,True,cyclic,0.10368881156524956
91,3600,0.01,True,False,False,cyclic,0.10368881156524956
51,600,0.1,False,False,False,random,0.5457185332208047
11,9600,9.999999999999999e-05,True,True,False,random,0.10368881156524956
6,8600,0.1,True,False,False,cyclic,0.10345382664877725
36,1600,9.999999999999999e-06,True,True,True,cyclic,0.10368881156524956
