Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
26,5100,9.999999999999999e-06,False,False,False,random,3.724987408095316
31,600,1e-07,True,False,False,cyclic,0.7744052971071147
11,5600,1e-06,False,False,True,cyclic,2.1790176753712585
46,5100,1e-08,False,False,True,cyclic,4.400580421350215
91,600,9.999999999999999e-05,True,True,False,random,0.7744052971071147
96,1100,0.1,True,False,False,cyclic,0.7744052971071147
21,600,1e-06,True,False,False,cyclic,0.7744052971071147
46,2100,0.01,True,True,False,cyclic,0.7744052971071147
46,8100,1e-07,True,False,True,random,0.7744052971071147
36,6600,9.999999999999999e-05,True,False,True,random,0.7744052971071147
16,8100,0.01,True,False,True,random,0.7744052971071147
86,7600,0.1,True,True,False,cyclic,0.7744052971071147
61,7600,1e-07,False,True,False,cyclic,4.482172019241038
91,1600,9.999999999999999e-06,True,True,True,random,0.7744052971071147
61,5100,9.999999999999999e-05,False,False,True,cyclic,4.482172019241038
31,7600,9.999999999999999e-05,False,True,False,random,4.070095712674318
36,4600,1e-06,True,False,True,random,0.7744052971071147
46,2600,1e-07,False,True,False,cyclic,4.400580421350215
91,7600,0.01,False,False,True,random,4.676507179083574
11,6100,0.01,True,True,False,random,0.7744052971071147
46,3600,9.999999999999999e-06,True,False,False,cyclic,0.7744052971071147
96,4600,1e-06,False,False,False,cyclic,4.712751192895768
41,1600,9.999999999999999e-06,True,True,True,random,0.7744052971071147
16,9100,0.01,False,False,True,random,2.8161298014490064
61,4600,1e-06,False,False,False,random,4.482172019241038
6,5600,1e-07,False,False,True,random,1.6387946052016547
41,4100,1e-07,True,True,True,cyclic,0.7744052971071147
16,4100,9.999999999999999e-05,False,True,True,random,2.813247610441474
91,6100,0.1,True,True,False,cyclic,0.7744052971071147
1,2100,1e-07,True,False,True,cyclic,0.7406081241659833
11,1600,0.001,False,False,True,random,2.17316012786738
1,3100,9.999999999999999e-05,False,True,True,random,0.9533041042456722
81,1100,1e-07,False,True,False,cyclic,4.6086532788442565
