criterion,splitter,Min_samples_split,Min_samples_leaf,Ccp_alpha,Max_depth,Min_weight_fraction_leaf,Error-
poisson,random,100,5,0.1,10000,0.0,1241.3086730807424
poisson,random,73,2,0.9999999999999999,10000,0.7999999999999999,988.2658790037353
squared_error,best,100,73,0.7,100,0.30000000000000004,1565.5656703132336
friedman_mse,best,37,1,0.7999999999999999,10,0.8999999999999999,757.2125324263396
squared_error,best,37,100,0.7999999999999999,10000,0.6,1863.4080011095284
squared_error,random,73,37,0.7999999999999999,1,0.1,4621.412477750557
poisson,best,2,2,0.9999999999999999,1000,0.4,636.0387142548499
poisson,random,100,5,0.30000000000000004,100,0.4,1241.1423258236298
squared_error,best,10,100,0.9999999999999999,100,0.7999999999999999,1863.4080011095284
friedman_mse,best,100,5,0.0,1000,0.0,1625.1529646402319
friedman_mse,best,5,1,0.7999999999999999,1000,0.2,579.4664822869795
squared_error,best,73,100,0.0,1000,0.0,1863.4080011095284
friedman_mse,best,73,37,0.2,10000,0.7999999999999999,1274.5244298138905
squared_error,best,37,37,0.5,100,0.4,1057.7224815547322
poisson,random,2,10,0.1,10000,0.4,663.0065740402763
poisson,best,100,37,0.2,1000,0.2,1186.155051591718
friedman_mse,best,10,5,0.0,10000,0.30000000000000004,615.5397714121054
poisson,best,37,73,0.5,1000,0.4,1507.8067025010637
squared_error,best,37,2,0.7,1,0.6,4621.412477750557
absolute_error,best,100,73,0.4,100,0.1,1578.7000034722219
friedman_mse,best,2,10,0.7999999999999999,100,0.9999999999999999,707.2266740270973
squared_error,random,2,2,0.5,10000,0.7999999999999999,563.5995068675572
squared_error,best,10,5,0.2,10,0.2,548.7761785725911
poisson,random,10,2,0.1,100,0.7,582.9404243941774
poisson,random,100,5,0.5,1,0.30000000000000004,4621.412477750557
poisson,random,37,37,0.9999999999999999,1,0.1,4621.412477750557
absolute_error,random,37,2,0.30000000000000004,10,0.30000000000000004,827.4369830729166
absolute_error,best,100,10,0.0,1000,0.8999999999999999,1028.7384277777771
squared_error,best,2,2,0.1,10000,0.9999999999999999,573.2473122015542
squared_error,random,37,37,0.2,10,0.5,1071.6441246634113
absolute_error,best,100,2,0.9999999999999999,10000,0.7999999999999999,1028.7384277777771
squared_error,random,10,1,0.6,1,0.7,4621.412477750557
squared_error,best,2,5,0.2,1,0.5,4621.412477750557
poisson,best,10,100,0.2,1000,0.7,2109.0881578040135
poisson,random,5,100,0.5,1000,0.9999999999999999,1877.6905554317395
poisson,random,2,1,0.30000000000000004,1,0.30000000000000004,4621.412477750557
poisson,best,37,37,0.9999999999999999,1000,0.2,1028.5926480902906
poisson,best,5,5,0.6,1,0.4,4621.412477750557
absolute_error,random,5,10,0.0,10000,0.30000000000000004,674.0984596354166
squared_error,best,100,100,0.4,100,0.4,1863.4080011095284
friedman_mse,best,10,2,0.7,100,0.0,577.5158678605504
absolute_error,random,2,10,0.30000000000000004,100,0.7,664.9203670138888
absolute_error,random,100,2,0.1,10,0.7999999999999999,1342.7987568576377
friedman_mse,best,73,10,0.7,100,0.4,1196.7380287457959
poisson,best,37,5,0.4,1,0.9999999999999999,4621.412477750557
friedman_mse,random,5,5,0.7,10,0.4,593.5005308693744
squared_error,random,100,10,0.2,10,0.7,1327.09484145571
absolute_error,best,73,10,0.4,100,0.0,832.4646993923611
