criterion,splitter,Min_samples_split,Min_samples_leaf,Ccp_alpha,Max_depth,Min_weight_fraction_leaf,Error-
squared_error,random,100,73,0.6,10,0.5,1743.2996294682973
poisson,best,10,2,0.1,1000,0.5,585.4084824252485
friedman_mse,random,73,2,0.0,10000,0.9999999999999999,981.6832965701878
friedman_mse,best,73,10,0.9999999999999999,1,0.2,4621.412477750557
poisson,best,100,5,0.30000000000000004,10000,0.1,1164.456682543357
friedman_mse,best,5,100,0.30000000000000004,1000,0.7999999999999999,2046.427826345221
poisson,random,2,5,0.30000000000000004,1,0.1,4621.412477750557
friedman_mse,best,73,1,0.7,1000,0.1,1196.7380287457959
squared_error,random,5,10,0.6,10000,0.4,691.8336625766381
absolute_error,random,5,5,0.8999999999999999,1000,0.8999999999999999,610.1286588541666
friedman_mse,random,5,37,0.8999999999999999,1,0.5,4621.412477750557
absolute_error,random,10,37,0.7,10000,0.4,1071.9563654513886
poisson,best,2,5,0.5,1000,0.9999999999999999,621.379094701021
absolute_error,random,37,10,0.30000000000000004,100,0.5,845.0930585069444
squared_error,random,2,73,0.0,10000,0.2,1743.2996294682973
poisson,random,73,2,0.6,100,0.4,971.8859787792842
squared_error,best,73,1,0.4,100,0.2,953.3777282034354
squared_error,best,2,10,0.9999999999999999,10,0.7,634.4127806083117
poisson,best,73,73,0.6,10,0.7999999999999999,1507.8067025010637
poisson,random,5,2,0.0,10000,0.5,564.8267232349534
friedman_mse,best,2,10,0.30000000000000004,100,0.7,707.270628377393
squared_error,best,100,37,0.8999999999999999,100,0.1,1189.4241320723327
squared_error,best,37,5,0.9999999999999999,10,0.0,644.255319577048
friedman_mse,best,10,100,0.1,10000,0.9999999999999999,2046.427826345221
friedman_mse,random,5,100,0.6,1,0.0,4621.412477750557
poisson,random,10,73,0.7,10000,0.6,1744.0166200754245
poisson,random,37,10,0.30000000000000004,1000,0.30000000000000004,815.0416810911785
friedman_mse,random,37,5,0.30000000000000004,10000,0.5,969.5177481678512
poisson,best,73,10,0.9999999999999999,10000,0.9999999999999999,904.1960752321147
squared_error,random,37,10,0.30000000000000004,1000,0.5,886.3578422657414
squared_error,random,5,5,0.5,100,0.0,559.2846662230243
absolute_error,random,100,37,0.1,1000,0.4,1468.8242961805547
absolute_error,random,2,10,0.2,10000,0.7,665.6566067708334
absolute_error,best,2,5,0.1,10000,0.5,518.4324847656246
poisson,random,73,5,0.9999999999999999,100,0.4,988.2658790037353
