Alpha,L1_ratio,fit_intercept,Max_iter,selection,warm_start,Tol,Error-
6.2,0.85,False,3388,cyclic,True,9.04397798137243e-07,232.87331788040092
2.4000000000000004,0.23,True,2855,random,True,9.533374920014892e-07,233.56045933513812
4.0,0.54,True,1382,random,False,5.661637166099775e-07,233.79346973699512
2.6,0.74,False,4552,random,False,2.4115023897391544e-07,225.0981729603737
8.3,0.76,True,2955,cyclic,True,5.08556492223578e-07,234.90557200056216
4.5,0.92,True,2369,cyclic,False,1.1901649648160888e-07,210.8165560489615
9.7,0.04,True,1635,cyclic,False,1.644675584946109e-07,239.5966226556576
0.5,0.6,True,4382,cyclic,False,9.762561592096273e-07,190.50731578821544
3.7,0.64,False,3063,random,True,4.421202069891557e-07,242.4007069921821
0.3,0.53,True,962,cyclic,True,7.259959687570685e-07,178.05730137681476
5.7,0.79,False,1530,cyclic,True,6.241766848879445e-07,239.76640845425163
9.0,0.72,True,767,random,True,2.535705431467449e-07,236.19531967937328
0.7000000000000001,0.94,False,2326,random,True,5.786641835482337e-07,152.86063563071536
2.1,0.22,False,1506,random,False,4.874115262399231e-07,248.8643146409789
8.9,0.36,False,4775,cyclic,True,6.026926942158214e-07,310.6470640656472
3.3000000000000003,0.37,False,4039,cyclic,True,3.734740406291072e-07,258.653942738569
6.300000000000001,0.62,False,2376,cyclic,False,2.2493625702551837e-08,265.5916293762548
3.2,0.1,False,3517,random,False,2.8749445282480387e-08,272.7536688633282
5.800000000000001,0.29,True,2736,cyclic,False,5.854515729872739e-07,237.75830645707435
3.9,0.53,False,4959,cyclic,True,8.228163433021772e-07,253.77274989927412
9.0,0.68,True,4357,cyclic,True,2.095913974072966e-07,236.76499674722064
0.2,0.91,True,3857,cyclic,True,6.497651548272018e-07,121.55411262325738
2.2,0.41,False,2526,cyclic,True,6.013114884480171e-07,241.19751804581625
6.5,0.05,True,3492,cyclic,False,4.4333328969855035e-07,238.8068836892903
9.3,0.0,False,4613,cyclic,True,5.963421143753598e-07,336.8622574170782
8.3,0.04,False,4828,random,False,9.786104715266203e-07,328.606550312916
8.9,0.34,False,3244,cyclic,False,2.719644287602503e-08,312.3332457759538
3.6,1.0,True,4369,random,False,1.8915707943201258e-07,115.95718286568167
4.6000000000000005,0.91,False,2552,cyclic,True,5.62302808645466e-07,216.69540227785023
3.7,0.01,False,1758,random,True,4.504790762640603e-07,284.80231294343395
8.4,0.77,False,3165,cyclic,False,6.609760196836971e-07,257.5193817886209
6.7,0.16,False,2181,random,True,7.584787980624531e-07,309.15241187215184
5.4,0.4,False,4350,random,False,7.496233240685848e-09,279.2620804023147
3.8,0.89,True,609,cyclic,True,9.853946529756678e-07,213.8431564944311
8.1,0.94,False,902,cyclic,False,7.879395530968731e-07,220.6799822318432
6.800000000000001,0.05,True,1196,cyclic,False,8.02788002673239e-07,238.9104339983753
2.7,0.51,False,4941,random,False,9.40835388092341e-07,241.9062224944112
7.1000000000000005,0.23,True,4902,cyclic,True,5.007569759329715e-07,238.5838097034526
4.0,0.89,True,2688,cyclic,True,6.23550517493253e-07,215.05536683300565
8.1,0.55,True,4650,cyclic,False,4.582655858008765e-07,237.5411798012971
0.6000000000000001,0.7000000000000001,True,1253,cyclic,True,4.27312532250797e-07,187.0188676789176
4.5,0.24,False,567,random,True,8.64463331339558e-07,281.61319994829336
3.6,0.07,False,1248,cyclic,True,2.703129767581576e-08,280.2083295821228
1.9,0.6900000000000001,False,1664,cyclic,False,2.465791878615068e-08,222.39226675127748
6.5,0.24,True,3445,random,True,5.298991127309267e-07,238.30846752278072
2.0,0.66,True,872,cyclic,False,3.572228201277454e-07,222.26699558039056
5.7,0.68,True,4853,random,False,6.71654597815007e-07,233.99088343553709
8.6,0.66,True,2931,cyclic,True,1.5730433336547058e-07,236.787350626366
7.1000000000000005,0.4,True,4686,random,False,6.338332032318067e-07,237.94922727176083
9.2,0.18,False,2155,random,False,3.2098779071241225e-07,325.99658728672665
2.5,0.7000000000000001,False,4102,cyclic,False,9.677246678203532e-07,227.2865813811717
