N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
79,log2,141,29,6,False,0.18095335131562695
626,,43,10,19,True,0.11012821148125768
95,log2,224,15,17,True,0.17381821185392707
350,log2,145,45,14,True,0.22736889320449447
366,log2,169,2,7,True,0.12363838753385166
521,log2,116,30,4,True,0.19982593275175822
201,,242,1,4,True,0.09602184611674762
157,,292,5,17,False,0.12071249059936728
304,log2,201,25,17,False,0.17347523092317588
225,,22,23,3,False,0.13209051700050686
623,log2,300,30,11,False,0.18002074296826334
119,log2,230,27,11,True,0.1992579440324427
498,,159,38,2,True,0.15837533383678606
427,,286,16,18,False,0.12535008367495906
592,sqrt,71,30,4,True,0.19968704043416777
721,sqrt,48,28,18,True,0.19696868297457668
292,log2,41,23,20,True,0.18743597858539185
353,,97,7,15,False,0.11731511670308836
416,sqrt,88,23,19,True,0.1877569113808066
507,,288,49,7,False,0.1626815490532477
219,,96,1,11,True,0.10057510012045527
335,log2,5,46,11,True,0.22948153523830403
144,sqrt,135,36,7,False,0.19472585754285376
513,,204,4,20,False,0.12131934495017967
191,sqrt,73,6,19,False,0.13690235359846534
623,,139,4,20,True,0.10948938123575142
650,log2,241,10,6,False,0.14149030542560995
336,log2,212,10,3,False,0.14189282999820166
204,log2,291,35,16,False,0.19022195165072323
264,sqrt,117,28,3,False,0.17930835928247357
25,log2,269,1,16,True,0.14759289906670228
75,log2,32,5,11,True,0.13832129113555777
262,sqrt,167,10,5,False,0.14176896001653924
692,,131,50,9,True,0.16406965891179273
683,,233,25,17,False,0.1363025632794873
133,sqrt,33,21,4,False,0.16968052214103224
203,sqrt,43,15,10,True,0.16815346550110388
559,sqrt,283,35,20,True,0.2089972675281244
633,,294,14,14,False,0.12631175924256244
471,sqrt,178,3,20,True,0.1430821268443932
51,sqrt,146,47,6,True,0.2436627627639929
236,sqrt,275,41,14,False,0.19942321826655177
266,log2,78,11,16,False,0.1439927719137729
793,log2,93,35,6,True,0.20946350673644218
348,sqrt,295,8,14,False,0.13710471751473743
204,log2,174,29,9,False,0.1796439979209937
353,log2,70,19,13,False,0.1631831749997843
198,log2,262,18,6,False,0.1620585563548225
394,log2,127,48,15,False,0.20626282157809564
166,sqrt,170,28,2,False,0.18025237932670748
20,log2,99,40,2,False,0.21147581839054863
210,log2,126,10,18,True,0.15345767008507702
99,sqrt,300,8,17,False,0.13902109875037483
445,sqrt,223,26,10,False,0.17496113764682267
222,,11,36,18,False,0.14495701841292336
286,log2,282,19,17,True,0.1763488686558232
638,log2,253,29,20,True,0.19872727653020852
507,,196,48,10,True,0.16432830654277705
112,log2,236,9,9,False,0.14112272020848562
375,,153,50,15,True,0.16405649100149863
179,sqrt,4,15,8,False,0.2084281206914198
341,log2,28,6,16,True,0.14374704672908575
196,log2,160,28,19,False,0.17957369619414798
622,sqrt,286,46,12,False,0.2024088994326668
19,sqrt,283,35,8,True,0.2265086664717653
46,sqrt,99,15,12,False,0.16023456591973656
665,sqrt,146,43,2,True,0.22359742478910746
416,sqrt,87,35,17,True,0.21145530070857468
502,log2,268,21,14,False,0.1658226797199943
162,log2,290,38,15,False,0.19663165360062976
624,sqrt,101,11,18,True,0.15622579267776257
394,,73,28,8,False,0.14034337325451648
565,,56,10,16,False,0.12095925367526812
506,sqrt,62,49,13,False,0.20669876485788244
344,log2,207,44,8,True,0.22514450701613722
82,sqrt,254,49,8,False,0.21115160640207212
196,,163,46,6,False,0.1542483985397188
74,sqrt,116,37,4,True,0.22013410454581836
379,log2,98,15,6,False,0.15378483597509948
11,log2,50,9,20,True,0.16539052340722804
735,log2,236,37,9,True,0.21307159857502145
520,,260,26,2,False,0.1362235006942439
118,,300,24,6,False,0.13248353845553396
719,log2,269,45,16,True,0.2267260980140263
745,,289,38,6,True,0.15824670129087184
568,sqrt,225,33,13,True,0.2049288856652303
535,,169,27,13,True,0.13044371592539408
662,,13,25,18,True,0.12832226396879173
90,,36,15,15,False,0.12456321063239346
531,,69,30,5,True,0.13864446317433413
592,sqrt,164,21,4,True,0.1813524092588935
739,sqrt,174,40,5,True,0.21771778029496147
431,,250,26,10,False,0.13622350069424394
789,log2,206,6,11,False,0.12859635376737785
600,,195,14,7,True,0.11635928119486479
617,log2,139,45,19,True,0.226895561984116
365,,76,25,5,True,0.1280070823608007
136,log2,271,49,14,True,0.23477814425422272
736,sqrt,233,20,9,False,0.1636890592825385
439,log2,251,50,6,False,0.20863024332386634
250,sqrt,69,6,6,True,0.1379083237338685
660,log2,156,36,10,False,0.19063930852088262
406,sqrt,294,11,2,False,0.14507663227609383
531,sqrt,193,5,14,False,0.1300031182169579
429,sqrt,14,35,3,True,0.21142810436493553
417,log2,228,11,15,False,0.1450151423208156
662,sqrt,154,37,8,True,0.21314546741313337
199,sqrt,179,18,15,True,0.17469168738660015
