n_estimators,max_features,max_depth,min_samples_leaf,min_samples_split,bootstrap,Error-
702,sqrt,100,43,18,False,0.1984217639020394
74,,115,27,6,False,0.1365182016378742
26,sqrt,53,32,17,True,0.2151896407095726
479,,42,37,10,False,0.14495701841292344
769,sqrt,186,16,16,True,0.1703405886046517
369,sqrt,75,17,5,False,0.15908322820026366
462,sqrt,254,18,12,True,0.17514931189881655
330,,42,4,15,True,0.10507146883445474
503,sqrt,207,28,20,False,0.17781489637878287
156,log2,236,37,14,True,0.21644406125009574
113,,104,26,6,False,0.13622350069424424
94,,265,14,12,True,0.11703228725411548
527,,182,24,5,True,0.12790833324032655
751,,218,40,6,True,0.1617461382460678
547,log2,97,46,11,True,0.22722674555175992
555,,124,18,2,True,0.12351021755054455
644,log2,,26,16,False,0.17350711327666624
356,log2,182,12,6,False,0.1471719873842148
622,log2,87,15,11,True,0.16774062219267458
550,log2,275,31,8,False,0.18213636444484319
720,log2,294,13,20,False,0.1487963022472296
194,sqrt,113,41,18,False,0.19970693190193056
623,sqrt,7,18,4,False,0.16382842057510313
728,sqrt,205,44,13,False,0.20010088043313268
421,,95,39,9,False,0.14491776008750604
667,sqrt,186,37,18,True,0.21323416057261835
404,sqrt,67,25,20,False,0.17324534039401507
445,,247,39,11,True,0.16015366566714512
788,,121,4,2,True,0.10001957828518025
590,sqrt,197,43,9,True,0.22340606653245584
395,log2,132,49,16,True,0.2317396106285674
103,,88,12,12,True,0.11358685847585899
599,,72,45,16,True,0.16421764671138286
100,,155,47,9,False,0.15413609207402731
744,sqrt,70,2,5,True,0.11860592809215119
227,log2,261,41,2,False,0.1988728987607428
395,,169,35,8,False,0.14495701841292327
434,sqrt,119,48,12,False,0.20715722261710154
286,sqrt,181,36,2,False,0.19200221093687672
647,sqrt,79,49,5,False,0.2057724846916116
76,,263,19,16,False,0.1274228615109663
619,sqrt,60,36,19,False,0.1909029626366545
70,,173,3,12,False,0.12049257962682297
463,log2,119,26,12,True,0.1939045236090956
701,,219,31,2,True,0.14119043387492047
75,log2,84,8,13,True,0.15002395450379347
726,sqrt,144,16,11,False,0.15523615005033173
301,log2,142,14,11,False,0.15116974796942825
351,sqrt,235,40,20,False,0.1967231579998763
699,,144,1,16,True,0.10505298953067888
357,log2,97,5,16,True,0.1411888457552591
701,sqrt,139,47,3,False,0.20349096861134028
303,log2,73,36,13,True,0.21236318848831512
159,,50,40,7,True,0.1611129313757808
545,,105,41,9,True,0.1629832593501643
214,sqrt,89,26,8,True,0.1939187782189918
379,sqrt,121,26,12,True,0.19500033184098972
306,log2,96,41,6,True,0.2212734051223785
230,,65,4,3,False,0.11874720330390287
513,sqrt,115,28,9,True,0.1972901611745956
683,,30,14,13,True,0.11626598668139491
45,,136,42,6,True,0.16387926160678915
478,sqrt,160,42,18,True,0.22283610786189842
755,,294,1,6,True,0.09683198092677159
126,sqrt,129,48,12,False,0.2096000899287207
510,sqrt,24,10,14,True,0.1532309138754724
760,log2,170,31,8,True,0.20200803935631784
85,,263,48,14,True,0.1650569517307723
93,sqrt,163,8,7,True,0.14894540083984445
220,sqrt,54,5,7,True,0.1333636176334526
355,,156,34,18,False,0.14483786378771324
304,,69,6,20,True,0.10985579522642451
245,sqrt,283,34,15,False,0.1907589291783388
538,,197,28,13,False,0.14034337325451654
717,log2,90,11,9,True,0.1564383186745883
123,,158,16,9,False,0.12535008367495915
516,,141,36,10,True,0.15394591943801714
94,log2,131,38,3,False,0.19892207665479922
611,sqrt,262,11,4,False,0.14404524203232447
22,,274,34,11,True,0.15131384706552867
690,log2,157,7,20,False,0.13860715246579347
182,sqrt,139,5,8,True,0.13467006126061257
709,,94,29,15,True,0.13492488357529878
465,sqrt,87,35,15,False,0.19057247918410172
409,log2,139,25,6,True,0.19254071072868043
552,sqrt,108,38,6,False,0.19291576016824638
222,,155,34,15,True,0.14904099099070053
227,log2,291,23,14,False,0.17191198556474233
731,sqrt,166,49,9,True,0.23199824827948531
550,,112,27,8,False,0.1365182016378739
295,log2,227,32,16,False,0.18497589256733413
19,,193,29,6,True,0.13799742643270155
144,,23,18,8,False,0.1269196982592741
576,,82,49,19,False,0.16268154905324772
223,,99,48,4,False,0.16291181860848922
233,log2,258,5,10,False,0.12585541340373085
561,sqrt,191,30,15,True,0.1994615614678171
663,log2,122,3,8,False,0.11896795235696349
122,,121,34,11,True,0.14970222501033834
332,sqrt,246,6,13,False,0.13024772592300451
360,sqrt,237,48,18,False,0.20652970606162216
84,sqrt,150,48,9,True,0.23664722582296735
154,,66,50,6,True,0.16361968585182154
608,log2,7,30,4,False,0.18131776273566777
285,sqrt,61,4,4,False,0.12282822453722846
251,log2,84,16,19,True,0.17274907936718017
72,,9,38,4,True,0.1583651494039052
357,log2,217,10,11,False,0.14177788962229457
791,,270,35,14,False,0.1449570184129229
384,log2,21,6,8,True,0.13749300679327686
169,sqrt,147,24,15,False,0.1746833849826033
18,sqrt,163,38,11,True,0.22815709098302436
477,log2,219,25,5,False,0.17291457391287537
723,log2,191,46,2,True,0.2280762867070958
620,,245,12,7,True,0.11324648688501911
482,,31,1,5,False,0.12495921028724498
517,,173,18,6,False,0.12691969825927427
413,,32,48,13,True,0.16419342774020498
188,sqrt,113,14,3,True,0.16675869179598937
688,sqrt,255,20,6,True,0.17997205080194312
630,,251,33,8,True,0.14710833874181983
96,sqrt,37,15,19,True,0.17325948568846916
718,log2,197,40,20,True,0.21782790015019862
528,,106,24,7,True,0.12791042202715133
732,sqrt,7,9,8,False,0.14920941779983377
228,sqrt,38,1,14,True,0.13321546074064838
328,log2,51,13,13,False,0.14957457604365249
372,sqrt,257,18,16,False,0.1611439138229496
385,,91,14,7,False,0.1263117592425621
635,sqrt,191,7,17,False,0.13510519684900968
133,log2,62,23,6,True,0.18894747143302473
553,log2,25,17,4,True,0.17195162836539837
475,log2,11,19,4,False,0.16240215438199065
535,sqrt,155,48,7,False,0.20545770374919228
169,log2,6,49,13,True,0.2347172921700241
612,sqrt,166,50,13,False,0.2074868048747391
330,,240,23,4,True,0.1273553147378747
335,,188,29,12,False,0.14070032718138836
81,log2,40,19,9,False,0.16560991958233298
253,log2,93,17,4,False,0.1601539477657544
452,,274,45,14,False,0.154579493451792
731,,81,15,9,False,0.12456321063239344
548,,177,4,11,False,0.11862477325503329
408,,141,7,2,True,0.10524210903553077
293,log2,253,44,7,True,0.22460843169811753
475,,103,29,6,True,0.13505786319880284
758,sqrt,28,44,6,False,0.2001000302385476
507,,38,45,9,True,0.16422789387899814
334,,133,33,11,True,0.1466714282194362
766,log2,149,20,14,False,0.1638916455012965
88,,11,46,13,False,0.15424839853971883
82,log2,156,10,15,True,0.15710754613256264
413,log2,37,29,4,False,0.18023837994788128
74,sqrt,178,34,10,False,0.1923221675702369
785,log2,284,46,19,True,0.2279149047901359
604,sqrt,172,38,6,False,0.19313402397163437
28,log2,131,9,2,True,0.16362248959348938
325,sqrt,51,18,10,False,0.16139539334713604
257,sqrt,239,5,2,True,0.1337970416761032
578,log2,103,6,4,True,0.13774112738434283
258,log2,143,27,6,False,0.17808788614175253
7,log2,67,44,14,False,0.2154577089420681
234,,197,43,19,True,0.16376588332024025
703,,106,33,9,False,0.14464438499343366
325,sqrt,191,22,12,True,0.18553410639254742
263,,44,8,9,True,0.10687146740957053
104,,202,33,19,True,0.147293278490345
629,log2,189,4,15,True,0.13805485726922082
386,,253,43,18,False,0.1440545041648259
503,,159,48,9,True,0.16432321064678487
41,,154,40,19,True,0.16202182506145404
599,log2,140,46,6,True,0.2279693958803183
70,log2,201,35,17,False,0.19400048211815943
254,sqrt,26,50,20,True,0.23381129566646752
251,sqrt,166,37,5,False,0.1957908852054495
169,sqrt,233,20,2,False,0.16589500969063906
36,sqrt,291,36,4,False,0.20296857365705082
560,sqrt,9,4,10,True,0.13436064323532676
575,,97,31,16,True,0.14140976486652293
258,sqrt,185,2,11,False,0.12220318904472728
325,,103,46,9,True,0.16387020152211004
7,log2,170,26,3,True,0.19222398788143688
365,log2,273,46,19,False,0.20400101532577916
382,log2,295,1,2,False,0.11012678707699097
