criterion,splitter,Min_samples_split,Min_samples_leaf,Ccp_alpha,Max_depth,Min_weight_fraction_leaf,Error-
poisson,random,100,5,0.5,1,0.0,2.025281916056495
absolute_error,best,100,2,0.8999999999999999,1,0.6,1.9913958019439384
friedman_mse,best,10,1,0.1,10,0.8999999999999999,0.7820785423050559
poisson,random,100,73,0.6,1000,0.30000000000000004,2.025281916056495
poisson,random,2,2,0.9999999999999999,1000,0.7,2.025281916056495
friedman_mse,best,5,100,0.0,1,0.9999999999999999,1.5794354191078328
poisson,random,10,73,0.1,10,0.8999999999999999,1.5099985287970297
squared_error,random,73,5,0.5,10,0.7,1.4432870683148769
poisson,best,37,73,0.1,1000,0.0,1.0753749891421798
friedman_mse,random,5,1,0.0,100,0.8999999999999999,0.4924219487962811
squared_error,random,73,73,0.6,10,0.30000000000000004,1.5099985287970297
friedman_mse,best,37,100,0.9999999999999999,1000,0.8999999999999999,1.5794354191078328
absolute_error,best,100,10,0.2,10000,0.5,1.0740871252440887
absolute_error,random,100,37,0.8999999999999999,10,0.30000000000000004,1.9913958019439384
friedman_mse,best,37,37,0.4,10,0.2,1.1112354436752045
poisson,best,2,73,0.1,10000,0.1,1.0753749891421798
squared_error,best,5,37,0.1,10,0.9999999999999999,0.745495114784398
poisson,random,10,73,0.0,10000,0.30000000000000004,1.511348703279311
poisson,best,2,5,0.6,10000,0.8999999999999999,2.025281916056495
absolute_error,best,5,5,0.6,10000,0.1,1.297290932102866
squared_error,best,10,5,0.0,10000,0.1,0.22940997244483097
squared_error,best,2,37,0.7,100,0.0,1.0764182923834156
poisson,best,5,5,0.8999999999999999,10,0.7,2.025281916056495
poisson,random,2,5,0.30000000000000004,10000,0.7,2.025281916056495
poisson,best,2,1,0.1,1,0.6,1.3093203928640433
friedman_mse,random,100,37,0.6,1000,0.8999999999999999,2.025281916056495
poisson,best,37,5,0.30000000000000004,10,0.4,1.3093203928640433
squared_error,random,2,1,0.6,100,0.30000000000000004,0.8814179991999102
friedman_mse,best,2,5,0.4,1000,0.9999999999999999,1.1112354436752045
poisson,random,10,73,0.2,100,0.30000000000000004,2.025281916056495
friedman_mse,best,2,73,0.7,10000,0.6,1.4181183227437357
absolute_error,best,37,2,0.5,1,0.0,1.297290932102866
squared_error,best,37,37,0.7999999999999999,10000,0.5,1.0764182923834156
absolute_error,random,5,10,0.0,1000,0.2,0.40198217057917557
squared_error,best,5,5,0.7999999999999999,10,0.4,1.0764182923834156
poisson,best,5,5,0.7999999999999999,1,0.0,2.025281916056495
squared_error,random,100,37,0.4,10,0.7999999999999999,1.4844815351209715
friedman_mse,best,2,73,0.6,1000,0.6,1.2045784921374763
squared_error,best,37,2,0.2,10000,0.2,0.8021722528049806
absolute_error,best,100,2,0.30000000000000004,1000,0.2,1.0740871252440887
squared_error,random,73,1,0.2,1000,0.9999999999999999,0.7837440559892271
friedman_mse,best,100,100,0.4,10000,0.30000000000000004,1.0202408999428216
absolute_error,random,37,10,0.6,1000,0.8999999999999999,1.9913958019439384
squared_error,random,10,5,0.1,10000,0.1,0.8854938670056759
absolute_error,best,10,5,0.7999999999999999,10,0.4,1.9913958019439384
squared_error,best,73,1,0.8999999999999999,10,0.6,1.0764182923834156
absolute_error,best,2,1,0.7,10000,0.2,1.9913958019439384
friedman_mse,random,37,1,0.7,10,0.4,1.3637268208407918
friedman_mse,random,100,2,0.5,1000,0.8999999999999999,1.2811803829870347
squared_error,best,2,1,0.5,1,0.1,1.3088847911459158
poisson,random,5,10,0.4,10000,0.2,2.025281916056495
poisson,best,10,10,0.8999999999999999,100,0.7,2.025281916056495
absolute_error,random,2,100,0.30000000000000004,100,0.7999999999999999,1.9913958019439384
squared_error,best,2,100,0.7,10,0.4,1.0764182923834156
friedman_mse,best,2,37,0.7999999999999999,100,0.2,1.4181183227437357
poisson,best,73,10,0.9999999999999999,1,0.1,2.025281916056495
friedman_mse,random,73,5,0.1,10000,0.6,1.0481046429896328
absolute_error,random,5,5,0.8999999999999999,10000,0.4,1.9913958019439384
squared_error,best,10,5,0.9999999999999999,10,0.30000000000000004,1.0764182923834156
poisson,random,37,37,0.9999999999999999,1000,0.4,2.025281916056495
poisson,random,2,100,0.7,10,0.8999999999999999,2.025281916056495
