criterion,splitter,Min_samples_split,Min_samples_leaf,Ccp_alpha,Max_depth,Min_weight_fraction_leaf,Error-
poisson,best,37,2,0.6,10000,0.4,2.025281916056495
poisson,random,2,37,0.0,10,0.5,0.7913121447319821
poisson,best,10,5,0.7,100,0.5,2.025281916056495
absolute_error,random,73,10,0.8999999999999999,1,0.7999999999999999,1.9913958019439384
squared_error,best,5,73,0.7999999999999999,10,0.9999999999999999,1.0764182923834156
absolute_error,best,100,73,0.5,10,0.5,1.297290932102866
absolute_error,random,2,37,0.5,1000,0.8999999999999999,1.9913958019439384
friedman_mse,best,10,10,0.7,10,0.6,1.4181183227437357
absolute_error,best,73,5,0.30000000000000004,10000,0.7999999999999999,1.0740871252440887
friedman_mse,random,5,10,0.2,10000,0.5,1.2177460836395166
squared_error,best,37,73,0.7999999999999999,1,0.2,1.3088847911459158
poisson,best,2,1,0.8999999999999999,100,0.7999999999999999,2.025281916056495
absolute_error,best,100,100,0.7,100,0.8999999999999999,1.9913958019439384
friedman_mse,random,37,1,0.7999999999999999,10,0.0,2.025281916056495
friedman_mse,random,37,37,0.6,10000,0.0,2.025281916056495
friedman_mse,best,73,73,0.2,10,0.9999999999999999,0.867585317439168
squared_error,random,37,5,0.2,1000,0.2,0.7815168499649205
squared_error,best,73,10,0.8999999999999999,1000,0.9999999999999999,1.0764182923834156
friedman_mse,random,73,37,0.0,10,0.5,1.1949341539009204
poisson,random,37,100,0.7999999999999999,1,0.8999999999999999,2.025281916056495
friedman_mse,best,2,10,0.0,1,0.1,1.5794354191078328
poisson,best,73,5,0.30000000000000004,1000,0.1,1.3093203928640433
absolute_error,random,100,2,0.4,1000,0.7999999999999999,1.9913958019439384
absolute_error,random,5,10,0.7,1,0.0,1.9913958019439384
squared_error,best,37,37,0.5,1,0.7,1.3088847911459158
poisson,best,37,1,0.30000000000000004,1000,0.1,1.3093203928640433
absolute_error,random,73,5,0.1,100,0.6,0.7922713575194784
poisson,best,37,37,0.6,10000,0.30000000000000004,2.025281916056495
squared_error,random,73,10,0.9999999999999999,1000,0.2,1.5090528041874387
friedman_mse,best,5,5,0.5,1,0.5,1.5794354191078328
squared_error,best,100,37,0.8999999999999999,1,0.2,1.3088847911459158
squared_error,best,2,10,0.8999999999999999,1000,0.5,1.0764182923834156
squared_error,random,73,100,0.6,10000,0.2,1.7873741884888596
squared_error,best,73,37,0.4,10000,0.6,1.0764182923834156
absolute_error,best,73,10,0.6,1000,0.0,1.297290932102866
poisson,best,37,100,0.1,10000,0.1,1.0753749891421798
