criterion,splitter,Min_samples_split,Min_samples_leaf,Ccp_alpha,Max_depth,Min_weight_fraction_leaf,Error-
poisson,random,2,5,0.2,100,0.0,2.025281916056495
absolute_error,best,2,1,0.1,100,0.1,0.9257062139571418
friedman_mse,best,100,1,0.7,10000,0.30000000000000004,1.4181183227437357
absolute_error,random,5,1,0.0,10,0.7,0.25383556253901235
squared_error,random,5,37,0.7999999999999999,100,0.6,1.5359166207414143
friedman_mse,random,10,100,0.2,1,0.7,2.025281916056495
absolute_error,random,37,2,0.1,10000,0.7,0.7875728565508288
absolute_error,random,37,2,0.8999999999999999,100,0.30000000000000004,1.9913958019439384
absolute_error,random,10,5,0.30000000000000004,1000,0.0,1.4965562842123177
absolute_error,best,10,100,0.9999999999999999,1,0.6,1.9913958019439384
poisson,best,5,10,0.4,10,0.5,2.025281916056495
absolute_error,random,37,37,0.8999999999999999,10000,0.5,1.9913958019439384
poisson,random,10,10,0.1,10,0.30000000000000004,1.5566283636817124
poisson,random,37,10,0.7999999999999999,10000,0.30000000000000004,2.025281916056495
absolute_error,random,73,10,0.30000000000000004,1,0.5,1.9913958019439384
absolute_error,random,5,100,0.7,10,0.2,1.9913958019439384
poisson,best,73,73,0.2,10,0.4,1.3093203928640433
friedman_mse,random,100,10,0.2,100,0.0,1.0004368157916186
absolute_error,random,100,37,0.1,10000,0.7999999999999999,1.4754319869194632
friedman_mse,best,2,37,0.30000000000000004,10,0.30000000000000004,1.0070745871245823
friedman_mse,random,100,1,0.8999999999999999,10000,0.1,2.025281916056495
absolute_error,random,37,2,0.7999999999999999,100,0.8999999999999999,1.9913958019439384
friedman_mse,random,5,1,0.6,1,0.9999999999999999,2.025281916056495
squared_error,random,10,100,0.7999999999999999,1,0.9999999999999999,1.7873741884888596
squared_error,best,5,2,0.6,10,0.0,1.0764182923834156
absolute_error,best,37,1,0.0,10,0.7999999999999999,0.3670702548365838
poisson,best,37,100,0.1,1000,0.4,1.0753749891421798
absolute_error,best,37,100,0.4,100,0.9999999999999999,1.297290932102866
poisson,random,100,5,0.5,1000,0.8999999999999999,2.025281916056495
poisson,random,10,1,0.5,1,0.5,2.025281916056495
poisson,best,10,10,0.7999999999999999,1000,0.8999999999999999,2.025281916056495
friedman_mse,best,5,37,0.1,100,0.30000000000000004,0.7876296684759243
squared_error,best,2,37,0.6,1000,0.6,1.0764182923834156
absolute_error,best,2,5,0.8999999999999999,10,0.6,1.9913958019439384
poisson,random,37,100,0.4,1000,0.5,2.025281916056495
poisson,best,10,100,0.2,10000,0.7999999999999999,1.3093203928640433
friedman_mse,best,5,37,0.4,1,0.0,1.5794354191078328
absolute_error,best,10,73,0.9999999999999999,10,0.8999999999999999,1.9913958019439384
squared_error,best,2,10,0.4,1000,0.30000000000000004,1.0764182923834156
squared_error,best,5,5,0.30000000000000004,1000,0.8999999999999999,0.918044981020413
squared_error,random,73,100,0.7,1000,0.0,1.7873741884888596
poisson,random,2,100,0.8999999999999999,1,0.6,2.025281916056495
friedman_mse,random,10,2,0.30000000000000004,1,0.1,2.025281916056495
