Alpha,L1_ratio,fit_intercept,Max_iter,selection,warm_start,Tol,Error-
5.0,0.76,False,4294,random,False,8.607806497971041e-07,1.5178576537103563
6.9,0.06,False,2021,random,True,1.4364913303186728e-07,1.34387484267318
6.300000000000001,0.74,True,3439,random,False,5.239769182464869e-07,0.7655126342905998
0.1,0.9,True,1377,cyclic,True,4.3356537037987863e-07,0.7226870760182811
5.9,0.01,False,1791,cyclic,True,4.297404612700009e-07,1.2582374221495598
2.9000000000000004,0.34,False,1090,cyclic,True,9.575111581567927e-08,1.2174334880865034
5.300000000000001,0.3,True,3014,random,False,6.72121838883663e-07,0.744633313746589
0.2,0.11,True,4067,random,True,6.457741505128916e-07,0.7115812047667955
5.6000000000000005,0.17,False,1943,random,True,2.9175014348871622e-08,1.3390566206675132
0.30000000000000004,0.26,False,1712,cyclic,True,3.379137689384661e-08,0.757026192476606
6.7,0.66,False,1274,cyclic,True,5.647102359153196e-07,1.6189189076376191
2.2,0.89,True,4026,cyclic,True,2.937013260258032e-07,0.7469937476857641
2.6,0.26,True,3674,random,True,6.290990352528986e-07,0.7385109163056318
7.1000000000000005,0.89,True,1331,cyclic,True,2.7354863700719077e-07,0.7731169756956067
6.4,0.5,True,2894,random,False,8.465260617205511e-07,0.755333986712545
4.6000000000000005,0.61,False,3548,random,False,9.365014396849273e-07,1.4572947229411146
3.3000000000000003,0.11,True,2539,random,True,4.010604702107812e-07,0.7338549922050406
3.7,0.5700000000000001,False,4997,cyclic,False,9.189355571039241e-07,1.3616302151363178
7.1000000000000005,0.2,False,1012,random,False,5.216713014240033e-07,1.4451511636683017
5.0,0.43,False,2018,random,True,6.368960888901552e-07,1.4177779130176846
1.3,0.53,True,1847,cyclic,True,9.66298085499195e-07,0.7385561812946249
6.300000000000001,0.48,True,2129,cyclic,True,1.4107974970030353e-07,0.7541509267174908
7.300000000000001,0.9500000000000001,True,4957,cyclic,True,8.341203358391368e-07,0.7744052971071147
7.5,0.58,False,4566,cyclic,False,8.259073049149038e-07,1.6569705519098663
3.7,0.76,True,1658,cyclic,True,7.789363379867498e-07,0.7526917750182034
2.6,0.21,True,1500,random,False,4.6240625600958973e-07,0.7376508618255606
9.200000000000001,0.2,True,1688,random,False,6.207578604425767e-07,0.7463810183466527
4.800000000000001,0.49,True,2510,cyclic,False,8.615877702630715e-08,0.749664067907893
10.0,0.74,False,1574,random,True,7.068573851807027e-07,1.9207570242430454
2.6,0.48,False,1192,cyclic,True,8.393438617787694e-07,1.230445804686732
3.6,0.44,True,2184,random,False,8.294226030330249e-07,0.7445496582736497
0.6000000000000001,0.5,False,3426,random,True,9.294810311170687e-07,0.8390983208631548
8.700000000000001,0.63,False,4125,random,False,2.607485686234676e-07,1.7626539549994735
6.5,0.68,True,2708,random,False,6.142096645923278e-07,0.7638181712292088
3.4000000000000004,0.0,False,3568,cyclic,True,4.3149253068688647e-07,1.1262030372930245
0.30000000000000004,0.59,True,2536,random,False,6.85963025931818e-07,0.7269023172152056
