N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
188,sqrt,111,3,10,True,1184.8653485655252
760,None,297,31,4,False,988.4380448144483
540,log2,206,30,18,False,2011.1905018164446
574,None,223,50,14,True,1580.3770763845198
52,log2,199,14,14,True,1920.2616180186963
67,sqrt,92,30,14,False,1917.7823585935694
717,None,198,23,14,False,875.541025532031
224,log2,82,6,18,True,1422.797644319725
397,log2,261,43,20,False,2249.6100646672317
268,log2,86,11,19,True,1629.6777242498733
618,sqrt,273,47,12,True,2747.748540090063
146,None,250,30,3,True,1249.7528319236512
543,sqrt,239,8,8,True,1507.8630073500985
190,None,253,32,8,True,1361.1393566373413
518,sqrt,217,21,13,True,2095.5775715425516
236,None,4,33,7,True,1860.2187174335086
122,sqrt,174,27,17,False,1883.5002294387627
200,sqrt,189,19,9,False,1673.9535069723436
229,log2,116,38,19,False,2112.2994494906748
479,log2,279,31,2,True,2333.467689851018
519,log2,66,16,18,False,1585.3342544532024
622,None,227,24,8,True,1039.892278079153
610,log2,271,8,14,True,1505.5118233188546
621,log2,265,39,18,True,2522.961205112804
349,sqrt,218,37,6,True,2543.397188772198
52,log2,125,19,11,True,1975.8657630769071
33,sqrt,171,28,8,False,1953.9072591218678
572,None,158,29,8,False,980.256722243471
371,log2,53,21,16,False,1713.151357262187
26,None,132,45,11,False,1093.7730825489089
385,None,72,23,4,False,875.5410255320295
533,sqrt,99,29,5,True,2356.720758399844
561,log2,28,45,4,True,2680.915906395493
212,None,201,2,6,False,583.6516619589127
152,log2,152,36,18,False,2140.7037399245014
352,sqrt,77,41,12,True,2579.7340538378753
122,None,73,47,16,True,1567.4477902378153
602,log2,42,42,4,False,2268.8398125816852
362,log2,201,38,17,False,2071.523052364527
468,None,286,6,16,False,530.7707036750174
447,None,90,13,8,False,667.6380870785076
77,sqrt,111,45,9,True,2674.9387487168615
248,sqrt,254,50,13,True,2770.694056538793
91,sqrt,273,34,19,False,2061.096534644256
15,sqrt,77,16,4,True,1925.1649204148307
524,sqrt,52,24,16,True,2198.4145399029703
800,log2,118,31,18,False,2017.0556393347435
253,sqrt,147,12,15,True,1729.4437030059603
272,log2,61,6,10,True,1386.6198817780912
781,None,284,42,16,False,1071.6633649080982
518,sqrt,99,21,20,True,2095.5775715425516
300,sqrt,204,7,12,False,1188.211223007691
737,sqrt,208,5,18,True,1426.7483587858505
491,None,138,33,9,True,1404.477038988186
426,sqrt,41,14,12,True,1821.7441027836558
