N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
689,log2,283,30,20,True,2340.010651043004
55,None,104,44,11,True,1547.325767922841
695,None,22,41,20,True,1533.3793780638584
375,None,288,31,13,False,988.4380448144528
489,None,144,17,6,False,701.53411423843
675,log2,32,5,13,True,1364.9637271054312
99,None,194,34,15,True,1444.320194714293
718,sqrt,115,40,2,False,2212.714856171925
94,None,299,48,7,False,1457.138248818516
560,log2,171,13,10,False,1451.3436859716728
33,sqrt,112,30,8,True,2220.076824483932
678,None,19,8,12,False,514.279618843352
206,None,20,16,16,False,699.8778613346108
178,sqrt,83,15,13,True,1871.1441902234674
765,log2,151,40,16,False,2210.021624644707
789,log2,288,47,12,True,2730.646298631617
466,log2,298,4,17,False,1188.5906313795076
350,log2,145,43,19,True,2638.3512508769795
676,log2,241,29,13,True,2341.682306138247
565,None,48,9,14,False,552.9009189778969
772,None,57,8,7,False,514.2796188433506
286,log2,24,34,16,True,2507.375303968931
790,sqrt,135,16,2,False,1600.0476679666585
143,sqrt,28,10,13,False,1421.1800874620808
725,sqrt,152,4,7,False,1005.1007692622227
614,log2,76,28,15,True,2286.606980320817
411,sqrt,149,11,17,True,1652.3719655151044
584,log2,146,36,2,True,2548.8959301948635
321,log2,287,17,5,False,1612.3862669682408
233,log2,139,31,9,True,2317.7304265508096
89,log2,121,17,2,True,1827.435608869433
112,log2,205,29,15,True,2357.9388148507082
70,sqrt,3,14,7,True,3602.6792216413337
780,log2,276,49,13,False,2367.043795179865
476,None,64,37,6,False,1057.7224815547304
270,log2,92,8,20,True,1538.728372689516
633,sqrt,115,5,11,True,1299.0968382654887
83,sqrt,7,33,14,True,2469.1457562297337
697,log2,238,23,5,True,2157.1344755692544
358,log2,233,7,20,True,1516.0480198180653
302,log2,130,47,12,False,2315.9274114259188
94,None,97,34,4,True,1443.249199474728
775,log2,208,44,7,True,2632.7263285661193
285,sqrt,68,12,2,True,1719.2992411466703
274,None,107,38,9,True,1502.0744003177138
233,sqrt,274,49,14,False,2283.905979228075
494,None,72,23,13,False,875.5410255320301
425,log2,71,31,17,False,2021.576112891506
496,None,108,19,15,False,729.7865941184425
666,None,151,29,11,True,1213.0498214231604
254,log2,174,9,8,False,1290.1847513573139
556,log2,126,36,2,True,2543.4671416387964
313,None,73,29,8,True,1208.2128433505598
117,log2,154,23,9,True,2107.047926772921
95,None,18,41,17,False,1071.6633649081018
115,log2,157,12,16,True,1785.4800166887283
178,log2,167,20,8,False,1693.6778678124288
23,sqrt,188,37,12,True,2592.494562656031
31,sqrt,177,43,2,False,2441.929948721126
667,None,127,25,20,True,1058.9119210896085
304,sqrt,102,32,12,True,2383.8044120893783
460,None,149,40,6,False,1062.021490732752
483,log2,102,4,3,False,997.837833766358
329,None,39,14,6,False,695.3057617536522
364,log2,240,46,18,True,2654.4829025565814
511,log2,52,29,17,False,1993.8157809397271
787,log2,275,45,13,False,2308.0341633176026
602,log2,220,31,10,False,2009.381518725043
166,sqrt,120,24,19,True,2130.383536830995
168,None,89,35,14,False,1012.7520026530938
323,log2,83,35,14,False,2119.0802516517642
222,None,173,24,5,True,1039.4675588712666
688,None,58,15,20,True,780.1277314026598
407,None,64,19,3,False,729.7865941184432
746,None,245,45,7,False,1093.7730825489054
631,log2,272,40,8,True,2543.568611289642
455,log2,2,37,3,True,4422.9095766767705
142,sqrt,12,33,7,True,2378.296480927966
738,sqrt,138,10,19,False,1388.1046170046907
800,sqrt,166,38,4,True,2542.931130179728
74,sqrt,256,3,13,True,1301.8411557752484
421,sqrt,85,28,17,False,1948.997112858206
329,log2,207,25,13,False,1860.0799380856165
697,sqrt,61,21,15,False,1729.3406416111754
591,log2,202,42,11,False,2269.4185969764903
516,None,178,36,6,False,1055.1427848046783
480,sqrt,270,6,8,False,1133.321287402041
178,sqrt,97,11,19,False,1393.2645807839635
629,log2,109,46,10,False,2342.629884442394
175,log2,164,11,3,False,1391.3288159691401
709,None,119,4,10,True,495.18699535114627
673,None,296,48,8,False,1457.1382488185182
172,None,119,9,18,True,633.0518856155022
157,log2,39,46,18,False,2343.3134767779566
493,log2,174,42,17,True,2575.5672760824964
60,sqrt,264,38,13,False,2180.5236863975497
556,log2,91,31,3,True,2342.0233892561328
780,log2,203,32,9,False,2054.220286463993
216,log2,117,15,6,True,1864.2870967190293
49,log2,87,7,12,False,1187.05932788967
134,sqrt,222,32,9,True,2452.611245126698
538,None,200,11,9,True,668.0353950997394
18,log2,277,32,4,True,2154.6663651404924
348,log2,270,12,10,True,1705.9653013485681
166,sqrt,274,4,2,True,1204.9767497394068
778,None,104,31,14,False,988.4380448144475
286,sqrt,132,36,10,False,2104.451259068239
252,None,78,48,17,False,1457.1382488185163
584,log2,291,36,13,False,2142.4963179476795
682,log2,253,39,13,False,2195.016535725253
542,sqrt,118,46,17,False,2348.6380087437474
784,None,179,21,15,False,822.5230657334242
637,None,68,19,11,False,729.7865941184436
330,None,64,49,18,True,1575.5188105847633
201,None,77,10,6,False,633.8079193277771
687,sqrt,45,11,15,False,1402.5233671744522
504,sqrt,189,10,7,True,1632.526816890644
624,log2,282,4,8,True,1193.5996097328398
776,sqrt,238,3,8,False,959.6912522394587
740,None,88,21,2,True,976.9423876069752
553,log2,155,11,18,False,1414.923192017165
636,log2,280,48,2,False,2336.7065946170383
648,None,297,38,20,True,1499.0126038413218
736,log2,122,11,17,True,1662.7281942388402
140,sqrt,162,8,9,False,1293.6806809012915
122,sqrt,73,14,4,False,1533.4060327824914
297,None,102,49,16,True,1574.2648263413012
159,sqrt,151,30,4,False,1986.588247912028
275,log2,280,40,17,True,2510.0817168225094
483,None,143,32,19,False,988.4612026885543
423,sqrt,None,16,10,True,1861.985338186331
260,sqrt,241,12,7,True,1723.5111169263091
676,sqrt,232,5,14,False,1142.9843018783106
498,sqrt,202,5,17,False,1197.5788101893074
499,sqrt,28,49,15,False,2352.99132670398
41,sqrt,153,25,7,True,2239.6109917686144
7,log2,23,37,12,True,2816.5136573373316
249,None,259,14,17,True,746.621326314073
45,sqrt,119,14,2,False,1608.4100100158444
730,None,283,17,7,False,701.5341142384319
778,log2,138,27,10,False,1923.3416595204644
659,log2,216,20,14,True,2008.0786073852703
189,None,26,6,18,True,591.6515382596224
498,sqrt,219,42,16,True,2577.6022728682665
544,log2,181,3,15,False,1146.631650470355
723,None,289,35,17,True,1452.2888905712957
163,None,299,48,5,True,1570.370880502928
