N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
116,None,19,20,10,False,0.17454062594430533
238,log2,238,6,14,False,0.15784553465975665
697,log2,299,12,9,False,0.16256654788768155
171,log2,223,47,14,False,0.18005283361724667
730,None,165,1,13,False,0.19163517714846737
644,None,186,5,14,False,0.1834093910899354
232,None,226,44,2,True,0.18425006422696252
585,sqrt,159,28,18,False,0.171895270711676
17,log2,275,30,8,False,0.17560199323444006
324,sqrt,73,43,20,False,0.17786049068881724
432,None,276,46,8,True,0.18497898279006916
9,None,96,23,12,True,0.17343445621092157
277,sqrt,165,22,15,True,0.17516919605243209
309,sqrt,151,11,18,True,0.16566691285394955
102,log2,71,40,10,False,0.17766770847648342
77,None,84,44,5,False,0.1876381333481825
102,None,244,19,13,False,0.17531300936893168
293,None,251,37,3,True,0.18107612516575963
363,None,196,41,17,True,0.18294419701025008
512,log2,29,3,19,True,0.163296153875955
111,None,166,22,19,False,0.17689872063417977
316,log2,211,40,17,True,0.18524236454446333
340,None,279,46,5,False,0.18829886737493054
344,log2,35,23,20,True,0.1755586171594176
117,sqrt,56,7,19,False,0.1596127380050368
292,sqrt,103,24,5,True,0.17625831977929543
701,sqrt,1,29,17,False,0.20518855201053351
101,None,70,42,15,True,0.18362131634558462
416,log2,289,28,7,False,0.1718407918025033
760,None,102,37,20,False,0.17898228684894882
115,sqrt,291,46,18,False,0.17920092495857842
482,sqrt,123,12,6,False,0.16282435610240417
345,sqrt,138,44,17,True,0.18687946394057234
109,sqrt,186,43,12,False,0.17803265639914953
710,sqrt,203,19,20,True,0.17193809767828502
304,None,178,43,20,False,0.18590923347696522
722,None,79,32,6,True,0.1783608439731751
500,sqrt,133,15,19,True,0.16905220590109218
277,None,208,46,14,False,0.18829886737493062
28,None,78,35,7,False,0.17988670774511073
361,sqrt,269,26,16,False,0.17094507967026454
198,log2,141,15,8,True,0.16903031436023364
159,None,271,49,10,True,0.18590008947079562
522,log2,101,20,2,False,0.16738787711585457
783,sqrt,206,19,16,False,0.16693768802993195
263,log2,214,26,15,True,0.1773489762825731
337,sqrt,93,34,19,False,0.17473771938777696
792,log2,296,25,13,True,0.17647872627699646
223,log2,110,32,13,True,0.18055502848785546
70,sqrt,194,37,14,False,0.17628115085985555
72,None,262,21,12,True,0.17018507488891857
464,sqrt,234,27,4,True,0.1775951526648579
512,sqrt,31,13,13,False,0.16331897068838808
332,sqrt,88,19,20,True,0.17220402415739622
63,log2,295,25,14,True,0.17556911902043026
104,None,199,1,2,True,0.14973916951166508
736,log2,17,7,20,True,0.16373440058010721
553,log2,64,13,4,True,0.16730454359326954
479,None,45,27,6,True,0.1755756243985256
