N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
231,log2,101,31,10,False,0.1737197673535621
61,,62,45,4,True,0.18473099221393682
63,sqrt,270,32,11,False,0.17456697057837692
86,sqrt,63,37,6,True,0.18343993364927672
106,,134,15,5,False,0.17891610312561515
48,,89,46,15,False,0.18829886737493082
413,log2,188,4,10,True,0.15786161324416617
765,sqrt,135,34,11,True,0.1814957252316829
29,log2,104,40,3,True,0.18685765415927091
786,log2,109,25,17,False,0.17030515374963393
404,,150,48,8,False,0.18824626359700744
183,log2,201,49,12,False,0.18083685010529396
615,,255,25,6,False,0.17813017519651933
760,sqrt,42,15,17,False,0.16427134579879257
773,sqrt,192,21,17,True,0.1738791537990525
125,log2,88,3,13,False,0.1559307697720355
555,log2,279,14,8,False,0.16339821668623442
705,sqrt,289,17,14,False,0.16550408955470106
171,,263,33,7,True,0.17904228926646648
709,sqrt,157,13,2,False,0.16322593401145116
288,,231,31,16,True,0.17771043019102375
528,,42,48,16,False,0.18824626359700747
482,log2,152,36,5,False,0.17553662713083992
742,,286,23,12,True,0.17223122240461874
338,log2,241,35,19,False,0.1752545446669493
499,,64,13,14,True,0.16385325192284497
755,log2,105,7,6,True,0.1617505744565212
33,log2,211,24,17,True,0.17715789663093773
338,log2,204,30,12,False,0.17344692128362238
409,sqrt,178,39,10,False,0.17642626302367423
110,sqrt,267,20,17,True,0.17299525987705355
68,,33,18,7,False,0.17544013054415472
440,sqrt,72,13,12,True,0.16741185499152392
231,,81,22,10,True,0.17085644237622769
667,sqrt,150,8,5,True,0.16287741731534078
656,sqrt,232,31,14,False,0.17354806573524825
171,,296,25,6,True,0.1739665370757638
211,sqrt,217,18,5,False,0.1658922344262277
399,log2,66,44,17,True,0.1869479906549648
388,sqrt,222,24,19,True,0.175803631918466
282,,43,30,14,False,0.17804463532495518
214,sqrt,227,15,10,True,0.16896812760787663
334,sqrt,44,23,16,True,0.17564799533531783
800,,267,4,4,False,0.1922656970700798
216,sqrt,106,36,19,False,0.17522714276081083
95,sqrt,210,46,4,False,0.17937768883660174
339,,247,3,19,False,0.17710324297460778
22,,201,40,18,True,0.18318372810137454
583,,172,26,6,False,0.1781301751965194
442,,20,11,3,False,0.179442678473155
164,,219,4,13,True,0.15712601116744662
769,,187,18,18,True,0.16823886949651465
346,sqrt,216,40,19,True,0.18513540974051632
104,,43,42,14,True,0.18358039673356633
443,,119,37,4,True,0.18097476093297418
647,log2,175,32,7,False,0.1738661241739378
564,,139,40,20,True,0.18256519196322452
22,sqrt,201,4,2,True,0.1568865246608461
438,,94,3,9,True,0.1541897864133626
438,sqrt,62,1,14,False,0.1559874843094983
380,,165,5,9,False,0.18466777508967536
478,sqrt,274,18,13,False,0.16607020695967134
227,,198,29,2,False,0.17816093054327667
364,,220,30,11,True,0.17719178709716474
364,,251,12,12,False,0.17857637832050877
799,sqrt,208,35,14,True,0.1819604526013221
443,,45,28,6,False,0.1781301751965195
375,sqrt,196,32,15,False,0.17364676193423254
642,,255,18,7,False,0.17544013054415467
116,,286,28,7,False,0.1781301751965194
33,,71,3,17,True,0.15971935483049585
684,log2,108,42,15,False,0.17771581800559713
510,sqrt,39,41,12,True,0.18571242650068223
696,log2,37,49,2,True,0.18854247566744953
210,,257,28,12,False,0.17813017519651955
725,,150,33,2,False,0.17986655902131496
101,,204,23,4,False,0.17589595499437002
6,,168,27,16,False,0.1781301751965195
792,,269,43,8,True,0.1839280295093887
277,,10,27,19,False,0.17813017519651955
14,log2,73,17,10,False,0.16818279116836335
106,log2,154,25,20,True,0.17646961244247902
297,,83,8,17,True,0.1590052246384479
790,log2,225,13,6,True,0.1673265918719914
632,sqrt,240,38,3,True,0.18354515663572044
280,log2,253,49,15,False,0.18116783420394114
236,sqrt,159,35,15,True,0.181822964186414
349,,149,44,19,True,0.18418656756908583
568,sqrt,198,44,12,False,0.1789082821714444
741,log2,84,48,5,True,0.18833099047830051
429,log2,177,13,11,False,0.16324436036363635
559,,135,13,20,False,0.17595414793545858
378,log2,198,45,13,True,0.1874205506866069
44,sqrt,81,17,3,False,0.16702040493524017
61,log2,34,16,10,False,0.1646079397348028
396,log2,35,24,20,False,0.16978959228637783
478,log2,160,19,4,True,0.1721817172256782
526,log2,217,23,17,True,0.17530725607630018
285,sqrt,64,12,17,False,0.16307475575479827
510,sqrt,117,48,18,False,0.1808287451654278
28,log2,213,7,3,False,0.1589344458722107
471,,129,3,16,True,0.15814673663754486
662,log2,250,33,3,True,0.18095390168272538
142,log2,220,9,3,True,0.16457914761927475
94,,49,41,20,False,0.18613695593055954
331,,55,2,17,False,0.18853371457935872
693,sqrt,159,23,4,True,0.1751766103654173
253,sqrt,122,2,17,False,0.15758019052673583
368,log2,226,27,3,True,0.17770253081212373
722,sqrt,70,47,4,False,0.18007560751265536
196,log2,159,20,15,False,0.1670721097640643
336,sqrt,100,31,2,True,0.17989378274164636
739,sqrt,195,8,14,True,0.16292336989732234
248,,272,29,13,True,0.17672977814672441
100,sqrt,203,5,2,False,0.155236470007607
295,,108,49,17,False,0.18780086037616248
31,,84,39,13,True,0.18299060238438836
67,log2,299,36,8,False,0.17579780851555174
16,,185,47,17,False,0.18829886737493073
272,sqrt,244,16,13,False,0.164866498211796
483,sqrt,120,44,2,True,0.18709823467945738
782,log2,54,26,20,False,0.17085795441483217
747,,24,22,18,False,0.17689872063417988
571,,145,37,8,False,0.1789822868489486
312,sqrt,66,49,15,False,0.18100558221488075
520,log2,215,1,3,False,0.15075031845144768
326,sqrt,225,48,3,False,0.180513856831928
186,,45,40,8,False,0.18328033227061966
213,,7,13,6,True,0.16368939783101874
171,,81,35,13,False,0.17988670774511073
331,,256,47,10,False,0.1882988673749306
226,log2,50,45,7,False,0.1790310513899065
421,log2,206,4,7,True,0.1572885765534265
357,sqrt,184,29,3,True,0.17905524298710915
542,sqrt,232,29,20,False,0.17253843567694627
370,log2,18,4,14,False,0.1561457473478649
17,log2,263,7,18,True,0.1674092893971132
65,sqrt,239,28,10,True,0.17642299978848142
691,,125,23,13,False,0.17589595499436986
287,log2,158,16,15,False,0.16478295938004156
586,log2,157,6,13,True,0.16032739165856738
702,log2,73,25,18,True,0.17634130250312516
672,sqrt,11,24,18,False,0.1697942664540584
363,,151,10,2,True,0.16080002471532295
612,log2,260,41,5,True,0.18546279510503075
200,sqrt,83,1,20,False,0.15889137946317394
690,sqrt,102,8,7,True,0.16285089957150964
72,sqrt,188,41,17,False,0.1773724430968134
331,log2,184,48,8,False,0.18039884789905491
741,sqrt,210,44,2,True,0.18679482397502287
152,sqrt,9,36,3,False,0.17568000930732594
92,,220,36,8,False,0.18105982334211068
564,sqrt,287,17,12,True,0.17049339939595254
151,sqrt,83,38,14,False,0.17649418888667365
722,log2,92,34,14,False,0.1749723469725042
216,sqrt,220,33,15,True,0.18075657238274445
439,,219,2,14,False,0.18878180658558041
515,,234,48,2,False,0.18824626359700744
565,log2,9,25,18,True,0.17624265177200513
372,sqrt,76,46,14,False,0.17954258155172118
375,sqrt,87,23,18,True,0.17529622581729173
425,sqrt,285,32,15,True,0.1803722961959351
148,,290,10,12,False,0.18112575113172902
714,log2,178,41,4,False,0.17751832874720985
234,sqrt,119,26,12,True,0.1771422418419628
625,sqrt,130,1,2,False,0.15086434871239549
70,,69,29,3,True,0.17705655881788215
748,,295,39,9,False,0.18300415194757327
346,sqrt,7,9,12,False,0.15955985554123245
467,sqrt,243,22,13,True,0.1746925559358765
80,,297,42,4,True,0.18362227031958792
345,log2,167,45,3,True,0.1874542610133069
20,,130,38,14,False,0.17912201924914625
604,,295,34,2,True,0.17949400394534265
273,,99,37,5,True,0.1810449171558489
693,log2,162,9,15,False,0.15927842135612014
137,log2,258,4,13,True,0.16019899074245691
25,log2,138,48,15,False,0.18021990466678917
331,log2,267,29,20,False,0.17291244743426756
71,,261,6,18,True,0.15974701122503268
476,,100,18,10,False,0.1754401305441546
46,sqrt,185,13,16,True,0.16807441076103494
706,sqrt,81,18,20,False,0.16609699929913005
55,,224,2,3,True,0.15160530095274435
113,log2,228,13,3,True,0.1678562836449142
396,sqrt,206,27,14,False,0.1715507101769045
564,,76,22,15,True,0.1714274187082593
205,,111,35,20,True,0.1799901600295113
354,,279,26,11,False,0.17813017519651952
459,log2,228,38,3,True,0.18374891002040436
507,log2,267,21,2,True,0.174141593414446
327,sqrt,165,26,18,True,0.17707728944312803
527,log2,189,13,7,False,0.1633854087262989
755,,124,24,6,False,0.17712348356050248
303,log2,211,8,10,True,0.16345116000863844
503,,131,32,13,True,0.17856783730777614
42,log2,135,37,12,False,0.1772191293979389
456,sqrt,127,5,15,True,0.16063850503043897
270,log2,104,37,20,True,0.1836068060643893
514,,295,29,12,True,0.1768475009238595
705,log2,295,26,5,False,0.17073653002350622
373,,21,47,2,True,0.18532294519838355
445,log2,172,8,10,False,0.15832655232572362
608,,98,11,5,True,0.16185047321582272
349,log2,44,3,20,False,0.15844967271895827
558,log2,224,27,12,False,0.17149367946545077
298,sqrt,227,45,14,True,0.18774794997367938
598,,67,12,14,False,0.17857637832050877
593,log2,171,29,19,True,0.1787539628984851
598,sqrt,1,37,15,True,0.20597503807607706
200,sqrt,87,12,4,True,0.16653927739384278
151,sqrt,103,4,18,True,0.16348293473829542
475,,219,14,18,True,0.1646517236015774
194,sqrt,49,9,11,True,0.16444122651254187
708,,296,14,13,False,0.1740907215511126
73,log2,93,16,9,False,0.16433562336452343
244,,133,31,15,True,0.17773451032372126
208,,119,1,16,False,0.18744662529769782
712,sqrt,260,49,14,False,0.18108619003286242
96,sqrt,197,13,16,True,0.16785842892296543
684,,206,38,15,False,0.1791220192491463
257,sqrt,278,29,4,True,0.17910966285969243
333,sqrt,180,32,15,False,0.17378488090653885
340,log2,254,41,10,True,0.1857100570084815
677,sqrt,138,45,15,False,0.17942706689224738
305,sqrt,264,46,20,False,0.1797127117099709
760,log2,166,2,13,False,0.156247255711931
415,,293,21,2,False,0.1751856938451505
184,log2,9,38,10,True,0.18375942861117633
168,,236,1,18,True,0.1592430865928821
169,sqrt,129,19,5,False,0.16700043424353594
448,,144,42,10,False,0.18596588994164218
233,sqrt,149,4,17,False,0.15708554919571863
177,log2,85,9,18,False,0.1591406821037373
387,,81,21,9,False,0.1751856938451506
475,log2,254,19,2,False,0.16685332718468196
567,log2,222,14,4,True,0.16842951483361732
408,sqrt,88,29,16,False,0.17253844767507096
562,sqrt,207,30,19,False,0.17327438590208244
76,sqrt,99,30,8,False,0.1731937219852684
615,sqrt,176,21,8,False,0.16778494457506057
115,sqrt,299,23,15,False,0.16865735765040588
