N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
2,uniform,ball_tree,30,3.0,manhattan,0.6778906250000001
7,uniform,kd_tree,50,2.5,cityblock,0.6685453869040177
10,uniform,brute,90,4.5,euclidean,0.6832708333343749
8,distance,brute,60,3.5,manhattan,0.507371098993529
4,uniform,kd_tree,50,4.0,l1,0.6734114583343751
8,uniform,kd_tree,10,4.0,manhattan,0.6700748697910159
10,uniform,brute,100,2.5,l1,0.6647395833343746
4,uniform,kd_tree,80,2.5,manhattan,0.6734114583343751
5,uniform,brute,70,3.0,cityblock,0.6638437499999998
4,distance,ball_tree,10,3.5,l1,0.5338129273669152
4,distance,brute,80,4.5,l2,0.5580224906696389
6,uniform,brute,100,2.0,euclidean,0.6945312499999999
2,distance,kd_tree,90,4.0,cityblock,0.5848476870291759
5,uniform,brute,10,1.0,cityblock,0.6638437499999998
2,uniform,kd_tree,30,2.5,l1,0.6778906250000001
7,uniform,brute,100,3.0,l1,0.6685379464285712
3,distance,kd_tree,30,2.5,l1,0.5500716428485359
9,distance,brute,40,2.5,euclidean,0.5249625764715833
6,distance,brute,60,3.0,euclidean,0.5403637982697709
1,uniform,kd_tree,30,2.5,euclidean,0.684765625
6,uniform,ball_tree,20,4.0,euclidean,0.6945312499999999
4,distance,ball_tree,100,4.5,euclidean,0.5580224906696389
4,distance,brute,10,2.5,euclidean,0.558022492324135
8,distance,ball_tree,30,2.0,manhattan,0.507371098993529
7,distance,kd_tree,30,4.5,cityblock,0.5108701577852198
2,uniform,ball_tree,10,2.0,manhattan,0.6778906250000001
5,distance,brute,40,4.0,l1,0.5206782701851727
8,distance,brute,50,4.5,manhattan,0.507371098993529
8,distance,kd_tree,10,3.0,manhattan,0.507371098993529
9,uniform,brute,70,4.0,manhattan,0.6679166666666667
9,distance,kd_tree,10,3.5,euclidean,0.5249673852884439
3,uniform,kd_tree,30,2.5,manhattan,0.671067708334375
1,uniform,brute,100,2.5,l1,0.6585156250000002
10,uniform,kd_tree,40,3.0,manhattan,0.6647395833343746
10,uniform,brute,60,3.0,l2,0.6832708333343749
3,distance,kd_tree,50,1.0,cityblock,0.5500716428485359
2,uniform,ball_tree,60,3.5,l1,0.6778906250000001
5,uniform,brute,100,2.0,cityblock,0.6638437499999998
7,uniform,brute,100,1.5,l1,0.6685379464285712
10,uniform,ball_tree,10,1.0,euclidean,0.6832708333343749
8,uniform,brute,50,3.0,l1,0.6700748697910159
10,uniform,kd_tree,20,2.0,l2,0.6832708333343749
3,distance,kd_tree,30,1.5,manhattan,0.5500716428485359
10,uniform,kd_tree,70,4.0,manhattan,0.6647395833343746
5,uniform,kd_tree,80,2.5,cityblock,0.6638437499999998
1,distance,kd_tree,90,3.5,l2,0.684765625
1,distance,kd_tree,80,2.0,manhattan,0.6585156250000002
3,uniform,brute,60,4.5,cityblock,0.671067708334375
4,distance,ball_tree,10,3.0,euclidean,0.5580224906696389
2,distance,kd_tree,50,2.0,euclidean,0.6029782304784748
9,distance,brute,30,2.0,l1,0.5033711731488698
7,distance,kd_tree,70,2.0,euclidean,0.5315665111876327
7,uniform,ball_tree,60,2.0,cityblock,0.6685453869040177
10,uniform,brute,90,1.5,manhattan,0.6647395833343746
1,uniform,kd_tree,60,3.0,euclidean,0.684765625
5,distance,kd_tree,80,1.0,manhattan,0.5206782701851727
2,distance,ball_tree,80,2.5,l2,0.6029782304784748
6,distance,brute,50,2.0,l2,0.5403637960143456
10,distance,kd_tree,30,3.0,l1,0.5008761952665414
5,distance,ball_tree,40,1.5,euclidean,0.5430242994208663
9,uniform,ball_tree,40,2.0,l2,0.6864699074079865
1,uniform,kd_tree,30,2.0,manhattan,0.6585156250000002
8,uniform,kd_tree,50,1.0,l2,0.6941764322910156
9,uniform,ball_tree,90,1.0,euclidean,0.6864699074079865
6,uniform,ball_tree,10,2.5,euclidean,0.6945312499999999
5,distance,brute,50,1.0,l2,0.5430242994208663
4,distance,ball_tree,40,1.0,manhattan,0.5338129273669152
1,uniform,ball_tree,90,4.5,cityblock,0.6585156250000002
10,uniform,kd_tree,30,4.5,euclidean,0.6832708333343749
9,uniform,ball_tree,30,3.5,manhattan,0.6679166666666667
8,uniform,kd_tree,90,1.0,manhattan,0.6700748697910159
5,uniform,kd_tree,50,4.0,euclidean,0.6930624999999997
4,uniform,ball_tree,20,4.5,euclidean,0.6920898437500003
3,uniform,brute,30,3.5,euclidean,0.6873958333343748
1,uniform,kd_tree,100,1.5,l1,0.6585156250000002
6,uniform,ball_tree,20,4.5,l2,0.6945312499999999
6,distance,brute,40,1.0,l2,0.5403637960143456
7,uniform,ball_tree,100,3.5,manhattan,0.6685453869040177
4,uniform,kd_tree,10,1.5,l1,0.6734114583343751
10,uniform,ball_tree,40,1.0,euclidean,0.6832708333343749
1,uniform,ball_tree,10,4.0,euclidean,0.684765625
8,uniform,kd_tree,30,2.0,euclidean,0.6941764322910156
2,distance,ball_tree,50,1.0,euclidean,0.6029782304784748
1,uniform,ball_tree,30,3.0,manhattan,0.6585156250000002
3,distance,kd_tree,60,3.0,euclidean,0.5695750413290193
8,uniform,ball_tree,90,3.0,l2,0.6941764322910156
4,uniform,kd_tree,100,3.5,l2,0.6920898437500003
3,distance,brute,60,1.5,euclidean,0.5695750426268986
3,uniform,ball_tree,90,2.0,cityblock,0.671067708334375
3,distance,kd_tree,50,4.0,l1,0.5500716428485359
5,uniform,ball_tree,30,2.0,l1,0.6638437499999998
8,uniform,ball_tree,20,4.0,l2,0.6941764322910156
3,uniform,kd_tree,70,2.5,cityblock,0.671067708334375
7,distance,kd_tree,20,3.5,euclidean,0.5315665111876327
7,uniform,ball_tree,50,3.5,cityblock,0.6685453869040177
10,uniform,kd_tree,40,3.5,l1,0.6647395833343746
7,distance,ball_tree,10,1.5,l1,0.5108701577852198
8,distance,ball_tree,10,3.0,l2,0.5300834478921077
8,distance,kd_tree,70,3.0,euclidean,0.5300834478921077
2,uniform,kd_tree,30,4.5,l2,0.6957812500000002
8,distance,brute,20,1.0,cityblock,0.507371098993529
6,distance,brute,50,4.0,l1,0.5153293762054884
10,distance,kd_tree,60,4.5,l2,0.5234067935028607
1,distance,ball_tree,90,1.5,l1,0.6585156250000002
8,distance,ball_tree,20,2.5,cityblock,0.507371098993529
4,distance,kd_tree,90,3.0,manhattan,0.5338129273669152
8,distance,brute,60,3.0,cityblock,0.507371098993529
4,uniform,brute,50,2.0,euclidean,0.6920898437500003
6,uniform,kd_tree,50,3.0,euclidean,0.6945312499999999
5,uniform,kd_tree,40,4.0,euclidean,0.6930624999999997
6,distance,brute,80,4.0,manhattan,0.5153293762054884
6,distance,brute,20,4.5,manhattan,0.5153293762054884
8,distance,kd_tree,90,2.0,euclidean,0.5300834478921077
6,uniform,kd_tree,90,3.0,l2,0.6945312499999999
7,uniform,brute,20,3.0,cityblock,0.6685379464285712
1,uniform,ball_tree,10,1.5,cityblock,0.6585156250000002
10,uniform,kd_tree,60,1.0,l1,0.6647395833343746
2,distance,ball_tree,90,3.0,manhattan,0.5848476870291759
8,uniform,brute,80,4.5,euclidean,0.6941764322910156
8,uniform,ball_tree,70,1.0,l1,0.6700748697910159
6,uniform,kd_tree,40,1.5,cityblock,0.670091145833333
6,uniform,ball_tree,50,1.0,l1,0.670091145833333
4,distance,kd_tree,20,4.5,l1,0.5338129273669152
10,distance,ball_tree,20,4.0,l2,0.5234067935028607
8,distance,ball_tree,90,2.0,manhattan,0.507371098993529
6,uniform,kd_tree,30,2.0,cityblock,0.670091145833333
6,uniform,ball_tree,90,3.5,manhattan,0.670091145833333
8,uniform,ball_tree,80,3.5,l2,0.6941764322910156
9,distance,kd_tree,40,2.5,manhattan,0.5033711731488698
8,distance,ball_tree,60,2.0,l1,0.507371098993529
3,uniform,brute,40,2.0,cityblock,0.671067708334375
2,distance,brute,50,1.5,manhattan,0.5848476870291759
9,uniform,brute,70,1.0,l1,0.6679166666666667
5,uniform,brute,10,2.5,l2,0.6930624999999997
8,distance,ball_tree,70,2.0,l2,0.5300834478921077
10,distance,kd_tree,70,2.5,l2,0.5234067935028607
9,distance,brute,70,2.5,manhattan,0.5033711731488698
9,uniform,kd_tree,20,4.5,manhattan,0.6679166666666667
6,distance,ball_tree,60,2.5,l2,0.5403637960143456
9,uniform,kd_tree,20,1.5,cityblock,0.6679166666666667
2,uniform,kd_tree,90,3.0,cityblock,0.6778906250000001
9,distance,kd_tree,90,3.5,l2,0.5249673852884439
7,distance,brute,40,4.5,cityblock,0.5108636724292452
7,distance,brute,90,3.0,l1,0.5108636724292452
6,uniform,brute,60,4.5,euclidean,0.6945312499999999
8,distance,kd_tree,60,2.5,euclidean,0.5300834478921077
8,uniform,kd_tree,20,1.5,euclidean,0.6941764322910156
7,uniform,ball_tree,70,1.5,l1,0.6685453869040177
7,distance,kd_tree,30,4.5,manhattan,0.5108701577852198
8,uniform,kd_tree,10,1.0,l1,0.6700748697910159
2,uniform,kd_tree,20,4.0,euclidean,0.6957812500000002
1,uniform,kd_tree,30,3.0,cityblock,0.6585156250000002
6,distance,ball_tree,20,2.5,cityblock,0.5153293762054884
3,uniform,ball_tree,80,2.0,l1,0.671067708334375
4,distance,brute,80,4.0,l1,0.5338129273669152
8,distance,kd_tree,20,3.5,euclidean,0.5300834478921077
10,uniform,kd_tree,100,1.0,manhattan,0.6647395833343746
3,distance,kd_tree,30,3.0,euclidean,0.5695750413290193
1,distance,kd_tree,30,1.0,euclidean,0.684765625
5,uniform,brute,20,1.0,cityblock,0.6638437499999998
10,distance,kd_tree,60,1.0,manhattan,0.5008761952665414
10,uniform,brute,50,2.5,l1,0.6647395833343746
3,distance,kd_tree,100,3.5,l2,0.5695750413290193
4,uniform,kd_tree,60,1.0,cityblock,0.6734114583343751
3,distance,kd_tree,80,3.0,euclidean,0.5695750413290193
8,uniform,ball_tree,40,1.0,l1,0.6700748697910159
7,uniform,ball_tree,20,4.0,cityblock,0.6685453869040177
1,uniform,ball_tree,80,4.5,manhattan,0.6585156250000002
3,uniform,brute,10,1.0,l2,0.6873958333343748
5,distance,ball_tree,100,1.5,cityblock,0.5206782701851727
4,uniform,brute,70,2.5,manhattan,0.6734114583343751
2,uniform,ball_tree,60,3.5,manhattan,0.6778906250000001
8,uniform,kd_tree,60,1.0,l1,0.6700748697910159
8,uniform,kd_tree,50,1.5,l2,0.6941764322910156
5,distance,kd_tree,70,3.0,manhattan,0.5206782701851727
8,distance,ball_tree,100,3.0,l1,0.507371098993529
10,uniform,brute,80,2.5,l1,0.6647395833343746
2,uniform,brute,60,1.5,l1,0.6778906250000001
2,distance,brute,50,2.0,l2,0.6029782304784748
2,distance,ball_tree,50,4.0,l2,0.6029782304784748
4,distance,brute,10,3.5,cityblock,0.5338129273669152
9,uniform,brute,10,1.5,l2,0.6864699074079865
8,distance,brute,50,3.5,l1,0.507371098993529
1,uniform,brute,50,1.0,manhattan,0.6585156250000002
9,distance,kd_tree,90,1.0,cityblock,0.5033711731488698
8,distance,ball_tree,60,3.0,euclidean,0.5300834478921077
5,uniform,kd_tree,50,1.5,l2,0.6930624999999997
9,uniform,ball_tree,50,2.5,manhattan,0.6679166666666667
9,distance,ball_tree,10,3.0,l2,0.5249673852884439
1,uniform,ball_tree,20,4.0,cityblock,0.6585156250000002
1,distance,ball_tree,90,3.0,manhattan,0.6585156250000002
7,distance,brute,80,4.0,cityblock,0.5108636724292452
8,distance,brute,100,2.5,l2,0.5300834478921077
5,distance,ball_tree,40,3.5,cityblock,0.5206782701851727
10,distance,brute,50,4.0,l1,0.5008761952665414
3,uniform,kd_tree,60,3.0,l1,0.671067708334375
2,distance,kd_tree,70,2.5,euclidean,0.6029782304784748
7,distance,brute,90,2.0,cityblock,0.5108636724292452
10,distance,ball_tree,20,2.5,euclidean,0.5234067935028607
2,uniform,brute,100,2.5,l2,0.6957812500000002
7,distance,ball_tree,10,2.5,euclidean,0.5315665111876327
5,distance,brute,20,4.0,l2,0.5430242994208663
1,distance,kd_tree,20,2.0,manhattan,0.6585156250000002
8,uniform,ball_tree,50,3.5,manhattan,0.6700748697910159
8,distance,ball_tree,90,1.5,euclidean,0.5300834478921077
10,uniform,kd_tree,90,1.5,euclidean,0.6832708333343749
8,distance,ball_tree,60,4.0,manhattan,0.507371098993529
