Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
1,3300,1e-06,True,True,True,cyclic,92422430138074.19
21,3800,9.999999999999999e-06,False,False,True,random,0.9433333333333334
36,800,1e-06,False,True,True,cyclic,0.9433333333333334
16,2800,1e-06,False,False,True,cyclic,0.9433333333333334
71,4800,0.001,True,True,True,random,92422430138074.19
51,3800,0.01,True,True,False,random,92422430138074.19
41,4300,0.01,False,True,True,cyclic,0.9433333333333334
86,1800,9.999999999999999e-06,True,False,False,random,92422430138074.19
91,3300,0.001,True,True,False,random,92422430138074.19
71,4300,1e-08,False,False,True,random,0.9433333333333334
36,300,9.999999999999999e-06,True,False,True,random,92422430138074.19
51,4800,9.999999999999999e-06,True,True,True,cyclic,92422430138074.19
81,800,0.001,False,True,False,cyclic,0.9433333333333334
41,3800,0.01,False,False,True,random,0.9433333333333334
76,800,1e-06,False,True,False,cyclic,0.9433333333333334
41,300,0.01,True,False,False,cyclic,92422430138074.19
26,1300,1e-08,True,True,False,random,92422430138074.19
31,4800,0.01,True,False,True,random,92422430138074.19
21,3300,0.001,True,True,True,cyclic,92422430138074.19
16,2300,1e-06,False,False,True,cyclic,0.9433333333333334
56,4300,1e-08,False,True,False,random,0.9433333333333334
86,800,0.01,True,True,True,random,92422430138074.19
81,3800,0.1,True,True,False,random,92422430138074.19
46,3800,9.999999999999999e-06,False,False,False,random,0.9433333333333334
61,1300,9.999999999999999e-05,False,True,False,cyclic,0.9433333333333334
1,2300,0.01,True,True,True,random,92422430138074.19
51,3300,1e-08,True,False,True,cyclic,92422430138074.19
26,800,0.1,True,False,True,random,92422430138074.19
66,4800,0.01,False,True,False,cyclic,0.9433333333333334
46,2300,0.001,False,False,False,random,0.9433333333333334
1,1800,1e-07,True,False,False,cyclic,92422430138074.19
21,300,1e-06,True,True,True,random,92422430138074.19
91,3800,1e-08,True,False,True,random,92422430138074.19
51,2800,1e-08,True,True,False,cyclic,92422430138074.19
16,3800,0.01,False,False,False,cyclic,0.9433333333333334
61,3300,1e-06,False,True,True,random,0.9433333333333334
46,2300,9.999999999999999e-05,False,False,False,cyclic,0.9433333333333334
81,3300,0.001,True,True,True,cyclic,92422430138074.19
11,4800,0.001,False,False,True,cyclic,0.9433333333333334
16,4300,9.999999999999999e-05,False,False,True,random,0.9433333333333334
91,2800,0.1,False,True,True,cyclic,0.9433333333333334
56,2800,9.999999999999999e-06,False,False,False,cyclic,0.9433333333333334
71,800,0.1,True,False,True,cyclic,92422430138074.19
