N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
7,uniform,brute,90,1.5,l2,2342.8511312376013
4,uniform,brute,90,1.0,l2,2239.7651857638884
1,uniform,ball_tree,30,4.5,cityblock,1760.5469022569441
7,distance,ball_tree,90,1.0,euclidean,2135.8919789933834
10,distance,kd_tree,30,4.0,euclidean,2279.1875397313897
2,distance,kd_tree,80,2.5,l1,1685.4646609561007
8,distance,kd_tree,80,2.0,euclidean,2199.6143082257336
7,uniform,kd_tree,40,4.0,euclidean,2331.20690559276
7,distance,ball_tree,30,2.0,euclidean,2122.042996468606
3,uniform,ball_tree,90,2.0,manhattan,1847.8332337384259
4,distance,kd_tree,80,1.0,cityblock,1744.9690466920547
5,uniform,ball_tree,10,2.0,cityblock,1997.0619303472226
9,uniform,brute,30,4.0,l1,2144.443284876544
10,distance,ball_tree,20,2.5,l2,2279.550173743531
3,uniform,kd_tree,50,3.0,l2,2012.0593630497672
10,uniform,kd_tree,20,4.5,euclidean,2523.305626406249
10,uniform,ball_tree,70,3.0,cityblock,2221.604000694444
1,distance,brute,40,2.0,euclidean,1836.4038850694428
10,uniform,ball_tree,100,2.0,manhattan,2195.5827029427082
5,distance,kd_tree,50,1.0,manhattan,1775.1983720533901
6,distance,brute,30,2.0,l1,1795.5863513373456
1,uniform,kd_tree,70,1.5,l2,1806.8446602430545
7,distance,brute,10,3.0,cityblock,1841.7103345580026
7,uniform,kd_tree,30,2.5,manhattan,2070.75733843006
3,distance,kd_tree,80,3.0,manhattan,1683.3558692555373
8,uniform,kd_tree,80,1.5,euclidean,2434.8909269314217
2,distance,brute,50,3.5,l2,1811.1374082520078
7,uniform,ball_tree,50,2.0,euclidean,2322.4500251116087
3,uniform,kd_tree,20,2.5,euclidean,2018.7525183449065
6,distance,ball_tree,30,2.0,l1,1813.691610800661
5,uniform,ball_tree,10,4.5,manhattan,1997.0619303472226
8,uniform,kd_tree,20,2.0,manhattan,2125.6777195529517
10,uniform,kd_tree,70,3.5,l2,2512.5004574739564
5,distance,kd_tree,100,2.0,l1,1777.5854214971048
5,uniform,brute,20,1.5,manhattan,1950.6837943749986
7,uniform,ball_tree,60,2.0,l2,2322.4500251116087
3,distance,brute,70,2.0,cityblock,1656.968879695727
8,distance,ball_tree,100,3.0,l1,1879.0699672141134
4,uniform,brute,30,4.5,euclidean,2239.7651857638884
6,uniform,brute,90,3.0,l1,2008.6302943576397
2,uniform,ball_tree,40,2.0,l1,1803.526808723958
7,uniform,kd_tree,30,3.0,euclidean,2322.590027740577
3,uniform,ball_tree,30,1.0,cityblock,1844.8124570891207
9,distance,ball_tree,20,4.0,manhattan,1929.1935067907311
1,uniform,kd_tree,90,1.5,euclidean,1803.4751172743045
8,uniform,ball_tree,100,4.0,euclidean,2432.639292274304
6,distance,kd_tree,70,2.5,l1,1800.6634907680548
1,uniform,ball_tree,30,2.0,manhattan,1760.5469022569441
4,distance,kd_tree,30,2.5,cityblock,1690.060583128178
9,uniform,brute,100,2.5,euclidean,2491.2347014660504
4,uniform,ball_tree,40,2.5,l1,1924.4711391059027
6,distance,brute,20,3.0,l1,1795.5863513373456
10,uniform,kd_tree,10,2.5,manhattan,2197.0468288888883
7,distance,kd_tree,100,1.0,euclidean,2136.046792666857
3,uniform,ball_tree,10,4.0,cityblock,1832.8816089699073
5,distance,kd_tree,90,2.0,l2,2046.6580647713658
6,distance,ball_tree,70,4.0,manhattan,1803.0829765475246
1,distance,kd_tree,100,4.5,l2,1803.4751172743045
8,distance,kd_tree,90,1.0,l2,2199.6143082257336
5,uniform,brute,10,1.5,euclidean,2239.2591297048602
3,distance,kd_tree,80,1.0,manhattan,1683.3558692555373
10,distance,kd_tree,60,2.0,l1,1966.708022463954
7,distance,kd_tree,30,1.0,l1,1851.0920896039484
1,uniform,ball_tree,40,2.5,l2,1798.3941256944433
2,uniform,ball_tree,80,2.0,l1,1768.6805753038188
7,uniform,ball_tree,30,3.0,euclidean,2324.6135202380974
10,distance,ball_tree,20,1.0,l1,1951.238597140682
2,uniform,brute,60,1.0,l2,1945.2631954427081
9,uniform,ball_tree,90,1.5,euclidean,2476.3952048707565
1,distance,ball_tree,100,4.0,euclidean,1807.801232031249
2,uniform,ball_tree,60,4.0,euclidean,1887.5869789496526
1,uniform,brute,10,4.5,cityblock,1791.0471459201376
10,distance,ball_tree,60,3.0,euclidean,2270.81062196933
10,uniform,brute,100,2.5,l1,2206.127236953126
3,uniform,kd_tree,30,2.5,cityblock,1844.182155873843
8,uniform,ball_tree,20,4.0,l1,2123.714985026042
3,uniform,kd_tree,80,4.5,l1,1846.1428260416665
8,uniform,kd_tree,20,3.0,euclidean,2444.5675720486106
1,uniform,kd_tree,20,4.0,cityblock,1765.7458048611106
10,uniform,kd_tree,30,2.0,l1,2210.693536631944
6,uniform,kd_tree,10,3.5,euclidean,2252.4737325810183
6,uniform,brute,40,1.0,l2,2270.693337427662
8,distance,kd_tree,90,1.0,manhattan,1876.7372116495258
10,uniform,kd_tree,10,2.5,cityblock,2197.0468288888883
5,uniform,brute,40,2.5,l2,2239.2591297048602
9,distance,ball_tree,10,1.0,l2,2243.6131437474396
5,uniform,ball_tree,30,4.5,cityblock,1978.2967462326387
7,uniform,brute,10,1.5,euclidean,2342.8511312376013
1,uniform,kd_tree,40,1.0,euclidean,1806.8446602430545
4,distance,ball_tree,90,4.5,euclidean,1986.895965735323
6,distance,brute,80,1.0,cityblock,1795.5863513373456
9,uniform,kd_tree,90,2.0,l2,2481.3212051601085
4,uniform,ball_tree,50,2.0,l2,2223.3690593967003
7,distance,brute,60,4.5,manhattan,1841.7103345580026
2,distance,ball_tree,70,4.5,l1,1677.6713205191795
5,distance,ball_tree,80,3.0,l1,1779.9120537402744
3,distance,ball_tree,90,3.5,euclidean,1836.7340332937351
9,distance,brute,30,3.5,euclidean,2251.1654642525027
7,distance,brute,50,3.5,cityblock,1841.7103345580026
4,uniform,kd_tree,80,4.0,l1,1962.0898469184026
2,uniform,brute,10,1.0,euclidean,1945.2631954427081
3,uniform,kd_tree,10,1.5,l1,1831.7617546875
4,uniform,kd_tree,20,3.0,l1,1871.2602496961806
5,uniform,ball_tree,30,4.0,manhattan,1978.2967462326387
3,uniform,kd_tree,60,4.5,l2,2012.0593630497672
4,distance,brute,100,4.0,manhattan,1720.0117581538016
8,distance,kd_tree,70,2.0,manhattan,1889.9467330307616
8,distance,kd_tree,80,2.5,euclidean,2199.6143082257336
2,distance,brute,60,2.0,cityblock,1701.5679999462625
2,uniform,ball_tree,60,4.0,l2,1887.5869789496526
7,distance,kd_tree,50,3.0,l1,1849.3029886054837
3,distance,brute,50,3.0,l2,1839.725079442549
5,uniform,kd_tree,40,2.5,l1,1992.1702712152764
1,distance,kd_tree,20,3.0,l1,1765.7458048611106
5,distance,ball_tree,100,3.0,euclidean,2048.200702327406
5,uniform,kd_tree,10,2.5,l2,2239.024763333332
5,uniform,ball_tree,100,1.0,euclidean,2268.6464215104165
10,uniform,kd_tree,30,2.5,cityblock,2210.693536631944
8,uniform,brute,90,4.0,l1,2102.5740177842877
6,uniform,ball_tree,100,4.5,cityblock,2027.9504441261574
2,distance,brute,10,3.5,manhattan,1701.5679999462625
2,uniform,kd_tree,60,1.0,cityblock,1817.573119487847
5,uniform,brute,70,3.0,l1,1950.6837943749986
1,distance,kd_tree,30,3.0,cityblock,1765.7458048611106
4,distance,kd_tree,80,1.5,cityblock,1744.9690466920547
5,uniform,brute,20,3.5,cityblock,1950.6837943749986
1,uniform,ball_tree,80,1.5,l2,1807.801232031249
4,distance,ball_tree,10,2.0,cityblock,1697.5514879614902
8,distance,kd_tree,60,4.0,l1,1889.9467330307616
9,uniform,ball_tree,100,2.0,l2,2476.3952048707565
1,distance,kd_tree,70,4.5,euclidean,1806.8446602430545
7,distance,brute,10,2.5,l2,2134.1858516831617
7,distance,kd_tree,30,3.0,cityblock,1851.0920896039484
9,distance,brute,90,4.0,l1,1910.0890445415625
8,distance,brute,100,2.0,euclidean,2195.7055218131463
5,distance,brute,50,3.0,cityblock,1745.6377063296723
9,uniform,kd_tree,60,4.0,l1,2170.3056349633503
9,distance,kd_tree,50,3.5,euclidean,2242.9170957046053
3,uniform,kd_tree,10,3.5,l2,2037.2817324363423
7,distance,ball_tree,60,1.0,manhattan,1848.5045811895484
9,distance,kd_tree,90,2.0,l1,1921.7555152966522
1,distance,ball_tree,70,4.5,euclidean,1798.3941256944433
4,uniform,brute,40,1.5,cityblock,1929.923539778647
4,uniform,brute,70,3.0,euclidean,2239.7651857638884
2,uniform,brute,40,1.5,l1,1830.5843429253462
4,distance,brute,10,3.5,euclidean,1993.7315493432159
3,distance,ball_tree,10,4.5,l2,1843.023803640792
9,distance,kd_tree,50,2.0,euclidean,2242.9170957046053
1,distance,brute,100,4.5,l1,1791.0471459201376
6,distance,kd_tree,40,2.5,euclidean,2057.5443210682806
1,uniform,brute,90,3.5,l2,1836.4038850694428
3,uniform,ball_tree,70,2.0,cityblock,1793.3487778067138
1,distance,brute,100,1.0,euclidean,1836.4038850694428
9,uniform,ball_tree,80,1.5,manhattan,2155.0005701871155
10,uniform,brute,10,1.0,l1,2206.127236953126
4,uniform,ball_tree,20,3.0,manhattan,1870.7606221571182
1,uniform,kd_tree,10,4.0,cityblock,1743.3374356770828
5,uniform,brute,80,2.5,euclidean,2239.2591297048602
6,uniform,ball_tree,60,4.5,euclidean,2252.9488588686345
6,distance,kd_tree,40,2.0,l2,2057.5443210682806
5,uniform,kd_tree,80,3.0,cityblock,1999.0907696180557
6,distance,brute,10,2.5,euclidean,2077.9818756233954
6,distance,kd_tree,60,4.0,cityblock,1800.6634907680548
5,uniform,kd_tree,10,4.5,euclidean,2239.024763333332
4,distance,kd_tree,50,3.5,cityblock,1724.0911678639916
3,distance,brute,70,2.5,cityblock,1656.968879695727
2,distance,ball_tree,70,2.5,l1,1677.6713205191795
9,uniform,kd_tree,100,3.5,euclidean,2481.3212051601085
3,uniform,ball_tree,30,4.5,euclidean,2008.6863985532395
9,distance,brute,30,3.5,l1,1910.0890445415625
6,distance,ball_tree,30,3.0,euclidean,2067.7690784965093
3,distance,ball_tree,10,1.0,cityblock,1664.9962336668182
5,distance,kd_tree,30,2.0,euclidean,2024.8668031083703
6,uniform,ball_tree,60,3.0,l1,2023.1643656973383
1,uniform,ball_tree,50,4.0,manhattan,1753.037386545138
3,distance,kd_tree,60,3.0,l1,1645.1727045920827
5,distance,kd_tree,40,4.0,l1,1775.1983720533901
7,uniform,kd_tree,30,3.0,l1,2070.75733843006
8,uniform,ball_tree,60,2.5,cityblock,2132.931632866752
3,uniform,brute,100,4.5,manhattan,1823.248381799769
9,uniform,ball_tree,100,4.5,manhattan,2155.0005701871155
7,uniform,ball_tree,60,4.5,cityblock,2070.20012077133
10,uniform,kd_tree,100,1.0,manhattan,2190.155959826388
9,distance,brute,60,1.5,manhattan,1910.0890445415625
10,uniform,ball_tree,90,4.5,manhattan,2195.5827029427082
2,uniform,brute,50,2.0,l1,1830.5843429253462
4,distance,brute,90,3.0,euclidean,1993.7315493432159
10,distance,brute,90,4.0,l1,1951.8121441524322
6,distance,brute,10,1.0,euclidean,2077.9818756233954
3,distance,kd_tree,50,1.0,l1,1645.1727045920827
5,distance,brute,80,1.5,l1,1745.6377063296723
4,distance,brute,80,1.5,manhattan,1720.0117581538016
10,uniform,ball_tree,40,4.0,l2,2509.7706059635398
3,uniform,ball_tree,20,2.0,l1,1844.8124570891207
8,distance,brute,50,1.5,l2,2195.7055218131463
3,distance,brute,70,2.0,l2,1839.725079442549
8,distance,ball_tree,20,3.5,l1,1885.8825882740127
5,distance,ball_tree,70,3.5,manhattan,1776.6395064167145
6,distance,brute,30,3.0,l1,1795.5863513373456
3,uniform,ball_tree,60,2.5,l2,2002.6115757233779
6,distance,kd_tree,50,4.5,cityblock,1800.6634907680548
10,uniform,brute,90,2.5,euclidean,2520.199073142361
9,distance,kd_tree,90,3.5,manhattan,1921.7555152966522
4,uniform,ball_tree,20,3.5,euclidean,2222.7110798177073
2,distance,ball_tree,50,1.0,manhattan,1677.6713205191795
1,distance,brute,10,4.0,l2,1836.4038850694428
9,distance,ball_tree,80,4.5,cityblock,1914.6969285108094
9,distance,kd_tree,60,3.0,manhattan,1923.0347524108893
7,distance,kd_tree,90,3.5,cityblock,1870.4310828852329
9,uniform,brute,60,4.5,l1,2144.443284876544
8,uniform,kd_tree,30,4.5,cityblock,2125.6777195529517
4,distance,kd_tree,50,3.0,euclidean,1983.714490269119
10,distance,brute,10,3.5,cityblock,1951.8121441524322
8,distance,brute,80,1.5,l2,2195.7055218131463
2,distance,ball_tree,50,3.5,l2,1760.7120913859694
4,uniform,kd_tree,60,3.5,l1,1929.8415603298608
5,distance,kd_tree,100,3.5,cityblock,1777.5854214971048
4,uniform,brute,100,2.5,manhattan,1929.923539778647
5,uniform,kd_tree,90,4.0,cityblock,1999.0907696180557
6,uniform,brute,30,1.5,l1,2008.6302943576397
9,distance,brute,80,3.5,manhattan,1910.0890445415625
6,uniform,ball_tree,100,2.5,l2,2222.973464525464
10,uniform,kd_tree,10,4.5,l2,2526.8413715798597
8,uniform,ball_tree,30,3.5,euclidean,2436.1547285915794
5,uniform,brute,70,1.5,cityblock,1950.6837943749986
8,distance,brute,50,2.5,manhattan,1874.3507312582553
4,distance,kd_tree,20,4.5,manhattan,1690.060583128178
1,uniform,kd_tree,30,3.5,cityblock,1765.7458048611106
8,uniform,brute,70,4.0,manhattan,2102.5740177842877
1,distance,brute,10,1.0,l1,1791.0471459201376
10,distance,kd_tree,60,2.5,cityblock,1966.708022463954
3,uniform,brute,40,1.0,l2,2020.7550107928228
4,uniform,ball_tree,70,3.5,l2,2223.3690593967003
1,uniform,ball_tree,50,1.5,l1,1753.037386545138
2,distance,ball_tree,90,1.0,euclidean,1772.547254848827
6,uniform,ball_tree,30,2.0,manhattan,2037.2857994502324
7,uniform,ball_tree,20,4.5,cityblock,2070.568998883929
4,distance,kd_tree,70,3.0,l1,1724.0911678639916
5,distance,brute,20,2.5,l1,1745.6377063296723
10,uniform,ball_tree,30,3.5,l1,2204.0877601302077
2,distance,brute,10,1.0,manhattan,1701.5679999462625
5,uniform,brute,50,3.0,cityblock,1950.6837943749986
6,distance,ball_tree,10,1.5,cityblock,1813.7973946454422
6,distance,ball_tree,50,4.0,l2,2059.9303630245236
6,distance,brute,40,4.5,l2,2077.9818756233954
9,distance,brute,80,2.0,manhattan,1910.0890445415625
10,uniform,ball_tree,80,4.0,cityblock,2195.5827029427082
8,uniform,kd_tree,90,1.5,manhattan,2112.4370436197914
2,uniform,brute,10,3.0,cityblock,1830.5843429253462
1,distance,ball_tree,100,1.0,manhattan,1770.3169246527764
7,uniform,ball_tree,70,1.0,l1,2070.20012077133
6,uniform,brute,100,4.5,l1,2008.6302943576397
6,distance,ball_tree,90,3.0,l2,2042.9027604073985
3,uniform,brute,20,2.0,l1,1823.248381799769
1,uniform,ball_tree,50,2.0,euclidean,1798.3941256944433
3,distance,ball_tree,40,3.5,manhattan,1644.47821430591
5,distance,kd_tree,60,3.5,cityblock,1775.1983720533901
9,uniform,kd_tree,60,1.0,manhattan,2170.3056349633503
6,distance,brute,90,1.0,l1,1795.5863513373456
2,distance,ball_tree,60,4.0,l1,1677.6713205191795
9,uniform,kd_tree,80,4.0,l1,2166.948922714122
1,uniform,kd_tree,70,1.5,euclidean,1806.8446602430545
9,distance,brute,30,2.0,euclidean,2251.1654642525027
3,distance,ball_tree,10,1.0,euclidean,1843.023803640792
5,uniform,brute,60,4.0,euclidean,2239.2591297048602
10,distance,kd_tree,90,2.0,cityblock,1943.275195637944
1,uniform,kd_tree,100,2.0,l2,1803.4751172743045
7,uniform,ball_tree,100,3.5,manhattan,2096.6250118799626
8,uniform,ball_tree,20,2.5,l1,2123.714985026042
2,distance,brute,80,4.0,l1,1701.5679999462625
8,uniform,brute,10,2.0,manhattan,2102.5740177842877
1,uniform,ball_tree,100,2.0,manhattan,1770.3169246527764
4,distance,ball_tree,80,4.0,l2,1986.895965735323
9,distance,brute,100,4.0,l2,2251.1654642525027
5,distance,brute,60,4.5,l1,1745.6377063296723
9,distance,ball_tree,80,2.5,l2,2235.0265613075335
3,uniform,kd_tree,20,4.0,l1,1844.182155873843
8,distance,brute,20,2.5,manhattan,1874.3507312582553
5,distance,ball_tree,100,1.0,manhattan,1779.9120537402744
4,distance,brute,10,3.5,l2,1993.7315493432159
6,uniform,ball_tree,30,3.5,l2,2262.7182493634264
4,distance,brute,40,1.5,l1,1720.0117581538016
4,uniform,kd_tree,20,4.0,l1,1871.2602496961806
2,uniform,brute,100,3.5,euclidean,1945.2631954427081
4,distance,ball_tree,30,1.5,l2,1983.1693085546108
4,uniform,kd_tree,50,1.0,l2,2224.1487989800335
2,distance,brute,70,1.0,manhattan,1701.5679999462625
2,distance,brute,40,4.5,euclidean,1811.1374082520078
4,uniform,kd_tree,30,1.5,euclidean,2227.3823209201373
4,distance,ball_tree,10,4.5,l1,1697.5514879614902
7,distance,kd_tree,90,1.0,cityblock,1870.4310828852329
3,distance,brute,50,2.0,manhattan,1656.968879695727
9,distance,ball_tree,40,2.0,l2,2245.0142328632637
10,uniform,ball_tree,80,4.0,l2,2509.7087760156237
5,distance,kd_tree,20,4.0,l2,2024.8668031083703
6,uniform,brute,70,3.5,manhattan,2008.6302943576397
6,uniform,brute,70,4.5,euclidean,2270.693337427662
5,uniform,kd_tree,40,2.0,euclidean,2233.3423917187492
1,uniform,kd_tree,30,4.5,manhattan,1765.7458048611106
6,distance,brute,10,2.0,euclidean,2077.9818756233954
3,distance,brute,90,3.5,manhattan,1656.968879695727
9,uniform,ball_tree,30,4.5,euclidean,2467.44654601659
7,distance,ball_tree,70,2.5,cityblock,1848.5045811895484
2,distance,kd_tree,50,4.5,l2,1772.6061603097514
7,uniform,kd_tree,10,2.5,cityblock,2067.639375905259
6,distance,kd_tree,30,3.5,cityblock,1816.4803952988357
3,uniform,ball_tree,60,3.5,l1,1793.3487778067138
8,uniform,kd_tree,90,4.5,l2,2434.8909269314217
3,uniform,ball_tree,50,2.0,euclidean,2002.6115757233779
10,uniform,ball_tree,50,1.0,l2,2509.7706059635398
8,distance,ball_tree,100,3.5,manhattan,1879.0699672141134
6,uniform,ball_tree,60,4.0,manhattan,2023.1643656973383
10,distance,kd_tree,80,1.0,euclidean,2268.3651892722437
8,uniform,brute,60,3.0,l1,2102.5740177842877
2,uniform,brute,100,4.5,euclidean,1945.2631954427081
10,distance,kd_tree,50,1.0,cityblock,1966.708022463954
1,uniform,kd_tree,30,1.0,cityblock,1765.7458048611106
4,distance,brute,80,3.5,cityblock,1720.0117581538016
9,uniform,kd_tree,10,4.5,l1,2167.494205054015
7,uniform,kd_tree,40,4.5,l2,2331.20690559276
7,distance,brute,90,4.0,l1,1841.7103345580026
9,distance,kd_tree,40,1.0,l1,1923.0347524108893
7,distance,ball_tree,100,1.5,l2,2135.8919789933834
4,distance,kd_tree,60,4.0,cityblock,1724.0911678639916
6,distance,kd_tree,70,3.0,l1,1800.6634907680548
3,uniform,ball_tree,60,4.0,manhattan,1793.3487778067138
3,distance,kd_tree,70,3.5,manhattan,1645.1727045920827
1,uniform,kd_tree,50,4.0,manhattan,1761.487921093749
9,uniform,kd_tree,100,3.0,l2,2481.3212051601085
6,distance,kd_tree,10,3.0,euclidean,2061.365675453786
1,distance,ball_tree,30,2.5,manhattan,1760.5469022569441
4,distance,brute,50,4.0,l1,1720.0117581538016
1,uniform,ball_tree,30,4.0,euclidean,1807.2712274305547
8,distance,kd_tree,50,2.5,euclidean,2193.967451077846
3,distance,ball_tree,50,1.0,l2,1823.5180800109247
4,uniform,brute,20,4.5,l2,2239.7651857638884
9,uniform,brute,60,1.0,l1,2144.443284876544
7,uniform,kd_tree,40,3.0,euclidean,2331.20690559276
2,uniform,kd_tree,90,3.0,manhattan,1802.978057942708
4,distance,brute,70,1.5,euclidean,1993.7315493432159
2,distance,brute,100,2.5,l1,1701.5679999462625
6,distance,kd_tree,20,3.5,cityblock,1816.4803952988357
1,distance,ball_tree,40,2.0,l1,1753.037386545138
4,distance,ball_tree,70,4.0,manhattan,1720.378984970966
2,distance,ball_tree,90,2.5,euclidean,1772.547254848827
1,distance,ball_tree,90,4.0,cityblock,1770.3169246527764
5,uniform,brute,80,3.5,l1,1950.6837943749986
3,distance,ball_tree,100,3.5,cityblock,1684.2453335705625
6,distance,ball_tree,90,4.5,cityblock,1812.3331255895018
9,distance,ball_tree,20,2.0,l1,1929.1935067907311
7,uniform,ball_tree,80,3.5,cityblock,2096.6250118799626
7,distance,brute,50,4.5,cityblock,1841.7103345580026
10,uniform,brute,100,3.5,euclidean,2520.199073142361
2,uniform,ball_tree,10,4.0,cityblock,1765.6870801649297
10,distance,ball_tree,30,3.5,euclidean,2279.550173743531
1,distance,brute,80,2.5,l1,1791.0471459201376
4,uniform,ball_tree,70,3.0,l1,1924.4711391059027
7,uniform,kd_tree,10,2.5,manhattan,2067.639375905259
4,uniform,brute,60,3.5,l1,1929.923539778647
4,uniform,ball_tree,60,3.5,l1,1924.4711391059027
5,uniform,ball_tree,90,3.5,l1,2003.5662850694446
6,uniform,ball_tree,30,2.5,euclidean,2262.7182493634264
10,uniform,kd_tree,40,1.5,cityblock,2225.1774759374994
7,distance,brute,30,1.0,euclidean,2134.1858516831617
1,distance,kd_tree,20,3.5,manhattan,1765.7458048611106
2,uniform,brute,20,3.0,manhattan,1830.5843429253462
1,uniform,ball_tree,20,4.0,l2,1807.2712274305547
5,uniform,ball_tree,80,3.0,l2,2268.6464215104165
7,uniform,brute,60,4.5,l1,2067.0389020585308
4,uniform,brute,30,2.0,manhattan,1929.923539778647
2,distance,brute,50,2.0,manhattan,1701.5679999462625
7,uniform,brute,10,2.0,l2,2342.8511312376013
3,uniform,brute,40,1.0,cityblock,1823.248381799769
8,distance,brute,80,4.5,cityblock,1874.3507312582553
1,uniform,brute,40,4.5,manhattan,1791.0471459201376
5,distance,kd_tree,50,3.5,l1,1775.1983720533901
6,uniform,kd_tree,60,3.5,cityblock,2016.47660931713
9,uniform,brute,10,3.5,euclidean,2491.2347014660504
9,distance,ball_tree,90,4.5,l2,2235.0265613075335
7,distance,kd_tree,60,3.0,manhattan,1849.3029886054837
3,uniform,kd_tree,40,1.0,manhattan,1794.8133527488433
2,distance,brute,30,4.5,l2,1811.1374082520078
6,uniform,ball_tree,30,4.0,l1,2037.2857994502324
3,uniform,ball_tree,60,1.0,euclidean,2002.6115757233779
5,uniform,brute,100,4.5,l1,1950.6837943749986
3,uniform,ball_tree,60,3.5,euclidean,2002.6115757233779
3,distance,ball_tree,70,4.5,l2,1823.5180800109247
5,uniform,ball_tree,100,3.0,manhattan,2003.5662850694446
5,distance,ball_tree,60,4.5,l1,1776.6395064167145
6,distance,kd_tree,80,3.0,manhattan,1810.319451528708
4,uniform,brute,50,4.0,l2,2239.7651857638884
8,uniform,kd_tree,70,4.5,euclidean,2432.0288054578987
5,distance,kd_tree,20,4.0,manhattan,1763.141732302096
4,distance,kd_tree,60,3.5,euclidean,1983.714490269119
7,uniform,brute,40,1.0,cityblock,2067.0389020585308
8,uniform,brute,10,4.5,l1,2102.5740177842877
7,uniform,ball_tree,30,1.5,cityblock,2070.568998883929
4,distance,brute,100,4.0,euclidean,1993.7315493432159
1,distance,ball_tree,50,1.5,l2,1798.3941256944433
10,uniform,brute,50,2.5,cityblock,2206.127236953126
8,uniform,ball_tree,70,1.0,manhattan,2132.931632866752
6,distance,brute,80,4.0,l1,1795.5863513373456
7,distance,brute,90,2.5,cityblock,1841.7103345580026
7,distance,kd_tree,70,1.0,cityblock,1849.3029886054837
6,distance,ball_tree,100,3.0,l2,2042.9027604073985
3,uniform,kd_tree,90,2.0,l1,1846.1428260416665
7,uniform,ball_tree,10,2.5,euclidean,2333.2956070808555
4,uniform,kd_tree,20,2.5,manhattan,1871.2602496961806
7,uniform,brute,60,2.5,euclidean,2342.8511312376013
1,distance,ball_tree,100,2.0,cityblock,1770.3169246527764
9,uniform,ball_tree,90,4.0,l1,2155.0005701871155
8,uniform,brute,60,2.5,euclidean,2431.830853960503
3,uniform,kd_tree,80,2.0,euclidean,2027.0382663773134
9,uniform,kd_tree,70,3.5,l2,2482.1680250289355
9,uniform,brute,80,4.5,manhattan,2144.443284876544
2,distance,kd_tree,40,2.0,cityblock,1686.7215085978833
6,uniform,ball_tree,90,2.5,cityblock,2027.9504441261574
5,uniform,brute,20,1.0,manhattan,1950.6837943749986
5,distance,brute,20,2.0,manhattan,1745.6377063296723
4,distance,brute,60,4.5,cityblock,1720.0117581538016
8,uniform,brute,40,2.0,l1,2102.5740177842877
1,distance,kd_tree,70,1.5,euclidean,1806.8446602430545
7,uniform,kd_tree,70,1.5,l1,2071.9265624875998
10,distance,kd_tree,90,3.5,euclidean,2268.3651892722437
7,uniform,ball_tree,100,4.0,manhattan,2096.6250118799626
2,uniform,ball_tree,60,2.5,euclidean,1887.5869789496526
7,uniform,brute,40,2.0,cityblock,2067.0389020585308
