N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
8,uniform,kd_tree,20,2.0,l1,2125.6777195529517
2,distance,brute,60,2.5,euclidean,1811.1374082520078
6,uniform,kd_tree,100,2.5,manhattan,2023.2775563946761
8,uniform,kd_tree,50,1.5,manhattan,2135.769260145398
9,distance,brute,60,3.0,cityblock,1910.0890445415625
5,uniform,kd_tree,60,2.5,l2,2233.3423917187492
4,distance,kd_tree,20,2.0,l1,1690.060583128178
6,uniform,kd_tree,60,2.5,euclidean,2248.350582479746
4,distance,brute,50,1.5,cityblock,1720.0117581538016
9,uniform,kd_tree,50,1.0,manhattan,2170.3056349633503
8,distance,kd_tree,30,4.5,cityblock,1886.1593655564777
3,distance,brute,100,1.5,l2,1839.725079442549
8,uniform,brute,90,2.0,euclidean,2431.830853960503
4,uniform,brute,20,1.0,cityblock,1929.923539778647
4,distance,brute,30,1.5,euclidean,1993.7315493432159
6,distance,ball_tree,100,4.5,l1,1812.3331255895018
6,uniform,ball_tree,10,4.5,manhattan,2040.0451383101868
10,uniform,brute,50,1.5,l2,2520.199073142361
9,distance,ball_tree,30,3.5,cityblock,1929.1935067907311
3,distance,kd_tree,80,4.5,manhattan,1683.3558692555373
6,uniform,kd_tree,20,1.0,manhattan,2043.40409212963
9,uniform,ball_tree,20,4.0,manhattan,2178.897756471838
3,distance,kd_tree,30,3.0,l2,1835.8492916935184
5,uniform,kd_tree,80,1.0,l2,2265.644910225694
9,uniform,ball_tree,20,3.0,cityblock,2178.897756471838
2,distance,kd_tree,60,4.0,l2,1772.6061603097514
8,uniform,kd_tree,60,3.0,l2,2432.0288054578987
9,distance,kd_tree,70,4.0,manhattan,1923.0347524108893
1,uniform,ball_tree,50,2.0,l2,1798.3941256944433
8,uniform,brute,100,3.0,manhattan,2102.5740177842877
9,distance,kd_tree,50,1.0,l1,1923.0347524108893
5,distance,kd_tree,90,2.5,l1,1777.5854214971048
1,uniform,ball_tree,100,2.5,manhattan,1770.3169246527764
9,uniform,ball_tree,10,2.5,euclidean,2486.2225469907416
6,uniform,kd_tree,100,4.0,cityblock,2023.2775563946761
10,distance,ball_tree,30,4.5,euclidean,2279.550173743531
2,distance,ball_tree,30,1.0,manhattan,1659.617064196841
4,uniform,ball_tree,10,4.0,l2,2212.9040346137144
7,uniform,ball_tree,20,3.5,l1,2070.568998883929
9,distance,ball_tree,10,2.0,euclidean,2243.6131437474396
1,distance,ball_tree,100,4.5,l1,1770.3169246527764
1,distance,ball_tree,50,4.5,euclidean,1798.3941256944433
9,uniform,brute,80,3.5,manhattan,2144.443284876544
9,uniform,ball_tree,10,3.0,euclidean,2486.2225469907416
1,distance,ball_tree,50,2.5,cityblock,1753.037386545138
1,distance,kd_tree,90,1.0,euclidean,1803.4751172743045
8,uniform,brute,20,4.5,cityblock,2102.5740177842877
9,uniform,kd_tree,80,1.0,l1,2166.948922714122
8,distance,kd_tree,60,4.5,cityblock,1889.9467330307616
10,uniform,brute,20,3.5,l1,2206.127236953126
4,uniform,ball_tree,90,2.5,manhattan,1961.2593004774305
7,uniform,brute,100,2.5,cityblock,2067.0389020585308
6,distance,brute,30,1.0,manhattan,1795.5863513373456
2,uniform,ball_tree,40,1.0,manhattan,1803.526808723958
7,distance,brute,100,4.0,cityblock,1841.7103345580026
4,distance,brute,90,4.5,l2,1993.7315493432159
5,uniform,kd_tree,60,2.0,cityblock,1992.1702712152764
8,distance,brute,20,1.5,manhattan,1874.3507312582553
5,uniform,ball_tree,10,1.0,l2,2241.682099809026
7,uniform,ball_tree,50,1.0,cityblock,2070.20012077133
7,distance,ball_tree,60,1.5,manhattan,1848.5045811895484
5,distance,brute,10,1.5,cityblock,1745.6377063296723
7,distance,brute,90,2.0,cityblock,1841.7103345580026
2,distance,kd_tree,90,2.0,cityblock,1685.4646609561007
7,distance,brute,100,4.5,l1,1841.7103345580026
5,uniform,brute,50,2.5,l2,2239.2591297048602
1,distance,kd_tree,10,3.0,cityblock,1743.3374356770828
6,distance,brute,10,1.0,cityblock,1795.5863513373456
3,uniform,brute,70,4.0,l1,1823.248381799769
10,uniform,kd_tree,90,4.5,manhattan,2190.155959826388
3,uniform,brute,50,4.0,manhattan,1823.248381799769
8,distance,brute,90,2.5,l2,2195.7055218131463
6,distance,ball_tree,20,1.5,l2,2067.7690784965093
9,distance,kd_tree,30,3.5,l1,1932.3076674874803
10,distance,kd_tree,60,2.0,euclidean,2272.267255369584
4,distance,kd_tree,90,1.0,l2,1989.2597436662409
10,distance,ball_tree,80,1.5,cityblock,1946.0354861927472
9,uniform,brute,30,4.0,manhattan,2144.443284876544
4,distance,brute,90,4.5,manhattan,1720.0117581538016
1,uniform,ball_tree,50,3.0,euclidean,1798.3941256944433
7,uniform,ball_tree,60,1.0,manhattan,2070.20012077133
2,distance,brute,60,2.5,l1,1701.5679999462625
6,uniform,kd_tree,90,4.5,cityblock,2023.2775563946761
6,uniform,kd_tree,60,1.0,l2,2248.350582479746
7,distance,ball_tree,20,3.5,l1,1850.4490498772548
1,uniform,brute,10,3.0,l2,1836.4038850694428
4,distance,kd_tree,10,3.0,euclidean,1981.3163589735059
2,distance,ball_tree,70,3.5,cityblock,1677.6713205191795
5,distance,kd_tree,40,3.5,cityblock,1775.1983720533901
2,distance,ball_tree,40,1.0,manhattan,1677.6713205191795
9,distance,ball_tree,40,2.0,manhattan,1917.3352035640467
10,uniform,kd_tree,40,2.5,l2,2512.5004574739564
7,distance,kd_tree,100,1.5,l2,2136.046792666857
2,distance,kd_tree,10,1.0,l2,1772.9386456894658
5,distance,ball_tree,60,4.0,manhattan,1776.6395064167145
4,distance,kd_tree,100,4.5,l1,1744.9690466920547
9,uniform,kd_tree,30,4.5,manhattan,2180.4995108989215
8,uniform,kd_tree,60,1.5,l1,2135.769260145398
5,distance,ball_tree,50,3.0,l2,2020.930750445818
7,distance,brute,60,1.5,euclidean,2134.1858516831617
8,distance,brute,20,4.5,l1,1874.3507312582553
8,uniform,ball_tree,60,2.0,l1,2132.931632866752
6,distance,ball_tree,70,1.5,manhattan,1803.0829765475246
7,distance,kd_tree,100,1.5,euclidean,2136.046792666857
10,uniform,kd_tree,50,3.5,l2,2512.5004574739564
5,uniform,kd_tree,100,1.0,l1,1999.0907696180557
8,distance,brute,70,3.0,manhattan,1874.3507312582553
6,uniform,ball_tree,100,2.0,cityblock,2027.9504441261574
9,distance,ball_tree,20,1.0,l2,2232.4020381935848
4,distance,kd_tree,30,2.0,cityblock,1690.060583128178
1,distance,ball_tree,40,3.5,l1,1753.037386545138
5,distance,kd_tree,30,4.5,cityblock,1763.141732302096
10,distance,brute,70,2.5,l1,1951.8121441524322
2,uniform,kd_tree,40,3.0,l2,1901.6332897135412
5,distance,brute,20,4.0,l1,1745.6377063296723
7,uniform,kd_tree,60,2.0,cityblock,2071.9265624875998
3,distance,ball_tree,30,3.0,l1,1672.300246507442
9,distance,kd_tree,100,3.0,manhattan,1921.7555152966522
3,uniform,ball_tree,60,4.5,l1,1793.3487778067138
5,uniform,kd_tree,100,4.0,manhattan,1999.0907696180557
3,distance,ball_tree,60,3.5,l2,1823.5180800109247
3,distance,ball_tree,20,3.5,l2,1830.003201348007
2,distance,brute,60,3.0,cityblock,1701.5679999462625
6,distance,kd_tree,30,4.5,cityblock,1816.4803952988357
2,distance,kd_tree,10,4.5,cityblock,1665.3450538091097
2,uniform,kd_tree,100,2.0,l1,1802.978057942708
5,distance,kd_tree,100,3.5,manhattan,1777.5854214971048
3,uniform,ball_tree,80,3.0,l1,1847.8332337384259
3,distance,kd_tree,80,2.0,cityblock,1683.3558692555373
9,distance,brute,80,3.5,l1,1910.0890445415625
10,distance,kd_tree,40,3.0,manhattan,1966.708022463954
4,uniform,ball_tree,70,4.5,euclidean,2223.3690593967003
8,uniform,brute,10,2.0,euclidean,2431.830853960503
1,uniform,brute,100,3.5,euclidean,1836.4038850694428
3,distance,ball_tree,50,3.0,manhattan,1644.47821430591
6,distance,ball_tree,40,2.0,cityblock,1803.0829765475246
5,uniform,brute,10,4.0,l2,2239.2591297048602
3,distance,kd_tree,60,4.0,l2,1828.9583850670301
7,uniform,ball_tree,30,2.0,l1,2070.568998883929
3,uniform,brute,90,2.0,l1,1823.248381799769
8,distance,ball_tree,30,4.0,euclidean,2197.512741244209
3,uniform,ball_tree,70,1.5,euclidean,2002.6115757233779
1,distance,brute,90,4.0,l2,1836.4038850694428
10,uniform,ball_tree,80,2.5,l2,2509.7087760156237
9,uniform,ball_tree,100,4.0,euclidean,2476.3952048707565
5,distance,kd_tree,10,3.5,manhattan,1773.1041596160019
2,distance,kd_tree,60,4.0,cityblock,1686.7215085978833
6,distance,brute,10,3.5,l1,1795.5863513373456
10,distance,brute,70,3.0,l1,1951.8121441524322
5,distance,kd_tree,20,2.0,euclidean,2024.8668031083703
1,distance,kd_tree,50,3.5,l1,1761.487921093749
6,uniform,ball_tree,100,4.0,cityblock,2027.9504441261574
5,uniform,ball_tree,100,4.0,cityblock,2003.5662850694446
6,uniform,ball_tree,80,4.0,l2,2222.973464525464
9,distance,kd_tree,60,3.0,euclidean,2242.9170957046053
4,uniform,kd_tree,50,1.5,cityblock,1929.8415603298608
10,distance,ball_tree,20,3.0,manhattan,1951.238597140682
3,distance,ball_tree,60,2.5,manhattan,1644.47821430591
2,uniform,kd_tree,20,4.5,cityblock,1795.475753038193
3,distance,ball_tree,60,4.0,l2,1823.5180800109247
5,distance,brute,10,1.0,l1,1745.6377063296723
7,uniform,brute,60,4.0,cityblock,2067.0389020585308
9,uniform,kd_tree,70,1.5,cityblock,2170.3056349633503
10,distance,kd_tree,90,4.5,l1,1943.275195637944
2,uniform,kd_tree,30,1.5,l1,1795.475753038193
10,distance,brute,40,1.5,euclidean,2280.158966955157
5,distance,ball_tree,10,3.5,euclidean,2026.7617147188348
9,uniform,kd_tree,30,1.5,euclidean,2475.4370201003094
8,distance,kd_tree,90,3.0,l2,2199.6143082257336
3,uniform,brute,40,3.5,cityblock,1823.248381799769
7,distance,kd_tree,10,1.5,cityblock,1848.3972050396528
3,uniform,brute,10,2.5,l2,2020.7550107928228
2,uniform,kd_tree,30,1.5,l2,1890.4077042534714
10,uniform,brute,30,3.0,l1,2206.127236953126
3,distance,brute,30,2.0,l1,1656.968879695727
9,distance,brute,20,2.0,l2,2251.1654642525027
10,distance,ball_tree,20,3.0,euclidean,2279.550173743531
10,uniform,ball_tree,30,2.0,cityblock,2204.0877601302077
7,distance,ball_tree,10,1.0,l1,1850.1673528201054
2,distance,ball_tree,10,3.0,euclidean,1757.7154456892945
5,distance,brute,60,3.5,manhattan,1745.6377063296723
5,distance,ball_tree,70,3.0,euclidean,2020.930750445818
7,distance,brute,20,4.5,euclidean,2134.1858516831617
3,distance,kd_tree,40,4.0,cityblock,1645.1727045920827
2,distance,ball_tree,60,1.5,cityblock,1677.6713205191795
4,uniform,brute,50,2.5,cityblock,1929.923539778647
4,distance,brute,100,3.0,l2,1993.7315493432159
6,distance,brute,60,4.0,l2,2077.9818756233954
4,distance,brute,20,1.5,l1,1720.0117581538016
1,uniform,kd_tree,50,4.5,euclidean,1806.8446602430545
5,distance,brute,80,3.5,euclidean,2024.2039060320442
7,uniform,ball_tree,10,2.0,manhattan,2073.407395659723
9,distance,brute,60,3.5,euclidean,2251.1654642525027
9,uniform,brute,50,4.0,manhattan,2144.443284876544
3,distance,ball_tree,10,2.0,l2,1843.023803640792
8,distance,brute,80,2.5,l1,1874.3507312582553
1,distance,ball_tree,80,4.0,manhattan,1770.3169246527764
3,distance,kd_tree,30,1.5,l2,1835.8492916935184
4,uniform,brute,70,1.0,euclidean,2239.7651857638884
8,distance,kd_tree,100,2.0,l2,2199.6143082257336
8,distance,kd_tree,40,3.0,euclidean,2193.967451077846
5,distance,kd_tree,10,1.5,cityblock,1773.1041596160019
3,uniform,kd_tree,10,3.5,cityblock,1831.7617546875
3,distance,ball_tree,60,2.5,l1,1644.47821430591
5,uniform,kd_tree,70,1.0,l2,2233.3423917187492
9,distance,kd_tree,20,4.0,euclidean,2237.6121744678294
4,uniform,kd_tree,100,4.5,euclidean,2233.8503789062497
10,uniform,ball_tree,50,4.5,euclidean,2509.7706059635398
9,distance,brute,30,4.5,euclidean,2251.1654642525027
6,distance,brute,90,3.5,euclidean,2077.9818756233954
10,uniform,ball_tree,90,1.5,manhattan,2195.5827029427082
4,distance,kd_tree,90,2.0,manhattan,1744.9690466920547
2,uniform,kd_tree,90,1.0,cityblock,1802.978057942708
5,distance,kd_tree,50,2.0,euclidean,2022.6034508728214
4,distance,ball_tree,40,4.0,l1,1720.378984970966
2,uniform,kd_tree,50,4.0,cityblock,1817.573119487847
3,distance,ball_tree,50,1.5,euclidean,1823.5180800109247
2,uniform,kd_tree,20,1.0,manhattan,1795.475753038193
1,distance,brute,10,2.5,manhattan,1791.0471459201376
1,distance,kd_tree,60,3.0,l1,1761.487921093749
1,uniform,brute,70,4.0,l1,1791.0471459201376
3,distance,brute,20,4.5,manhattan,1656.968879695727
5,uniform,kd_tree,60,3.5,l1,1992.1702712152764
3,distance,ball_tree,80,3.0,cityblock,1684.2453335705625
1,distance,ball_tree,30,1.5,cityblock,1760.5469022569441
1,distance,ball_tree,50,2.0,euclidean,1798.3941256944433
6,distance,brute,100,4.5,l1,1795.5863513373456
3,uniform,brute,100,2.5,l1,1823.248381799769
1,distance,ball_tree,80,2.0,manhattan,1770.3169246527764
10,distance,brute,80,2.5,euclidean,2280.158966955157
2,uniform,kd_tree,90,1.5,cityblock,1802.978057942708
8,distance,kd_tree,90,2.5,l2,2199.6143082257336
4,distance,kd_tree,20,3.0,l1,1690.060583128178
10,uniform,kd_tree,60,2.0,l2,2512.5004574739564
10,uniform,kd_tree,80,4.5,euclidean,2508.4294943315963
9,uniform,brute,50,2.5,l2,2491.2347014660504
5,uniform,brute,70,4.0,l2,2239.2591297048602
6,distance,ball_tree,90,4.5,manhattan,1812.3331255895018
5,uniform,brute,50,2.5,euclidean,2239.2591297048602
4,uniform,kd_tree,20,4.5,l1,1871.2602496961806
3,distance,kd_tree,90,3.0,l2,1842.469849981785
2,uniform,ball_tree,10,1.5,manhattan,1765.6870801649297
1,uniform,ball_tree,60,1.0,l2,1798.3941256944433
4,uniform,kd_tree,60,3.0,cityblock,1929.8415603298608
4,uniform,ball_tree,70,2.5,euclidean,2223.3690593967003
7,distance,kd_tree,90,2.0,manhattan,1870.4310828852329
3,distance,brute,20,1.5,euclidean,1839.725079442549
7,distance,ball_tree,30,1.0,manhattan,1850.4490498772548
7,distance,ball_tree,30,3.5,l1,1850.4490498772548
10,uniform,kd_tree,50,3.5,euclidean,2512.5004574739564
5,uniform,kd_tree,80,4.5,cityblock,1999.0907696180557
7,uniform,brute,60,4.0,l2,2342.8511312376013
6,distance,ball_tree,70,4.5,manhattan,1803.0829765475246
7,uniform,ball_tree,10,1.5,l2,2333.2956070808555
4,uniform,ball_tree,50,4.0,cityblock,1924.4711391059027
10,uniform,brute,60,4.5,manhattan,2206.127236953126
7,uniform,ball_tree,70,1.0,cityblock,2070.20012077133
2,uniform,brute,80,1.5,l2,1945.2631954427081
6,uniform,brute,20,2.5,manhattan,2008.6302943576397
5,distance,ball_tree,70,2.0,cityblock,1776.6395064167145
10,uniform,brute,20,4.5,manhattan,2206.127236953126
2,uniform,brute,40,1.5,manhattan,1830.5843429253462
9,distance,ball_tree,100,1.5,l2,2235.0265613075335
4,uniform,kd_tree,20,3.5,l2,2227.3823209201373
2,uniform,brute,70,2.5,manhattan,1830.5843429253462
1,distance,ball_tree,30,3.5,manhattan,1760.5469022569441
4,uniform,brute,100,1.0,manhattan,1929.923539778647
8,distance,kd_tree,40,1.5,manhattan,1889.9467330307616
4,distance,ball_tree,100,3.0,manhattan,1744.4517429021312
3,uniform,brute,60,2.0,manhattan,1823.248381799769
9,distance,brute,90,3.5,euclidean,2251.1654642525027
7,distance,kd_tree,10,4.0,l1,1848.3972050396528
5,uniform,brute,40,2.0,l1,1950.6837943749986
1,uniform,ball_tree,50,1.0,l1,1753.037386545138
10,uniform,ball_tree,40,4.5,cityblock,2221.604000694444
4,distance,ball_tree,30,2.0,cityblock,1691.203721435676
2,uniform,ball_tree,10,1.5,l2,1880.8206627170134
10,distance,ball_tree,50,2.0,euclidean,2270.81062196933
5,uniform,kd_tree,10,4.5,l2,2239.024763333332
9,uniform,kd_tree,80,2.5,manhattan,2166.948922714122
2,uniform,brute,70,2.5,l1,1830.5843429253462
1,uniform,kd_tree,10,4.5,cityblock,1743.3374356770828
6,uniform,ball_tree,30,2.5,cityblock,2037.2857994502324
9,distance,ball_tree,70,3.5,manhattan,1917.3352035640467
4,distance,brute,90,1.0,l2,1993.7315493432159
5,uniform,brute,100,1.0,l2,2239.2591297048602
8,distance,ball_tree,10,3.0,cityblock,1880.4271715149112
3,uniform,brute,40,1.5,l2,2020.7550107928228
8,distance,brute,100,1.0,manhattan,1874.3507312582553
4,distance,brute,50,4.5,l2,1993.7315493432159
3,distance,brute,20,2.0,manhattan,1656.968879695727
6,uniform,ball_tree,50,4.0,cityblock,2023.1643656973383
10,distance,brute,80,4.0,cityblock,1951.8121441524322
2,distance,ball_tree,10,1.5,cityblock,1652.9657346540173
10,uniform,ball_tree,30,3.0,euclidean,2524.1001325694433
1,distance,brute,40,4.5,manhattan,1791.0471459201376
7,uniform,ball_tree,80,3.5,manhattan,2096.6250118799626
2,distance,brute,10,1.0,l1,1701.5679999462625
10,distance,brute,30,1.0,euclidean,2280.158966955157
5,distance,kd_tree,20,2.5,l1,1763.141732302096
2,uniform,ball_tree,20,1.5,cityblock,1781.4294422743042
4,uniform,kd_tree,30,2.0,l2,2227.3823209201373
4,distance,kd_tree,70,1.0,l1,1724.0911678639916
2,uniform,brute,70,3.5,manhattan,1830.5843429253462
7,distance,kd_tree,90,3.5,euclidean,2136.046792666857
3,distance,brute,70,1.0,l2,1839.725079442549
9,uniform,ball_tree,90,4.5,l1,2155.0005701871155
4,distance,brute,40,1.0,euclidean,1993.7315493432159
3,uniform,ball_tree,50,4.0,cityblock,1793.3487778067138
7,distance,ball_tree,20,3.0,manhattan,1850.4490498772548
9,uniform,brute,80,1.5,cityblock,2144.443284876544
2,uniform,kd_tree,20,1.5,l1,1795.475753038193
2,uniform,kd_tree,70,3.0,cityblock,1817.573119487847
1,distance,ball_tree,80,4.0,l2,1807.801232031249
8,uniform,brute,20,3.5,l1,2102.5740177842877
5,uniform,ball_tree,80,1.0,l2,2268.6464215104165
3,distance,brute,80,4.0,cityblock,1656.968879695727
2,distance,kd_tree,40,1.0,l2,1772.6061603097514
6,uniform,brute,60,4.5,manhattan,2008.6302943576397
8,distance,brute,10,3.5,manhattan,1874.3507312582553
8,distance,kd_tree,50,2.5,l2,2193.967451077846
7,distance,kd_tree,60,2.5,l2,2126.244115380411
5,uniform,ball_tree,90,4.0,euclidean,2268.6464215104165
8,uniform,kd_tree,90,1.5,l1,2112.4370436197914
5,uniform,ball_tree,20,2.0,l2,2239.2910625347213
1,uniform,kd_tree,30,4.0,l2,1812.4701300347215
5,distance,kd_tree,100,3.5,euclidean,2046.6580647713658
3,distance,brute,60,3.5,l1,1656.968879695727
8,distance,kd_tree,10,3.5,cityblock,1882.9557514017954
1,distance,brute,70,3.5,manhattan,1791.0471459201376
7,uniform,ball_tree,90,2.5,l1,2096.6250118799626
5,distance,kd_tree,100,2.0,cityblock,1777.5854214971048
6,uniform,ball_tree,90,2.0,euclidean,2222.973464525464
2,distance,kd_tree,100,2.5,cityblock,1685.4646609561007
4,uniform,ball_tree,50,1.0,cityblock,1924.4711391059027
3,distance,brute,100,1.0,cityblock,1656.968879695727
1,uniform,kd_tree,80,2.5,l1,1765.9908098958317
4,distance,ball_tree,70,1.0,manhattan,1720.378984970966
6,distance,kd_tree,100,1.5,euclidean,2051.1928526162437
2,distance,ball_tree,40,1.0,cityblock,1677.6713205191795
10,uniform,ball_tree,100,3.0,l2,2509.7087760156237
7,uniform,brute,20,4.5,cityblock,2067.0389020585308
1,uniform,brute,40,4.0,l1,1791.0471459201376
10,uniform,kd_tree,50,1.5,euclidean,2512.5004574739564
6,distance,ball_tree,70,3.5,cityblock,1803.0829765475246
4,distance,ball_tree,100,1.5,l2,1986.895965735323
4,distance,kd_tree,90,3.5,euclidean,1989.2597436662409
4,distance,kd_tree,20,1.0,cityblock,1690.060583128178
9,uniform,ball_tree,20,2.0,cityblock,2178.897756471838
1,distance,brute,10,3.5,euclidean,1836.4038850694428
8,uniform,brute,80,4.5,cityblock,2102.5740177842877
7,distance,ball_tree,40,1.5,euclidean,2120.7686096089465
1,uniform,ball_tree,60,1.0,manhattan,1753.037386545138
9,distance,kd_tree,70,4.5,manhattan,1923.0347524108893
10,distance,brute,10,2.5,cityblock,1951.8121441524322
4,distance,brute,90,2.0,l1,1720.0117581538016
10,uniform,brute,40,3.5,euclidean,2520.199073142361
8,uniform,kd_tree,90,4.0,euclidean,2434.8909269314217
3,distance,ball_tree,90,1.0,l1,1684.2453335705625
5,uniform,ball_tree,100,2.0,euclidean,2268.6464215104165
4,distance,ball_tree,80,2.0,cityblock,1744.4517429021312
5,distance,ball_tree,40,4.5,cityblock,1776.6395064167145
6,uniform,ball_tree,50,4.0,manhattan,2023.1643656973383
7,uniform,ball_tree,50,4.5,l1,2070.20012077133
10,distance,kd_tree,70,2.0,l1,1966.708022463954
10,uniform,brute,20,1.0,manhattan,2206.127236953126
9,distance,ball_tree,100,4.5,l1,1914.6969285108094
6,distance,kd_tree,90,4.5,euclidean,2051.1928526162437
2,uniform,kd_tree,50,4.5,manhattan,1817.573119487847
4,distance,brute,10,2.5,euclidean,1993.7315493432159
9,distance,brute,80,2.0,l2,2251.1654642525027
2,uniform,brute,30,3.0,l2,1945.2631954427081
5,distance,kd_tree,10,1.5,l1,1773.1041596160019
10,distance,brute,90,2.5,l2,2280.158966955157
3,uniform,kd_tree,70,1.5,manhattan,1794.8133527488433
5,distance,brute,60,1.0,l1,1745.6377063296723
5,distance,brute,90,1.0,l1,1745.6377063296723
5,distance,kd_tree,30,4.5,l2,2024.8668031083703
4,distance,kd_tree,10,1.5,l2,1981.3163589735059
9,distance,brute,50,2.5,euclidean,2251.1654642525027
2,distance,brute,70,2.0,l2,1811.1374082520078
9,uniform,kd_tree,70,3.0,euclidean,2482.1680250289355
7,distance,brute,100,1.5,euclidean,2134.1858516831617
1,uniform,kd_tree,30,1.0,l1,1765.7458048611106
1,uniform,kd_tree,10,2.5,l2,1790.1521249999992
10,distance,ball_tree,60,1.5,euclidean,2270.81062196933
5,uniform,brute,70,3.0,euclidean,2239.2591297048602
9,distance,brute,90,3.0,l1,1910.0890445415625
3,uniform,brute,60,3.5,l1,1823.248381799769
7,distance,ball_tree,70,4.5,cityblock,1848.5045811895484
2,distance,brute,90,4.5,l2,1811.1374082520078
4,uniform,brute,10,4.0,l2,2239.7651857638884
5,distance,brute,30,3.0,manhattan,1745.6377063296723
7,uniform,brute,50,3.5,cityblock,2067.0389020585308
5,distance,kd_tree,80,1.5,euclidean,2046.6580647713658
7,uniform,kd_tree,70,4.0,euclidean,2331.20690559276
7,uniform,brute,100,2.5,manhattan,2067.0389020585308
1,uniform,brute,100,2.5,euclidean,1836.4038850694428
9,distance,brute,90,2.0,cityblock,1910.0890445415625
5,distance,brute,30,2.0,cityblock,1745.6377063296723
4,uniform,brute,50,1.5,euclidean,2239.7651857638884
7,uniform,kd_tree,10,3.0,manhattan,2067.639375905259
