N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
9,distance,brute,80,1.5,l2,2251.1654642525027
3,distance,ball_tree,10,1.5,manhattan,1664.9962336668182
9,distance,kd_tree,40,2.5,cityblock,1923.0347524108893
5,uniform,brute,100,1.5,cityblock,1950.6837943749986
7,distance,ball_tree,40,4.5,cityblock,1848.5045811895484
5,uniform,brute,20,2.0,l2,2239.2591297048602
1,uniform,kd_tree,20,1.0,euclidean,1812.4701300347215
10,distance,brute,30,3.5,l2,2280.158966955157
9,uniform,kd_tree,90,2.5,euclidean,2481.3212051601085
9,uniform,kd_tree,10,3.0,cityblock,2167.494205054015
5,uniform,kd_tree,20,3.0,euclidean,2239.664654027777
8,distance,brute,80,3.5,l1,1874.3507312582553
2,uniform,ball_tree,100,4.5,euclidean,1897.2401098090277
10,distance,ball_tree,100,3.5,l2,2269.0962053418443
2,distance,kd_tree,10,1.5,l1,1665.3450538091097
7,uniform,ball_tree,50,2.0,l1,2070.20012077133
7,uniform,ball_tree,60,2.5,cityblock,2070.20012077133
6,uniform,ball_tree,60,1.0,cityblock,2023.1643656973383
4,distance,kd_tree,60,4.5,cityblock,1724.0911678639916
10,uniform,kd_tree,40,1.0,cityblock,2225.1774759374994
4,distance,kd_tree,90,3.5,manhattan,1744.9690466920547
7,uniform,ball_tree,100,1.5,euclidean,2350.0134172991093
8,distance,kd_tree,10,4.0,manhattan,1882.9557514017954
8,uniform,ball_tree,100,2.5,l2,2432.639292274304
9,uniform,kd_tree,10,2.5,manhattan,2167.494205054015
10,uniform,kd_tree,90,4.5,euclidean,2508.4294943315963
3,distance,brute,70,3.5,manhattan,1656.968879695727
3,distance,kd_tree,100,4.5,l1,1683.3558692555373
6,distance,kd_tree,70,2.5,manhattan,1800.6634907680548
4,uniform,ball_tree,70,1.5,manhattan,1924.4711391059027
1,distance,brute,10,4.5,l1,1791.0471459201376
3,uniform,ball_tree,40,3.0,euclidean,2002.6115757233779
5,uniform,kd_tree,40,1.5,euclidean,2233.3423917187492
7,distance,ball_tree,80,3.5,manhattan,1868.378924289117
5,uniform,brute,50,1.5,manhattan,1950.6837943749986
5,distance,kd_tree,80,1.5,l2,2046.6580647713658
5,uniform,brute,90,3.0,l2,2239.2591297048602
6,uniform,kd_tree,40,3.5,cityblock,2016.47660931713
1,distance,brute,30,2.5,cityblock,1791.0471459201376
5,uniform,kd_tree,80,3.0,euclidean,2265.644910225694
7,distance,brute,60,4.0,l1,1841.7103345580026
1,uniform,kd_tree,30,2.0,manhattan,1765.7458048611106
8,uniform,kd_tree,50,4.5,euclidean,2432.0288054578987
4,distance,kd_tree,90,3.0,l1,1744.9690466920547
2,uniform,ball_tree,80,4.0,cityblock,1768.6805753038188
3,distance,ball_tree,50,3.5,l2,1823.5180800109247
3,uniform,ball_tree,30,4.0,manhattan,1844.8124570891207
9,distance,ball_tree,30,4.5,l1,1929.1935067907311
6,uniform,brute,50,4.5,euclidean,2270.693337427662
5,uniform,brute,80,3.0,euclidean,2239.2591297048602
9,uniform,ball_tree,70,1.0,cityblock,2156.9729391396622
10,distance,ball_tree,20,4.0,l1,1951.238597140682
3,distance,brute,90,3.0,l1,1656.968879695727
10,uniform,brute,20,3.5,manhattan,2206.127236953126
7,distance,ball_tree,70,1.5,manhattan,1848.5045811895484
5,uniform,ball_tree,10,1.5,l1,1997.0619303472226
2,distance,brute,50,2.0,l2,1811.1374082520078
3,uniform,brute,100,1.5,l2,2020.7550107928228
1,distance,ball_tree,50,4.5,l1,1753.037386545138
1,uniform,kd_tree,40,2.5,euclidean,1806.8446602430545
8,uniform,kd_tree,90,3.5,manhattan,2112.4370436197914
6,uniform,ball_tree,70,1.5,cityblock,2023.1643656973383
6,uniform,brute,100,3.0,euclidean,2270.693337427662
3,uniform,brute,100,4.0,l1,1823.248381799769
4,uniform,brute,90,1.0,l1,1929.923539778647
7,uniform,brute,20,1.5,cityblock,2067.0389020585308
9,distance,ball_tree,40,2.5,euclidean,2245.0142328632637
2,uniform,ball_tree,30,4.5,l1,1781.4294422743042
6,distance,brute,10,3.0,l2,2077.9818756233954
4,uniform,ball_tree,90,3.0,cityblock,1961.2593004774305
10,distance,kd_tree,100,2.0,euclidean,2268.3651892722437
10,uniform,kd_tree,30,2.5,manhattan,2210.693536631944
8,uniform,ball_tree,20,1.0,euclidean,2436.1547285915794
1,distance,ball_tree,30,1.0,euclidean,1807.2712274305547
2,uniform,brute,60,3.0,euclidean,1945.2631954427081
4,uniform,ball_tree,90,1.5,cityblock,1961.2593004774305
8,uniform,ball_tree,10,3.5,l2,2428.3688712348085
1,distance,ball_tree,30,1.5,euclidean,1807.2712274305547
10,uniform,ball_tree,80,2.0,cityblock,2195.5827029427082
10,uniform,kd_tree,20,3.0,cityblock,2210.693536631944
10,uniform,ball_tree,10,2.0,l2,2527.223049357638
3,distance,kd_tree,80,4.0,l2,1842.469849981785
9,uniform,brute,10,4.5,cityblock,2144.443284876544
9,distance,ball_tree,40,4.0,l2,2245.0142328632637
5,distance,brute,10,1.0,manhattan,1745.6377063296723
4,distance,ball_tree,80,3.5,manhattan,1744.4517429021312
7,distance,kd_tree,20,4.0,l1,1851.0920896039484
6,distance,brute,60,4.5,l2,2077.9818756233954
10,distance,brute,60,4.0,l2,2280.158966955157
2,distance,brute,90,1.0,cityblock,1701.5679999462625
2,distance,kd_tree,50,2.0,cityblock,1686.7215085978833
6,distance,kd_tree,80,4.5,manhattan,1810.319451528708
4,uniform,kd_tree,100,3.0,l1,1962.0898469184026
1,distance,ball_tree,10,1.0,manhattan,1736.1594450520824
7,distance,ball_tree,80,3.0,l2,2135.8919789933834
2,distance,brute,30,2.0,l1,1701.5679999462625
9,distance,ball_tree,80,2.0,l1,1914.6969285108094
7,uniform,ball_tree,10,3.0,euclidean,2333.2956070808555
1,uniform,brute,30,1.5,euclidean,1836.4038850694428
7,distance,ball_tree,20,2.0,l1,1850.4490498772548
10,uniform,ball_tree,90,3.0,manhattan,2195.5827029427082
8,uniform,brute,20,4.0,euclidean,2431.830853960503
2,uniform,brute,70,1.5,euclidean,1945.2631954427081
3,distance,ball_tree,50,3.0,l2,1823.5180800109247
8,distance,brute,20,4.0,l2,2195.7055218131463
1,uniform,brute,20,4.0,cityblock,1791.0471459201376
2,distance,kd_tree,60,3.0,l2,1772.6061603097514
5,uniform,ball_tree,50,4.5,l1,2001.5330609722214
2,distance,brute,10,2.0,l2,1811.1374082520078
1,uniform,ball_tree,30,3.0,l2,1807.2712274305547
3,uniform,kd_tree,20,1.0,manhattan,1844.182155873843
2,distance,kd_tree,100,1.0,euclidean,1804.6924956476091
6,uniform,brute,50,2.5,l1,2008.6302943576397
6,uniform,kd_tree,20,2.0,l2,2265.4236767939815
8,distance,ball_tree,100,4.0,l1,1879.0699672141134
4,distance,ball_tree,50,2.0,cityblock,1720.378984970966
2,distance,ball_tree,70,2.0,cityblock,1677.6713205191795
5,uniform,ball_tree,10,2.0,l2,2241.682099809026
2,uniform,ball_tree,90,3.0,l1,1768.6805753038188
1,distance,ball_tree,30,1.0,l2,1807.2712274305547
4,distance,ball_tree,20,1.0,l1,1691.203721435676
6,distance,brute,50,3.5,euclidean,2077.9818756233954
1,distance,kd_tree,40,4.0,l2,1806.8446602430545
1,distance,brute,50,3.5,euclidean,1836.4038850694428
9,distance,ball_tree,90,3.0,euclidean,2235.0265613075335
8,distance,ball_tree,30,3.0,l1,1885.8825882740127
3,uniform,kd_tree,100,1.0,euclidean,2027.0382663773134
7,distance,ball_tree,60,1.0,cityblock,1848.5045811895484
7,uniform,brute,100,2.5,euclidean,2342.8511312376013
2,distance,ball_tree,90,3.0,euclidean,1772.547254848827
4,uniform,ball_tree,30,3.5,euclidean,2222.7110798177073
5,uniform,brute,30,1.5,cityblock,1950.6837943749986
5,uniform,ball_tree,70,4.0,cityblock,2001.5330609722214
10,distance,brute,100,1.5,l2,2280.158966955157
1,distance,ball_tree,100,2.0,l1,1770.3169246527764
5,distance,brute,20,1.0,manhattan,1745.6377063296723
4,uniform,ball_tree,90,4.5,cityblock,1961.2593004774305
6,distance,ball_tree,30,2.5,euclidean,2067.7690784965093
3,distance,brute,90,2.5,l1,1656.968879695727
5,distance,kd_tree,90,4.0,l2,2046.6580647713658
2,distance,brute,90,3.0,cityblock,1701.5679999462625
3,distance,brute,20,4.0,l1,1656.968879695727
3,uniform,kd_tree,100,4.5,l2,2027.0382663773134
1,distance,brute,100,1.5,l2,1836.4038850694428
1,distance,brute,50,4.5,cityblock,1791.0471459201376
3,uniform,brute,60,1.5,cityblock,1823.248381799769
8,uniform,ball_tree,10,2.0,l2,2428.3688712348085
10,distance,ball_tree,100,2.5,cityblock,1946.0354861927472
3,uniform,brute,100,3.5,cityblock,1823.248381799769
5,uniform,brute,10,3.5,l2,2239.2591297048602
2,distance,ball_tree,60,3.5,euclidean,1760.7120913859694
9,distance,kd_tree,90,4.5,euclidean,2238.285410079251
2,uniform,brute,30,2.0,l2,1945.2631954427081
9,distance,kd_tree,30,4.0,cityblock,1932.3076674874803
1,uniform,kd_tree,100,4.0,l1,1765.9908098958317
7,distance,brute,100,4.5,cityblock,1841.7103345580026
5,uniform,kd_tree,100,4.5,l1,1999.0907696180557
4,distance,ball_tree,90,2.0,cityblock,1744.4517429021312
1,distance,ball_tree,80,2.0,cityblock,1770.3169246527764
2,uniform,brute,80,3.0,manhattan,1830.5843429253462
9,uniform,brute,10,2.0,cityblock,2144.443284876544
4,uniform,brute,30,2.5,l1,1929.923539778647
10,distance,ball_tree,50,1.5,cityblock,1964.962079186973
5,distance,kd_tree,60,3.0,l1,1775.1983720533901
6,uniform,kd_tree,60,3.0,l1,2016.47660931713
1,distance,kd_tree,70,1.0,l2,1806.8446602430545
3,uniform,brute,70,3.5,manhattan,1823.248381799769
8,distance,kd_tree,80,4.5,manhattan,1876.7372116495258
7,distance,brute,90,3.5,cityblock,1841.7103345580026
8,distance,brute,70,3.5,l2,2195.7055218131463
2,uniform,ball_tree,60,4.5,manhattan,1803.526808723958
9,distance,ball_tree,20,3.0,l1,1929.1935067907311
2,uniform,kd_tree,70,2.0,l2,1901.6332897135412
7,distance,brute,80,4.5,euclidean,2134.1858516831617
10,uniform,brute,70,2.0,manhattan,2206.127236953126
9,uniform,ball_tree,20,4.0,euclidean,2467.44654601659
8,uniform,brute,100,3.0,l1,2102.5740177842877
2,distance,ball_tree,100,3.5,l1,1656.163301002397
3,distance,kd_tree,30,1.0,l2,1835.8492916935184
5,uniform,kd_tree,50,2.0,euclidean,2233.3423917187492
2,distance,kd_tree,100,1.0,manhattan,1685.4646609561007
7,distance,ball_tree,20,2.0,manhattan,1850.4490498772548
4,uniform,ball_tree,70,4.5,l1,1924.4711391059027
9,distance,brute,90,2.0,l1,1910.0890445415625
1,distance,ball_tree,60,4.0,l2,1798.3941256944433
6,distance,kd_tree,30,2.5,l2,2068.6254613090628
6,distance,ball_tree,80,3.5,manhattan,1812.3331255895018
10,uniform,brute,100,2.5,l2,2520.199073142361
5,uniform,brute,20,2.0,cityblock,1950.6837943749986
10,uniform,brute,70,3.0,l2,2520.199073142361
4,distance,kd_tree,80,4.0,l2,1989.2597436662409
3,uniform,ball_tree,20,1.0,cityblock,1844.8124570891207
1,uniform,kd_tree,70,2.0,euclidean,1806.8446602430545
4,distance,brute,10,1.0,euclidean,1993.7315493432159
2,distance,ball_tree,70,2.5,manhattan,1677.6713205191795
2,uniform,ball_tree,20,1.0,l2,1876.3613934895825
3,distance,brute,20,2.0,l1,1656.968879695727
3,distance,ball_tree,40,3.5,l1,1644.47821430591
9,distance,kd_tree,80,3.0,l2,2238.285410079251
1,distance,brute,10,3.0,euclidean,1836.4038850694428
6,distance,kd_tree,90,1.5,manhattan,1810.319451528708
5,uniform,ball_tree,10,4.0,cityblock,1997.0619303472226
5,distance,kd_tree,70,3.5,euclidean,2022.6034508728214
3,uniform,brute,20,4.5,cityblock,1823.248381799769
3,uniform,brute,90,2.0,l2,2020.7550107928228
9,distance,ball_tree,50,4.0,l2,2245.0142328632637
5,distance,kd_tree,60,3.5,l1,1775.1983720533901
9,distance,brute,60,2.5,euclidean,2251.1654642525027
3,distance,kd_tree,60,4.5,l1,1645.1727045920827
3,distance,kd_tree,90,2.5,cityblock,1683.3558692555373
10,distance,kd_tree,50,3.0,l2,2272.267255369584
6,distance,brute,100,1.0,l1,1795.5863513373456
1,distance,brute,20,4.0,cityblock,1791.0471459201376
4,distance,brute,30,4.0,manhattan,1720.0117581538016
2,uniform,brute,10,1.5,manhattan,1830.5843429253462
4,uniform,kd_tree,20,4.5,euclidean,2227.3823209201373
9,distance,ball_tree,100,4.0,euclidean,2235.0265613075335
2,distance,ball_tree,70,3.5,l2,1760.7120913859694
2,uniform,brute,30,1.5,l1,1830.5843429253462
2,distance,kd_tree,30,1.0,euclidean,1763.3439759586413
7,uniform,brute,20,2.0,euclidean,2342.8511312376013
7,distance,ball_tree,30,4.5,manhattan,1850.4490498772548
9,uniform,kd_tree,20,3.0,l1,2180.4995108989215
2,distance,brute,100,2.5,manhattan,1701.5679999462625
9,uniform,ball_tree,20,2.5,euclidean,2467.44654601659
6,distance,brute,50,2.5,l1,1795.5863513373456
6,distance,kd_tree,30,4.0,l1,1816.4803952988357
4,distance,ball_tree,90,2.0,manhattan,1744.4517429021312
6,uniform,kd_tree,50,1.5,l2,2248.350582479746
10,distance,ball_tree,90,3.5,manhattan,1946.0354861927472
5,distance,ball_tree,90,2.5,euclidean,2048.200702327406
4,uniform,ball_tree,30,1.5,l2,2222.7110798177073
4,uniform,ball_tree,40,3.0,l2,2223.3690593967003
5,distance,kd_tree,10,4.0,manhattan,1773.1041596160019
5,distance,brute,60,1.5,euclidean,2024.2039060320442
4,distance,kd_tree,90,2.5,l2,1989.2597436662409
8,distance,brute,80,1.0,l2,2195.7055218131463
5,uniform,ball_tree,40,4.0,cityblock,2001.5330609722214
10,uniform,brute,80,4.0,cityblock,2206.127236953126
2,distance,ball_tree,80,4.5,cityblock,1656.163301002397
10,uniform,kd_tree,20,2.5,cityblock,2210.693536631944
6,uniform,ball_tree,30,1.0,l1,2037.2857994502324
8,distance,ball_tree,50,4.0,l2,2196.0746746841023
8,distance,brute,50,3.0,cityblock,1874.3507312582553
8,distance,brute,70,1.0,euclidean,2195.7055218131463
4,distance,kd_tree,10,3.5,l1,1692.6124450731272
7,uniform,ball_tree,20,2.0,l2,2324.6135202380974
7,distance,kd_tree,90,1.5,cityblock,1870.4310828852329
7,distance,kd_tree,10,2.0,l1,1848.3972050396528
1,uniform,kd_tree,100,3.0,euclidean,1803.4751172743045
6,distance,brute,40,4.5,l1,1795.5863513373456
9,distance,ball_tree,30,1.0,cityblock,1929.1935067907311
1,distance,ball_tree,30,2.5,l2,1807.2712274305547
10,distance,ball_tree,20,4.0,l2,2279.550173743531
2,distance,brute,20,1.0,manhattan,1701.5679999462625
4,uniform,brute,30,1.5,l2,2239.7651857638884
3,uniform,ball_tree,70,4.0,l2,2002.6115757233779
5,distance,brute,70,4.0,manhattan,1745.6377063296723
2,distance,kd_tree,20,4.0,l2,1763.3439759586413
2,uniform,ball_tree,50,4.5,l2,1887.5869789496526
10,uniform,ball_tree,40,3.5,cityblock,2221.604000694444
2,distance,brute,40,4.0,euclidean,1811.1374082520078
3,distance,brute,80,3.0,cityblock,1656.968879695727
10,distance,brute,10,2.0,manhattan,1951.8121441524322
1,distance,ball_tree,20,4.0,cityblock,1760.5469022569441
5,uniform,ball_tree,100,3.0,l2,2268.6464215104165
1,uniform,brute,20,2.5,cityblock,1791.0471459201376
10,distance,kd_tree,100,4.0,manhattan,1943.275195637944
3,distance,kd_tree,20,2.5,manhattan,1671.9144893893863
2,uniform,ball_tree,80,1.5,l2,1897.2401098090277
6,uniform,ball_tree,90,1.5,l2,2222.973464525464
5,uniform,ball_tree,70,3.0,l1,2001.5330609722214
10,distance,ball_tree,100,1.0,l2,2269.0962053418443
3,distance,kd_tree,90,3.5,euclidean,1842.469849981785
6,distance,brute,100,2.0,euclidean,2077.9818756233954
8,uniform,ball_tree,90,1.0,l2,2432.639292274304
8,uniform,kd_tree,40,4.0,cityblock,2135.769260145398
1,uniform,ball_tree,90,4.5,cityblock,1770.3169246527764
4,distance,kd_tree,20,1.0,l2,1984.742005242371
9,uniform,brute,90,2.5,l2,2491.2347014660504
6,distance,kd_tree,70,2.5,cityblock,1800.6634907680548
9,uniform,kd_tree,80,1.5,l1,2166.948922714122
10,distance,ball_tree,40,2.0,l1,1964.962079186973
8,distance,ball_tree,90,1.0,cityblock,1879.0699672141134
7,uniform,ball_tree,40,3.0,euclidean,2322.4500251116087
3,distance,ball_tree,70,1.5,l2,1823.5180800109247
1,distance,brute,100,4.0,l2,1836.4038850694428
5,distance,kd_tree,40,1.5,cityblock,1775.1983720533901
10,distance,brute,40,3.5,l2,2280.158966955157
8,uniform,brute,80,4.5,euclidean,2431.830853960503
1,uniform,ball_tree,60,1.0,cityblock,1753.037386545138
4,distance,brute,70,2.5,l1,1720.0117581538016
10,uniform,ball_tree,50,2.0,euclidean,2509.7706059635398
2,uniform,brute,100,4.0,euclidean,1945.2631954427081
10,uniform,kd_tree,60,4.5,manhattan,2225.1774759374994
4,uniform,brute,50,4.5,manhattan,1929.923539778647
6,distance,kd_tree,60,4.5,euclidean,2057.5443210682806
7,uniform,kd_tree,70,1.5,euclidean,2331.20690559276
2,distance,kd_tree,100,3.0,manhattan,1685.4646609561007
8,distance,kd_tree,50,2.0,l1,1889.9467330307616
10,distance,ball_tree,70,2.5,l1,1964.962079186973
3,uniform,kd_tree,40,2.5,euclidean,2012.0593630497672
1,uniform,ball_tree,90,3.5,l2,1807.801232031249
6,uniform,ball_tree,90,3.0,l2,2222.973464525464
1,distance,brute,30,1.0,l1,1791.0471459201376
1,uniform,kd_tree,50,4.0,l1,1761.487921093749
5,distance,ball_tree,90,4.5,cityblock,1779.9120537402744
6,uniform,brute,10,1.5,manhattan,2008.6302943576397
5,distance,brute,50,1.5,cityblock,1745.6377063296723
3,distance,kd_tree,80,2.0,manhattan,1683.3558692555373
5,uniform,ball_tree,90,2.0,manhattan,2003.5662850694446
9,uniform,kd_tree,100,2.5,l2,2481.3212051601085
3,distance,kd_tree,10,4.0,euclidean,1848.8698939863034
1,distance,kd_tree,40,3.0,euclidean,1806.8446602430545
9,uniform,kd_tree,40,1.5,l1,2170.3056349633503
9,uniform,ball_tree,80,4.5,l2,2476.3952048707565
8,uniform,ball_tree,90,3.5,cityblock,2117.137365125868
4,distance,ball_tree,10,1.0,manhattan,1697.5514879614902
8,uniform,brute,50,3.0,l2,2431.830853960503
3,uniform,kd_tree,90,4.5,manhattan,1846.1428260416665
2,uniform,brute,50,2.5,euclidean,1945.2631954427081
10,uniform,brute,40,3.5,manhattan,2206.127236953126
5,distance,brute,10,3.5,l2,2024.2039060320442
6,distance,brute,100,3.0,l2,2077.9818756233954
2,uniform,brute,10,4.5,l1,1830.5843429253462
2,uniform,ball_tree,20,2.5,cityblock,1781.4294422743042
3,distance,kd_tree,70,4.5,euclidean,1828.9583850670301
5,uniform,brute,80,1.5,euclidean,2239.2591297048602
9,uniform,brute,40,3.0,l2,2491.2347014660504
6,uniform,brute,10,3.0,l1,2008.6302943576397
6,uniform,kd_tree,90,1.5,l2,2235.0917912037044
6,uniform,kd_tree,20,4.5,l1,2043.40409212963
3,distance,ball_tree,70,3.0,l2,1823.5180800109247
6,distance,kd_tree,30,1.0,manhattan,1816.4803952988357
2,distance,kd_tree,70,4.5,l1,1686.7215085978833
10,distance,brute,60,1.5,cityblock,1951.8121441524322
4,uniform,kd_tree,90,4.5,euclidean,2233.8503789062497
5,distance,ball_tree,70,3.0,l2,2020.930750445818
1,uniform,kd_tree,30,2.5,cityblock,1765.7458048611106
4,uniform,kd_tree,30,4.0,l1,1871.2602496961806
1,distance,kd_tree,100,4.0,l2,1803.4751172743045
2,distance,kd_tree,70,3.0,euclidean,1772.6061603097514
3,distance,kd_tree,70,2.5,manhattan,1645.1727045920827
6,uniform,kd_tree,50,4.0,l1,2016.47660931713
2,distance,brute,100,4.0,l1,1701.5679999462625
6,distance,brute,90,3.0,manhattan,1795.5863513373456
10,distance,kd_tree,100,1.5,l1,1943.275195637944
2,distance,ball_tree,10,3.5,euclidean,1757.7154456892945
4,distance,brute,30,3.5,cityblock,1720.0117581538016
6,uniform,kd_tree,30,2.5,euclidean,2265.4236767939815
9,distance,kd_tree,30,4.5,euclidean,2237.6121744678294
5,uniform,ball_tree,60,1.0,cityblock,2001.5330609722214
7,uniform,brute,90,2.0,l2,2342.8511312376013
9,uniform,brute,30,3.0,l2,2491.2347014660504
10,uniform,kd_tree,100,4.0,l2,2508.4294943315963
9,distance,brute,90,3.0,manhattan,1910.0890445415625
1,uniform,ball_tree,20,1.5,l1,1760.5469022569441
5,distance,kd_tree,60,2.5,manhattan,1775.1983720533901
6,uniform,brute,100,3.5,l1,2008.6302943576397
7,distance,ball_tree,90,4.0,l2,2135.8919789933834
3,uniform,kd_tree,60,3.5,l1,1794.8133527488433
2,uniform,ball_tree,70,3.0,l1,1803.526808723958
8,uniform,brute,60,4.0,cityblock,2102.5740177842877
5,distance,brute,100,4.0,cityblock,1745.6377063296723
4,uniform,ball_tree,100,1.0,manhattan,1961.2593004774305
6,uniform,kd_tree,10,3.0,euclidean,2252.4737325810183
5,distance,ball_tree,90,4.0,cityblock,1779.9120537402744
6,distance,ball_tree,90,4.0,euclidean,2042.9027604073985
9,uniform,ball_tree,40,2.0,cityblock,2156.9729391396622
3,distance,brute,90,1.5,l1,1656.968879695727
8,distance,ball_tree,40,3.5,l1,1888.754433110601
6,uniform,ball_tree,90,4.0,manhattan,2027.9504441261574
10,distance,ball_tree,90,2.0,euclidean,2269.0962053418443
10,distance,brute,90,1.5,l1,1951.8121441524322
3,distance,kd_tree,50,2.0,l2,1828.9583850670301
5,uniform,brute,100,3.5,l2,2239.2591297048602
1,uniform,ball_tree,30,4.5,euclidean,1807.2712274305547
1,distance,brute,20,2.5,manhattan,1791.0471459201376
4,uniform,kd_tree,20,4.5,l2,2227.3823209201373
2,distance,ball_tree,10,1.0,l1,1652.9657346540173
1,uniform,brute,90,4.0,cityblock,1791.0471459201376
8,distance,kd_tree,90,4.5,l1,1876.7372116495258
1,uniform,kd_tree,40,2.5,cityblock,1761.487921093749
3,uniform,ball_tree,60,1.5,euclidean,2002.6115757233779
10,distance,ball_tree,20,1.0,cityblock,1951.238597140682
1,uniform,ball_tree,70,3.0,l2,1798.3941256944433
9,uniform,brute,60,2.0,cityblock,2144.443284876544
8,distance,ball_tree,40,2.0,euclidean,2196.0746746841023
10,uniform,kd_tree,30,3.5,cityblock,2210.693536631944
9,distance,kd_tree,70,1.5,l2,2242.9170957046053
2,distance,ball_tree,30,2.5,l1,1659.617064196841
10,distance,brute,70,4.0,cityblock,1951.8121441524322
10,distance,brute,80,4.0,euclidean,2280.158966955157
10,uniform,ball_tree,100,4.5,manhattan,2195.5827029427082
8,distance,brute,60,4.0,manhattan,1874.3507312582553
5,uniform,kd_tree,60,1.5,cityblock,1992.1702712152764
3,uniform,kd_tree,80,1.0,l1,1846.1428260416665
1,uniform,brute,70,1.0,cityblock,1791.0471459201376
6,distance,brute,90,1.5,l1,1795.5863513373456
7,distance,brute,70,4.5,l1,1841.7103345580026
2,uniform,kd_tree,10,2.0,cityblock,1783.062522005208
7,uniform,kd_tree,10,4.5,l2,2329.7440831721256
10,distance,ball_tree,70,4.0,l1,1964.962079186973
1,uniform,ball_tree,80,4.5,l1,1770.3169246527764
1,distance,ball_tree,40,1.0,l2,1798.3941256944433
9,distance,brute,60,4.0,euclidean,2251.1654642525027
10,distance,ball_tree,80,4.0,l2,2269.0962053418443
10,distance,brute,20,2.5,manhattan,1951.8121441524322
1,uniform,ball_tree,90,4.5,manhattan,1770.3169246527764
6,distance,brute,50,4.5,l1,1795.5863513373456
8,uniform,brute,80,3.0,l1,2102.5740177842877
10,uniform,kd_tree,90,2.5,manhattan,2190.155959826388
10,distance,ball_tree,50,1.5,manhattan,1964.962079186973
10,uniform,kd_tree,50,3.0,l2,2512.5004574739564
10,uniform,kd_tree,40,4.5,l2,2512.5004574739564
9,distance,brute,80,1.0,euclidean,2251.1654642525027
9,uniform,brute,30,3.5,manhattan,2144.443284876544
7,uniform,brute,20,3.5,manhattan,2067.0389020585308
6,uniform,brute,40,1.5,cityblock,2008.6302943576397
3,distance,kd_tree,70,1.5,euclidean,1828.9583850670301
4,distance,ball_tree,20,2.5,cityblock,1691.203721435676
6,uniform,ball_tree,20,3.0,l1,2037.2857994502324
5,distance,brute,90,2.0,cityblock,1745.6377063296723
9,uniform,brute,100,3.0,cityblock,2144.443284876544
8,distance,brute,70,2.0,euclidean,2195.7055218131463
1,uniform,brute,80,4.0,manhattan,1791.0471459201376
1,uniform,kd_tree,40,1.0,manhattan,1761.487921093749
1,uniform,brute,80,3.5,cityblock,1791.0471459201376
6,uniform,brute,90,4.5,euclidean,2270.693337427662
9,distance,brute,90,1.5,cityblock,1910.0890445415625
4,uniform,ball_tree,50,1.0,l2,2223.3690593967003
7,distance,brute,30,1.0,l2,2134.1858516831617
8,uniform,ball_tree,30,2.0,l1,2123.714985026042
8,uniform,brute,60,1.5,l2,2431.830853960503
2,distance,brute,90,3.5,manhattan,1701.5679999462625
5,distance,ball_tree,90,3.5,cityblock,1779.9120537402744
1,uniform,ball_tree,90,1.0,cityblock,1770.3169246527764
2,distance,ball_tree,100,4.5,l2,1772.547254848827
8,uniform,brute,90,1.5,l2,2431.830853960503
10,distance,ball_tree,20,2.5,manhattan,1951.238597140682
6,distance,ball_tree,80,2.0,cityblock,1812.3331255895018
8,distance,brute,20,1.5,l1,1874.3507312582553
4,distance,brute,100,1.5,cityblock,1720.0117581538016
4,uniform,brute,10,1.0,l2,2239.7651857638884
10,uniform,brute,80,4.5,cityblock,2206.127236953126
4,uniform,brute,60,3.5,manhattan,1929.923539778647
5,distance,ball_tree,90,4.5,l2,2048.200702327406
5,uniform,ball_tree,90,1.0,manhattan,2003.5662850694446
6,distance,kd_tree,20,3.0,l1,1816.4803952988357
9,distance,kd_tree,20,1.0,l1,1932.3076674874803
8,uniform,brute,10,4.0,cityblock,2102.5740177842877
7,uniform,brute,70,4.5,cityblock,2067.0389020585308
4,distance,brute,100,2.0,cityblock,1720.0117581538016
5,distance,brute,30,1.5,l1,1745.6377063296723
5,distance,ball_tree,40,2.0,cityblock,1776.6395064167145
4,uniform,ball_tree,60,2.5,l1,1924.4711391059027
6,distance,ball_tree,70,1.5,euclidean,2059.9303630245236
1,distance,kd_tree,90,3.0,cityblock,1765.9908098958317
9,distance,kd_tree,10,2.0,l1,1918.9378561865976
3,distance,brute,60,4.0,euclidean,1839.725079442549
2,uniform,ball_tree,20,4.0,manhattan,1781.4294422743042
3,distance,ball_tree,70,2.0,cityblock,1644.47821430591
4,uniform,brute,40,4.0,cityblock,1929.923539778647
6,distance,brute,30,2.5,manhattan,1795.5863513373456
1,uniform,brute,40,2.0,l2,1836.4038850694428
9,distance,ball_tree,40,1.0,cityblock,1917.3352035640467
10,uniform,brute,50,2.0,manhattan,2206.127236953126
6,uniform,kd_tree,40,1.5,cityblock,2016.47660931713
10,uniform,brute,90,4.5,cityblock,2206.127236953126
8,distance,brute,30,1.5,cityblock,1874.3507312582553
10,uniform,ball_tree,80,4.5,euclidean,2509.7087760156237
9,uniform,ball_tree,60,2.0,cityblock,2156.9729391396622
2,distance,kd_tree,20,4.0,l1,1668.6672522755446
8,distance,brute,80,4.5,l2,2195.7055218131463
3,distance,ball_tree,80,3.5,euclidean,1836.7340332937351
3,distance,brute,10,3.0,cityblock,1656.968879695727
