N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
3,uniform,kd_tree,70,4.0,l1,1794.8133527488433
8,uniform,ball_tree,100,3.5,cityblock,2117.137365125868
2,uniform,kd_tree,100,1.0,cityblock,1802.978057942708
1,uniform,brute,30,4.0,euclidean,1836.4038850694428
5,uniform,brute,90,2.5,l2,2239.25912970486
7,distance,kd_tree,40,2.5,l1,1849.302988605484
6,distance,kd_tree,80,1.0,l2,2051.192852616244
5,distance,kd_tree,80,1.0,l2,2046.6580647713656
8,distance,brute,20,3.5,l1,1874.3507312582556
8,distance,brute,100,1.5,l2,2195.7055218131463
8,uniform,kd_tree,10,2.0,manhattan,2120.1724757486973
6,distance,kd_tree,100,4.5,cityblock,1810.319451528708
9,distance,brute,60,2.5,l2,2251.1654642525027
2,distance,kd_tree,10,3.5,cityblock,1665.3450538091097
4,uniform,kd_tree,80,3.5,euclidean,2233.8503789062497
4,distance,brute,100,1.5,manhattan,1720.0117581538016
6,distance,brute,90,2.0,cityblock,1795.5863513373456
5,uniform,ball_tree,30,3.5,cityblock,1978.2967462326387
1,uniform,kd_tree,60,4.5,manhattan,1761.487921093749
10,distance,kd_tree,10,4.5,l2,2282.916024485629
1,distance,ball_tree,10,1.5,l2,1784.7724940972216
4,distance,kd_tree,80,2.0,l2,1989.2597436662409
6,distance,ball_tree,80,1.5,l1,1812.3331255895016
2,distance,ball_tree,70,4.5,l2,1760.7120913859694
6,uniform,kd_tree,70,3.0,l1,2016.47660931713
10,distance,ball_tree,50,2.5,cityblock,1964.962079186973
10,distance,brute,100,1.0,l2,2280.158966955157
6,distance,ball_tree,90,2.0,l1,1812.3331255895016
9,uniform,ball_tree,10,2.5,cityblock,2139.820394714509
7,distance,kd_tree,10,3.5,euclidean,2123.989742287355
9,distance,ball_tree,90,4.0,cityblock,1914.6969285108091
3,uniform,kd_tree,70,2.5,cityblock,1794.8133527488433
8,distance,kd_tree,20,4.0,l2,2203.129621478878
8,uniform,kd_tree,70,4.5,manhattan,2135.769260145398
5,distance,brute,50,2.5,manhattan,1745.6377063296725
1,uniform,brute,40,4.0,l2,1836.4038850694428
10,uniform,ball_tree,40,3.5,manhattan,2221.604000694444
10,distance,ball_tree,30,1.5,euclidean,2279.550173743531
1,uniform,kd_tree,90,3.5,euclidean,1803.4751172743045
7,uniform,ball_tree,50,2.5,cityblock,2070.20012077133
5,uniform,brute,70,4.5,euclidean,2239.25912970486
2,uniform,brute,80,3.0,l2,1945.263195442708
8,distance,ball_tree,30,1.5,l2,2197.512741244209
7,distance,ball_tree,10,2.5,cityblock,1850.1673528201052
8,uniform,brute,90,1.0,cityblock,2102.574017784288
8,uniform,ball_tree,10,2.5,euclidean,2428.3688712348085
7,uniform,ball_tree,80,1.0,l2,2350.0134172991093
4,uniform,ball_tree,50,2.5,l1,1924.4711391059027
9,uniform,kd_tree,10,2.0,euclidean,2491.5949761766974
6,distance,kd_tree,20,1.0,l2,2068.6254613090628
5,distance,kd_tree,60,2.0,l1,1775.19837205339
5,uniform,brute,60,1.5,manhattan,1950.6837943749983
2,distance,ball_tree,100,2.5,l2,1772.547254848827
5,distance,ball_tree,40,1.5,euclidean,2020.930750445818
2,distance,brute,50,1.5,l2,1811.137408252008
9,distance,ball_tree,20,1.5,euclidean,2232.4020381935848
10,distance,ball_tree,40,3.0,euclidean,2270.81062196933
9,distance,ball_tree,60,2.0,cityblock,1917.3352035640469
3,uniform,brute,40,1.5,manhattan,1823.248381799769
2,distance,kd_tree,40,3.0,manhattan,1686.7215085978833
2,distance,ball_tree,20,4.0,l2,1751.4499070348593
4,distance,brute,30,2.5,manhattan,1720.0117581538016
8,uniform,brute,100,2.5,l1,2102.574017784288
6,uniform,kd_tree,100,1.5,manhattan,2023.277556394676
4,uniform,brute,70,1.5,manhattan,1929.923539778647
7,uniform,kd_tree,90,3.5,euclidean,2350.047341902284
4,uniform,kd_tree,60,2.0,euclidean,2224.148798980033
3,distance,kd_tree,60,2.5,euclidean,1828.95838506703
2,uniform,ball_tree,90,2.0,euclidean,1897.240109809028
3,distance,brute,80,3.5,euclidean,1839.725079442549
5,uniform,kd_tree,30,1.0,euclidean,2239.664654027777
3,distance,brute,90,3.5,l1,1656.968879695727
4,distance,ball_tree,50,3.0,euclidean,1983.668860371028
9,distance,kd_tree,100,3.5,cityblock,1921.755515296652
8,uniform,kd_tree,10,1.5,l1,2120.1724757486973
8,distance,ball_tree,100,1.0,l2,2197.93717696994
8,uniform,brute,10,1.5,cityblock,2102.574017784288
1,uniform,brute,20,2.0,manhattan,1791.0471459201376
8,uniform,kd_tree,10,2.0,cityblock,2120.1724757486973
1,uniform,brute,40,3.5,euclidean,1836.4038850694428
1,uniform,ball_tree,80,3.0,cityblock,1770.3169246527764
4,distance,kd_tree,70,1.5,euclidean,1983.714490269119
8,distance,ball_tree,70,4.5,l1,1888.754433110601
6,distance,kd_tree,70,3.5,euclidean,2057.5443210682806
9,uniform,kd_tree,90,3.0,cityblock,2166.948922714122
1,uniform,brute,70,2.5,l1,1791.0471459201376
6,distance,brute,30,2.5,cityblock,1795.5863513373456
2,uniform,brute,50,3.5,l1,1830.5843429253464
4,uniform,ball_tree,10,2.5,cityblock,1892.103025651042
10,distance,brute,50,4.0,l1,1951.812144152432
7,uniform,ball_tree,40,1.0,manhattan,2070.20012077133
7,uniform,ball_tree,50,1.5,cityblock,2070.20012077133
5,uniform,kd_tree,10,3.0,cityblock,1988.687916822917
7,distance,kd_tree,20,1.5,cityblock,1851.0920896039484
9,uniform,ball_tree,70,2.5,l1,2156.9729391396622
5,uniform,ball_tree,50,3.5,l1,2001.5330609722212
4,distance,ball_tree,20,4.0,cityblock,1691.203721435676
10,distance,ball_tree,40,3.5,euclidean,2270.81062196933
4,distance,kd_tree,30,1.0,cityblock,1690.060583128178
9,distance,ball_tree,10,3.5,l1,1905.840245015977
4,uniform,kd_tree,50,1.5,l1,1929.8415603298608
3,distance,kd_tree,80,3.0,euclidean,1842.469849981785
6,uniform,kd_tree,90,2.5,manhattan,2023.277556394676
8,uniform,ball_tree,40,2.0,manhattan,2132.931632866752
4,distance,ball_tree,90,4.5,l2,1986.895965735323
5,distance,kd_tree,100,4.0,euclidean,2046.6580647713656
6,uniform,ball_tree,40,1.0,manhattan,2023.1643656973383
7,distance,brute,30,3.0,euclidean,2134.1858516831617
7,uniform,brute,70,1.0,l2,2342.8511312376013
5,uniform,kd_tree,90,2.5,l2,2265.644910225694
7,uniform,ball_tree,90,2.5,euclidean,2350.0134172991093
8,uniform,brute,40,1.0,l2,2431.830853960503
7,uniform,kd_tree,80,1.5,l1,2100.01428184524
7,uniform,brute,70,4.0,l1,2067.0389020585308
2,distance,kd_tree,100,2.0,l2,1804.692495647609
10,uniform,kd_tree,50,1.5,l1,2225.1774759375
4,distance,brute,70,1.5,l1,1720.0117581538016
10,uniform,ball_tree,70,4.5,euclidean,2509.77060596354
4,distance,kd_tree,100,2.5,euclidean,1989.2597436662409
4,distance,kd_tree,40,2.0,l2,1983.714490269119
5,uniform,kd_tree,90,4.5,cityblock,1999.090769618056
10,distance,kd_tree,100,2.5,l2,2268.365189272244
8,distance,brute,20,4.5,manhattan,1874.3507312582556
9,uniform,ball_tree,50,3.5,l1,2156.9729391396622
9,uniform,brute,60,2.0,manhattan,2144.443284876544
9,distance,brute,10,1.0,manhattan,1910.0890445415623
9,distance,brute,100,2.5,l2,2251.1654642525027
8,uniform,kd_tree,30,2.0,l2,2444.5675720486106
5,uniform,brute,10,4.5,l1,1950.6837943749983
10,uniform,ball_tree,100,1.5,l2,2509.708776015624
9,uniform,ball_tree,100,3.5,cityblock,2155.0005701871155
5,distance,kd_tree,20,3.0,euclidean,2024.8668031083705
5,uniform,brute,90,3.5,l1,1950.6837943749983
1,uniform,kd_tree,30,3.5,l2,1812.4701300347213
1,distance,kd_tree,20,3.0,cityblock,1765.7458048611106
7,distance,brute,40,3.0,l1,1841.7103345580024
8,uniform,brute,70,1.0,manhattan,2102.574017784288
6,distance,ball_tree,20,4.5,manhattan,1813.691610800661
8,distance,brute,90,4.0,l1,1874.3507312582556
5,distance,ball_tree,80,2.0,manhattan,1779.9120537402744
4,distance,ball_tree,40,2.0,euclidean,1983.668860371028
6,distance,brute,80,1.0,l1,1795.5863513373456
4,uniform,brute,50,3.5,manhattan,1929.923539778647
3,distance,ball_tree,10,3.5,l2,1843.023803640792
3,distance,ball_tree,50,4.5,l1,1644.47821430591
8,distance,kd_tree,20,4.5,manhattan,1886.1593655564775
1,uniform,ball_tree,100,3.0,manhattan,1770.3169246527764
2,uniform,kd_tree,30,3.5,euclidean,1890.4077042534716
3,uniform,kd_tree,40,3.5,cityblock,1794.8133527488433
1,distance,kd_tree,80,1.0,l1,1765.9908098958315
5,distance,brute,40,1.0,l2,2024.203906032044
3,distance,ball_tree,100,4.0,cityblock,1684.2453335705625
9,uniform,brute,70,3.5,l1,2144.443284876544
5,uniform,brute,50,1.5,l1,1950.6837943749983
6,distance,kd_tree,20,3.0,manhattan,1816.480395298836
8,uniform,kd_tree,70,2.0,l1,2135.769260145398
9,uniform,brute,20,4.0,l2,2491.2347014660504
10,uniform,kd_tree,90,3.5,l2,2508.4294943315963
2,distance,brute,20,4.0,manhattan,1701.5679999462625
7,distance,brute,50,3.0,l2,2134.1858516831617
3,distance,ball_tree,100,1.5,l2,1836.7340332937351
7,uniform,ball_tree,60,3.0,manhattan,2070.20012077133
10,distance,kd_tree,10,3.0,cityblock,1949.5205359021988
3,uniform,kd_tree,100,4.0,euclidean,2027.0382663773132
1,distance,brute,30,1.5,euclidean,1836.4038850694428
2,distance,brute,30,3.0,l2,1811.137408252008
1,uniform,kd_tree,20,2.0,cityblock,1765.7458048611106
5,uniform,brute,100,4.0,manhattan,1950.6837943749983
2,distance,brute,100,2.0,cityblock,1701.5679999462625
4,distance,ball_tree,70,4.5,euclidean,1983.668860371028
10,distance,kd_tree,90,3.5,l1,1943.275195637944
1,distance,ball_tree,20,2.5,euclidean,1807.2712274305547
3,uniform,ball_tree,50,1.5,l1,1793.3487778067138
1,distance,brute,10,2.5,euclidean,1836.4038850694428
6,uniform,ball_tree,70,1.5,manhattan,2023.1643656973383
5,distance,ball_tree,30,2.5,euclidean,2024.5765651008005
3,distance,ball_tree,20,1.0,manhattan,1672.300246507442
10,uniform,kd_tree,90,2.5,l2,2508.4294943315963
10,uniform,brute,80,2.5,manhattan,2206.127236953126
1,uniform,ball_tree,40,4.0,cityblock,1753.037386545138
7,uniform,kd_tree,50,3.0,cityblock,2071.9265624876
10,uniform,ball_tree,80,2.5,cityblock,2195.582702942708
5,distance,ball_tree,30,4.0,euclidean,2024.5765651008005
4,distance,brute,60,2.0,manhattan,1720.0117581538016
3,uniform,ball_tree,10,3.0,l2,2027.2156126446748
3,uniform,ball_tree,90,3.0,cityblock,1847.8332337384256
2,uniform,kd_tree,70,2.5,l1,1817.573119487847
8,uniform,brute,70,3.5,manhattan,2102.574017784288
10,distance,ball_tree,50,1.0,l2,2270.81062196933
4,distance,ball_tree,40,4.5,cityblock,1720.378984970966
1,distance,ball_tree,40,3.5,manhattan,1753.037386545138
2,uniform,ball_tree,100,4.0,manhattan,1768.6805753038188
6,distance,brute,30,1.0,l1,1795.5863513373456
8,distance,ball_tree,30,2.0,cityblock,1885.8825882740127
1,distance,brute,90,2.5,cityblock,1791.0471459201376
5,uniform,ball_tree,30,3.0,manhattan,1978.2967462326387
1,distance,brute,80,4.0,l2,1836.4038850694428
5,uniform,kd_tree,40,1.5,manhattan,1992.1702712152764
5,distance,ball_tree,70,1.5,l1,1776.6395064167143
6,distance,ball_tree,100,2.5,manhattan,1812.3331255895016
8,uniform,ball_tree,10,2.0,l1,2114.8178716362845
7,distance,brute,40,3.5,cityblock,1841.7103345580024
2,uniform,brute,80,2.5,l1,1830.5843429253464
3,uniform,brute,90,3.0,manhattan,1823.248381799769
1,uniform,kd_tree,100,4.5,l2,1803.4751172743045
8,uniform,brute,20,1.5,manhattan,2102.574017784288
9,uniform,ball_tree,90,4.5,l2,2476.3952048707565
5,uniform,ball_tree,60,2.0,euclidean,2231.1191915451386
3,distance,kd_tree,50,2.5,cityblock,1645.1727045920827
6,distance,brute,100,3.0,manhattan,1795.5863513373456
2,uniform,brute,100,2.5,manhattan,1830.5843429253464
7,uniform,kd_tree,50,2.5,l1,2071.9265624876
7,distance,kd_tree,40,3.5,manhattan,1849.302988605484
5,uniform,ball_tree,80,1.5,manhattan,2003.5662850694448
7,uniform,brute,90,4.0,euclidean,2342.8511312376013
4,uniform,ball_tree,10,1.5,manhattan,1892.103025651042
8,uniform,brute,20,1.5,euclidean,2431.830853960503
8,distance,kd_tree,40,2.5,euclidean,2193.967451077846
2,distance,ball_tree,100,1.0,cityblock,1656.163301002397
8,uniform,ball_tree,20,4.5,euclidean,2436.1547285915794
1,distance,brute,100,3.5,euclidean,1836.4038850694428
5,distance,ball_tree,80,4.0,l2,2048.200702327406
3,distance,ball_tree,90,4.5,l2,1836.7340332937351
3,distance,kd_tree,80,2.5,manhattan,1683.3558692555373
5,distance,kd_tree,80,3.5,euclidean,2046.6580647713656
10,uniform,ball_tree,20,3.0,l2,2524.1001325694438
1,uniform,brute,50,3.5,cityblock,1791.0471459201376
1,distance,kd_tree,100,1.0,l2,1803.4751172743045
7,uniform,brute,30,1.5,l1,2067.0389020585308
5,uniform,kd_tree,50,4.5,euclidean,2233.342391718749
9,uniform,kd_tree,30,2.5,euclidean,2475.4370201003094
3,uniform,kd_tree,60,1.5,l2,2012.0593630497672
8,distance,brute,70,1.5,euclidean,2195.7055218131463
10,uniform,ball_tree,10,1.0,cityblock,2194.338380269098
3,uniform,kd_tree,90,2.5,euclidean,2027.0382663773132
2,uniform,brute,10,2.0,manhattan,1830.5843429253464
1,uniform,brute,10,4.5,manhattan,1791.0471459201376
5,uniform,brute,20,4.0,euclidean,2239.25912970486
9,distance,ball_tree,50,4.5,manhattan,1917.3352035640469
9,uniform,kd_tree,90,1.0,euclidean,2481.3212051601085
6,uniform,ball_tree,70,3.5,cityblock,2023.1643656973383
5,distance,ball_tree,100,4.5,l1,1779.9120537402744
9,uniform,kd_tree,40,2.0,l1,2170.3056349633503
10,uniform,kd_tree,30,2.5,euclidean,2523.305626406249
8,distance,kd_tree,70,2.0,cityblock,1889.9467330307616
7,uniform,kd_tree,90,4.5,l1,2100.01428184524
3,uniform,kd_tree,50,1.0,l1,1794.8133527488433
9,distance,kd_tree,30,3.5,euclidean,2237.6121744678294
8,uniform,ball_tree,80,1.0,l2,2432.639292274304
1,uniform,ball_tree,70,4.5,manhattan,1753.037386545138
4,uniform,kd_tree,30,3.5,euclidean,2227.3823209201373
4,uniform,kd_tree,60,3.5,cityblock,1929.8415603298608
6,distance,kd_tree,20,1.0,l1,1816.480395298836
5,distance,ball_tree,90,3.0,cityblock,1779.9120537402744
7,uniform,brute,10,3.0,cityblock,2067.0389020585308
6,distance,ball_tree,80,4.5,manhattan,1812.3331255895016
7,uniform,brute,10,3.5,euclidean,2342.8511312376013
1,uniform,brute,70,3.5,l2,1836.4038850694428
1,uniform,ball_tree,40,1.0,l1,1753.037386545138
10,uniform,ball_tree,30,3.0,manhattan,2204.087760130208
10,distance,ball_tree,20,3.5,euclidean,2279.550173743531
1,uniform,brute,80,4.5,manhattan,1791.0471459201376
4,uniform,kd_tree,100,2.5,l2,2233.8503789062497
10,distance,ball_tree,40,1.5,cityblock,1964.962079186973
4,distance,kd_tree,70,4.5,l2,1983.714490269119
10,distance,brute,100,4.0,cityblock,1951.812144152432
1,uniform,kd_tree,20,2.5,euclidean,1812.4701300347213
4,distance,brute,100,2.5,cityblock,1720.0117581538016
4,distance,kd_tree,90,1.0,l1,1744.9690466920547
9,distance,brute,70,3.5,l1,1910.0890445415623
5,uniform,ball_tree,70,2.0,cityblock,2001.5330609722212
10,distance,brute,90,3.5,manhattan,1951.812144152432
5,distance,brute,20,4.5,euclidean,2024.203906032044
1,distance,kd_tree,40,4.0,manhattan,1761.487921093749
3,uniform,brute,90,3.5,euclidean,2020.7550107928228
6,uniform,kd_tree,50,4.0,euclidean,2248.350582479746
4,uniform,brute,90,1.5,euclidean,2239.7651857638884
3,uniform,ball_tree,40,2.5,l1,1793.3487778067138
7,distance,ball_tree,80,2.0,l1,1868.378924289117
1,uniform,ball_tree,60,3.0,euclidean,1798.3941256944431
7,distance,ball_tree,20,3.5,euclidean,2122.042996468606
4,uniform,brute,40,3.5,l1,1929.923539778647
1,uniform,ball_tree,30,4.0,l2,1807.2712274305547
9,uniform,ball_tree,20,3.5,manhattan,2178.897756471838
10,distance,kd_tree,70,1.5,l1,1966.708022463954
7,uniform,brute,40,3.5,l1,2067.0389020585308
9,uniform,ball_tree,30,1.0,l1,2178.897756471838
10,distance,ball_tree,100,4.5,l2,2269.0962053418443
6,distance,ball_tree,20,2.0,l1,1813.691610800661
5,uniform,brute,80,1.5,manhattan,1950.6837943749983
10,distance,kd_tree,50,4.0,euclidean,2272.267255369584
10,uniform,ball_tree,70,3.5,cityblock,2221.604000694444
9,distance,brute,100,3.5,manhattan,1910.0890445415623
2,uniform,ball_tree,80,4.0,euclidean,1897.240109809028
8,uniform,brute,30,4.5,l2,2431.830853960503
10,distance,kd_tree,30,1.0,l1,1956.4339113113824
10,distance,kd_tree,10,1.0,euclidean,2282.916024485629
6,uniform,ball_tree,60,2.0,l2,2252.9488588686345
2,uniform,ball_tree,30,2.5,l1,1781.4294422743042
4,uniform,kd_tree,10,2.5,euclidean,2217.3872764973958
10,distance,ball_tree,60,3.5,cityblock,1964.962079186973
2,uniform,ball_tree,80,2.0,l2,1897.240109809028
10,uniform,kd_tree,90,1.0,l2,2508.4294943315963
4,distance,kd_tree,100,2.5,l1,1744.9690466920547
10,distance,ball_tree,20,1.5,l2,2279.550173743531
6,uniform,ball_tree,80,1.0,cityblock,2027.9504441261572
2,distance,ball_tree,100,3.5,manhattan,1656.163301002397
5,uniform,kd_tree,100,1.5,l2,2265.644910225694
7,distance,brute,10,2.5,euclidean,2134.1858516831617
8,distance,kd_tree,40,4.5,l2,2193.967451077846
6,distance,kd_tree,100,4.5,l1,1810.319451528708
4,uniform,kd_tree,90,3.5,l2,2233.8503789062497
3,uniform,kd_tree,100,2.0,euclidean,2027.0382663773132
6,uniform,brute,10,2.5,euclidean,2270.693337427662
1,uniform,ball_tree,30,1.5,cityblock,1760.546902256944
7,uniform,brute,80,3.5,l1,2067.0389020585308
1,distance,ball_tree,20,4.0,l1,1760.546902256944
9,distance,kd_tree,80,3.0,euclidean,2238.285410079251
7,uniform,brute,30,2.0,euclidean,2342.8511312376013
1,uniform,ball_tree,80,1.0,manhattan,1770.3169246527764
8,uniform,ball_tree,70,1.5,cityblock,2132.931632866752
6,uniform,ball_tree,50,3.0,l2,2252.9488588686345
4,uniform,ball_tree,20,1.5,l2,2222.7110798177077
7,distance,ball_tree,70,4.0,l1,1848.5045811895484
2,distance,kd_tree,10,3.0,euclidean,1772.9386456894658
9,uniform,ball_tree,70,1.0,manhattan,2156.9729391396622
6,uniform,brute,100,2.5,euclidean,2270.693337427662
9,uniform,ball_tree,50,2.5,manhattan,2156.9729391396622
3,distance,ball_tree,60,2.0,manhattan,1644.47821430591
4,distance,ball_tree,60,1.5,cityblock,1720.378984970966
2,distance,ball_tree,90,4.0,l1,1656.163301002397
2,uniform,ball_tree,100,2.5,euclidean,1897.240109809028
4,uniform,ball_tree,80,3.5,manhattan,1961.2593004774303
7,distance,kd_tree,70,4.5,cityblock,1849.302988605484
10,distance,kd_tree,20,4.0,cityblock,1956.4339113113824
7,uniform,kd_tree,50,4.0,l1,2071.9265624876
5,distance,kd_tree,10,2.0,l1,1773.104159616002
7,uniform,brute,30,1.0,manhattan,2067.0389020585308
6,distance,brute,30,1.5,cityblock,1795.5863513373456
4,uniform,kd_tree,20,3.5,l1,1871.2602496961808
8,distance,brute,50,3.0,l1,1874.3507312582556
8,distance,ball_tree,40,4.5,l2,2196.0746746841023
6,uniform,ball_tree,60,3.5,euclidean,2252.9488588686345
8,distance,brute,50,1.5,euclidean,2195.7055218131463
8,distance,ball_tree,30,2.0,euclidean,2197.512741244209
2,distance,ball_tree,50,4.0,l1,1677.6713205191795
2,distance,kd_tree,50,4.0,l2,1772.6061603097514
7,uniform,ball_tree,90,1.0,euclidean,2350.0134172991093
5,uniform,ball_tree,60,2.0,l1,2001.5330609722212
10,uniform,ball_tree,50,4.5,l1,2221.604000694444
8,distance,kd_tree,20,3.5,manhattan,1886.1593655564775
10,uniform,kd_tree,70,3.5,manhattan,2225.1774759375
8,distance,ball_tree,10,4.0,euclidean,2196.9731911458493
9,distance,ball_tree,90,3.0,l2,2235.026561307533
9,distance,kd_tree,10,3.5,cityblock,1918.9378561865976
10,distance,kd_tree,50,4.0,l2,2272.267255369584
8,uniform,ball_tree,20,3.0,manhattan,2123.714985026042
8,distance,ball_tree,30,3.5,euclidean,2197.512741244209
1,uniform,kd_tree,60,4.0,cityblock,1761.487921093749
9,distance,brute,20,4.5,euclidean,2251.1654642525027
3,uniform,kd_tree,80,2.0,manhattan,1846.1428260416665
5,distance,brute,40,3.0,cityblock,1745.6377063296725
10,uniform,kd_tree,30,4.5,manhattan,2210.693536631944
1,uniform,kd_tree,90,3.0,l1,1765.9908098958315
8,distance,ball_tree,10,2.5,euclidean,2196.9731911458493
6,distance,ball_tree,60,1.0,euclidean,2059.930363024524
8,uniform,ball_tree,80,4.5,l2,2432.639292274304
6,uniform,ball_tree,40,2.0,l1,2023.1643656973383
5,distance,brute,50,4.0,cityblock,1745.6377063296725
1,distance,kd_tree,20,3.5,cityblock,1765.7458048611106
4,uniform,ball_tree,50,3.0,manhattan,1924.4711391059027
5,distance,brute,70,2.5,cityblock,1745.6377063296725
2,distance,kd_tree,20,4.5,l2,1763.3439759586413
8,uniform,brute,50,1.0,l1,2102.574017784288
1,distance,ball_tree,60,2.5,l1,1753.037386545138
5,distance,brute,40,2.0,euclidean,2024.203906032044
1,distance,kd_tree,70,3.0,cityblock,1761.487921093749
9,distance,brute,70,1.5,l2,2251.1654642525027
4,distance,kd_tree,70,1.0,manhattan,1724.0911678639916
10,distance,brute,50,3.0,cityblock,1951.812144152432
2,distance,ball_tree,60,2.0,l2,1760.7120913859694
5,distance,brute,70,3.5,cityblock,1745.6377063296725
1,distance,brute,20,4.5,l1,1791.0471459201376
9,uniform,brute,20,2.5,cityblock,2144.443284876544
4,distance,kd_tree,50,2.0,euclidean,1983.714490269119
1,uniform,kd_tree,60,3.5,cityblock,1761.487921093749
5,uniform,brute,60,3.0,l1,1950.6837943749983
7,distance,brute,100,2.0,cityblock,1841.7103345580024
8,distance,ball_tree,30,2.0,l2,2197.512741244209
2,uniform,ball_tree,40,3.0,l2,1887.5869789496528
6,distance,kd_tree,80,1.0,manhattan,1810.319451528708
10,distance,kd_tree,30,1.5,l1,1956.4339113113824
3,distance,kd_tree,90,2.0,euclidean,1842.469849981785
4,distance,ball_tree,90,3.0,cityblock,1744.4517429021312
3,uniform,kd_tree,90,1.5,euclidean,2027.0382663773132
3,uniform,kd_tree,60,4.0,l2,2012.0593630497672
2,distance,ball_tree,80,4.5,manhattan,1656.163301002397
1,uniform,brute,100,3.0,manhattan,1791.0471459201376
4,distance,kd_tree,70,1.0,euclidean,1983.714490269119
6,uniform,ball_tree,30,3.0,manhattan,2037.2857994502324
10,distance,kd_tree,40,1.5,euclidean,2272.267255369584
8,distance,ball_tree,50,2.0,l1,1888.754433110601
7,uniform,ball_tree,10,3.5,l1,2073.407395659723
1,uniform,kd_tree,70,4.5,l1,1761.487921093749
4,uniform,brute,30,1.0,manhattan,1929.923539778647
10,distance,ball_tree,70,3.5,l1,1964.962079186973
9,uniform,kd_tree,80,2.0,l2,2481.3212051601085
1,uniform,kd_tree,40,3.0,l2,1806.8446602430545
2,distance,kd_tree,50,3.5,euclidean,1772.6061603097514
7,distance,brute,40,1.5,l2,2134.1858516831617
7,uniform,kd_tree,60,1.0,l2,2331.20690559276
9,distance,ball_tree,90,1.5,euclidean,2235.026561307533
1,distance,ball_tree,50,1.5,manhattan,1753.037386545138
5,uniform,ball_tree,50,4.5,l2,2231.1191915451386
4,uniform,ball_tree,100,3.0,l1,1961.2593004774303
10,distance,brute,100,3.5,manhattan,1951.812144152432
3,distance,ball_tree,80,1.5,cityblock,1684.2453335705625
9,uniform,brute,10,1.5,euclidean,2491.2347014660504
9,distance,brute,100,1.5,l1,1910.0890445415623
1,uniform,brute,70,1.0,l2,1836.4038850694428
8,uniform,ball_tree,10,1.0,l1,2114.8178716362845
10,distance,kd_tree,90,1.0,l1,1943.275195637944
5,uniform,ball_tree,20,4.0,l2,2239.2910625347213
1,distance,kd_tree,50,4.0,l1,1761.487921093749
9,distance,brute,50,2.5,l1,1910.0890445415623
7,uniform,brute,90,4.5,l2,2342.8511312376013
3,uniform,brute,100,2.0,l2,2020.7550107928228
8,uniform,kd_tree,10,1.0,cityblock,2120.1724757486973
3,distance,brute,10,4.0,manhattan,1656.968879695727
6,distance,kd_tree,90,1.0,l2,2051.192852616244
9,distance,ball_tree,70,1.0,euclidean,2245.014232863264
4,distance,brute,10,3.0,l2,1993.731549343216
6,distance,ball_tree,60,1.0,l2,2059.930363024524
9,uniform,ball_tree,60,1.5,l1,2156.9729391396622
4,distance,ball_tree,100,3.0,l1,1744.4517429021312
5,uniform,kd_tree,20,2.0,manhattan,1977.4856436805555
9,uniform,ball_tree,40,2.5,l1,2156.9729391396622
7,distance,kd_tree,50,3.5,l1,1849.302988605484
4,uniform,brute,40,1.5,manhattan,1929.923539778647
7,uniform,ball_tree,70,2.0,euclidean,2322.4500251116087
7,uniform,brute,60,4.5,cityblock,2067.0389020585308
8,uniform,ball_tree,50,2.0,euclidean,2435.5533852105023
1,uniform,kd_tree,50,1.0,l1,1761.487921093749
6,uniform,kd_tree,80,4.0,l1,2023.277556394676
2,distance,kd_tree,30,4.5,l2,1763.3439759586413
2,distance,brute,100,3.5,l1,1701.5679999462625
4,distance,kd_tree,50,4.0,cityblock,1724.0911678639916
7,uniform,ball_tree,90,4.0,cityblock,2096.6250118799626
9,uniform,brute,30,3.0,euclidean,2491.2347014660504
7,uniform,brute,40,1.0,euclidean,2342.8511312376013
4,distance,ball_tree,10,4.0,cityblock,1697.5514879614902
4,distance,kd_tree,50,1.5,euclidean,1983.714490269119
7,distance,ball_tree,60,3.5,manhattan,1848.5045811895484
3,uniform,brute,80,2.0,euclidean,2020.7550107928228
2,uniform,kd_tree,40,2.0,euclidean,1901.6332897135408
1,distance,brute,40,2.0,l1,1791.0471459201376
9,distance,ball_tree,20,3.5,euclidean,2232.4020381935848
6,uniform,ball_tree,80,1.5,euclidean,2222.973464525464
7,distance,kd_tree,70,3.5,l1,1849.302988605484
5,uniform,kd_tree,30,4.5,l2,2239.664654027777
5,distance,brute,40,4.0,l1,1745.6377063296725
5,uniform,brute,10,3.0,manhattan,1950.6837943749983
6,distance,ball_tree,60,2.0,l2,2059.930363024524
2,uniform,ball_tree,30,3.5,manhattan,1781.4294422743042
9,uniform,ball_tree,20,3.0,euclidean,2467.44654601659
3,uniform,brute,50,3.5,manhattan,1823.248381799769
3,distance,ball_tree,40,3.5,cityblock,1644.47821430591
3,distance,ball_tree,100,4.5,manhattan,1684.2453335705625
1,distance,brute,100,3.5,l2,1836.4038850694428
1,distance,kd_tree,30,1.5,manhattan,1765.7458048611106
9,distance,kd_tree,40,1.5,cityblock,1923.0347524108893
6,uniform,brute,60,4.5,cityblock,2008.63029435764
2,uniform,kd_tree,50,3.5,manhattan,1817.573119487847
6,uniform,ball_tree,60,3.5,manhattan,2023.1643656973383
10,distance,ball_tree,20,2.0,euclidean,2279.550173743531
