N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
7,uniform,ball_tree,50,2.5,cityblock,0.14034112987096173
10,distance,brute,60,3.5,l2,0.1380269999175113
10,distance,ball_tree,60,1.5,l2,0.1380269999175113
5,distance,kd_tree,90,2.5,l1,0.14109916446882478
2,uniform,ball_tree,40,4.5,euclidean,0.1501550149482515
1,uniform,brute,50,2.0,euclidean,0.16440245632448983
7,uniform,brute,100,2.0,l1,0.14034112987096173
10,uniform,kd_tree,60,3.0,manhattan,0.13647995219218648
10,distance,ball_tree,90,1.5,cityblock,0.13588380820455484
4,distance,ball_tree,40,4.0,cityblock,0.14470548441404887
2,uniform,brute,60,3.5,euclidean,0.1501550149482515
2,distance,ball_tree,30,1.5,cityblock,0.1516547441394306
3,distance,kd_tree,10,1.5,l2,0.14125791892487186
6,uniform,kd_tree,40,4.0,euclidean,0.13470606497217444
10,uniform,kd_tree,90,4.0,cityblock,0.13647995219218648
1,distance,brute,40,1.5,l1,0.15806467268656188
5,distance,ball_tree,90,1.0,l1,0.14109916446882478
4,distance,ball_tree,90,4.5,l2,0.14049873677040545
6,uniform,kd_tree,80,2.0,l1,0.14218819197184454
7,uniform,ball_tree,80,4.0,l2,0.13752665023597124
1,distance,ball_tree,80,2.5,manhattan,0.15806467268656188
1,uniform,ball_tree,30,1.0,cityblock,0.1580646726865619
4,uniform,kd_tree,100,3.0,manhattan,0.146147923547374
7,uniform,kd_tree,70,1.5,cityblock,0.14034112987096173
2,distance,ball_tree,60,4.0,l1,0.1516547441394306
2,distance,brute,60,4.0,cityblock,0.1516547441394306
3,uniform,kd_tree,90,3.0,euclidean,0.14230679312697456
8,distance,ball_tree,50,2.5,l2,0.13512245777230206
9,distance,ball_tree,20,2.5,cityblock,0.137661714806757
4,distance,kd_tree,70,4.5,euclidean,0.14049873677040545
2,uniform,kd_tree,60,2.0,l1,0.1534270806183092
3,uniform,kd_tree,10,2.0,cityblock,0.15034849543537668
6,uniform,brute,80,3.5,manhattan,0.14218819197184454
10,uniform,ball_tree,20,2.0,cityblock,0.13647995219218648
8,distance,kd_tree,10,4.5,manhattan,0.13729942514146481
9,uniform,brute,60,2.5,euclidean,0.13656962146117854
9,uniform,kd_tree,50,3.5,cityblock,0.13863329127328014
10,uniform,kd_tree,100,3.0,l1,0.13647995219218648
4,distance,ball_tree,10,1.0,l1,0.14470548441404887
10,distance,ball_tree,100,2.5,l2,0.1380269999175113
7,distance,kd_tree,10,1.5,l1,0.13956070678389065
9,distance,kd_tree,100,2.0,cityblock,0.137661714806757
4,uniform,brute,10,4.0,l2,0.14134066190224445
4,distance,kd_tree,70,1.0,l1,0.14470548441404887
2,distance,kd_tree,10,3.5,l2,0.1490787574138725
7,distance,ball_tree,80,2.5,manhattan,0.13956070678389065
2,distance,brute,10,1.5,l2,0.1490787574138725
6,uniform,kd_tree,30,4.5,euclidean,0.13470606497217444
5,uniform,brute,70,4.0,manhattan,0.1420447815721728
6,uniform,brute,50,2.0,cityblock,0.14218819197184454
9,uniform,ball_tree,90,1.5,euclidean,0.13656962146117854
4,uniform,brute,90,4.5,l1,0.146147923547374
4,uniform,ball_tree,60,3.0,manhattan,0.146147923547374
1,uniform,brute,20,4.5,cityblock,0.1580646726865619
4,distance,kd_tree,80,4.5,manhattan,0.14470548441404887
9,distance,brute,40,4.5,euclidean,0.1355865099969875
8,uniform,kd_tree,60,1.5,l1,0.1381175432052143
4,uniform,ball_tree,90,2.0,l1,0.146147923547374
3,uniform,ball_tree,100,2.5,l1,0.15034849543537668
4,distance,ball_tree,100,4.0,cityblock,0.14470548441404887
4,distance,brute,60,1.0,euclidean,0.14049873677040547
2,distance,brute,10,4.5,euclidean,0.1490787574138725
1,uniform,kd_tree,60,1.0,manhattan,0.1580646726865619
1,uniform,ball_tree,50,3.5,euclidean,0.16440245632448983
7,uniform,kd_tree,10,3.0,l2,0.13752665023597124
9,uniform,kd_tree,40,4.5,l1,0.13863329127328014
10,uniform,ball_tree,50,1.5,manhattan,0.13647995219218648
2,distance,kd_tree,90,1.5,euclidean,0.1490787574138725
10,distance,ball_tree,40,4.0,cityblock,0.13588380820455484
5,uniform,ball_tree,70,3.5,manhattan,0.1420447815721728
1,uniform,kd_tree,80,2.5,cityblock,0.1580646726865619
7,distance,brute,20,2.5,euclidean,0.1363305349198963
9,distance,ball_tree,100,4.0,cityblock,0.137661714806757
2,uniform,kd_tree,20,3.0,manhattan,0.1534270806183092
2,distance,kd_tree,30,1.0,cityblock,0.1516547441394306
5,uniform,kd_tree,70,3.0,l2,0.13857403560135553
5,uniform,brute,40,2.5,euclidean,0.13857403560135553
2,uniform,brute,60,1.0,l2,0.1501550149482515
8,distance,brute,10,1.0,cityblock,0.13729942514146481
2,distance,ball_tree,90,2.5,euclidean,0.1490787574138725
8,distance,brute,20,3.0,manhattan,0.13729942514146481
10,uniform,kd_tree,40,4.0,manhattan,0.13647995219218648
4,distance,ball_tree,90,4.5,manhattan,0.14470548441404887
8,distance,kd_tree,30,4.0,l2,0.13512245777230206
9,uniform,kd_tree,60,4.0,l1,0.13863329127328014
10,distance,ball_tree,10,4.5,l2,0.1380269999175113
6,distance,brute,60,1.5,l1,0.14093119219629863
10,uniform,ball_tree,40,2.0,euclidean,0.1391273775649151
5,uniform,kd_tree,30,4.0,cityblock,0.1420447815721728
2,distance,brute,50,3.0,l2,0.1490787574138725
4,distance,kd_tree,50,3.0,euclidean,0.14049873677040545
8,uniform,ball_tree,60,1.5,l2,0.13621156390380662
2,uniform,kd_tree,10,2.5,l2,0.1501550149482515
2,uniform,brute,100,3.0,l1,0.1534270806183092
3,distance,ball_tree,40,2.0,cityblock,0.14878149859554834
2,distance,kd_tree,60,1.0,manhattan,0.1516547441394306
2,uniform,kd_tree,90,4.0,cityblock,0.1534270806183092
9,uniform,kd_tree,10,4.5,l2,0.13656962146117854
6,distance,brute,40,2.0,l1,0.14093119219629863
1,uniform,ball_tree,60,1.0,l1,0.1580646726865619
2,distance,ball_tree,20,3.0,l2,0.1490787574138725
3,uniform,brute,100,3.0,l1,0.15034849543537668
1,uniform,brute,50,1.0,cityblock,0.1580646726865619
7,uniform,kd_tree,40,2.5,l1,0.14034112987096173
1,uniform,kd_tree,100,2.0,l2,0.16440245632448983
4,distance,ball_tree,20,4.0,l1,0.14470548441404887
1,distance,ball_tree,10,1.5,cityblock,0.15806467268656188
3,distance,ball_tree,90,1.0,manhattan,0.14878149859554834
3,uniform,ball_tree,100,4.5,cityblock,0.15034849543537668
1,uniform,ball_tree,80,3.5,l1,0.1580646726865619
8,distance,ball_tree,60,3.5,cityblock,0.13729942514146481
9,uniform,ball_tree,60,1.0,l2,0.13656962146117854
8,uniform,ball_tree,50,3.5,l1,0.1381175432052143
1,uniform,kd_tree,90,4.5,l1,0.1580646726865619
7,uniform,ball_tree,80,2.5,manhattan,0.14034112987096173
1,distance,brute,20,2.0,euclidean,0.16440245632448983
6,uniform,ball_tree,20,2.0,euclidean,0.13470606497217444
10,distance,ball_tree,30,4.5,l1,0.13588380820455484
7,distance,brute,20,3.0,cityblock,0.13956070678389065
7,distance,brute,10,1.5,manhattan,0.13956070678389065
3,distance,kd_tree,40,4.0,manhattan,0.14878149859554834
6,uniform,kd_tree,90,2.5,cityblock,0.14218819197184454
8,uniform,kd_tree,40,1.0,euclidean,0.13621156390380662
6,distance,brute,90,3.0,l2,0.13382569316265588
1,uniform,kd_tree,30,2.0,manhattan,0.1580646726865619
7,uniform,brute,40,2.0,cityblock,0.14034112987096173
7,uniform,ball_tree,70,1.0,l1,0.14034112987096173
8,distance,kd_tree,40,3.0,cityblock,0.13729942514146481
3,uniform,kd_tree,10,4.0,cityblock,0.15034849543537668
8,distance,brute,80,2.0,l2,0.13512245777230206
1,uniform,kd_tree,70,3.0,euclidean,0.16440245632448983
8,uniform,kd_tree,70,3.0,l2,0.13621156390380662
6,uniform,kd_tree,20,4.0,euclidean,0.13470606497217444
1,distance,kd_tree,90,4.5,l1,0.15806467268656188
2,uniform,brute,40,2.0,euclidean,0.1501550149482515
10,uniform,brute,100,2.5,l1,0.13647995219218648
5,distance,brute,80,3.5,manhattan,0.14109916446882478
9,distance,kd_tree,100,1.5,euclidean,0.1355865099969875
9,uniform,ball_tree,30,3.5,euclidean,0.13656962146117854
5,uniform,brute,50,2.0,cityblock,0.1420447815721728
2,distance,brute,30,4.5,cityblock,0.1516547441394306
5,uniform,kd_tree,100,3.0,l1,0.1420447815721728
7,uniform,kd_tree,70,3.0,euclidean,0.13752665023597124
8,uniform,brute,90,3.5,cityblock,0.1381175432052143
5,uniform,ball_tree,100,4.5,euclidean,0.13857403560135553
10,distance,ball_tree,20,1.5,euclidean,0.1380269999175113
4,distance,kd_tree,80,1.5,manhattan,0.14470548441404887
7,distance,brute,90,1.0,euclidean,0.1363305349198963
2,uniform,ball_tree,100,2.0,manhattan,0.1534270806183092
5,uniform,kd_tree,10,2.0,manhattan,0.1420447815721728
