N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
9,distance,brute,90,1.5,l2,0.1618911779224786
4,uniform,ball_tree,70,2.5,l2,0.1692494560110703
9,distance,brute,10,4.0,cityblock,0.1632191001040776
1,uniform,kd_tree,10,4.0,cityblock,0.1958061714238723
3,distance,ball_tree,90,4.0,manhattan,0.1640214664892537
2,distance,brute,50,1.5,cityblock,0.1786966138554513
2,distance,ball_tree,40,3.5,l1,0.1786966138554513
3,uniform,kd_tree,70,4.5,l1,0.164396550533557
10,distance,kd_tree,80,4.5,euclidean,0.1628728315538813
1,uniform,kd_tree,30,1.5,manhattan,0.1958061714238723
4,distance,brute,60,2.0,cityblock,0.1648213071411751
5,uniform,kd_tree,20,4.5,manhattan,0.1644419494748782
3,distance,ball_tree,50,4.0,cityblock,0.1640214664892537
7,distance,kd_tree,10,1.0,manhattan,0.1623563261201955
1,uniform,brute,30,4.0,l2,0.2009648055951189
8,distance,brute,50,1.5,manhattan,0.1630149688599243
10,uniform,brute,90,3.0,l2,0.1637121101767771
7,uniform,brute,70,3.5,cityblock,0.1640521095602938
10,distance,brute,30,3.5,l2,0.1628728315538813
3,uniform,ball_tree,100,1.0,l2,0.1642606779653639
8,distance,ball_tree,40,4.0,cityblock,0.1630149688599243
4,distance,kd_tree,20,1.5,euclidean,0.1684487706160074
4,distance,brute,70,4.5,l1,0.1648213071411751
10,uniform,brute,60,2.5,manhattan,0.1635338310809975
3,distance,ball_tree,60,2.0,l1,0.1640214664892537
3,uniform,brute,20,1.5,cityblock,0.164396550533557
5,uniform,brute,70,2.0,manhattan,0.1644419494748782
5,uniform,ball_tree,40,3.5,cityblock,0.1644419494748782
2,distance,kd_tree,50,2.5,cityblock,0.1786966138554513
2,uniform,ball_tree,10,2.0,cityblock,0.1801796310176129
6,distance,brute,40,2.5,cityblock,0.1629645395659578
3,uniform,brute,20,4.5,euclidean,0.1642606779653639
4,distance,kd_tree,80,3.0,euclidean,0.1684487706160074
6,uniform,ball_tree,80,1.5,cityblock,0.1645215831900477
8,uniform,brute,20,2.0,l1,0.1646327794477691
1,uniform,kd_tree,100,3.5,manhattan,0.1958061714238723
5,uniform,kd_tree,50,1.0,l2,0.1670247414839749
5,distance,kd_tree,70,3.5,manhattan,0.1631709931946517
1,distance,ball_tree,80,4.0,l2,0.2009648055951189
