Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
6,4800,1e-06,True,True,True,cyclic,6.987226497230058
46,4800,0.001,True,True,False,cyclic,6.987226497230058
71,2800,0.01,False,False,True,random,1.0
66,1300,9.999999999999999e-05,False,True,False,random,1.0
76,2800,9.999999999999999e-05,False,True,True,random,1.0
81,3300,0.1,False,True,False,cyclic,1.0
51,1800,1e-06,False,False,False,cyclic,1.0
96,3300,0.01,True,False,False,random,6.987226497230058
6,2800,0.001,True,True,True,cyclic,6.987226497230058
51,3300,1e-06,False,False,True,random,1.0
41,4300,1e-07,False,False,False,cyclic,1.0
31,4800,1e-06,True,False,False,cyclic,6.987226497230058
81,1800,0.01,True,True,False,random,6.987226497230058
41,3300,1e-06,False,False,True,cyclic,1.0
46,4800,1e-07,False,True,False,random,1.0
31,2800,1e-08,True,False,True,random,6.987226497230058
31,1300,1e-08,False,False,True,random,1.0
76,3800,0.01,True,True,True,cyclic,6.987226497230058
21,3800,9.999999999999999e-05,True,False,True,cyclic,6.987226497230058
36,2300,9.999999999999999e-05,True,True,False,random,6.987226497230058
61,3800,0.01,True,False,True,cyclic,6.987226497230058
41,4300,1e-07,True,False,True,cyclic,6.987226497230058
91,2800,1e-07,True,False,False,random,6.987226497230058
66,300,1e-07,False,False,False,cyclic,1.0
76,1800,0.1,True,True,False,cyclic,6.987226497230058
96,4300,0.001,False,True,False,random,1.0
81,2300,0.01,False,False,True,cyclic,1.0
26,1800,0.001,False,True,False,cyclic,1.0
91,4300,1e-06,False,False,True,cyclic,1.0
16,3800,1e-08,True,True,False,cyclic,6.987226497230058
86,300,9.999999999999999e-05,False,False,False,random,1.0
41,800,1e-06,False,True,False,cyclic,1.0
41,4800,9.999999999999999e-06,False,True,True,cyclic,1.0
96,4800,0.001,False,True,True,random,1.0
11,1300,0.001,True,True,True,cyclic,6.987226497230058
41,800,0.1,True,True,False,random,6.987226497230058
6,1300,9.999999999999999e-05,False,True,False,random,1.0
61,4800,9.999999999999999e-06,True,True,True,cyclic,6.987226497230058
66,4300,1e-06,False,True,True,random,1.0
26,4300,0.1,True,True,True,random,6.987226497230058
76,4300,1e-06,True,True,True,random,6.987226497230058
66,3800,0.001,True,True,True,random,6.987226497230058
31,800,1e-06,False,True,True,random,1.0
96,2300,0.01,False,False,True,cyclic,1.0
36,300,1e-07,True,True,False,random,6.987226497230058
76,800,1e-07,True,True,True,cyclic,6.987226497230058
61,3800,1e-07,True,True,True,cyclic,6.987226497230058
36,2800,9.999999999999999e-06,False,False,True,cyclic,1.0
31,800,0.1,True,False,True,random,6.987226497230058
21,800,0.1,False,False,False,cyclic,1.0
36,300,1e-08,False,False,True,random,1.0
31,3300,9.999999999999999e-05,False,True,False,cyclic,1.0
66,2300,0.1,False,True,False,random,1.0
56,2800,9.999999999999999e-05,True,False,False,cyclic,6.987226497230058
66,3300,1e-06,True,False,True,cyclic,6.987226497230058
66,2800,0.001,True,False,False,random,6.987226497230058
