Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
36,2800,0.001,False,True,True,cyclic,0.3875497835164379
16,2800,1e-08,False,False,True,cyclic,0.36820583303168547
26,1300,0.01,False,False,False,cyclic,0.3745808806434978
21,1800,0.1,False,False,True,cyclic,0.4169272607388705
91,800,0.001,True,False,False,cyclic,0.37429893865963854
71,4300,1e-07,True,False,True,cyclic,0.34653598212416636
41,4300,9.999999999999999e-05,True,False,False,random,0.3079254977825154
6,4300,0.1,False,False,False,cyclic,0.4447302650054386
76,3300,1e-07,False,False,True,cyclic,0.4110460791248586
96,2800,1e-06,False,True,False,cyclic,0.4012169833515814
91,4800,0.1,False,False,True,cyclic,0.4276531699719636
71,4300,9.999999999999999e-05,False,True,False,random,0.39516919550573804
1,2800,9.999999999999999e-05,False,True,False,random,0.34244564874975225
91,2300,1e-08,False,True,True,random,0.3998499482978507
71,4300,0.1,True,False,False,cyclic,0.3464126824549026
66,3800,0.1,True,True,False,random,0.364938273221152
41,4800,1e-08,True,False,False,cyclic,0.30792937831532974
21,300,1e-08,True,True,False,cyclic,0.347925462938373
81,800,0.001,True,False,True,random,0.3597697504188585
31,300,9.999999999999999e-05,True,False,True,random,0.2910302779405489
21,300,1e-06,False,False,True,cyclic,0.3677117131108221
76,300,0.001,True,True,False,cyclic,0.3671443399182567
71,2800,1e-07,True,True,False,cyclic,0.36606320220566
16,800,0.1,True,False,False,cyclic,0.27321677152204293
76,3800,1e-06,False,True,False,cyclic,0.39623198872771925
71,4800,1e-08,False,False,False,cyclic,0.4106912526615012
71,3300,9.999999999999999e-05,True,True,False,cyclic,0.36606230463098566
6,1300,9.999999999999999e-05,True,True,True,random,0.34857973701104783
66,1800,0.001,False,True,False,random,0.39381087715643115
6,800,0.1,True,True,False,random,0.34818163900101784
66,1800,0.01,True,False,True,cyclic,0.3402177579238452
61,3300,9.999999999999999e-05,True,False,False,random,0.33409245809323573
6,300,9.999999999999999e-05,True,False,True,cyclic,0.2713126176562649
56,3800,9.999999999999999e-05,False,False,True,cyclic,0.401910569637446
96,3300,0.01,True,True,True,random,0.3712478523686133
11,2300,1e-08,True,False,True,random,0.2704895363260096
51,4800,1e-07,True,True,True,random,0.36275260771061296
51,4300,9.999999999999999e-05,True,False,False,random,0.322351810238488
36,3800,1e-08,True,True,True,cyclic,0.3532234154235473
41,3300,0.1,False,True,False,random,0.3781484698567966
91,300,1e-06,True,True,True,random,0.3704245745966631
26,4800,0.001,False,True,False,cyclic,0.38004451340699524
41,800,0.1,False,True,False,cyclic,0.40858112372510397
26,3300,0.1,False,False,True,cyclic,0.4109971110276937
26,300,0.001,False,False,True,random,0.3744574638571387
96,800,1e-06,True,True,False,cyclic,0.3712762823572626
66,2300,0.01,True,True,True,random,0.36497984688454194
91,4300,1e-07,False,True,True,cyclic,0.3998500020071981
41,3300,0.001,False,True,False,cyclic,0.3900733939753495
91,1300,0.001,True,True,False,random,0.37043598063706373
56,2800,1e-08,False,True,True,random,0.39238509177323744
16,800,9.999999999999999e-05,False,True,True,cyclic,0.3700143842888247
46,4300,1e-07,False,False,False,random,0.3945778303283578
76,4800,9.999999999999999e-05,True,False,False,random,0.3531271986378941
1,4300,9.999999999999999e-06,False,True,False,random,0.34244263376456696
6,1300,1e-06,True,True,True,random,0.3485914459884147
81,1800,1e-07,False,True,False,cyclic,0.39736028360122
46,4800,1e-08,False,False,True,random,0.39457783104158783
41,4800,1e-08,True,False,False,random,0.30792937795755354
56,4800,1e-06,True,False,False,cyclic,0.3290717880745969
31,3300,1e-08,True,True,True,random,0.35138945546907685
61,3300,9.999999999999999e-06,True,True,False,random,0.3640080195080818
71,1300,0.1,True,False,True,cyclic,0.3464126824549026
46,300,1e-07,True,False,False,random,0.3152407717051864
61,1800,0.1,True,True,True,cyclic,0.36386562034163983
36,800,9.999999999999999e-06,False,True,False,random,0.3875947081322715
36,3300,0.01,True,True,False,cyclic,0.3532007177558458
86,4300,9.999999999999999e-06,True,True,False,random,0.36933410570835856
91,3300,9.999999999999999e-06,True,False,False,cyclic,0.3743000065875658
26,1300,0.001,True,False,True,random,0.2832172350854681
31,3300,0.01,False,False,False,cyclic,0.380600063108135
11,1800,9.999999999999999e-06,False,False,False,cyclic,0.3711009460389364
66,3800,1e-08,False,False,False,cyclic,0.4076180929720704
61,3300,0.001,True,True,True,cyclic,0.3639932238071908
26,2300,0.01,True,False,False,random,0.2832381765661607
41,1300,1e-06,True,True,True,cyclic,0.3557364205707568
11,300,1e-08,True,False,True,cyclic,0.2704895362603251
91,1300,0.001,False,True,True,cyclic,0.3998654840084851
81,4300,9.999999999999999e-06,True,True,False,random,0.36824388066246855
41,4300,0.001,False,False,True,random,0.3909348851241433
96,3800,9.999999999999999e-06,True,False,False,random,0.3820897955461682
1,2800,9.999999999999999e-06,False,True,True,random,0.3424446430011824
51,4800,1e-06,True,False,True,cyclic,0.32233861375425665
16,300,1e-07,True,False,False,cyclic,0.2732696197157025
6,4300,1e-07,False,True,True,cyclic,0.3569031849735129
51,2300,1e-07,False,True,False,random,0.39158726781621844
31,1800,0.01,False,True,True,random,0.38193079379325523
31,4800,9.999999999999999e-06,False,False,True,cyclic,0.38052840345948324
1,2300,0.001,True,True,False,cyclic,0.3559759605835452
1,2300,1e-07,False,True,False,random,0.34244726460886754
26,3300,1e-07,True,False,False,random,0.28323072537255156
26,300,9.999999999999999e-05,False,True,True,cyclic,0.3800440450066589
66,1800,9.999999999999999e-05,True,True,False,random,0.36497275200826346
21,300,0.001,False,True,True,cyclic,0.3754109678997108
56,4800,1e-08,True,False,True,cyclic,0.3290717895205973
46,300,1e-08,True,False,False,cyclic,0.31524074195947105
26,1300,1e-06,False,False,False,cyclic,0.3744613816709459
86,3300,1e-07,False,True,True,random,0.3985409308684371
66,3300,1e-08,True,True,True,random,0.36497285979766925
11,300,9.999999999999999e-06,False,True,False,random,0.3631226568735689
76,2300,1e-08,False,True,False,random,0.39623197850173186
76,2800,1e-08,True,False,True,cyclic,0.3531185136537065
46,3800,0.001,True,True,True,cyclic,0.3593487210468038
91,3800,0.001,True,True,False,cyclic,0.37041601109223005
76,3800,1e-08,False,False,True,cyclic,0.4110460784690792
16,800,9.999999999999999e-06,True,False,True,cyclic,0.27326961520414855
16,4300,1e-07,True,True,True,cyclic,0.3456747117442703
71,3300,1e-08,True,False,True,cyclic,0.34653598231185406
46,2800,1e-07,False,False,True,cyclic,0.394577858373448
66,1800,9.999999999999999e-05,False,False,False,cyclic,0.4076199839405771
96,1300,1e-08,False,False,False,cyclic,0.4100944581988104
76,4800,1e-07,False,False,True,cyclic,0.4110460791248586
81,1800,9.999999999999999e-06,True,True,True,cyclic,0.3682438183466301
86,1300,1e-07,True,False,False,cyclic,0.366711208874599
31,3300,9.999999999999999e-05,False,False,False,random,0.38052705770399464
16,4800,0.001,False,False,True,random,0.3681866509583608
41,3800,9.999999999999999e-06,True,False,False,cyclic,0.3079293630126273
81,3800,1e-07,False,True,False,cyclic,0.39736028360122
96,1300,9.999999999999999e-06,False,False,True,random,0.4100936476453214
36,300,1e-06,False,True,False,random,0.3875940285364298
36,3800,1e-06,True,False,True,cyclic,0.2991615014302167
81,1800,0.1,True,False,False,cyclic,0.359627252703811
41,800,1e-06,True,True,True,random,0.3557363976482475
26,2300,1e-08,True,True,False,random,0.35013668692904987
26,4800,1e-08,False,False,False,random,0.3744613001845287
46,300,1e-07,True,False,True,cyclic,0.3152407422600822
96,2300,1e-08,True,False,False,random,0.38208973067064755
76,4300,1e-06,False,True,False,random,0.3962319110683986
41,300,0.1,False,True,False,random,0.36627072466502253
6,1300,0.1,False,False,False,random,0.33589014501920644
66,2300,9.999999999999999e-06,False,False,False,random,0.40761315126713715
86,1300,0.001,True,False,True,cyclic,0.3667102309446809
31,3300,0.001,True,True,False,cyclic,0.35138928199577185
51,2800,0.01,True,True,True,cyclic,0.362732639928127
31,4800,1e-08,False,True,True,random,0.38483772114388154
