Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
66,4300,0.001,True,False,False,random,0.3402478172386113
41,300,1e-07,True,True,False,cyclic,0.3557363987783665
76,2800,0.01,False,True,False,random,0.39700225202462924
16,1800,1e-07,True,False,False,random,0.2732696197321723
21,3300,1e-06,False,True,True,random,0.3753917691996528
46,800,1e-08,False,True,True,random,0.39108543227655856
41,300,0.01,False,True,False,random,0.39026430251138944
6,4800,0.1,False,True,False,cyclic,0.3950141220152772
96,3800,0.001,False,False,True,random,0.4100632647971175
86,1800,0.01,True,True,False,cyclic,0.3692593479926314
76,800,1e-06,False,False,False,random,0.41104605505751834
66,4300,1e-07,False,False,False,random,0.4076180942528314
46,4800,1e-06,False,True,True,cyclic,0.391085402388859
1,3300,1e-08,True,False,True,random,0.27603405187371466
41,1300,0.001,False,True,True,cyclic,0.3900733939753495
11,4300,1e-07,True,True,True,cyclic,0.3443104612457806
1,4800,9.999999999999999e-06,True,False,True,cyclic,0.2760341476385993
1,1300,0.001,True,True,True,random,0.3560181327080748
66,4300,1e-06,False,True,True,random,0.3941066490652714
76,3300,0.01,False,True,True,random,0.3999114568502934
86,1800,0.1,True,False,False,cyclic,0.3665737368555124
36,800,0.1,True,True,False,random,0.35263007357140685
6,4800,1e-07,True,False,True,random,0.271312652928141
21,1300,9.999999999999999e-05,False,True,True,random,0.37535141891012
96,300,9.999999999999999e-05,False,True,False,cyclic,0.4012659115155421
91,1800,1e-06,False,True,False,random,0.39984986711065745
11,2800,9.999999999999999e-05,True,False,False,random,0.27048955014078857
56,800,9.999999999999999e-05,False,True,False,random,0.3923854738667239
96,1300,0.1,True,True,False,random,0.3711147511264497
1,3300,1e-07,False,False,False,cyclic,0.36359538265297764
16,800,1e-07,True,True,False,random,0.34567471121076426
86,2300,0.1,False,False,True,random,0.38123523945757387
26,800,1e-08,True,True,True,random,0.35013668689525246
26,2800,0.01,False,True,True,cyclic,0.3827031305444675
36,300,0.001,False,True,False,random,0.38761958094150284
66,800,1e-08,True,True,True,random,0.36497285980752714
86,2800,0.001,False,False,True,random,0.4104058014085571
1,300,9.999999999999999e-05,False,False,False,cyclic,0.36360501560625846
61,1300,0.001,True,True,True,cyclic,0.3639932238071908
31,300,1e-06,True,False,False,random,0.29101026354331955
46,2300,0.01,False,True,True,cyclic,0.3990135203369911
71,3300,9.999999999999999e-05,False,False,True,random,0.41068701722098955
66,1800,0.1,True,False,True,random,0.34255369709035355
71,1300,9.999999999999999e-05,False,True,False,random,0.39516286118055444
21,3300,9.999999999999999e-06,True,True,True,cyclic,0.3479256038346606
86,4300,1e-06,False,True,False,random,0.3985407921517251
71,3300,0.001,True,False,False,random,0.3466839265540829
71,300,9.999999999999999e-06,False,True,True,random,0.3951695846564251
61,1300,9.999999999999999e-05,False,True,True,random,0.39323011865661495
46,4300,9.999999999999999e-06,True,False,True,cyclic,0.31524079422433227
86,2800,1e-06,False,True,False,random,0.398540983715996
51,4300,9.999999999999999e-06,False,True,True,random,0.39158416670024887
61,2300,9.999999999999999e-05,False,True,False,random,0.39323121210137535
11,2800,1e-08,True,True,False,cyclic,0.34431046100125273
96,4300,0.01,True,True,False,cyclic,0.3712019605790178
56,800,0.001,False,True,True,cyclic,0.3923071648851212
11,1800,0.1,False,False,True,random,0.3562961800717719
36,800,0.1,False,False,False,random,0.35630628808857956
56,2300,0.1,True,True,False,random,0.3632456722286328
81,4800,1e-07,True,True,True,random,0.36824388861594926
76,300,1e-06,True,False,True,cyclic,0.3531185125026619
1,1300,1e-08,True,True,True,random,0.3559840496579842
1,4300,1e-08,False,True,True,random,0.34244726544911164
21,3300,9.999999999999999e-06,False,False,False,random,0.3677101715028781
6,4300,0.01,False,True,False,cyclic,0.3595405233033142
41,1800,9.999999999999999e-05,True,True,True,random,0.3557358351687649
66,800,1e-06,True,True,True,cyclic,0.3649728517203204
56,800,1e-06,True,False,False,cyclic,0.3290717880745969
31,2800,1e-06,False,True,False,random,0.3848376986330505
6,1300,1e-06,False,False,True,cyclic,0.37527576671340873
41,800,1e-06,False,False,False,cyclic,0.3908625531867934
61,3800,1e-07,False,True,False,random,0.3932328506885431
66,800,1e-06,True,False,False,cyclic,0.340248175688476
46,300,0.1,False,True,True,cyclic,0.41034766620165974
71,300,1e-06,True,False,True,cyclic,0.3465359811328408
71,4300,0.01,True,True,True,cyclic,0.36605361216453214
96,3300,9.999999999999999e-05,True,False,True,cyclic,0.38208952032238014
26,3300,0.1,True,True,True,random,0.35012120291571663
61,800,1e-08,False,True,False,cyclic,0.3932328387779038
26,800,9.999999999999999e-06,False,False,False,cyclic,0.3744629445133413
11,4300,9.999999999999999e-05,False,True,False,cyclic,0.3631153391649007
66,1300,0.1,False,True,True,cyclic,0.4197106368088946
26,4300,0.01,True,False,True,cyclic,0.28322619903835017
1,4300,0.001,True,True,True,cyclic,0.3559759605835452
86,2300,1e-08,True,True,False,random,0.36933423216871103
86,3300,0.1,False,True,True,cyclic,0.431780040912636
76,2300,9.999999999999999e-05,False,False,True,cyclic,0.4110483557024247
11,2800,0.01,True,False,False,cyclic,0.270479001389428
96,2800,0.001,False,False,False,random,0.41006892412954254
56,4300,9.999999999999999e-05,False,True,False,cyclic,0.39238069882661775
11,2300,9.999999999999999e-06,True,False,True,random,0.2704897939228399
76,4300,1e-07,True,False,False,random,0.3531185137939743
81,300,0.01,False,True,True,random,0.40394507917672284
26,4300,1e-06,True,False,False,random,0.283230725065467
61,2800,0.1,True,True,False,random,0.3639675020328218
36,4800,9.999999999999999e-05,False,True,True,random,0.3875922281670915
76,3800,1e-07,False,False,True,random,0.41104607137005267
26,3300,1e-08,False,True,True,cyclic,0.3800718940524094
1,2800,0.1,False,True,False,cyclic,0.38428118590567223
31,1800,1e-07,True,False,True,cyclic,0.29101026302448546
76,4800,1e-06,True,False,False,random,0.35311851338357136
36,3800,0.01,True,False,True,random,0.29924296482212936
46,3300,0.01,False,True,True,random,0.3946504692847565
6,2300,1e-06,True,True,True,random,0.34859152411072536
86,1800,1e-08,False,False,True,random,0.41041584195874536
31,3300,0.01,True,True,False,random,0.3514851673623926
11,4800,9.999999999999999e-05,True,True,False,cyclic,0.3443109146071126
46,2800,9.999999999999999e-05,True,False,False,cyclic,0.31524101352538364
26,2300,1e-07,False,True,True,random,0.38007187078272947
36,4800,1e-07,False,False,True,cyclic,0.3859718365080151
66,300,9.999999999999999e-06,True,True,False,cyclic,0.36497277379105386
21,4300,0.1,True,True,False,cyclic,0.3476620429313951
91,4800,0.01,True,True,False,cyclic,0.37034996851480045
91,1800,1e-07,True,False,True,random,0.37430004657351884
41,1800,9.999999999999999e-06,False,False,True,cyclic,0.39086305799540433
36,4300,9.999999999999999e-06,True,False,True,cyclic,0.29916148968635375
16,4800,1e-07,False,False,True,random,0.36820582931312074
41,800,1e-07,True,True,False,cyclic,0.3557363987783665
21,1300,1e-08,True,False,True,random,0.27676924265777914
86,2300,0.01,False,True,True,cyclic,0.3985854748086768
66,2300,0.01,True,False,False,cyclic,0.3402177579238452
41,3300,9.999999999999999e-06,True,True,False,random,0.3557363719185277
96,4300,1e-08,True,False,False,cyclic,0.38208973082733905
66,1300,0.01,False,False,True,random,0.4075827431045763
66,1800,0.001,True,False,True,random,0.3402372079568119
21,3300,9.999999999999999e-05,False,True,True,cyclic,0.37538267912338585
41,300,9.999999999999999e-05,True,False,True,random,0.3079291431915349
66,4800,1e-06,False,False,False,cyclic,0.4076181807879484
16,1300,1e-07,False,True,True,cyclic,0.370020081688757
56,4800,9.999999999999999e-06,False,True,True,random,0.39238588707590283
96,1300,0.001,True,False,True,random,0.38209029454826576
96,3300,1e-06,False,True,True,cyclic,0.4012169833515814
41,2300,9.999999999999999e-05,False,False,False,random,0.39085794438483185
16,3300,0.1,True,False,True,random,0.27323858212802304
41,4800,9.999999999999999e-05,True,True,False,random,0.35573939902875845
91,800,9.999999999999999e-06,False,True,False,cyclic,0.39984989241664975
1,3300,9.999999999999999e-06,False,True,True,random,0.3424480660650441
76,1800,1e-06,True,False,True,random,0.3531184912525359
6,3300,1e-08,False,True,False,random,0.35690317222282
71,300,9.999999999999999e-06,True,False,True,cyclic,0.3465359769679679
21,4800,1e-07,False,False,False,random,0.36771154296672287
71,3800,0.01,True,False,True,random,0.3465735018863261
41,1800,9.999999999999999e-06,True,True,False,random,0.3557364205029449
56,2800,1e-07,True,True,False,cyclic,0.36333487738800735
21,1300,0.01,False,True,False,random,0.3792025491886907
46,1300,0.1,False,False,False,cyclic,0.4188366351349575
96,3800,1e-08,False,False,False,random,0.4100944554448462
81,4800,1e-06,True,False,True,random,0.35973936857968486
91,3800,0.01,True,False,True,random,0.3742724666478209
51,4800,0.1,False,True,True,random,0.41464015469956284
86,4800,0.01,True,True,True,cyclic,0.3692593479926314
21,3800,1e-06,False,True,True,random,0.375392946792533
51,2800,9.999999999999999e-05,False,True,False,cyclic,0.39158067264584273
6,300,0.01,True,False,False,random,0.271314444175553
96,4300,1e-07,True,True,True,random,0.371276288415062
76,300,9.999999999999999e-06,True,True,True,random,0.3671535164867722
76,3800,9.999999999999999e-05,True,True,True,random,0.3671533223648692
76,4800,0.01,True,False,True,cyclic,0.353098589364815
1,1300,9.999999999999999e-05,False,False,False,random,0.363595976432733
96,300,0.01,False,True,True,random,0.4016761976921261
26,1300,0.001,False,True,False,random,0.3811128468344014
56,2300,1e-07,True,True,True,cyclic,0.36333487738800735
46,4800,9.999999999999999e-05,True,False,False,random,0.3152407121713831
86,2800,0.1,True,True,False,random,0.36927546037802655
96,3300,1e-06,False,False,False,cyclic,0.41009452845574634
