Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
76,3300,0.001,True,True,True,random,0.3671531519938316
51,1300,1e-07,False,False,False,random,0.3978454665588913
1,4300,0.01,False,True,True,random,0.3454275333329655
36,1800,1e-06,False,False,True,cyclic,0.3859718346633124
96,3300,0.01,False,False,False,random,0.41001098250616175
76,3800,1e-07,True,True,False,cyclic,0.3671535453481525
1,2300,0.01,True,True,False,random,0.3559751841839337
36,4800,1e-07,True,True,False,cyclic,0.35322341579263394
96,2300,0.001,False,False,True,random,0.4099721832623364
41,3300,0.01,False,False,False,random,0.39025807732637735
41,4800,1e-06,True,True,False,random,0.3557363891709765
6,2800,1e-08,True,False,False,random,0.2713126522915446
86,300,1e-07,False,False,True,cyclic,0.4104158452215978
41,800,0.01,True,False,True,random,0.3080847481074036
6,3800,9.999999999999999e-05,True,True,False,random,0.34859101396180847
36,2800,1e-08,True,False,False,random,0.29916150476563425
86,1300,0.1,True,True,False,cyclic,0.3692593479926314
81,1300,9.999999999999999e-06,True,True,True,random,0.36824381808260387
61,2300,0.01,True,True,False,cyclic,0.3639932238071908
61,2300,0.01,True,False,False,random,0.33379993274640946
1,300,0.1,True,False,False,random,0.276377463421891
56,4800,9.999999999999999e-06,False,False,True,cyclic,0.40190850301404646
81,800,9.999999999999999e-06,False,False,True,cyclic,0.4106955040997233
1,3800,9.999999999999999e-06,True,True,True,cyclic,0.355983660973909
81,3800,9.999999999999999e-05,False,False,True,cyclic,0.41069531971013273
71,3800,1e-07,False,True,False,random,0.3951683008019031
1,300,9.999999999999999e-06,False,False,False,cyclic,0.3635961455872982
81,1800,1e-06,False,True,True,random,0.39736026720448747
16,800,0.01,True,False,True,random,0.2733470727918279
1,2800,9.999999999999999e-05,False,False,False,cyclic,0.36360501560625846
16,1300,1e-07,False,False,True,random,0.3682058305170994
91,2300,1e-06,False,True,True,random,0.3998497646758137
86,300,1e-07,False,True,True,cyclic,0.3985409867459477
26,2800,9.999999999999999e-06,True,False,False,random,0.2832306430133169
16,3300,1e-07,True,True,True,cyclic,0.3456747117442703
41,4300,0.01,False,True,True,random,0.3899374631855428
76,2300,0.01,True,True,False,cyclic,0.3671443399182567
26,2300,0.001,True,False,False,random,0.28322236173123
1,2300,9.999999999999999e-05,True,False,False,cyclic,0.27603457291533073
71,2800,1e-07,False,False,False,cyclic,0.4106912553854904
1,300,0.001,True,False,True,random,0.2760321848270399
66,4800,9.999999999999999e-05,True,False,True,random,0.34024906774352914
36,4800,1e-08,True,True,True,cyclic,0.3532234154235473
26,2800,0.1,True,True,True,cyclic,0.34987247972453794
11,2800,1e-08,False,True,True,cyclic,0.36312589866918965
36,3300,1e-06,False,False,False,random,0.38597159020592436
66,800,0.1,False,False,True,cyclic,0.4277216726090701
36,300,0.01,True,False,True,random,0.299344041228916
36,3300,1e-08,True,False,True,cyclic,0.29916150477468567
31,2300,1e-08,True,False,False,cyclic,0.29101026341694836
36,4300,9.999999999999999e-06,False,False,False,cyclic,0.38597244250020724
31,4800,0.1,True,True,True,random,0.35224334454116996
86,1800,1e-08,True,True,True,random,0.3693342342085556
16,1300,0.01,False,False,True,random,0.3677512886549809
56,1800,0.001,False,True,False,random,0.3924569391033621
71,1300,0.1,False,True,False,cyclic,0.42242979631089017
71,1800,1e-08,False,False,False,random,0.410691251768191
6,4300,0.01,True,True,False,cyclic,0.34857176633651427
46,4300,1e-07,False,False,True,cyclic,0.394577858373448
56,1300,0.1,False,False,False,random,0.4125799748518215
26,3300,0.1,False,False,True,random,0.38531940278866283
56,4300,9.999999999999999e-05,False,True,True,random,0.392399829021013
6,2800,0.01,False,True,True,cyclic,0.3595405233033142
86,300,0.1,False,False,True,random,0.3996654055759924
1,1800,1e-07,False,True,True,cyclic,0.3424472857906976
6,2800,9.999999999999999e-05,False,True,True,random,0.3569239265455952
96,4300,1e-08,False,False,True,random,0.41009445525891763
41,4300,0.01,False,False,False,random,0.3905440661374172
6,4300,1e-08,False,True,True,cyclic,0.35690316839887726
31,2300,1e-06,True,False,True,cyclic,0.2910102610216663
61,4800,1e-07,True,False,True,cyclic,0.33409211652901677
76,4300,0.001,False,False,True,random,0.41103964762820977
36,2300,1e-06,True,False,False,random,0.2991614561979158
91,2300,0.1,True,False,False,random,0.37310898483187016
6,3300,9.999999999999999e-05,False,False,False,random,0.37527582195832043
36,1300,1e-08,True,True,True,cyclic,0.3532234154235473
11,3800,9.999999999999999e-05,True,True,True,random,0.34430997319072787
21,2300,0.1,False,True,True,random,0.3738011832332353
11,1300,0.01,False,False,True,cyclic,0.37066250935188355
96,300,1e-08,False,True,False,cyclic,0.40121693875600467
41,3800,0.001,False,True,True,random,0.39098873240453924
36,4300,9.999999999999999e-05,False,True,False,random,0.3876165029506159
31,3300,1e-07,False,True,True,cyclic,0.38483769414719005
56,2800,0.001,False,False,True,cyclic,0.4019583046391296
56,2300,1e-06,True,False,False,cyclic,0.3290717880745969
86,1800,1e-06,False,True,False,random,0.3985409415655441
46,1800,0.001,True,True,True,random,0.3593383803927611
6,1800,0.01,True,False,True,cyclic,0.27131067260732866
26,2300,1e-06,False,False,True,cyclic,0.3744613816709459
81,4300,1e-07,False,False,True,random,0.4106931744961313
51,4800,0.01,False,True,True,random,0.3897747819453411
46,4300,1e-07,True,True,True,cyclic,0.3593493445960344
96,300,0.1,True,False,True,random,0.3818671779181727
1,300,1e-06,True,True,False,cyclic,0.35598403220362457
66,2300,1e-06,True,True,True,random,0.3649728595428797
66,4800,0.01,False,True,False,cyclic,0.39412779910334184
11,2300,1e-08,False,False,True,cyclic,0.3711012094013915
81,300,9.999999999999999e-05,True,True,True,cyclic,0.36824311513743824
46,2300,9.999999999999999e-06,True,False,True,random,0.3152406106337255
26,3800,0.01,True,False,True,cyclic,0.28322619903835017
81,4300,0.01,True,False,False,cyclic,0.3597196239670276
46,1300,0.1,False,False,False,random,0.3636267766066882
91,1800,0.01,True,False,True,random,0.37425921899453507
16,3300,9.999999999999999e-05,False,True,False,cyclic,0.3700143842888247
61,4800,1e-06,True,True,False,cyclic,0.3640080086580408
51,800,1e-06,False,False,False,cyclic,0.39784545963171736
41,1300,0.01,False,True,True,random,0.39057530226357273
1,300,9.999999999999999e-05,True,True,True,random,0.3559832928269293
36,4300,0.001,False,False,False,random,0.3859895765161218
96,3800,0.001,False,True,True,random,0.4011639474956342
36,3800,0.001,False,False,False,random,0.385947339266146
41,4300,0.1,True,False,False,cyclic,0.30790315979998156
71,1300,0.01,False,False,True,cyclic,0.4107787310626143
46,4300,1e-07,True,True,True,random,0.3593493424514445
96,3300,9.999999999999999e-06,False,True,False,cyclic,0.40121677071729045
76,300,0.01,False,False,True,random,0.41092312518106955
16,4800,1e-08,False,False,True,random,0.3682058338911637
46,2800,9.999999999999999e-05,True,True,True,cyclic,0.3593496954394074
96,800,0.01,True,False,True,cyclic,0.38206026045157016
86,300,1e-08,True,True,True,cyclic,0.36933423216458827
51,2300,9.999999999999999e-06,True,True,True,cyclic,0.3627525906906642
51,2800,1e-06,False,False,False,cyclic,0.39784545963171736
96,1800,0.001,False,False,False,cyclic,0.41015182224388225
6,4800,1e-08,False,False,False,random,0.3752756733812773
6,1300,1e-08,False,True,False,random,0.3569031638492154
56,1300,1e-08,True,True,True,cyclic,0.36333487848123935
21,3300,1e-07,False,True,True,random,0.37539264394946753
76,4800,0.01,False,True,False,cyclic,0.39629059350213003
1,4300,1e-07,False,False,False,cyclic,0.36359538265297764
66,4800,0.001,True,False,False,cyclic,0.3402468594946531
91,2800,0.1,True,True,True,random,0.3696257999772524
6,2300,9.999999999999999e-05,False,True,True,random,0.3568569930527383
1,1800,0.1,True,True,False,random,0.35591801089489905
1,1800,0.1,True,True,True,random,0.3558952783178449
16,800,0.01,False,False,True,cyclic,0.36829220979270094
36,1300,1e-07,True,False,True,cyclic,0.29916150419795257
86,300,9.999999999999999e-05,True,False,False,cyclic,0.3667110245086318
76,4800,1e-08,False,True,True,random,0.3962319758417321
66,2300,9.999999999999999e-05,True,False,False,cyclic,0.340247894070704
1,1800,9.999999999999999e-06,True,True,False,cyclic,0.355983660973909
56,3300,1e-08,True,True,False,cyclic,0.36333487848123935
21,3800,0.01,True,True,True,random,0.3479162980395429
56,4800,0.01,True,False,True,random,0.32908238787718186
86,4300,0.01,True,False,True,cyclic,0.36668525288338644
36,2300,0.01,False,True,True,cyclic,0.3908778314018705
81,2800,1e-07,False,True,True,random,0.3973602549160108
36,4800,0.01,False,True,False,cyclic,0.3908778314018705
6,2800,0.001,False,False,False,cyclic,0.3753734304495151
71,300,9.999999999999999e-06,False,True,False,random,0.39516746841809813
1,4300,9.999999999999999e-05,False,False,False,cyclic,0.36360501560625846
66,1800,0.001,False,False,False,random,0.4075959500888101
76,4300,0.001,True,True,True,random,0.36714986589245313
86,300,9.999999999999999e-06,True,False,True,random,0.3667111599013269
71,300,9.999999999999999e-05,False,True,True,random,0.39518987793955146
56,800,9.999999999999999e-05,False,True,False,cyclic,0.39238069882661775
31,3800,0.001,True,False,True,random,0.29104194045414766
91,1800,1e-06,False,False,True,cyclic,0.41022623072774056
91,4300,0.1,True,False,True,random,0.37274930966165515
11,4800,1e-07,False,True,True,random,0.363125809247778
66,800,0.001,False,True,False,random,0.3944342752548241
61,1800,9.999999999999999e-06,True,False,True,random,0.33409214978917084
91,1300,1e-08,True,True,False,random,0.370424575316624
91,4300,9.999999999999999e-06,False,False,True,cyclic,0.4102282509765227
56,2800,1e-07,True,False,False,cyclic,0.3290717894732804
66,4800,1e-06,False,True,False,random,0.39410705831640974
16,3300,0.01,True,True,False,random,0.34566452726780783
21,800,0.001,False,True,True,cyclic,0.3754109678997108
56,3800,0.01,True,True,False,cyclic,0.3633193483320903
66,1800,0.01,True,True,True,random,0.3649770666130474
11,4300,1e-07,True,False,True,random,0.27048953633762235
21,3800,0.1,False,True,True,random,0.3768276651003952
16,300,1e-08,True,False,False,cyclic,0.27326961977106706
41,2300,1e-06,True,True,False,cyclic,0.3557364205707568
51,800,0.001,False,True,True,cyclic,0.39151958227469064
21,800,9.999999999999999e-05,False,True,False,random,0.3751648442353738
76,4800,1e-06,False,False,False,cyclic,0.4110461470667086
6,300,0.1,False,True,False,cyclic,0.3950141220152772
21,300,1e-07,False,False,False,random,0.3677115440523113
11,3800,0.001,True,True,True,random,0.34429316104732155
41,2300,9.999999999999999e-05,True,False,False,cyclic,0.3079290531139759
71,1300,0.001,False,True,True,cyclic,0.39519250430303876
6,1300,1e-06,True,True,False,random,0.3485914735589498
6,300,9.999999999999999e-05,True,True,True,cyclic,0.34858727178106264
61,4300,9.999999999999999e-05,False,True,False,cyclic,0.3932380872191853
81,800,0.001,True,False,False,random,0.35974050304355154
66,2800,9.999999999999999e-05,True,False,True,cyclic,0.340247894070704
31,1800,1e-06,True,False,True,cyclic,0.2910102610216663
46,3300,9.999999999999999e-05,True,True,True,random,0.3589243499653153
1,4300,1e-08,False,True,False,random,0.3424472648990239
76,2800,9.999999999999999e-05,False,True,True,random,0.39623113310417163
76,3300,1e-06,True,False,False,cyclic,0.3531185125026619
76,800,0.001,True,False,False,cyclic,0.35311777739763994
66,2800,0.001,True,True,True,random,0.3649714672168983
41,800,0.001,True,False,True,cyclic,0.3079281843851446
86,2300,0.01,True,False,False,random,0.3658322856216992
76,3300,9.999999999999999e-06,True,True,True,random,0.3671535423353376
51,300,0.001,True,True,True,cyclic,0.3627506495015644
41,3800,0.01,False,True,True,cyclic,0.39524356955977274
46,4800,1e-06,True,False,True,cyclic,0.3152407433396538
66,2800,9.999999999999999e-05,True,True,True,cyclic,0.3649718993777593
46,1800,0.01,True,False,False,cyclic,0.3152484301994845
36,2300,0.1,True,False,False,cyclic,0.29914224907249665
61,4300,0.001,False,False,True,cyclic,0.40482547218241527
51,800,9.999999999999999e-06,True,False,False,cyclic,0.32233866456263593
6,4300,1e-08,False,False,True,random,0.37527567130707973
86,3300,1e-07,True,True,True,random,0.3693342319943026
21,4800,0.01,False,False,False,random,0.3675622876892499
76,1800,0.01,False,False,False,random,0.4114858081138103
1,1800,9.999999999999999e-06,True,True,True,cyclic,0.355983660973909
11,3800,0.01,False,False,False,cyclic,0.37066250935188355
36,2300,0.001,True,True,False,random,0.3532253198881494
91,2800,9.999999999999999e-06,True,True,False,random,0.3704245701136394
51,1300,0.1,False,True,False,random,0.38410768696045267
26,800,1e-07,True,False,False,cyclic,0.2832307111360823
91,4300,1e-07,False,True,False,random,0.39984994367256466
66,3800,0.01,False,True,True,random,0.395676309934776
16,2800,1e-07,False,True,False,cyclic,0.370020081688757
81,4300,0.01,False,False,False,cyclic,0.41081978247614326
71,3800,9.999999999999999e-06,False,False,False,cyclic,0.41069283510057786
86,1800,0.1,False,False,True,random,0.3946110521923847
6,3800,1e-07,True,False,True,random,0.271312652019242
1,800,9.999999999999999e-05,False,False,True,cyclic,0.36360501560625846
96,4800,0.01,False,False,False,cyclic,0.40987796912648083
46,800,1e-07,True,True,True,cyclic,0.3593493445960344
1,2300,1e-06,False,True,True,cyclic,0.3424473132548148
91,3800,0.1,True,False,False,cyclic,0.3741450855104184
71,2800,1e-07,True,True,True,cyclic,0.36606320220566
21,300,1e-06,True,False,False,cyclic,0.2767692382577042
71,3300,9.999999999999999e-06,True,True,True,cyclic,0.366063121976246
11,4300,1e-06,False,True,False,cyclic,0.36312596038700473
86,2800,9.999999999999999e-05,True,True,False,random,0.36933493392355443
56,3300,9.999999999999999e-05,True,False,False,random,0.3290721880413682
66,3300,1e-07,True,True,True,random,0.36497285954034986
41,800,9.999999999999999e-06,False,True,True,random,0.3901234608683265
91,1300,1e-07,True,False,True,random,0.37430005214666845
56,4800,0.001,True,False,True,cyclic,0.3290711765218623
76,2300,9.999999999999999e-06,False,False,True,cyclic,0.4110484390807572
36,4300,0.1,False,False,False,cyclic,0.4115481325557427
6,2800,1e-06,True,True,False,random,0.34859153848667573
76,4300,0.001,False,False,False,cyclic,0.4111046779585313
26,4300,0.1,False,False,False,cyclic,0.4109971110276937
36,3300,0.001,False,True,False,cyclic,0.3875497835164379
91,1800,1e-08,False,False,False,cyclic,0.41022616178146526
66,3800,1e-06,True,True,False,cyclic,0.3649728517203204
11,3800,1e-06,True,True,True,cyclic,0.34431046858185627
21,4800,1e-06,False,True,False,cyclic,0.3753926778619905
76,2800,1e-06,False,True,True,random,0.39623206021320373
61,1300,0.01,True,False,False,random,0.3339841669174306
16,2800,0.1,False,False,True,random,0.3600880318278338
26,800,1e-07,False,False,False,cyclic,0.37446131091571
26,2300,0.01,True,True,True,cyclic,0.35011705009895705
76,3800,1e-07,True,True,True,random,0.3671535460217991
41,3800,0.001,True,True,False,random,0.3557383979146793
71,4300,1e-06,True,True,True,cyclic,0.36606319526342124
71,3800,9.999999999999999e-06,False,False,True,cyclic,0.41069283510057786
1,800,0.001,False,True,True,random,0.3435089818361125
16,300,1e-07,False,True,True,random,0.3700200612046854
91,3300,1e-07,False,True,True,cyclic,0.3998500020071981
76,3300,1e-07,True,False,True,cyclic,0.3531185134674232
51,3800,0.01,True,True,False,random,0.362740131626947
71,3300,9.999999999999999e-05,True,False,False,random,0.3465392265058824
96,300,1e-07,False,False,False,random,0.41009445802650685
66,2800,1e-08,False,False,True,random,0.4076180928335704
16,1300,1e-08,True,False,True,cyclic,0.27326961977106706
6,800,1e-08,True,False,True,random,0.2713126522103572
41,3800,9.999999999999999e-06,True,True,True,cyclic,0.3557365096682322
1,800,0.001,True,False,True,random,0.27603456501826756
61,2800,0.001,True,False,False,random,0.33409221298252123
46,300,0.1,True,True,True,random,0.35941710613080147
76,4800,9.999999999999999e-06,False,True,False,random,0.3962314046904543
66,4800,9.999999999999999e-05,False,False,False,random,0.40761444196580504
76,4300,1e-08,False,False,False,cyclic,0.4110460784690792
81,1300,0.1,False,True,True,cyclic,0.4284419705740494
