criterion,splitter,Min_samples_split,Min_samples_leaf,Ccp_alpha,Max_depth,Min_weight_fraction_leaf,Error-
poisson,random,2,10,0.0,10,0.8999999999999999,366.14387204232963
absolute_error,best,5,10,0.8999999999999999,100,0.8999999999999999,293.0953345724908
friedman_mse,best,2,1,0.5,1000,0.0,270.4101809169765
friedman_mse,best,37,100,0.0,1000,0.9999999999999999,621.035763408322
absolute_error,best,73,100,0.7999999999999999,1000,0.4,670.2815427509292
poisson,best,37,5,0.1,1000,0.5,311.7388099968249
absolute_error,random,73,10,0.9999999999999999,1000,0.1,360.46572490706313
friedman_mse,best,10,2,0.5,100,0.30000000000000004,250.54890395055182
absolute_error,best,73,73,0.7999999999999999,10,0.8999999999999999,540.1157527881041
poisson,best,5,37,0.0,1000,0.7999999999999999,363.18600934133934
absolute_error,random,37,10,0.2,1000,0.5,343.6566635687731
poisson,best,100,100,0.8999999999999999,10,0.0,633.4409871308835
absolute_error,random,5,100,0.7999999999999999,10000,0.8999999999999999,1596.8663104089217
squared_error,best,10,37,0.8999999999999999,1,0.4,1339.4588032548336
friedman_mse,random,37,73,0.2,1000,0.0,1719.788839536799
absolute_error,random,37,10,0.2,1,0.0,1703.9406040892188
absolute_error,random,100,37,0.0,1000,0.7999999999999999,577.4957620817845
friedman_mse,best,5,5,0.6,10000,0.1,253.10262843718664
absolute_error,best,73,100,0.7,100,0.1,670.2815427509292
friedman_mse,best,73,37,0.6,1,0.30000000000000004,1339.4588032548336
absolute_error,random,5,5,0.30000000000000004,10,0.2,308.54678438661716
absolute_error,best,5,73,0.0,1000,0.0,540.1157527881041
poisson,best,37,2,0.9999999999999999,10,0.5,392.324992144471
squared_error,best,37,10,0.9999999999999999,10,0.30000000000000004,313.9801728538492
absolute_error,random,100,5,0.5,1,0.8999999999999999,1703.9406040892188
squared_error,random,2,100,0.5,100,0.8999999999999999,1944.6122178226758
absolute_error,random,73,1,0.7999999999999999,10000,0.7999999999999999,357.211719330855
squared_error,best,5,5,0.2,10000,0.5,252.87031916415899
friedman_mse,best,5,100,0.7999999999999999,1,0.7999999999999999,1339.4588032548336
poisson,best,73,100,0.30000000000000004,100,0.8999999999999999,632.7032287238026
absolute_error,random,73,2,0.8999999999999999,10,0.7999999999999999,357.211719330855
poisson,random,5,73,0.30000000000000004,1000,0.0,1717.8047784528624
friedman_mse,random,100,2,0.7999999999999999,1000,0.6,430.02885242792837
friedman_mse,best,5,10,0.5,10,0.0,305.64341133920783
friedman_mse,random,2,1,0.7999999999999999,1000,0.1,265.06503717472134
squared_error,random,5,1,0.7,1,0.0,1845.5527276771957
friedman_mse,random,5,73,0.9999999999999999,1000,0.9999999999999999,1719.788839536799
absolute_error,best,5,10,0.8999999999999999,1000,0.5,293.0953345724908
friedman_mse,random,73,10,0.30000000000000004,100,0.9999999999999999,372.62490695148637
squared_error,random,5,100,0.8999999999999999,10,0.1,1944.6122178226758
friedman_mse,random,10,37,0.6,1000,0.0,640.7141583346229
poisson,best,2,1,0.30000000000000004,1,0.7999999999999999,1339.4588032548336
absolute_error,random,5,100,0.7999999999999999,1000,0.2,1596.8663104089217
poisson,random,2,73,0.8999999999999999,1000,0.2,1717.8047784528624
friedman_mse,random,100,2,0.30000000000000004,10000,0.7,430.02885242792837
poisson,random,37,5,0.7999999999999999,100,0.0,387.1836131060388
poisson,random,10,2,0.7,100,0.8999999999999999,379.07022588241614
poisson,random,73,1,0.7,1,0.0,1845.5527276771957
poisson,random,100,37,0.7999999999999999,10,0.4,603.833467814967
friedman_mse,random,10,10,0.9999999999999999,1000,0.4,358.29931380400495
poisson,best,37,2,0.5,100,0.9999999999999999,380.2465884293082
poisson,best,37,100,0.6,10,0.8999999999999999,633.4409871308835
friedman_mse,best,2,37,0.5,1,0.5,1339.4588032548336
poisson,random,73,37,0.8999999999999999,1,0.2,1845.5527276771957
friedman_mse,random,100,10,0.1,1,0.6,1845.5527276771957
absolute_error,random,2,2,0.2,10,0.2,332.3819795539034
poisson,best,73,2,0.5,1000,0.7999999999999999,389.4019189899304
friedman_mse,best,2,2,0.0,10000,0.5,239.5487546468401
poisson,random,10,5,0.9999999999999999,1,0.1,1845.5527276771957
friedman_mse,random,73,37,0.4,10000,0.6,640.7141583346229
absolute_error,best,10,10,0.7999999999999999,100,0.30000000000000004,295.9986988847584
poisson,random,73,2,0.0,100,0.8999999999999999,372.62490695148637
friedman_mse,best,10,5,0.1,1,0.9999999999999999,1339.4588032548336
squared_error,best,37,100,0.1,10,0.7999999999999999,621.035763408322
friedman_mse,best,10,5,0.6,1,0.7,1339.4588032548336
squared_error,best,2,10,0.7999999999999999,10000,0.1,305.0162862574415
friedman_mse,random,5,1,0.2,1,0.8999999999999999,1845.5527276771957
poisson,random,73,73,0.7,1000,0.9999999999999999,1717.8047784528624
friedman_mse,random,2,1,0.2,1,0.0,1845.5527276771957
friedman_mse,random,5,73,0.5,10000,0.7999999999999999,1719.788839536799
poisson,random,37,100,0.9999999999999999,100,0.30000000000000004,1944.0361154660836
absolute_error,best,73,10,0.1,1,0.30000000000000004,1255.006691449814
poisson,random,10,37,0.2,1,0.4,1845.5527276771957
squared_error,best,100,5,0.1,10,0.6,361.5545225017406
absolute_error,random,2,5,0.30000000000000004,1000,0.6,277.286654275093
absolute_error,random,10,1,0.7999999999999999,1000,0.1,317.70985130111524
squared_error,best,73,73,0.1,100,0.30000000000000004,605.7706768948514
squared_error,best,73,2,0.30000000000000004,10000,0.1,340.1385074117923
friedman_mse,random,100,2,0.2,10000,0.4,430.02885242792837
friedman_mse,best,5,1,0.5,1000,0.0,247.01047366790584
poisson,random,2,5,0.8999999999999999,10000,0.8999999999999999,403.51188570492343
absolute_error,best,5,1,0.7999999999999999,1,0.7,1255.006691449814
squared_error,random,10,37,0.1,1,0.0,1845.5527276771957
squared_error,random,10,73,0.7999999999999999,10,0.5,1719.788839536799
poisson,best,2,100,0.6,10000,0.0,633.4409871308835
friedman_mse,best,2,100,0.6,10000,0.30000000000000004,621.035763408322
absolute_error,random,5,100,0.7,100,0.2,1596.8663104089217
friedman_mse,best,100,73,0.2,10000,0.9999999999999999,605.7706768948514
absolute_error,best,100,100,0.9999999999999999,100,0.5,670.2815427509292
squared_error,random,5,37,0.1,10,0.1,640.7141583346229
absolute_error,random,73,37,0.5,100,0.7,615.8263568773235
absolute_error,random,10,100,0.1,10,0.8999999999999999,1597.440789962825
absolute_error,best,5,100,0.4,1000,0.1,670.2815427509292
poisson,best,100,73,0.4,1000,0.9999999999999999,601.4658178115698
friedman_mse,random,37,1,0.2,10000,0.4,341.1446333779747
absolute_error,random,100,73,0.0,10,0.5,1326.0334665427506
absolute_error,random,100,10,0.1,1000,0.5,414.30167286245353
absolute_error,random,37,37,0.30000000000000004,10,0.0,615.8263568773235
poisson,best,100,5,0.9999999999999999,10000,0.8999999999999999,392.324992144471
poisson,random,2,100,0.8999999999999999,100,0.8999999999999999,1944.0361154660836
absolute_error,random,73,73,0.2,10,0.7,1328.6551672862452
squared_error,random,10,37,0.7999999999999999,100,0.7999999999999999,640.7141583346229
poisson,best,73,73,0.7999999999999999,10000,0.5,612.3065469435656
friedman_mse,random,73,100,0.9999999999999999,10000,0.7999999999999999,1944.6122178226758
absolute_error,best,37,1,0.8999999999999999,10000,0.9999999999999999,291.3347583643124
poisson,random,10,73,0.8999999999999999,1,0.5,2195.0920673410815
absolute_error,random,10,5,0.9999999999999999,100,0.7999999999999999,294.1539219330856
absolute_error,random,5,5,0.7999999999999999,10,0.7,317.82351301115233
poisson,random,2,5,0.6,10,0.5,384.01419878988406
poisson,best,5,5,0.7999999999999999,10000,0.0,392.324992144471
poisson,best,5,5,0.8999999999999999,10,0.5,392.324992144471
absolute_error,random,2,1,0.8999999999999999,100,0.30000000000000004,302.5092936802973
squared_error,random,5,73,0.7999999999999999,1000,0.6,1719.788839536799
poisson,best,2,100,0.9999999999999999,10,0.4,633.4409871308835
squared_error,best,73,10,0.30000000000000004,1,0.7,1339.4588032548336
absolute_error,best,5,37,0.2,1000,0.7999999999999999,339.044814126394
squared_error,random,100,2,0.0,1000,0.2,430.02885242792837
squared_error,best,37,73,0.2,100,0.0,605.7706768948514
absolute_error,best,37,73,0.1,1000,0.6,540.1157527881041
squared_error,best,2,100,0.6,100,0.2,621.035763408322
absolute_error,best,73,73,0.9999999999999999,1,0.1,1255.006691449814
poisson,random,100,1,0.2,100,0.9999999999999999,441.8873880975316
friedman_mse,random,2,10,0.6,1,0.7,1845.5527276771957
friedman_mse,random,73,100,0.4,1,0.4,2195.0920673410815
absolute_error,random,10,37,0.7,1000,0.5,615.8263568773235
poisson,random,2,100,0.9999999999999999,10000,0.8999999999999999,1944.0361154660836
poisson,best,5,10,0.7,10000,0.6,392.324992144471
squared_error,random,5,5,0.9999999999999999,1000,0.0,295.1543530617949
squared_error,random,37,73,0.7999999999999999,1000,0.7,1719.788839536799
poisson,best,5,1,0.1,100,0.5,283.0877046810952
poisson,best,73,10,0.2,10,0.8999999999999999,345.96697114498653
friedman_mse,random,100,2,0.1,1000,0.9999999999999999,430.02885242792837
poisson,best,10,2,0.7,10,0.30000000000000004,392.324992144471
absolute_error,best,10,2,0.30000000000000004,10,0.0,241.7798327137547
squared_error,best,5,100,0.30000000000000004,10,0.9999999999999999,621.035763408322
friedman_mse,random,10,5,0.9999999999999999,100,0.2,295.1543530617949
poisson,best,5,1,0.4,10000,0.4,356.4972724115379
squared_error,best,10,2,0.0,10000,0.9999999999999999,251.8069381232666
friedman_mse,best,10,1,0.4,10000,0.5,254.44657864223763
friedman_mse,random,5,1,0.7999999999999999,1000,0.6,274.0218213400601
friedman_mse,random,2,10,0.9999999999999999,10,0.9999999999999999,366.13450846829505
squared_error,random,2,10,0.5,1,0.30000000000000004,1845.5527276771957
poisson,random,100,5,0.0,1,0.0,1845.5527276771957
squared_error,random,100,73,0.30000000000000004,10,0.30000000000000004,1719.788839536799
squared_error,best,100,5,0.4,10000,0.9999999999999999,361.5545225017406
friedman_mse,best,2,37,0.6,1,0.7,1339.4588032548336
absolute_error,best,100,37,0.7999999999999999,100,0.1,338.9310315985129
squared_error,random,5,37,0.0,10,0.1,640.7141583346229
absolute_error,best,73,37,0.7999999999999999,100,0.30000000000000004,339.044814126394
squared_error,random,100,37,0.6,1000,0.4,601.8332018628807
poisson,random,37,73,0.1,1,0.8999999999999999,2195.0920673410815
absolute_error,random,10,10,0.7999999999999999,10,0.4,358.56099442379184
squared_error,best,5,10,0.9999999999999999,100,0.7,305.0162862574415
absolute_error,best,10,100,0.0,100,0.2,670.2815427509292
poisson,random,5,2,0.9999999999999999,10000,0.2,400.2347016287066
poisson,best,100,100,0.5,10000,0.0,633.4409871308835
absolute_error,best,37,1,0.5,100,0.7,291.00974907063204
squared_error,best,100,37,0.1,10,0.2,373.8142127837702
absolute_error,best,73,37,0.7,10000,0.2,339.044814126394
absolute_error,best,10,1,0.9999999999999999,100,0.5,251.79669144981418
poisson,random,73,2,0.5,100,0.8999999999999999,378.5947062930758
