criterion,splitter,min_samples_split,min_samples_leaf,ccp_alpha,max_depth,Error-
poisson,random,10000,0.10368881156524956
squared_error,random,10000,0.10368881156524956
friedman_mse,random,1000,0.10368881156524956
friedman_mse,random,100,0.10368881156524956
absolute_error,random,1,0.10484968637644906
poisson,best,100,0.10368881156524956
absolute_error,best,10,0.10484968637644906
squared_error,best,100,0.10368881156524956
absolute_error,best,100,0.10484968637644906
friedman_mse,best,1,0.10368881156524956
squared_error,random,1000,0.10368881156524956
poisson,random,100,0.10368881156524956
squared_error,best,1,0.10368881156524956
friedman_mse,random,1000,0.10368881156524956
poisson,best,10000,0.10368881156524956
friedman_mse,best,1000,0.08351155036595403
absolute_error,random,1,0.10484968637644906
absolute_error,random,1,0.10484968637644906
squared_error,best,1000,0.10368881156524956
friedman_mse,random,1,0.10368881156524956
absolute_error,random,10,0.07526857209067528
absolute_error,best,100,0.10484968637644906
poisson,best,10000,0.10368881156524956
absolute_error,best,10000,0.10484968637644906
absolute_error,random,1000,0.10484968637644906
squared_error,best,10,0.10368881156524956
friedman_mse,random,1,0.10368881156524956
absolute_error,best,10,0.08762033575137901
absolute_error,random,1,0.10484968637644906
squared_error,random,10000,0.10368881156524956
poisson,best,10,0.10368881156524956
friedman_mse,random,1,0.09945590203169803
absolute_error,best,10000,0.10484968637644906
absolute_error,best,100,0.10484968637644906
squared_error,best,10000,0.10368881156524956
poisson,best,10000,0.10368881156524956
squared_error,best,10,0.10368881156524956
absolute_error,best,1,0.10484968637644906
friedman_mse,best,10000,0.07839225965821382
absolute_error,random,1000,0.10484968637644906
friedman_mse,best,1,0.10368881156524956
squared_error,random,100,0.10368881156524956
poisson,random,100,0.10368881156524956
poisson,best,100,0.10368881156524956
friedman_mse,random,1000,0.10368881156524956
poisson,random,1000,0.10368881156524956
squared_error,best,10000,0.10368881156524956
squared_error,random,10000,0.10368881156524956
poisson,best,10000,0.10368881156524956
absolute_error,random,10,0.10484968637644906
poisson,random,100,0.10368881156524956
absolute_error,best,100,0.10484968637644906
friedman_mse,best,100,0.10368881156524956
poisson,best,10,0.10368881156524956
absolute_error,best,1000,0.10484968637644906
absolute_error,random,10000,0.10484968637644906
friedman_mse,best,10000,0.10368881156524956
friedman_mse,best,10000,0.09471996033689564
squared_error,best,100,0.10368881156524956
squared_error,best,1000,0.10368881156524956
absolute_error,best,10000,0.07508284348523638
poisson,random,10000,0.10368881156524956
absolute_error,best,10000,0.10484968637644906
friedman_mse,random,1,0.10368881156524956
poisson,best,100,0.10368881156524956
squared_error,random,10000,0.10368881156524956
absolute_error,random,100,0.08564556256858169
absolute_error,best,1000,0.10484968637644906
squared_error,random,100,0.08026574813199902
squared_error,random,10000,0.10368881156524956
squared_error,random,1000,0.10368881156524956
squared_error,best,100,0.09471996033689564
squared_error,best,100,0.10368881156524956
squared_error,best,1000,0.10368881156524956
squared_error,random,1,0.10368881156524956
absolute_error,random,10000,0.10484968637644906
squared_error,best,1000,0.0823828864898616
squared_error,random,10,0.10368881156524956
squared_error,best,1,0.10368881156524956
absolute_error,best,10,0.10484968637644906
absolute_error,best,100,0.10484968637644906
poisson,best,1,0.10368881156524956
squared_error,best,1000,0.09471996033689564
squared_error,best,1,0.10368881156524956
poisson,best,10,0.07028931657854129
poisson,best,10,0.10368881156524956
absolute_error,best,1000,0.10484968637644906
friedman_mse,best,1,0.10368881156524956
absolute_error,random,1,0.10484968637644906
poisson,best,10000,0.10368881156524956
poisson,random,10000,0.10368881156524956
absolute_error,best,1,0.10484968637644906
absolute_error,random,100,0.10484968637644906
poisson,best,1,0.10368881156524956
poisson,best,100,0.10368881156524956
squared_error,random,10,0.10368881156524956
friedman_mse,best,10,0.10368881156524956
absolute_error,best,10000,0.10484968637644906
friedman_mse,random,100,0.10368881156524956
absolute_error,random,1,0.10484968637644906
friedman_mse,best,1,0.09471996033689564
friedman_mse,best,1000,0.10368881156524956
squared_error,random,10,0.10368881156524956
friedman_mse,random,10000,0.10368881156524956
poisson,best,1,0.10368881156524956
absolute_error,random,1000,0.10484968637644906
poisson,random,1000,0.10368881156524956
poisson,random,10000,0.10368881156524956
poisson,best,1000,0.10368881156524956
squared_error,best,1,0.09471996033689564
squared_error,random,10000,0.10368881156524956
squared_error,best,10000,0.07788566727425854
poisson,best,100,0.10368881156524956
absolute_error,random,1000,0.10484968637644906
absolute_error,best,10,0.10484968637644906
friedman_mse,best,10,0.10368881156524956
squared_error,random,1,0.10368881156524956
absolute_error,random,100,0.10484968637644906
squared_error,random,100,0.10368881156524956
friedman_mse,best,1000,0.10368881156524956
absolute_error,random,10,0.10484968637644906
poisson,best,1000,0.10368881156524956
poisson,random,100,0.10368881156524956
friedman_mse,random,10000,0.10368881156524956
squared_error,best,1000,0.10368881156524956
poisson,best,1000,0.10368881156524956
absolute_error,best,1000,0.10484968637644906
friedman_mse,best,1,0.10368881156524956
poisson,random,10,0.10368881156524956
friedman_mse,random,10,0.10368881156524956
