N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
526,log2,10,40,18,False,0.060013513909954415
790,sqrt,218,35,6,True,0.06195667811857524
463,,20,42,19,False,0.05987611295469583
625,sqrt,179,13,5,False,0.04708862772161929
77,log2,235,49,13,True,0.06638416086113197
754,log2,257,33,11,True,0.061334283203335414
774,log2,111,43,13,True,0.0645331641970751
706,sqrt,263,22,3,True,0.057516746135244885
101,log2,224,21,4,False,0.049267031406549804
692,sqrt,34,4,4,False,0.04251958589335525
740,,59,2,10,True,0.04137465296270817
277,sqrt,200,49,13,True,0.06626962472914366
274,log2,167,21,8,False,0.04898533713082668
311,log2,180,36,5,False,0.05944211449283704
598,log2,147,45,14,False,0.06064701409877305
337,log2,113,6,2,False,0.043247959893129385
649,,2,37,15,True,0.06998748978578077
22,sqrt,190,10,11,True,0.04880069790608351
735,sqrt,267,5,15,False,0.04400017869446452
23,log2,165,38,18,False,0.06208299839180162
40,log2,30,23,10,True,0.05900222232728474
526,sqrt,201,33,7,False,0.05773285108357217
110,log2,179,14,19,False,0.04799198396930221
218,log2,32,12,10,False,0.04644600974803547
719,,183,42,6,True,0.06206603221678723
266,log2,178,17,9,False,0.048636142474545944
346,,227,34,5,True,0.05923348215831211
77,sqrt,282,49,14,True,0.06638416086113197
374,log2,228,48,6,False,0.06151783369114002
566,,47,27,8,False,0.05707021674780333
397,,123,24,12,False,0.0519116395620364
29,sqrt,217,41,17,True,0.0641549445551589
139,sqrt,9,3,12,True,0.050139591277610696
641,,140,45,2,True,0.06338429771956611
666,,191,37,13,True,0.060198549835610154
5,log2,7,25,20,True,0.06317127215908253
56,log2,67,25,12,True,0.05941182287711081
714,log2,62,32,6,True,0.061093234644114265
432,sqrt,20,1,7,False,0.04162752187061038
646,,280,25,12,False,0.05797097568122537
538,,125,17,19,False,0.0623431990153564
624,sqrt,36,4,2,False,0.04262049861435526
81,,27,22,19,True,0.05440856802119263
341,sqrt,223,43,2,False,0.06046083918792617
657,log2,157,24,14,True,0.0586262798337076
390,sqrt,211,12,9,True,0.04802124154755986
659,,194,3,5,True,0.041313873895560786
337,sqrt,258,35,13,True,0.061954273645766104
620,sqrt,220,34,2,True,0.061741275970402694
381,,209,14,14,True,0.045761435849903415
310,log2,161,24,18,True,0.05859963754507467
375,,98,23,14,True,0.05499858220588912
242,,149,49,8,False,0.06492399982868186
738,,216,5,3,False,0.05608606134112718
638,log2,42,34,8,True,0.06170302263485423
102,sqrt,148,32,12,False,0.05736585882856349
590,sqrt,166,15,7,False,0.04748844558509621
42,log2,204,17,5,True,0.051870696442778384
280,log2,218,4,16,False,0.04439936078324905
467,log2,111,3,14,True,0.04405724846305103
125,sqrt,200,29,19,False,0.05384524213025498
62,,296,43,8,True,0.06275183099875596
35,,35,34,11,True,0.06045403295328669
269,sqrt,52,2,13,False,0.043200677543503124
93,sqrt,274,32,11,True,0.061772770360083384
478,log2,37,40,2,False,0.059788697929499694
572,log2,129,31,14,True,0.06088605021343952
469,sqrt,111,7,2,False,0.04349785795928765
650,,83,15,14,False,0.05593745231116368
466,,132,30,8,True,0.057934482966590824
261,log2,202,17,9,True,0.05131197749643688
147,,121,45,18,False,0.060629563705613364
116,,249,13,17,False,0.05836513358003643
690,,107,40,5,False,0.06296896787837163
140,log2,87,23,19,False,0.04944830386697419
182,,132,8,16,True,0.04363558021210231
607,sqrt,64,22,12,False,0.04925787740656085
417,sqrt,279,16,6,True,0.05012676558332891
146,,66,44,19,True,0.06291779834928003
101,sqrt,273,37,9,True,0.0631881181101261
639,sqrt,189,24,12,False,0.049683689574142424
492,log2,217,2,16,False,0.043578147845172055
47,log2,33,37,4,False,0.06049036985471515
575,log2,240,22,13,False,0.049276239305309645
343,,190,50,2,False,0.06471270643859085
709,,220,40,2,True,0.06126641512536771
261,sqrt,89,14,5,False,0.047439357169995505
194,sqrt,260,31,9,False,0.05598556141858697
425,sqrt,214,31,15,False,0.056099997738425104
623,log2,97,5,13,True,0.04373508987499567
58,sqrt,53,34,13,True,0.06217702566210764
89,log2,27,5,12,True,0.04460097817786987
283,log2,14,12,18,True,0.04784149740237519
608,log2,268,28,12,True,0.06014864008147732
172,sqrt,286,20,9,False,0.04957144793561861
794,,26,32,16,False,0.061855149375896555
667,log2,238,8,3,True,0.0458502510694064
777,log2,110,40,3,False,0.05967116851071389
117,sqrt,108,4,20,False,0.0446421288166822
607,log2,150,34,13,False,0.05819664649657969
