N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
729,log2,209,27,17,True,0.05974650587181133
285,sqrt,45,8,8,True,0.04605891641533724
500,log2,287,14,7,True,0.049034572260807895
105,,211,46,5,False,0.06135047664203979
723,sqrt,179,30,18,True,0.060584498005523076
206,,139,49,2,True,0.06491509581649775
119,,136,47,20,True,0.06410433907466596
748,sqrt,188,11,17,True,0.047733207347147914
396,log2,198,41,17,False,0.05999475770154641
97,log2,143,18,5,False,0.04947546240734741
397,sqrt,153,30,12,True,0.06071392455298589
314,sqrt,201,17,19,True,0.051351813051314144
306,sqrt,121,50,19,False,0.061731021936682014
663,,159,28,9,True,0.05721051205730385
702,log2,224,37,5,False,0.0594669253573879
526,sqrt,9,19,15,True,0.05532345664763478
680,sqrt,94,47,4,False,0.0612075966705136
261,,173,44,18,True,0.06270347332568778
634,,101,32,7,False,0.06185514937589656
473,,214,21,16,True,0.05260714075478715
568,sqrt,178,5,4,True,0.04347615687453523
657,log2,29,3,15,True,0.04424108238013644
262,log2,236,45,9,True,0.06509504899873218
367,sqrt,173,23,19,True,0.058162842324106345
273,,3,7,4,True,0.060428918810883046
629,sqrt,44,38,19,True,0.06300725227796698
253,log2,4,27,3,False,0.061304594812032126
150,sqrt,232,7,5,True,0.04521735998927506
66,sqrt,291,15,16,True,0.04900536630006177
622,log2,172,43,9,False,0.060281382600973966
627,sqrt,69,16,4,True,0.05033221797818141
617,sqrt,283,45,19,True,0.0651426420950622
498,sqrt,126,25,8,False,0.050628309126793565
720,log2,168,25,20,True,0.05911755506589897
566,,44,8,12,False,0.05875849100220159
717,,238,6,20,True,0.04268486699042364
537,,83,3,2,True,0.04132262736535631
323,sqrt,197,40,9,False,0.05997390812237672
771,sqrt,101,11,17,False,0.046040303819493596
112,sqrt,93,10,14,True,0.0484196145076817
543,sqrt,197,32,3,False,0.057263957993032605
347,sqrt,18,8,8,True,0.04596847102994991
16,,151,10,10,True,0.04477567290134669
219,sqrt,47,18,10,False,0.0489006531683946
443,log2,191,21,3,True,0.05675089784719162
354,sqrt,153,26,20,False,0.051155354688645176
256,log2,280,20,16,False,0.049423277029194794
584,sqrt,187,4,10,False,0.04229069665045939
488,,30,47,15,False,0.06440587698382132
285,,182,37,14,True,0.060366357463211485
584,,108,14,17,False,0.056510387535587576
68,,26,43,12,True,0.06282258206199211
624,log2,238,14,10,True,0.049110600916069926
31,log2,45,43,8,True,0.0647375553373994
513,sqrt,222,24,20,True,0.05867234936984376
173,log2,160,8,11,True,0.0463803246928668
294,log2,23,34,9,True,0.06183895434044837
442,,112,39,9,True,0.06094853315719012
206,,178,35,10,False,0.06328188919255705
365,sqrt,239,31,15,False,0.056093785309856176
789,,162,41,20,False,0.0627116181248382
97,sqrt,109,43,7,False,0.061275238962780205
544,sqrt,67,33,9,False,0.05778188085510965
487,sqrt,136,11,18,False,0.04609991622347722
298,,192,15,13,False,0.05593745231116371
509,log2,139,36,3,False,0.05928802951319986
685,,24,13,7,True,0.0454839984180396
78,,82,35,17,False,0.06328188919255684
536,log2,53,34,12,False,0.05821114128882543
