N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
15,sqrt,244,44,17,True,0.06511073525798268
158,log2,283,24,14,False,0.04948750334908294
656,log2,221,46,12,False,0.06093517000819695
573,,171,38,15,True,0.0607244056099726
211,log2,30,2,16,True,0.04461008635968015
382,log2,115,48,20,True,0.06587528571468625
533,log2,257,17,15,False,0.048749388613861966
243,,141,19,10,True,0.04953774158538865
612,log2,144,11,10,False,0.04609601656754592
102,,95,24,17,False,0.05191163956203645
648,,218,11,14,False,0.05748452720612326
630,log2,260,39,11,False,0.059631657170863446
22,sqrt,6,2,20,True,0.05886398052695571
88,,21,46,20,False,0.061350476642039777
245,sqrt,297,19,17,False,0.04925018495519592
301,log2,102,3,14,True,0.0440625394902186
360,,239,21,20,False,0.05978032864835762
782,,69,3,20,False,0.054193381555789455
603,,79,49,12,True,0.06492186896964605
112,,171,26,13,False,0.05654528621647734
132,sqrt,38,3,3,False,0.04180425150228315
752,sqrt,256,9,9,True,0.04682441647236387
581,,46,14,9,True,0.04578847753779644
471,sqrt,216,25,2,False,0.050570815411116334
662,,17,48,3,True,0.06470168840272135
243,,292,19,3,True,0.04953774158538865
588,log2,154,43,6,False,0.0603252669645911
586,sqrt,113,38,19,False,0.059502857438953345
534,log2,36,11,4,True,0.04764804334177559
533,sqrt,34,46,16,True,0.06533634460247033
255,,120,41,8,False,0.06271161812483832
108,log2,206,16,12,False,0.048515654606622875
420,sqrt,122,28,13,True,0.06014610724003261
691,sqrt,104,40,8,True,0.06366599677423888
772,log2,187,7,5,False,0.0435446760576498
491,log2,64,50,16,False,0.06165585143391722
544,sqrt,228,47,11,True,0.06559749180161191
325,,187,14,5,True,0.045671527148734355
738,log2,18,32,16,False,0.05719218919400366
215,,215,42,7,False,0.05987611295469567
5,,17,32,17,False,0.06185514937589646
389,log2,58,11,11,True,0.04790054983992895
758,,272,3,4,False,0.054680364534199895
332,log2,68,37,13,True,0.06265900442701897
659,log2,111,1,18,False,0.04369062621323946
48,log2,5,3,13,False,0.06077898754680578
424,sqrt,238,15,18,True,0.04925575506108098
530,log2,156,41,8,False,0.05988332299129707
557,,99,23,5,False,0.05470173590579639
162,sqrt,123,16,19,False,0.048054911289265805
82,sqrt,131,20,12,False,0.04932818297614141
40,sqrt,84,1,13,True,0.04451875958029899
107,,88,49,15,True,0.06541439833637142
256,sqrt,214,40,6,True,0.06361702166806356
184,,34,37,4,False,0.063262214045853
472,,258,10,2,True,0.044659373844119055
770,log2,195,12,15,False,0.04650180148628013
423,sqrt,106,31,8,False,0.056121864391137484
