N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
549,,170,8,3,True,0.04350812301553442
67,,142,28,3,False,0.05746800740950073
378,,43,13,15,True,0.04549433788881115
463,,216,36,3,False,0.06379118511550565
572,log2,78,40,16,False,0.05966836183891222
41,sqrt,262,39,11,False,0.0609681651728394
343,sqrt,273,45,15,False,0.060666535520787435
678,sqrt,259,5,16,False,0.043830801183599194
133,sqrt,2,29,3,True,0.0707360312832558
77,log2,253,20,8,True,0.05604984077933169
455,log2,155,32,14,True,0.06121568761486532
286,sqrt,254,1,12,False,0.0423782606619461
378,log2,94,14,10,True,0.04895007408478776
185,,72,30,3,True,0.058053330772031946
737,sqrt,71,25,9,False,0.05057714731348923
315,log2,131,4,14,False,0.04342344908146142
138,sqrt,195,13,4,False,0.04756592166192559
717,sqrt,116,47,20,True,0.06556347853176268
553,,75,20,20,False,0.05480055346639978
450,log2,265,23,14,False,0.04951595394118505
309,log2,217,29,20,True,0.060487408747399767
105,log2,115,1,11,True,0.043827588825725426
600,log2,173,22,15,True,0.05748732007334598
538,log2,53,3,5,True,0.04259643765296677
599,,113,43,5,False,0.05960372241536575
249,log2,147,26,9,False,0.051069448349891376
304,sqrt,38,43,8,True,0.06460413442073
664,,199,50,16,True,0.06553524526079399
233,sqrt,112,13,2,False,0.047130515185538784
577,,199,21,10,False,0.059780328648358035
706,sqrt,179,29,5,True,0.06033762518244295
246,sqrt,121,32,4,False,0.05734286029144952
629,,68,12,2,False,0.05936817905049648
613,sqrt,293,49,11,True,0.06632697576296008
18,sqrt,141,1,17,False,0.045618343251121546
561,,239,23,18,True,0.05467588040318441
320,,224,50,5,False,0.06471270643859085
354,sqrt,180,22,19,False,0.049302281144000225
573,sqrt,5,37,16,True,0.06528854553251454
787,log2,222,34,14,True,0.06173234962191012
496,log2,246,6,5,True,0.043742863663415066
88,sqrt,209,20,14,False,0.04940538482072174
466,,81,25,15,False,0.05797097568122548
103,sqrt,109,9,15,True,0.046792857562612256
260,sqrt,285,3,18,False,0.04412888991282767
409,sqrt,35,6,8,False,0.04344474658445596
151,sqrt,129,46,7,False,0.06173101861172684
537,log2,121,17,9,False,0.04874468353879761
416,,1,37,3,True,0.07376948103533519
598,log2,253,49,18,False,0.06149338202231541
21,log2,172,29,19,True,0.06183755573972569
175,sqrt,211,34,12,False,0.058446625277969844
158,sqrt,284,32,15,False,0.057298203869720045
663,,142,34,20,False,0.061255791982877866
257,sqrt,270,37,16,True,0.06258087710066662
711,log2,72,43,18,True,0.06448723567680491
170,sqrt,265,41,7,True,0.06401112628555938
318,sqrt,4,22,9,True,0.06492971560266192
323,log2,64,45,4,True,0.06516642117907533
119,log2,54,19,2,True,0.05460280752701083
128,sqrt,129,47,5,False,0.061974315531019626
762,log2,16,19,3,False,0.049173213553955465
282,sqrt,137,26,11,True,0.05954707861348346
250,,229,3,11,False,0.05427528689100053
446,sqrt,201,26,13,False,0.05130729628731904
471,sqrt,218,2,10,True,0.04296476188113429
683,sqrt,36,35,13,True,0.0619384908005142
80,sqrt,243,46,16,False,0.06159900119036763
84,,57,39,3,True,0.0612410288418202
