N_neighbours,weights,algorithm,Leaf_size,P,metric,Error-
8,distance,kd_tree,70,2.5,manhattan,361.62525187426263
2,uniform,ball_tree,90,1.0,l1,378.3591635687733
8,distance,ball_tree,70,1.0,l2,383.32366489968234
2,distance,kd_tree,70,4.0,euclidean,372.0818026228901
9,distance,ball_tree,70,3.0,euclidean,392.18779444846837
1,uniform,kd_tree,20,2.0,euclidean,491.75332713754665
9,uniform,brute,100,2.0,l2,394.75799669558046
7,distance,kd_tree,90,4.0,euclidean,374.19219536617294
10,uniform,brute,40,1.5,cityblock,371.9459107806691
6,uniform,ball_tree,90,4.0,cityblock,351.79627013630744
5,uniform,brute,20,1.0,manhattan,348.86965427509307
1,uniform,ball_tree,30,3.0,cityblock,493.16526022304845
3,distance,kd_tree,70,3.0,manhattan,364.650434944238
4,distance,ball_tree,50,1.5,l1,344.8769210037174
4,uniform,kd_tree,20,4.5,l2,355.1532063197025
6,distance,brute,50,4.0,euclidean,364.37141442644065
7,uniform,kd_tree,40,1.0,manhattan,375.3711311736587
8,uniform,ball_tree,60,1.5,manhattan,379.81218401487007
3,distance,ball_tree,30,3.0,l1,374.5518767038413
5,uniform,ball_tree,70,1.0,euclidean,348.3541338289964
4,distance,ball_tree,70,4.0,cityblock,334.9707117631439
7,distance,ball_tree,20,2.0,cityblock,354.86176054236216
3,uniform,kd_tree,80,1.0,manhattan,365.18804832713766
9,distance,kd_tree,80,3.5,manhattan,361.90270615389016
2,distance,ball_tree,30,2.0,euclidean,400.2097608745243
10,distance,ball_tree,20,3.0,l2,396.2644767981568
9,distance,brute,50,1.5,cityblock,352.5877222517571
5,distance,kd_tree,10,1.5,l1,330.50733366525077
7,distance,ball_tree,80,1.0,l1,341.66629565697815
4,uniform,ball_tree,70,4.0,l2,345.6471143122676
10,uniform,ball_tree,60,2.5,cityblock,380.5300501858735
5,distance,kd_tree,20,3.0,l1,347.554028471116
8,uniform,brute,20,2.0,cityblock,367.68379646840145
6,distance,brute,60,3.0,l1,334.33506603372973
9,distance,ball_tree,80,2.5,l1,359.0378787321866
3,distance,ball_tree,40,1.5,l2,364.7342771715946
6,distance,ball_tree,70,3.0,l1,339.2170938133441
8,distance,ball_tree,80,2.5,manhattan,361.66167656318885
9,distance,ball_tree,50,2.0,cityblock,361.5088685495186
3,distance,kd_tree,20,2.5,l2,377.1055289814139
6,distance,brute,40,4.0,l1,334.33506603372973
1,uniform,kd_tree,70,1.0,cityblock,442.82332713754647
10,uniform,ball_tree,80,4.5,l1,390.8044033457247
5,distance,kd_tree,40,4.5,l1,343.4312350637284
3,uniform,brute,40,3.5,manhattan,343.66601610904576
3,distance,brute,40,3.0,euclidean,341.5872200874123
9,distance,kd_tree,60,4.5,l1,360.51699793443856
9,uniform,brute,30,4.0,euclidean,394.75799669558046
8,uniform,kd_tree,90,3.5,l2,402.1164660780669
6,distance,ball_tree,100,3.0,l2,355.7457100849649
5,uniform,brute,40,3.0,manhattan,348.86965427509307
2,uniform,kd_tree,60,3.0,l1,386.3462081784388
9,distance,brute,60,4.0,l1,352.5877222517571
7,uniform,kd_tree,40,2.5,l2,388.2163037705786
7,distance,ball_tree,80,2.5,l2,374.78029620850396
5,distance,ball_tree,30,4.0,manhattan,348.32720269074184
10,distance,kd_tree,50,3.5,l2,392.3203508914802
1,distance,ball_tree,80,1.5,l1,446.7906133828996
1,uniform,ball_tree,100,2.5,l1,446.7906133828996
1,uniform,brute,60,3.5,cityblock,458.78278810408926
7,uniform,brute,10,1.0,euclidean,387.60021242697843
1,distance,kd_tree,90,2.5,manhattan,442.82332713754647
7,distance,ball_tree,100,3.5,cityblock,341.66629565697815
10,uniform,brute,10,3.0,euclidean,404.0589739776954
10,distance,kd_tree,100,1.0,l2,394.70792863152496
6,distance,kd_tree,20,1.0,l1,347.8197580549021
5,distance,ball_tree,40,4.5,manhattan,345.59633873251937
7,distance,brute,70,3.5,euclidean,373.6682558266071
2,distance,ball_tree,90,1.0,manhattan,378.7416945477076
2,uniform,ball_tree,60,3.0,cityblock,384.9921375464685
5,uniform,ball_tree,10,2.5,euclidean,342.6554237918216
2,uniform,kd_tree,60,2.0,l1,386.3462081784388
9,distance,ball_tree,30,4.0,manhattan,371.1167555917564
9,distance,brute,50,3.5,manhattan,352.5877222517571
1,uniform,kd_tree,60,3.0,cityblock,435.54754646840155
5,uniform,brute,70,2.5,l1,348.86965427509307
1,uniform,kd_tree,80,3.0,l1,442.82332713754647
2,distance,kd_tree,90,1.5,l1,374.08836741016114
9,uniform,ball_tree,50,2.5,l2,403.66384758364313
7,uniform,brute,50,1.5,l1,359.1915002655337
8,uniform,brute,10,1.0,l2,387.61934247211894
10,uniform,ball_tree,60,1.5,manhattan,380.5300501858735
10,distance,brute,100,1.0,cityblock,353.51921084236164
5,distance,kd_tree,40,3.0,l1,343.4312350637284
5,uniform,ball_tree,70,1.5,cityblock,351.7594907063198
10,distance,ball_tree,100,2.5,manhattan,367.212126963448
8,uniform,brute,60,1.5,euclidean,387.61934247211894
2,distance,brute,80,1.5,manhattan,354.8446623296159
2,uniform,kd_tree,100,3.0,manhattan,373.70583643122677
7,uniform,brute,10,2.0,euclidean,387.60021242697843
1,distance,ball_tree,100,3.5,l1,446.7906133828996
3,uniform,ball_tree,40,4.5,l1,361.230179677819
3,distance,brute,40,1.0,manhattan,342.07252044609663
5,uniform,kd_tree,30,4.5,euclidean,362.3773494423794
4,distance,kd_tree,80,4.5,l1,334.7748319614091
10,distance,kd_tree,90,3.5,l1,365.84326472117556
3,distance,ball_tree,40,3.5,l2,364.7342771715946
2,distance,kd_tree,50,1.0,cityblock,386.1534634448576
8,uniform,kd_tree,10,4.0,euclidean,396.78338289962824
8,uniform,ball_tree,70,4.0,l2,400.1321607806691
7,uniform,kd_tree,10,2.5,euclidean,379.1046680828463
2,distance,kd_tree,90,2.0,manhattan,374.08836741016114
8,uniform,ball_tree,30,2.5,manhattan,385.02793680297407
9,distance,ball_tree,50,3.0,cityblock,361.5088685495186
5,distance,kd_tree,70,4.5,cityblock,339.33596999468944
6,uniform,brute,100,1.5,l1,344.0910377942999
10,uniform,ball_tree,50,2.0,l2,406.9302397769516
6,distance,ball_tree,70,4.0,cityblock,339.2170938133441
3,distance,kd_tree,90,4.0,l1,364.650434944238
9,distance,ball_tree,80,2.0,l1,359.0378787321866
2,uniform,kd_tree,90,2.5,euclidean,372.7565799256506
6,distance,kd_tree,100,3.0,manhattan,333.26710339334505
3,uniform,ball_tree,90,1.5,l1,361.40972118959115
3,uniform,brute,80,2.0,euclidean,342.01026641883504
9,distance,kd_tree,100,4.0,euclidean,390.0059447554156
4,distance,kd_tree,10,3.0,l1,336.8202316781731
6,uniform,brute,100,2.0,l2,377.2082496902109
10,uniform,kd_tree,100,1.5,manhattan,387.8630390334571
7,distance,kd_tree,20,3.5,l1,351.3969660785649
9,uniform,kd_tree,90,3.5,euclidean,406.957176786452
5,distance,brute,100,2.5,l2,351.3554252298326
2,uniform,ball_tree,100,3.5,l2,374.10916356877334
5,distance,kd_tree,70,4.0,manhattan,339.33596999468944
8,uniform,kd_tree,10,4.5,l2,396.78338289962824
9,distance,kd_tree,10,3.0,manhattan,367.45124244628386
1,uniform,brute,30,4.5,cityblock,458.78278810408926
2,uniform,brute,50,3.5,euclidean,355.018810408922
3,distance,kd_tree,60,4.5,l2,368.24642710963667
10,distance,kd_tree,20,4.5,cityblock,375.1360399025142
2,distance,brute,70,4.0,cityblock,354.8446623296159
4,distance,kd_tree,40,3.5,manhattan,343.6443738714816
4,uniform,kd_tree,10,1.0,euclidean,339.19828531598506
8,distance,kd_tree,60,1.0,l2,384.81707173636823
10,uniform,brute,80,4.0,manhattan,371.9459107806691
7,uniform,brute,90,2.0,l1,359.1915002655337
7,distance,ball_tree,30,1.5,l2,371.2319940415441
6,uniform,brute,80,2.5,cityblock,344.0910377942999
8,uniform,kd_tree,70,3.5,manhattan,386.80812267657996
2,distance,kd_tree,20,1.5,manhattan,404.4656102850062
8,uniform,brute,80,1.0,l2,387.61934247211894
3,distance,kd_tree,40,2.5,l2,368.24642710963667
8,distance,brute,90,3.5,l2,375.0074113945002
8,distance,ball_tree,80,2.5,l1,361.66167656318885
9,distance,brute,40,2.0,l2,381.6965534266674
10,distance,brute,20,4.5,l1,353.51921084236164
5,distance,brute,50,2.5,l2,351.3554252298326
8,distance,brute,90,4.0,l1,348.3674483850885
8,distance,ball_tree,50,4.0,euclidean,385.9304510441519
6,uniform,kd_tree,80,4.0,manhattan,343.09549256505574
3,uniform,ball_tree,40,1.5,cityblock,361.230179677819
10,distance,ball_tree,10,2.5,cityblock,368.79222459578375
2,distance,brute,30,2.5,cityblock,354.8446623296159
6,distance,ball_tree,60,2.5,euclidean,358.4194357218033
6,distance,brute,80,4.0,euclidean,364.37141442644065
10,uniform,ball_tree,60,3.0,euclidean,406.9302397769516
1,distance,brute,90,3.5,l2,458.78278810408926
2,uniform,brute,10,1.5,euclidean,355.018810408922
8,uniform,brute,80,1.0,cityblock,367.68379646840145
5,distance,kd_tree,70,3.0,cityblock,339.33596999468944
5,uniform,brute,20,3.0,l1,348.86965427509307
6,distance,kd_tree,100,4.5,cityblock,333.26710339334505
8,distance,kd_tree,100,2.5,euclidean,385.1415464174658
6,distance,kd_tree,10,1.0,l1,335.5340570311804
6,distance,ball_tree,50,2.5,cityblock,344.1206721699319
5,uniform,ball_tree,40,1.5,l2,365.18223420074366
8,distance,brute,90,2.0,euclidean,375.0074113945002
9,uniform,brute,10,3.0,l2,394.75799669558046
3,uniform,ball_tree,90,3.5,manhattan,361.40972118959115
7,uniform,ball_tree,30,3.0,l1,376.5116277217204
2,uniform,ball_tree,50,4.0,l1,384.9921375464685
5,distance,kd_tree,10,4.5,l1,330.50733366525077
8,distance,brute,90,2.0,l1,348.3674483850885
10,uniform,kd_tree,10,4.0,l1,395.1061431226764
3,uniform,ball_tree,50,1.5,l2,365.9736493184634
9,distance,brute,50,2.5,euclidean,381.6965534266674
2,distance,kd_tree,20,3.5,l1,404.4656102850062
4,distance,kd_tree,60,2.5,l1,343.6443738714816
2,uniform,ball_tree,40,4.0,l1,384.9921375464685
10,uniform,kd_tree,40,4.5,euclidean,407.38362453531596
7,uniform,ball_tree,50,4.0,l2,385.3468481147105
2,uniform,kd_tree,30,2.5,cityblock,404.33252788104096
10,uniform,kd_tree,50,3.0,cityblock,385.9852434944238
7,distance,ball_tree,100,4.0,l1,341.66629565697815
10,uniform,kd_tree,100,4.0,euclidean,409.8248382899628
7,distance,brute,100,3.5,euclidean,373.6682558266071
9,distance,ball_tree,60,4.0,cityblock,361.5088685495186
4,distance,ball_tree,50,2.5,cityblock,344.8769210037174
4,distance,kd_tree,40,4.5,cityblock,343.6443738714816
5,distance,brute,30,4.5,l2,351.3554252298326
10,uniform,brute,90,1.5,cityblock,371.9459107806691
7,distance,brute,10,1.0,manhattan,342.64703473903654
1,distance,kd_tree,40,2.5,manhattan,435.54754646840155
4,distance,kd_tree,30,2.0,cityblock,346.17546393166936
5,uniform,kd_tree,70,1.0,cityblock,348.1104014869889
4,uniform,brute,10,1.5,cityblock,355.2714033457249
1,uniform,ball_tree,70,4.5,l1,446.7906133828996
1,uniform,brute,40,4.5,l1,458.78278810408926
4,uniform,kd_tree,20,2.5,euclidean,355.1532063197025
9,uniform,brute,40,3.5,euclidean,394.75799669558046
10,distance,kd_tree,60,3.5,l1,363.91852593255487
10,uniform,ball_tree,60,1.0,euclidean,406.9302397769516
8,distance,kd_tree,80,1.0,manhattan,361.62525187426263
10,distance,kd_tree,30,4.5,l2,395.23677441864453
7,uniform,brute,40,1.0,manhattan,359.1915002655337
6,uniform,brute,40,4.0,euclidean,377.2082496902109
10,distance,brute,20,4.0,l1,353.51921084236164
10,distance,kd_tree,100,3.0,l2,394.70792863152496
8,distance,brute,80,2.0,l1,348.3674483850885
1,uniform,kd_tree,30,4.5,euclidean,491.75332713754665
5,uniform,kd_tree,80,4.5,l2,351.38406319702625
6,uniform,kd_tree,40,1.5,l1,362.13871437422534
2,uniform,kd_tree,100,3.0,l2,372.7565799256506
3,uniform,ball_tree,60,1.5,manhattan,361.230179677819
6,distance,kd_tree,20,2.0,l2,364.76265180612785
1,distance,ball_tree,20,1.0,euclidean,479.9528438661711
10,distance,ball_tree,40,1.5,manhattan,360.1902784029115
6,distance,ball_tree,80,4.5,cityblock,339.2170938133441
8,distance,kd_tree,10,4.0,l1,362.35563222708265
10,uniform,brute,20,1.0,cityblock,371.9459107806691
9,distance,brute,50,1.0,euclidean,381.6965534266674
2,uniform,kd_tree,60,3.5,l1,386.3462081784388
2,uniform,ball_tree,30,2.5,l1,408.20629182156136
2,uniform,kd_tree,60,4.5,l1,386.3462081784388
8,uniform,ball_tree,100,2.0,l2,400.1321607806691
4,uniform,kd_tree,80,2.5,cityblock,336.26203531598503
3,distance,kd_tree,40,4.5,cityblock,364.2521254646839
8,uniform,ball_tree,70,3.0,l2,400.1321607806691
7,uniform,kd_tree,50,4.0,cityblock,375.3711311736587
7,distance,brute,40,2.5,l1,342.64703473903654
1,distance,kd_tree,60,3.5,manhattan,435.54754646840155
9,uniform,kd_tree,100,3.5,manhattan,385.63694754233796
3,distance,kd_tree,90,3.5,cityblock,364.650434944238
9,distance,ball_tree,50,3.0,manhattan,361.5088685495186
6,distance,kd_tree,60,1.5,cityblock,345.92380626647366
3,uniform,brute,100,4.5,l2,342.01026641883504
8,distance,kd_tree,40,1.0,manhattan,360.9398590241304
5,uniform,kd_tree,50,2.5,l1,354.95324907063184
8,uniform,brute,10,1.5,l1,367.68379646840145
5,uniform,ball_tree,100,4.0,l2,348.3541338289964
1,uniform,kd_tree,50,3.5,euclidean,435.54754646840155
2,uniform,kd_tree,80,3.5,l1,373.70583643122677
9,distance,brute,100,4.5,l1,352.5877222517571
6,uniform,kd_tree,70,3.0,euclidean,369.2431195786865
6,uniform,ball_tree,50,4.5,l2,370.5171499380423
4,uniform,brute,40,4.0,cityblock,355.2714033457249
10,uniform,kd_tree,10,3.5,l1,395.1061431226764
6,distance,kd_tree,30,4.5,manhattan,347.8197580549021
8,distance,kd_tree,10,3.0,manhattan,362.35563222708265
5,uniform,ball_tree,100,4.5,euclidean,348.3541338289964
6,uniform,brute,50,3.5,l1,344.0910377942999
6,distance,kd_tree,50,1.5,cityblock,345.92380626647366
6,uniform,kd_tree,40,1.0,l1,362.13871437422534
8,distance,kd_tree,90,1.5,cityblock,361.62525187426263
2,uniform,brute,60,1.5,manhattan,355.018810408922
6,distance,kd_tree,10,3.5,manhattan,335.5340570311804
10,distance,kd_tree,60,2.5,cityblock,363.91852593255487
1,distance,ball_tree,50,4.5,cityblock,460.61118959107813
1,uniform,kd_tree,90,3.5,cityblock,442.82332713754647
4,uniform,brute,10,3.5,cityblock,355.2714033457249
4,distance,kd_tree,80,4.5,l2,343.08284080345135
3,distance,brute,10,1.0,l2,341.5872200874123
5,distance,brute,60,1.5,l2,351.3554252298326
3,distance,kd_tree,30,4.0,euclidean,377.1055289814139
2,distance,kd_tree,30,2.5,euclidean,402.99250251021203
1,uniform,brute,10,4.0,euclidean,458.78278810408926
1,distance,kd_tree,60,4.5,manhattan,435.54754646840155
6,uniform,ball_tree,70,3.0,euclidean,366.40199194547716
9,uniform,ball_tree,30,2.0,l1,398.37831681123515
3,distance,ball_tree,50,2.5,l1,360.50251579925646
8,uniform,ball_tree,60,1.0,euclidean,402.9592541821562
3,distance,kd_tree,20,1.5,manhattan,377.0261468401486
10,distance,brute,90,3.0,euclidean,389.11246958900676
2,distance,brute,50,3.5,cityblock,354.8446623296159
9,distance,brute,60,3.0,euclidean,381.6965534266674
8,uniform,kd_tree,100,2.5,euclidean,402.1164660780669
9,uniform,kd_tree,90,3.0,cityblock,385.63694754233796
5,uniform,kd_tree,10,4.0,cityblock,337.42226765799273
1,distance,kd_tree,50,3.5,l1,435.54754646840155
3,distance,ball_tree,10,4.0,euclidean,353.3794791447982
5,distance,ball_tree,100,1.0,l2,343.3167484383807
3,uniform,ball_tree,30,1.5,manhattan,376.99141263940504
2,uniform,ball_tree,20,1.5,cityblock,408.20629182156136
8,uniform,kd_tree,90,4.5,manhattan,386.80812267657996
4,uniform,kd_tree,40,4.0,l2,352.9799535315984
10,uniform,brute,80,3.5,l2,404.0589739776954
10,uniform,ball_tree,40,2.5,l2,406.9302397769516
3,distance,brute,60,4.5,manhattan,342.07252044609663
9,distance,ball_tree,80,1.5,l1,359.0378787321866
6,distance,kd_tree,80,4.0,euclidean,357.8242450152097
3,distance,brute,80,2.0,l2,341.5872200874123
2,distance,ball_tree,50,1.0,cityblock,384.79939281288733
2,distance,ball_tree,50,1.5,l1,384.79939281288733
9,distance,ball_tree,30,2.5,l2,390.9756333412168
3,uniform,brute,40,3.5,l2,342.01026641883504
1,distance,ball_tree,50,2.0,l2,440.72111524163574
9,uniform,ball_tree,70,4.0,cityblock,381.29110285006186
6,distance,kd_tree,100,1.5,l1,333.26710339334505
10,distance,kd_tree,50,2.5,cityblock,363.91852593255487
1,distance,brute,50,1.0,euclidean,458.78278810408926
9,distance,kd_tree,10,1.5,l2,383.0540191771679
10,distance,brute,100,4.5,manhattan,353.51921084236164
8,uniform,kd_tree,100,3.5,cityblock,386.80812267657996
9,distance,kd_tree,60,1.0,l1,360.51699793443856
5,uniform,kd_tree,30,1.0,euclidean,362.3773494423794
5,distance,brute,100,3.5,l2,351.3554252298326
7,uniform,kd_tree,70,4.5,euclidean,388.5243653744028
10,distance,ball_tree,90,4.0,euclidean,394.36795207817954
8,uniform,brute,90,1.5,l2,387.61934247211894
9,distance,brute,40,2.0,euclidean,381.6965534266674
1,uniform,brute,100,2.0,manhattan,458.78278810408926
3,uniform,kd_tree,10,2.5,l2,355.96886617100364
8,uniform,kd_tree,60,2.5,l2,401.1880041821562
2,distance,ball_tree,50,4.5,euclidean,382.29184972878824
7,uniform,kd_tree,80,2.5,l2,388.5243653744028
1,distance,brute,10,3.0,euclidean,458.78278810408926
3,uniform,ball_tree,20,4.5,manhattan,376.99141263940504
1,distance,ball_tree,100,2.0,cityblock,446.7906133828996
3,uniform,brute,100,2.5,manhattan,343.66601610904576
2,uniform,brute,60,1.0,l2,355.018810408922
7,uniform,kd_tree,50,3.5,cityblock,375.3711311736587
9,distance,ball_tree,20,1.5,manhattan,371.1167555917564
3,distance,kd_tree,60,1.0,l1,364.2521254646839
3,uniform,brute,80,4.0,cityblock,343.66601610904576
2,uniform,ball_tree,20,3.5,l1,408.20629182156136
7,uniform,kd_tree,30,4.0,l1,373.5370446096653
7,uniform,kd_tree,60,4.0,euclidean,388.2163037705786
9,uniform,brute,100,3.0,l2,394.75799669558046
2,uniform,kd_tree,60,1.5,l1,386.3462081784388
9,distance,kd_tree,30,1.5,euclidean,389.6423202924802
6,distance,ball_tree,10,4.0,euclidean,351.630738199028
7,uniform,brute,60,3.5,l1,359.1915002655337
1,uniform,brute,10,2.0,l2,458.78278810408926
8,distance,kd_tree,100,2.5,l1,361.62525187426263
2,distance,ball_tree,100,2.0,euclidean,373.4343862660127
6,uniform,ball_tree,70,2.5,manhattan,351.79627013630744
1,distance,kd_tree,20,4.5,l1,491.75332713754665
3,uniform,ball_tree,50,2.5,l1,361.230179677819
10,distance,brute,100,4.5,l2,389.11246958900676
7,distance,brute,80,1.0,euclidean,373.6682558266071
7,distance,ball_tree,90,4.5,euclidean,374.78029620850396
3,distance,brute,10,3.5,l2,341.5872200874123
2,uniform,kd_tree,40,4.0,manhattan,386.3462081784388
10,distance,brute,50,3.5,l1,353.51921084236164
4,uniform,kd_tree,20,1.0,euclidean,355.1532063197025
9,distance,kd_tree,90,4.0,l1,361.90270615389016
8,uniform,ball_tree,40,4.5,euclidean,402.9592541821562
1,distance,brute,60,4.0,euclidean,458.78278810408926
6,uniform,kd_tree,70,3.5,l2,369.2431195786865
9,distance,brute,60,2.0,l2,381.6965534266674
10,distance,kd_tree,100,1.5,l1,365.84326472117556
5,uniform,brute,100,3.5,l2,359.53616356877313
9,distance,kd_tree,10,2.5,l1,367.45124244628386
1,uniform,ball_tree,100,1.5,cityblock,446.7906133828996
3,uniform,ball_tree,100,3.5,euclidean,362.0073110285008
10,distance,ball_tree,40,1.5,cityblock,360.1902784029115
8,uniform,ball_tree,100,3.0,l1,386.37246282527883
6,distance,brute,30,3.0,euclidean,364.37141442644065
6,uniform,brute,60,4.0,manhattan,344.0910377942999
2,uniform,kd_tree,60,2.5,euclidean,386.2904182156135
1,uniform,kd_tree,50,3.0,cityblock,435.54754646840155
2,distance,brute,30,4.5,manhattan,354.8446623296159
8,uniform,kd_tree,80,2.5,l1,386.80812267657996
4,distance,brute,20,1.5,euclidean,342.0018965208796
9,uniform,kd_tree,30,1.0,l2,405.82272408095866
9,uniform,ball_tree,90,1.5,euclidean,409.61312680710466
8,distance,brute,10,2.0,manhattan,348.3674483850885
