criterion,splitter,Min_samples_split,Min_samples_leaf,Ccp_alpha,Max_depth,Min_weight_fraction_leaf,Error-
absolute_error,random,100,10,0.30000000000000004,10,0.2,126.84612473593495
absolute_error,random,2,5,0.5,100,0.0,109.89949445121464
absolute_error,random,10,10,0.0,10,0.30000000000000004,116.97780027720476
squared_error,random,2,10,0.0,1,0.1,207.17517697873436
absolute_error,random,2,1,0.6,10000,0.5,106.65665457562484
poisson,random,10,2,0.5,100,0.5,114.11504847374817
absolute_error,best,37,73,0.30000000000000004,10000,0.1,124.2246711523801
squared_error,best,2,1,0.6,10000,0.7,132.87581542257573
absolute_error,best,37,5,0.5,1000,0.5,107.82670402150488
absolute_error,random,100,5,0.30000000000000004,10,0.7,124.81216092839868
absolute_error,random,5,2,0.2,10000,0.1,109.92916812586066
poisson,random,2,10,0.9999999999999999,10,0.6,133.00543675525128
squared_error,random,73,73,0.8999999999999999,1,0.2,207.17517697873436
absolute_error,random,100,73,0.0,1000,0.1,181.58890670285166
poisson,random,10,2,0.2,1,0.4,207.17517697873436
poisson,best,2,5,0.0,1000,0.7,112.19525504058583
poisson,random,2,5,0.8999999999999999,1000,0.4,118.41653558045029
friedman_mse,best,73,100,0.0,100,0.5,141.64289029940957
absolute_error,best,73,73,0.7,1000,0.2,124.2246711523801
friedman_mse,best,2,100,0.8999999999999999,10,0.0,141.64289029940957
squared_error,best,37,5,0.5,100,0.6,107.35909441772726
squared_error,best,5,10,0.30000000000000004,10,0.4,111.66297462567202
poisson,best,73,5,0.4,10000,0.0,111.891562058266
poisson,random,10,5,0.5,10000,0.0,118.58124255788597
squared_error,best,73,2,0.0,10000,0.30000000000000004,110.58068247572822
absolute_error,best,100,2,0.5,100,0.9999999999999999,112.83571437635517
squared_error,best,73,73,0.1,1000,0.5,125.04609969490066
absolute_error,best,5,10,0.9999999999999999,10,0.0,107.94051399140551
absolute_error,random,100,100,0.8999999999999999,1,0.7999999999999999,204.47429716574342
absolute_error,best,73,2,0.1,1000,0.9999999999999999,110.79291950036054
squared_error,best,5,100,0.0,1,0.4,185.562908690957
poisson,random,10,1,0.9999999999999999,10,0.4,124.80014533404771
absolute_error,best,100,1,0.30000000000000004,10,0.9999999999999999,112.83571437635517
friedman_mse,random,37,5,0.7999999999999999,100,0.8999999999999999,148.6937081927353
friedman_mse,random,10,10,0.2,1000,0.4,146.25004314975808
friedman_mse,random,10,73,0.2,1000,0.7,223.58079651424836
friedman_mse,random,73,37,0.4,1000,0.1,157.85873556915294
friedman_mse,best,10,100,0.1,1,0.4,216.19184218374062
squared_error,random,5,73,0.4,1,0.8999999999999999,207.17517697873436
absolute_error,best,100,37,0.4,10,0.7,112.83571437635517
friedman_mse,best,10,1,0.1,10000,0.1,155.6156853568244
squared_error,random,73,100,0.9999999999999999,10,0.7999999999999999,206.33933750863625
poisson,random,5,73,0.6,1000,0.2,183.9278331576899
poisson,best,10,2,0.6,10,0.6,110.29029702634891
absolute_error,random,37,10,0.6,10,0.4,112.16531287910955
absolute_error,best,73,73,0.1,100,0.5,124.2246711523801
poisson,random,100,1,0.6,10000,0.7,123.07049350758761
squared_error,random,37,2,0.4,1000,0.7999999999999999,105.51730679037776
squared_error,random,100,10,0.8999999999999999,10000,0.6,126.2531461107698
squared_error,best,5,1,0.0,1000,0.4,125.91635384463844
absolute_error,best,73,37,0.9999999999999999,10,0.1,110.35146104724606
friedman_mse,random,37,5,0.2,1,0.8999999999999999,241.90579826252778
poisson,best,5,73,0.6,10000,0.1,127.88715833559047
squared_error,best,100,37,0.30000000000000004,10000,0.1,121.61091885832002
friedman_mse,best,2,5,0.1,10,0.4,146.10042834340277
friedman_mse,best,2,73,0.7999999999999999,1000,0.5,138.30114484980913
absolute_error,best,2,1,0.7999999999999999,100,0.0,110.30942525621761
poisson,best,73,73,0.0,10000,0.30000000000000004,127.88715833559047
friedman_mse,random,100,2,0.5,10000,0.6,143.09741740710118
poisson,random,5,10,0.5,100,0.30000000000000004,121.78738266386979
friedman_mse,random,2,1,0.30000000000000004,1,0.0,241.90579826252778
poisson,best,2,73,0.9999999999999999,10,0.8999999999999999,127.88715833559047
squared_error,best,2,1,0.0,10,0.5,129.22932575850874
absolute_error,best,5,2,0.9999999999999999,10,0.5,107.94051399140551
friedman_mse,best,2,1,0.8999999999999999,10000,0.0,175.24124583297439
squared_error,random,10,1,0.2,100,0.7,112.92426833953607
squared_error,random,37,1,0.8999999999999999,10000,0.7999999999999999,105.67714639070384
absolute_error,best,5,37,0.9999999999999999,100,0.0,110.35146104724606
poisson,best,37,5,0.30000000000000004,10000,0.7999999999999999,103.97340577469454
friedman_mse,best,37,5,0.8999999999999999,1000,0.0,138.3972632493471
poisson,best,100,1,0.0,10,0.30000000000000004,113.93098350051206
squared_error,random,100,10,0.5,100,0.6,126.2531461107698
squared_error,random,10,100,0.30000000000000004,1,0.1,207.17517697873436
squared_error,best,10,5,0.2,100,0.2,122.98248408926474
friedman_mse,random,73,10,0.5,10,0.8999999999999999,140.45709421066204
poisson,best,100,5,0.0,10000,0.2,113.93098350051206
squared_error,random,5,2,0.7999999999999999,10000,0.30000000000000004,122.11617784515238
friedman_mse,best,100,37,0.9999999999999999,10,0.2,140.4057028963388
poisson,best,10,73,0.30000000000000004,100,0.7,127.88715833559047
poisson,random,2,5,0.6,10000,0.1,118.41653558045029
friedman_mse,random,2,2,0.2,1,0.4,241.90579826252778
squared_error,random,37,1,0.30000000000000004,10000,0.1,105.67714639070384
poisson,best,10,2,0.1,100,0.7,107.15081246398601
poisson,best,37,5,0.0,1000,0.30000000000000004,103.01775944286983
absolute_error,random,10,2,0.9999999999999999,10000,0.4,115.8179730419849
squared_error,random,37,73,0.9999999999999999,1,0.1,207.17517697873436
absolute_error,random,100,73,0.1,1,0.7999999999999999,204.47429716574342
absolute_error,random,100,73,0.5,10000,0.8999999999999999,181.37336090011937
absolute_error,random,5,1,0.7,10,0.7999999999999999,112.3854424312666
squared_error,random,5,37,0.8999999999999999,10,0.0,142.66464405724727
friedman_mse,best,2,73,0.7,1,0.7999999999999999,216.1475267124451
absolute_error,best,5,100,0.2,100,0.7999999999999999,135.3177826645434
absolute_error,best,2,5,0.8999999999999999,1,0.7999999999999999,186.85477173664466
squared_error,random,37,73,0.0,10,0.7999999999999999,184.1222518206824
squared_error,best,5,37,0.2,10000,0.1,110.67849147739719
squared_error,best,5,10,0.2,1,0.7999999999999999,185.562908690957
friedman_mse,best,37,1,0.30000000000000004,10000,0.6,148.59074393284493
poisson,best,2,10,0.0,1000,0.5,100.01849711783633
squared_error,best,5,10,0.6,1,0.9999999999999999,185.562908690957
friedman_mse,best,73,5,0.6,1,0.6,216.1475267124451
friedman_mse,best,37,2,0.1,10,0.6,147.07837874705368
friedman_mse,random,37,5,0.2,1000,0.0,148.6937081927353
poisson,best,37,1,0.4,1000,0.4,104.18961862673325
absolute_error,best,5,1,0.30000000000000004,10,0.7999999999999999,115.74724428833493
absolute_error,random,10,73,0.4,1000,0.4,181.37336090011937
friedman_mse,random,2,100,0.4,100,0.7999999999999999,220.89665916359834
absolute_error,best,2,1,0.30000000000000004,100,0.1,115.08077266524617
absolute_error,best,73,100,0.6,10000,0.0,135.3177826645434
friedman_mse,best,2,10,0.7,1,0.7,216.1475267124451
absolute_error,best,73,37,0.7999999999999999,1,0.30000000000000004,186.85477173664466
absolute_error,best,37,10,0.0,1,0.8999999999999999,186.85477173664466
poisson,random,2,2,0.1,100,0.9999999999999999,103.49704416028383
poisson,best,73,10,0.30000000000000004,10000,0.7999999999999999,111.891562058266
poisson,best,37,10,0.8999999999999999,10,0.7,110.87268730732039
friedman_mse,random,73,73,0.8999999999999999,10,0.1,223.58079651424836
friedman_mse,random,73,37,0.1,100,0.4,157.85873556915294
absolute_error,best,2,2,0.2,1,0.30000000000000004,186.85477173664466
absolute_error,best,73,73,0.7,1000,0.6,124.2246711523801
poisson,random,5,10,0.8999999999999999,1000,0.7999999999999999,129.86802196426288
squared_error,random,5,10,0.6,10,0.7999999999999999,116.95099153597987
poisson,random,100,10,0.1,1,0.7,207.17517697873436
squared_error,random,5,5,0.0,1000,0.5,109.89730480183242
friedman_mse,random,73,73,0.5,10000,0.4,223.58079651424836
friedman_mse,random,37,2,0.1,1000,0.9999999999999999,159.50807824418243
absolute_error,best,5,100,0.1,1,0.7,186.85477173664466
poisson,random,2,1,0.6,100,0.1,121.39328264841396
poisson,random,100,2,0.7,1000,0.8999999999999999,123.07049350758761
