criterion,splitter,Min_samples_split,Min_samples_leaf,Ccp_alpha,Max_depth,Min_weight_fraction_leaf,Error-
squared_error,random,5,5,0.0,1000,0.0,109.89730480183242
friedman_mse,best,73,100,0.0,1000,0.7,141.64289029940957
absolute_error,random,10,10,0.1,10000,0.0,117.1534647218993
poisson,best,2,5,0.0,1000,0.0,112.19525504058583
absolute_error,best,5,37,0.6,1,0.7,186.85477173664466
poisson,best,37,2,0.7999999999999999,100,0.0,110.87268730732039
absolute_error,best,37,10,0.7,1,0.30000000000000004,186.85477173664466
squared_error,random,73,1,0.7,1,0.1,207.17517697873436
friedman_mse,random,100,1,0.7,1000,0.7999999999999999,143.09741740710118
absolute_error,random,10,1,0.4,1000,0.8999999999999999,107.45685348231541
squared_error,best,2,37,0.6,1000,0.1,110.67849147739719
squared_error,best,5,5,0.0,10000,0.8999999999999999,122.98248408926474
poisson,best,73,1,0.5,1000,0.2,113.34859321954053
friedman_mse,random,73,37,0.5,100,0.7999999999999999,157.85873556915294
friedman_mse,best,10,37,0.8999999999999999,1,0.7,216.1475267124451
friedman_mse,best,2,5,0.5,1,0.6,216.1475267124451
squared_error,random,2,10,0.8999999999999999,1000,0.8999999999999999,116.95099153597987
poisson,random,10,1,0.7999999999999999,100,0.2,120.25953256143377
poisson,random,37,73,0.30000000000000004,1000,0.0,183.9278331576899
squared_error,best,37,100,0.30000000000000004,10,0.30000000000000004,134.18340720525623
friedman_mse,best,10,5,0.1,10000,0.0,148.287218396214
poisson,best,37,1,0.4,10000,0.9999999999999999,104.18961862673325
friedman_mse,best,2,1,0.30000000000000004,10000,0.30000000000000004,175.32287763591214
squared_error,best,73,1,0.6,10,0.6,110.58068247572822
squared_error,random,5,100,0.5,1,0.30000000000000004,207.17517697873436
friedman_mse,best,73,2,0.2,1000,0.7,143.04626471790053
friedman_mse,random,73,100,0.9999999999999999,1,0.4,240.7332261333128
squared_error,best,10,5,0.9999999999999999,10000,0.0,122.98248408926474
absolute_error,random,10,100,0.1,10000,0.9999999999999999,202.16438209461873
squared_error,best,2,100,0.6,10,0.9999999999999999,134.18340720525623
absolute_error,random,5,100,0.9999999999999999,100,0.7,203.55613927535208
friedman_mse,random,5,1,0.5,1000,0.5,159.20582947447227
friedman_mse,random,73,37,0.30000000000000004,1,0.0,240.7332261333128
squared_error,best,100,37,0.1,10000,0.0,121.61091885832002
absolute_error,best,5,2,0.7,100,0.2,110.33817505334032
squared_error,random,5,1,0.30000000000000004,1000,0.0,130.32643004620647
absolute_error,random,5,100,0.7,10,0.8999999999999999,203.55613927535208
absolute_error,random,5,10,0.30000000000000004,1000,0.7,117.01342064410308
friedman_mse,best,100,1,0.0,10000,0.5,142.25283864760203
squared_error,best,2,5,0.1,10000,0.1,122.98248408926474
absolute_error,best,5,5,0.7,10,0.2,110.14345277286795
squared_error,random,100,73,0.4,10,0.5,184.1222518206824
squared_error,random,73,37,0.8999999999999999,10,0.2,142.66464405724727
poisson,best,100,1,0.5,100,0.30000000000000004,113.93098350051206
squared_error,random,5,1,0.6,1000,0.6,130.32643004620647
squared_error,best,10,73,0.7,10000,0.8999999999999999,125.04609969490066
squared_error,random,2,2,0.7,10000,0.7,121.49537299218157
absolute_error,random,10,5,0.6,100,0.6,109.72581447578625
absolute_error,random,2,2,0.2,100,0.1,108.49277752913406
absolute_error,random,2,5,0.7,100,0.1,111.13888546080375
absolute_error,random,100,2,0.6,1,0.30000000000000004,204.47429716574342
friedman_mse,random,73,100,0.9999999999999999,100,0.8999999999999999,220.89665916359834
friedman_mse,random,10,10,0.7,10,0.5,149.96450187317876
friedman_mse,random,2,5,0.0,10,0.30000000000000004,141.72782280313945
absolute_error,random,10,37,0.5,1000,0.8999999999999999,162.07522287017076
poisson,best,5,37,0.7,100,0.4,113.15243006755263
absolute_error,random,2,2,0.30000000000000004,1,0.30000000000000004,204.47429716574342
squared_error,best,37,2,0.6,10000,0.6,107.35909441772726
squared_error,best,10,10,0.9999999999999999,10000,0.2,111.66297462567202
friedman_mse,best,10,37,0.7999999999999999,1,0.7,216.1475267124451
absolute_error,random,100,5,0.2,10000,0.2,124.81216092839868
squared_error,best,10,100,0.4,10,0.9999999999999999,134.18340720525623
absolute_error,random,10,1,0.4,1,0.30000000000000004,204.47429716574342
poisson,random,2,2,0.8999999999999999,10000,0.4,122.36948554885434
poisson,best,2,10,0.1,10000,0.4,100.36033933151593
poisson,best,10,73,0.2,10,0.7,127.88715833559047
squared_error,random,2,5,0.1,10,0.9999999999999999,102.95985902175245
absolute_error,random,73,100,0.6,1000,0.7999999999999999,203.55613927535208
poisson,best,10,37,0.4,100,0.5,111.79372220421017
poisson,random,37,73,0.7,10000,0.1,183.9278331576899
squared_error,random,73,73,0.6,1,0.0,207.17517697873436
absolute_error,random,2,73,0.5,100,0.1,181.37336090011937
friedman_mse,best,10,10,0.1,1,0.4,216.1475267124451
squared_error,random,100,5,0.9999999999999999,10,0.9999999999999999,117.74274696659063
friedman_mse,best,10,37,0.7,10,0.9999999999999999,133.2353054907262
friedman_mse,best,5,5,0.1,10000,0.2,148.287218396214
absolute_error,random,10,73,0.4,1,0.8999999999999999,204.47429716574342
absolute_error,best,10,10,0.5,10000,0.9999999999999999,105.9268949070376
poisson,best,73,10,0.5,100,0.9999999999999999,113.34859321954053
absolute_error,random,5,10,0.0,100,0.7,116.89091863302627
friedman_mse,best,37,100,0.2,1,0.4,216.19184218374062
friedman_mse,best,37,100,0.7,1000,0.2,141.64289029940957
friedman_mse,best,100,37,0.2,1000,0.7,140.4057028963388
friedman_mse,random,100,1,0.0,1000,0.9999999999999999,143.09741740710118
absolute_error,best,2,73,0.1,10000,0.9999999999999999,124.2246711523801
squared_error,random,5,100,0.8999999999999999,1000,0.30000000000000004,206.33933750863625
friedman_mse,best,73,37,0.30000000000000004,1000,0.9999999999999999,133.2353054907262
poisson,random,10,5,0.9999999999999999,10,0.5,121.81049915769184
friedman_mse,best,10,73,0.0,1000,0.30000000000000004,138.30114484980913
poisson,best,73,100,0.30000000000000004,1,0.30000000000000004,187.81594860535517
squared_error,best,73,10,0.0,10000,0.7999999999999999,110.58068247572822
friedman_mse,best,73,2,0.7999999999999999,10000,0.2,143.04626471790053
absolute_error,random,10,100,0.6,1,0.4,204.47429716574342
absolute_error,random,5,1,0.30000000000000004,1,0.7,204.47429716574342
squared_error,best,10,5,0.6,1000,0.30000000000000004,122.98248408926474
absolute_error,best,100,73,0.0,1,0.9999999999999999,186.85477173664466
friedman_mse,best,73,73,0.0,1000,0.2,138.30114484980913
absolute_error,random,2,2,0.30000000000000004,1,0.6,204.47429716574342
squared_error,best,10,37,0.9999999999999999,10000,0.4,110.67849147739719
poisson,random,2,2,0.7,100,0.0,119.59929266953878
absolute_error,random,10,73,0.0,1000,0.9999999999999999,181.58890670285166
friedman_mse,random,10,37,0.2,10,0.7999999999999999,157.85873556915294
squared_error,random,2,5,0.6,10000,0.8999999999999999,109.89730480183242
absolute_error,best,100,5,0.0,1000,0.4,112.83571437635517
friedman_mse,random,5,73,0.5,100,0.9999999999999999,223.58079651424836
absolute_error,random,100,5,0.2,100,0.2,124.81216092839868
friedman_mse,random,10,73,0.6,10000,0.8999999999999999,223.58079651424836
absolute_error,best,10,2,0.30000000000000004,1000,0.30000000000000004,113.55333171595373
friedman_mse,best,10,100,0.5,1000,0.9999999999999999,141.64289029940957
absolute_error,best,10,1,0.0,1,0.2,186.85477173664466
friedman_mse,random,73,73,0.7,100,0.1,223.58079651424836
friedman_mse,random,5,37,0.30000000000000004,100,0.6,157.85873556915294
friedman_mse,random,73,1,0.7999999999999999,10000,0.2,143.93318551166635
friedman_mse,random,5,100,0.1,100,0.7999999999999999,220.89665916359834
squared_error,best,5,10,0.30000000000000004,1000,0.7,111.66297462567202
squared_error,best,73,1,0.5,1,0.4,185.562908690957
squared_error,best,100,73,0.7999999999999999,100,0.1,125.04609969490066
poisson,best,73,5,0.6,100,0.6,113.34859321954053
squared_error,best,2,100,0.30000000000000004,1000,0.30000000000000004,134.18340720525623
poisson,random,73,5,0.2,1000,0.6,117.26983660170679
friedman_mse,best,2,2,0.2,10000,0.2,159.81323878247647
friedman_mse,best,100,1,0.8999999999999999,10,0.4,142.25283864760203
absolute_error,random,37,100,0.8999999999999999,100,0.4,203.55613927535208
squared_error,best,100,5,0.0,1,0.0,185.562908690957
friedman_mse,random,2,100,0.2,10000,0.2,220.89665916359834
friedman_mse,best,37,100,0.7999999999999999,1000,0.7,141.64289029940957
absolute_error,best,100,5,0.6,10,0.8999999999999999,112.83571437635517
poisson,random,2,5,0.2,1000,0.7999999999999999,109.06769698951213
friedman_mse,best,2,10,0.8999999999999999,1000,0.30000000000000004,136.8648451194006
absolute_error,best,10,2,0.30000000000000004,1,0.4,186.85477173664466
poisson,best,37,5,0.0,1000,0.7999999999999999,103.01775944286983
friedman_mse,best,73,37,0.4,10,0.9999999999999999,133.2353054907262
absolute_error,random,73,5,0.1,1,0.9999999999999999,204.47429716574342
poisson,best,5,1,0.30000000000000004,1000,0.5,103.97340577469453
friedman_mse,random,73,2,0.4,10000,0.7,143.93318551166635
squared_error,best,5,73,0.9999999999999999,10,0.30000000000000004,125.04609969490066
