criterion,splitter,Min_samples_split,Min_samples_leaf,Ccp_alpha,Max_depth,Min_weight_fraction_leaf,Error-
squared_error,best,5,5,0.8999999999999999,10000,0.0,122.98248408926474
squared_error,best,37,10,0.9999999999999999,1000,0.2,107.07649716300016
absolute_error,random,2,10,0.4,10000,0.2,116.43790063570303
squared_error,best,5,10,0.4,100,0.9999999999999999,111.66297462567202
squared_error,best,5,1,0.6,1,0.8999999999999999,185.562908690957
poisson,random,100,37,0.2,10000,0.2,142.48600448667204
friedman_mse,best,10,100,0.30000000000000004,10,0.6,141.64289029940957
friedman_mse,random,2,5,0.8999999999999999,10000,0.7,150.34787290664528
poisson,best,100,100,0.9999999999999999,1000,0.6,136.6054888226387
absolute_error,best,100,73,0.9999999999999999,10,0.30000000000000004,124.2246711523801
friedman_mse,best,10,100,0.8999999999999999,1,0.30000000000000004,216.19184218374062
squared_error,random,5,73,0.30000000000000004,10000,0.1,184.1222518206824
poisson,best,2,37,0.4,1,0.9999999999999999,187.81594860535517
squared_error,best,2,5,0.0,1,0.6,185.562908690957
squared_error,best,5,100,0.6,1,0.7999999999999999,185.562908690957
absolute_error,best,37,100,0.0,10000,0.0,135.3177826645434
absolute_error,best,37,1,0.4,10,0.9999999999999999,107.53549497141721
friedman_mse,best,2,100,0.7,100,0.8999999999999999,141.64289029940957
poisson,random,10,37,0.0,100,0.1,142.66464405724727
squared_error,random,100,37,0.1,10000,0.8999999999999999,142.0333860045482
poisson,random,10,10,0.8999999999999999,100,0.30000000000000004,129.86802196426288
absolute_error,random,5,100,0.9999999999999999,10000,0.30000000000000004,203.55613927535208
squared_error,random,2,73,0.7999999999999999,1,0.8999999999999999,207.17517697873436
friedman_mse,random,100,2,0.6,10,0.9999999999999999,143.09741740710118
friedman_mse,best,5,100,0.6,100,0.6,141.64289029940957
friedman_mse,random,10,1,0.7999999999999999,100,0.6,161.16432417564232
poisson,best,100,2,0.5,1000,0.9999999999999999,113.93098350051206
friedman_mse,best,37,37,0.9999999999999999,10,0.30000000000000004,133.2353054907262
poisson,random,37,100,0.1,10,0.9999999999999999,206.50139390376137
absolute_error,best,2,5,0.7999999999999999,1000,0.7999999999999999,108.93467167522249
friedman_mse,best,2,37,0.7,1,0.5,216.1475267124451
absolute_error,best,100,1,0.6,100,0.4,112.83571437635517
friedman_mse,best,100,5,0.1,1000,0.4,142.25283864760203
squared_error,random,10,37,0.7,10,0.4,142.66464405724727
poisson,best,73,73,0.6,10000,0.7999999999999999,127.88715833559047
friedman_mse,best,37,100,0.0,10000,0.7,141.64289029940957
absolute_error,best,5,5,0.8999999999999999,100,0.9999999999999999,109.26167650690154
squared_error,best,5,5,0.9999999999999999,1000,0.1,122.98248408926474
squared_error,best,100,37,0.5,1,0.4,185.562908690957
absolute_error,random,10,2,0.0,1,0.7999999999999999,204.47429716574342
absolute_error,best,5,100,0.2,1,0.9999999999999999,186.85477173664466
poisson,random,100,2,0.8999999999999999,10000,0.7999999999999999,123.40079635888351
friedman_mse,random,5,100,0.2,10,0.6,220.89665916359834
absolute_error,random,100,10,0.8999999999999999,1000,0.6,126.84612473593495
squared_error,random,100,5,0.7999999999999999,10,0.4,117.74274696659063
absolute_error,best,100,37,0.6,10,0.7,112.83571437635517
absolute_error,best,37,73,0.0,10,0.7999999999999999,124.2246711523801
poisson,random,10,2,0.30000000000000004,10000,0.1,108.65429891222887
squared_error,best,100,1,0.4,100,0.4,121.61091885832002
squared_error,best,37,10,0.30000000000000004,10,0.2,107.07649716300016
absolute_error,best,5,2,0.2,10,0.30000000000000004,119.72027471191261
friedman_mse,random,100,73,0.4,1,0.0,240.7332261333128
poisson,random,2,37,0.1,10000,0.6,143.08676832020146
squared_error,best,73,2,0.9999999999999999,100,0.1,110.58068247572822
poisson,random,73,5,0.1,10000,0.0,117.26983660170679
friedman_mse,best,10,100,0.2,10000,0.2,141.64289029940957
friedman_mse,best,73,1,0.30000000000000004,10000,0.8999999999999999,143.04375824831223
squared_error,random,73,100,0.1,10,0.30000000000000004,206.33933750863625
squared_error,random,5,37,0.7999999999999999,10000,0.2,142.66464405724727
squared_error,random,100,2,0.9999999999999999,1,0.9999999999999999,207.17517697873436
poisson,random,73,73,0.8999999999999999,1000,0.0,183.9278331576899
absolute_error,best,10,100,0.5,100,0.4,135.3177826645434
absolute_error,best,37,73,0.6,1,0.1,186.85477173664466
squared_error,random,10,5,0.5,10,0.4,102.95985902175245
friedman_mse,random,5,1,0.9999999999999999,100,0.4,159.20582947447227
squared_error,best,2,5,0.7999999999999999,1000,0.6,122.98248408926474
poisson,random,10,5,0.5,10000,0.6,118.58124255788597
