Alpha,L1_ratio,fit_intercept,Max_iter,selection,warm_start,Tol,Error-
2.0,0.92,False,2916,random,True,6.061392479168777e-07,0.6321770447096923
6.9,0.43,False,4899,cyclic,True,3.3148619209615594e-07,0.6321770447096923
6.1000000000000005,0.28,True,3545,cyclic,True,8.074836108353229e-07,0.1812252062325326
2.2,0.73,True,3058,random,False,7.900298623563665e-07,0.1812252062325326
6.300000000000001,0.41000000000000003,False,1964,cyclic,True,6.64633497600016e-07,0.6321770447096923
2.0,0.08,False,1554,cyclic,True,4.960922581178501e-07,0.4592112337194186
3.6,0.9400000000000001,False,1943,cyclic,True,6.628590689269019e-07,0.6321770447096923
7.9,0.4,False,3109,cyclic,True,1.9383168157591048e-07,0.6321770447096923
2.5,0.26,False,3672,cyclic,True,4.23935412932749e-07,0.6321770447096923
2.1,0.0,True,4241,cyclic,True,6.727059022655399e-07,0.17817984650027566
2.4000000000000004,0.96,False,4961,random,True,7.877521197502469e-07,0.6321770447096923
8.200000000000001,0.04,True,721,random,False,6.821280968502852e-07,0.1812252062325326
9.9,0.8300000000000001,True,2677,cyclic,True,2.684424226189864e-07,0.1812252062325326
1.2000000000000002,0.91,False,2260,random,True,6.650319292371623e-07,0.6321770447096923
0.7000000000000001,0.33,True,2962,random,False,4.245388655120806e-07,0.1812252062325326
3.5,0.0,False,3896,random,True,8.689230343324805e-07,0.40157783512661355
3.3000000000000003,0.7000000000000001,False,1688,random,True,7.494604088748033e-07,0.6321770447096923
8.5,0.42,True,2695,cyclic,True,5.357589287816116e-07,0.1812252062325326
8.3,0.0,False,1775,random,False,3.0829692183620837e-07,0.5011284238138699
3.8000000000000003,0.67,True,4036,cyclic,True,6.05523745197287e-07,0.1812252062325326
2.9000000000000004,0.75,True,3108,cyclic,True,2.6865360926935894e-07,0.1812252062325326
4.4,0.71,False,4820,cyclic,False,3.512490744142111e-07,0.6321770447096923
5.800000000000001,0.92,False,642,cyclic,False,7.134387190959371e-07,0.6321770447096923
4.3,0.76,False,3924,cyclic,True,2.844499293130763e-08,0.6321770447096923
3.3000000000000003,0.32,True,4093,random,False,2.1873611893892084e-07,0.1812252062325326
3.2,0.11,True,2090,random,False,6.684026988691803e-07,0.1812252062325326
1.7000000000000002,0.84,False,4590,random,False,1.3974606453654787e-07,0.6321770447096923
3.9000000000000004,0.86,False,911,cyclic,True,9.634292065756085e-07,0.6321770447096923
2.0,0.46,False,690,random,False,4.945526776319204e-07,0.6321770447096923
4.9,0.0,True,3896,random,True,4.796281865395798e-07,0.17988987719308325
5.7,0.18,False,1605,cyclic,True,5.903986648872707e-07,0.6321770447096923
0.9,0.41000000000000003,True,625,random,True,2.3326007350727682e-08,0.1812252062325326
9.1,0.86,True,4945,cyclic,True,2.0221930810139373e-07,0.1812252062325326
5.300000000000001,0.1,False,4261,cyclic,False,9.501127310718044e-07,0.6321770447096923
0.4,0.0,False,2385,random,False,4.6198395301185794e-07,0.19459317242345076
4.4,0.49,True,4463,cyclic,True,2.0570417786501332e-07,0.1812252062325326
0.30000000000000004,0.74,False,1383,cyclic,True,2.502344583728547e-07,0.43535364851106767
9.700000000000001,0.21,False,1526,cyclic,True,2.537593634687037e-07,0.6321770447096923
0.2,0.34,True,3153,random,False,9.961802616012432e-07,0.1812252062325326
0.2,0.58,False,2139,cyclic,False,5.565031405946427e-07,0.27200043754055536
8.9,0.0,True,1998,cyclic,False,3.987426589182919e-07,0.1804842495874913
0.5,0.32,True,3137,random,True,3.3146628020712554e-07,0.1812252062325326
4.3,0.53,False,3530,cyclic,False,3.49960836998246e-07,0.6321770447096923
3.6,0.48,False,810,random,True,9.976477135111475e-07,0.6321770447096923
3.5,0.17,True,1262,random,True,1.8704245502121478e-07,0.1812252062325326
4.0,0.96,False,2595,random,True,2.0159680934218802e-07,0.6321770447096923
1.2000000000000002,0.73,True,2754,random,False,7.395526112612053e-07,0.1812252062325326
8.6,1.0,False,572,cyclic,False,7.867920301864284e-07,0.6321770447096923
5.300000000000001,0.44,False,922,cyclic,False,4.539730339908858e-07,0.6321770447096923
5.300000000000001,0.12,False,3343,cyclic,True,8.519004829368119e-07,0.6321770447096923
6.300000000000001,0.33,True,4603,random,False,7.389370158900689e-08,0.1812252062325326
0.8,0.49,False,4629,random,True,7.446047825274914e-07,0.6217966059152412
1.2000000000000002,0.54,False,718,random,False,3.2140173700965147e-07,0.6321770447096923
7.4,0.23,True,2598,random,False,7.004089085324936e-07,0.1812252062325326
1.9000000000000001,0.61,True,2592,random,False,5.962585970091312e-07,0.1812252062325326
6.300000000000001,0.84,False,709,cyclic,True,4.1034240032263716e-07,0.6321770447096923
5.300000000000001,0.12,False,3311,random,False,6.429863121274e-07,0.6321770447096923
5.300000000000001,0.62,True,799,cyclic,False,3.6493792642530856e-07,0.1812252062325326
6.2,0.23,False,1052,random,True,5.5467342783103353e-08,0.6321770447096923
0.30000000000000004,0.86,True,4373,random,True,8.468113409532133e-07,0.1812252062325326
5.0,0.51,True,1624,cyclic,True,7.934357513799833e-07,0.1812252062325326
10.0,0.38,False,2218,random,True,8.748334117254428e-07,0.6321770447096923
6.300000000000001,0.81,False,4576,cyclic,False,3.633414628360223e-07,0.6321770447096923
9.200000000000001,0.77,False,4180,cyclic,True,5.564225981898708e-07,0.6321770447096923
2.7,0.13,True,1509,cyclic,True,8.824046810923689e-07,0.1812252062325326
5.7,0.36,False,1101,random,True,3.096741242445001e-07,0.6321770447096923
0.5,0.99,True,4283,cyclic,True,1.276846732303744e-07,0.1812252062325326
1.7000000000000002,0.93,False,1751,random,True,2.0694261535193037e-07,0.6321770447096923
6.5,0.54,False,3136,random,True,7.545022892319894e-07,0.6321770447096923
8.3,0.33,True,4049,random,True,1.7590824362839153e-07,0.1812252062325326
2.3000000000000003,0.67,False,2738,random,False,3.17730258149634e-07,0.6321770447096923
6.7,0.34,False,4999,random,False,8.800084108654978e-07,0.6321770447096923
1.5,0.33,False,3000,cyclic,False,9.846223510643486e-07,0.6321770447096923
8.9,0.53,False,1090,random,False,5.352390852729082e-07,0.6321770447096923
8.700000000000001,0.81,True,2170,random,True,6.112516082107932e-07,0.1812252062325326
4.7,0.68,False,3281,cyclic,True,2.0311334237743375e-07,0.6321770447096923
7.300000000000001,0.38,False,1871,random,True,9.950427160458028e-07,0.6321770447096923
2.9000000000000004,0.65,True,2365,random,True,2.7283249476557075e-07,0.1812252062325326
2.7,0.58,True,1432,random,False,6.609739599507238e-07,0.1812252062325326
0.30000000000000004,0.43,False,3949,random,False,7.643407366519114e-08,0.3018989566509947
0.2,0.72,True,1210,random,True,4.989844718979799e-07,0.1812252062325326
0.2,0.45,False,4477,random,True,8.69824538325165e-08,0.23822663143940673
2.8000000000000003,0.68,False,3690,random,False,7.992825586747692e-07,0.6321770447096923
2.3000000000000003,0.91,True,2569,cyclic,True,7.869685576271092e-07,0.1812252062325326
7.0,0.67,True,3073,cyclic,True,4.597961417006362e-07,0.1812252062325326
8.0,0.84,True,3518,cyclic,True,4.448003557581898e-07,0.1812252062325326
6.9,0.8,True,1420,cyclic,False,3.9266360897609514e-08,0.1812252062325326
2.8000000000000003,0.32,True,516,cyclic,False,2.050282785157393e-07,0.1812252062325326
5.2,0.5,False,4510,cyclic,True,8.306280357071718e-07,0.6321770447096923
7.6000000000000005,0.29,True,1060,cyclic,False,7.931148001465088e-09,0.1812252062325326
0.5,0.5,False,2669,cyclic,True,3.323020529919444e-08,0.48678967766673714
3.3000000000000003,0.15,False,3255,random,True,9.528199013210719e-07,0.6321770447096923
5.6000000000000005,0.19,True,3662,random,False,7.836580821070336e-07,0.1812252062325326
5.6000000000000005,0.88,True,2264,cyclic,False,5.947483906448652e-07,0.1812252062325326
4.0,0.7000000000000001,False,2378,cyclic,True,6.200328468627875e-07,0.6321770447096923
6.300000000000001,0.11,True,4639,random,False,4.4077790253288867e-07,0.1812252062325326
4.1000000000000005,0.36,False,4519,cyclic,True,4.78292873888342e-07,0.6321770447096923
5.0,0.49,True,4768,cyclic,True,1.219377739884633e-07,0.1812252062325326
10.0,0.65,True,1600,random,False,6.220874329069969e-07,0.1812252062325326
4.0,0.31,True,4379,random,True,1.8441605935336833e-07,0.1812252062325326
6.1000000000000005,0.6,False,4203,random,True,4.071760456488065e-08,0.6321770447096923
1.8,0.52,True,4243,cyclic,False,9.549579757362513e-07,0.1812252062325326
2.5,0.03,False,4477,random,True,5.569333969225828e-07,0.41013902518187145
2.6,0.85,False,3771,random,False,1.4697817951128322e-07,0.6321770447096923
3.8000000000000003,0.81,False,1834,random,False,5.749011393028636e-07,0.6321770447096923
7.7,0.28,True,2147,cyclic,True,3.867616765235464e-07,0.1812252062325326
0.30000000000000004,0.96,False,2394,random,False,5.952397285824151e-07,0.5064128037168671
4.6000000000000005,0.06,False,510,random,True,6.523522512363439e-07,0.5881338949005872
5.800000000000001,0.08,True,4687,cyclic,True,8.047560615253331e-07,0.1812252062325326
7.7,0.84,True,1182,cyclic,False,7.676675660985138e-08,0.1812252062325326
4.0,0.71,True,1122,cyclic,True,4.845544259872052e-07,0.1812252062325326
1.9000000000000001,0.46,True,1752,random,False,7.070983362405985e-07,0.1812252062325326
0.30000000000000004,0.14,True,2513,cyclic,False,4.6373022610181835e-07,0.17795004730580724
