Alpha,L1_ratio,fit_intercept,Max_iter,selection,warm_start,Tol,Error-
1.5,0.61,True,668,cyclic,True,4.140018731675912e-07,0.1812252062325326
4.800000000000001,0.13,False,3764,cyclic,False,1.5486735545999053e-07,0.6321770447096923
0.6000000000000001,0.97,True,4818,cyclic,True,5.261814813574079e-07,0.1812252062325326
9.200000000000001,0.66,False,2758,random,True,6.763673873010734e-08,0.6321770447096923
2.3000000000000003,0.41000000000000003,False,2574,random,True,3.510502149163841e-07,0.6321770447096923
3.1,0.89,True,707,random,False,2.2142397857966637e-07,0.1812252062325326
1.8,0.08,False,2350,cyclic,True,9.003205205966088e-07,0.4348501249764894
9.200000000000001,0.5,True,2517,cyclic,True,5.166591847430711e-07,0.1812252062325326
7.9,0.07,False,2228,cyclic,True,6.84581736530127e-07,0.6321770447096923
7.300000000000001,0.7000000000000001,False,1244,cyclic,False,3.830662042807633e-07,0.6321770447096923
8.5,0.21,True,3521,cyclic,True,6.082966535796357e-07,0.1812252062325326
3.9000000000000004,0.23,True,2387,random,True,8.341393563764405e-07,0.1812252062325326
1.4000000000000001,0.18,True,4128,cyclic,False,9.411589727159205e-07,0.1812252062325326
0.1,0.72,True,2702,random,True,8.552379299331636e-07,0.1812252062325326
4.6000000000000005,0.76,False,4776,random,False,4.923848322046539e-07,0.6321770447096923
2.5,0.36,False,1583,random,True,2.6469898519835355e-08,0.6321770447096923
0.9,0.15,False,2068,random,False,6.140933204495041e-07,0.36900628961795845
3.6,0.35000000000000003,True,1777,cyclic,True,9.99292851300468e-07,0.1812252062325326
5.800000000000001,0.48,False,2476,cyclic,False,1.1842059086480597e-07,0.6321770447096923
4.0,0.58,True,2664,random,False,8.876556308053104e-07,0.1812252062325326
9.9,0.33,False,1428,random,True,3.6919327965286094e-07,0.6321770447096923
1.1,0.22,True,3080,random,True,4.983464093150743e-07,0.1812252062325326
3.3000000000000003,0.45,False,1722,random,True,5.531773111404271e-07,0.6321770447096923
5.2,0.66,True,3059,random,True,2.3382587727409417e-07,0.1812252062325326
8.9,0.14,True,555,random,False,3.457052028559173e-07,0.1812252062325326
3.4000000000000004,0.3,False,866,random,False,3.633194362273132e-07,0.6321770447096923
6.4,0.55,True,1884,random,False,3.1618480892953744e-07,0.1812252062325326
1.5,0.9400000000000001,True,3400,cyclic,False,7.702908894276638e-07,0.1812252062325326
1.6,0.24,False,3623,random,True,1.1719673864469964e-07,0.6223427170050683
4.6000000000000005,0.64,False,3909,cyclic,False,1.8771676368558278e-07,0.6321770447096923
0.6000000000000001,0.96,False,4054,cyclic,True,7.547842332183652e-07,0.6321770447096923
0.1,0.26,True,2422,cyclic,False,7.001625040766288e-07,0.1648738475130698
1.8,0.73,True,710,cyclic,True,6.118577516083149e-07,0.1812252062325326
3.9000000000000004,0.46,False,4254,cyclic,False,9.493553524734267e-09,0.6321770447096923
5.1000000000000005,0.02,True,1678,random,False,1.0531426396792936e-07,0.1812252062325326
9.4,0.59,False,3962,random,True,1.805096470749825e-08,0.6321770447096923
3.4000000000000004,0.11,False,4637,random,False,9.774077269842608e-08,0.6228985445182527
8.0,0.96,False,2828,cyclic,True,5.920446890310457e-07,0.6321770447096923
9.5,0.8200000000000001,False,4810,random,False,1.4837157650839444e-07,0.6321770447096923
5.1000000000000005,0.58,True,4295,cyclic,True,9.74756071292888e-07,0.1812252062325326
1.5,0.81,False,1335,random,False,1.3187558208830967e-07,0.6321770447096923
7.6000000000000005,0.55,False,2957,random,True,6.739052680319706e-07,0.6321770447096923
1.9000000000000001,0.67,True,4167,random,True,9.06332088893982e-07,0.1812252062325326
3.8000000000000003,0.49,False,1192,cyclic,False,3.1808247823559215e-07,0.6321770447096923
8.6,0.89,False,4391,random,True,2.637156683685048e-07,0.6321770447096923
4.2,0.8200000000000001,True,1963,cyclic,False,4.836272799089251e-07,0.1812252062325326
2.2,0.9400000000000001,True,4389,random,False,7.399078568061383e-09,0.1812252062325326
7.7,0.66,True,4157,random,True,2.522068620020461e-07,0.1812252062325326
4.3,0.43,True,2704,cyclic,True,7.604577891037665e-07,0.1812252062325326
0.2,0.53,False,983,cyclic,False,6.23177684916751e-07,0.25843207534883283
6.800000000000001,0.07,True,2686,cyclic,False,9.084153698812359e-07,0.1812252062325326
9.8,0.5,False,780,cyclic,True,9.918325783720306e-07,0.6321770447096923
8.200000000000001,0.99,False,1133,cyclic,False,8.920835783251296e-08,0.6321770447096923
7.300000000000001,0.63,False,1663,cyclic,True,3.0431486789794056e-07,0.6321770447096923
5.800000000000001,0.31,True,4714,cyclic,True,2.3275371117752652e-07,0.1812252062325326
3.6,0.35000000000000003,True,2483,random,False,5.033965309287872e-07,0.1812252062325326
4.4,0.56,False,3781,random,True,2.3669352345994903e-07,0.6321770447096923
2.2,0.66,False,1996,random,False,3.115048492495765e-07,0.6321770447096923
3.5,0.85,False,2326,cyclic,True,1.1705655100995666e-07,0.6321770447096923
1.6,0.71,False,4235,cyclic,True,2.1863976565208268e-07,0.6321770447096923
7.0,0.46,False,1765,random,True,4.23457671957426e-07,0.6321770447096923
0.7000000000000001,0.5700000000000001,True,3695,cyclic,True,6.283317799146809e-07,0.1812252062325326
8.3,0.39,True,1698,cyclic,True,9.766557801256635e-07,0.1812252062325326
7.9,0.06,True,2218,random,False,3.4547252569101776e-08,0.1812252062325326
8.4,0.6900000000000001,False,4945,cyclic,True,2.1856084665447654e-07,0.6321770447096923
3.2,0.35000000000000003,False,4505,random,False,1.9411880325841032e-07,0.6321770447096923
2.2,0.41000000000000003,False,2510,cyclic,False,9.637826743960085e-07,0.6321770447096923
4.800000000000001,0.86,True,4389,cyclic,False,2.3274822678326573e-07,0.1812252062325326
7.0,0.87,False,4894,cyclic,False,3.112309269641633e-07,0.6321770447096923
3.6,0.93,True,682,random,False,3.892601286331802e-07,0.1812252062325326
7.300000000000001,0.7000000000000001,False,2063,random,False,5.782580654346309e-07,0.6321770447096923
9.8,0.44,True,825,cyclic,False,4.1883610413427115e-07,0.1812252062325326
6.1000000000000005,0.62,True,2586,cyclic,True,9.300073920158184e-07,0.1812252062325326
5.300000000000001,0.97,False,3036,random,True,6.375278908429783e-08,0.6321770447096923
2.2,0.36,True,2099,cyclic,False,4.578576902917394e-07,0.1812252062325326
0.8,0.72,True,4843,random,False,1.5257311290717746e-07,0.1812252062325326
2.4000000000000004,0.98,True,4458,cyclic,True,3.395723620208756e-07,0.1812252062325326
2.1,0.65,True,3548,random,False,6.646379207599801e-08,0.1812252062325326
9.5,0.11,False,4037,cyclic,True,7.288826596999312e-07,0.6321770447096923
3.4000000000000004,0.75,False,4051,random,False,3.3875378536445626e-07,0.6321770447096923
7.2,0.36,False,2905,cyclic,True,6.368512501075248e-07,0.6321770447096923
6.2,0.11,False,4766,random,True,8.383668225081443e-07,0.6321770447096923
3.4000000000000004,0.77,True,2966,cyclic,True,3.451369848334438e-07,0.1812252062325326
9.4,0.31,True,848,random,True,9.138494384998596e-07,0.1812252062325326
7.4,0.42,False,1124,cyclic,True,9.740408067331836e-08,0.6321770447096923
3.0,0.45,False,3483,random,False,1.23477824770358e-07,0.6321770447096923
10.0,0.5,True,3813,cyclic,True,6.481658970188404e-08,0.1812252062325326
8.5,0.74,True,4269,cyclic,False,2.6903353958371666e-07,0.1812252062325326
0.8,0.91,True,1106,random,True,7.891433127942473e-07,0.1812252062325326
6.9,0.53,True,1053,cyclic,False,4.353959955474021e-07,0.1812252062325326
3.0,0.41000000000000003,True,3054,cyclic,True,6.248312591462155e-07,0.1812252062325326
3.7,0.48,True,3721,cyclic,False,8.031501004898825e-07,0.1812252062325326
0.7000000000000001,0.7000000000000001,True,568,random,True,8.244886197937302e-07,0.1812252062325326
5.800000000000001,0.04,True,501,random,False,9.5595383111103e-07,0.1812252062325326
8.3,0.19,False,3331,cyclic,True,7.355417915568027e-07,0.6321770447096923
3.3000000000000003,0.8200000000000001,True,4690,random,True,4.2780392090405614e-07,0.1812252062325326
4.1000000000000005,0.99,False,830,random,True,9.698458780011825e-07,0.6321770447096923
2.7,0.2,False,2753,cyclic,False,6.587612390110228e-07,0.6321770447096923
4.1000000000000005,0.67,True,4481,cyclic,False,1.3866280035002513e-07,0.1812252062325326
8.200000000000001,0.38,False,2991,random,True,6.289432824069823e-07,0.6321770447096923
6.800000000000001,0.42,True,746,random,True,9.074983322146531e-07,0.1812252062325326
5.5,0.47000000000000003,False,2584,cyclic,True,7.60065299961182e-07,0.6321770447096923
3.5,0.8200000000000001,False,3167,cyclic,True,8.659244495690249e-07,0.6321770447096923
6.5,0.06,False,1723,random,False,1.5783067412790376e-07,0.6296350653960173
2.3000000000000003,0.24,False,4713,cyclic,False,6.396640682837038e-07,0.6321770447096923
1.5,0.76,True,2466,cyclic,False,7.045352068605125e-07,0.1812252062325326
9.0,1.0,True,3965,cyclic,True,5.37615966815349e-07,0.1812252062325326
9.5,0.8200000000000001,False,3943,random,False,9.52017842005164e-07,0.6321770447096923
1.8,0.63,True,4508,random,True,5.737395377622343e-08,0.1812252062325326
3.3000000000000003,0.68,False,1377,cyclic,True,7.251229275260662e-07,0.6321770447096923
1.8,0.16,True,839,random,True,5.370724837121637e-07,0.1812252062325326
4.9,0.26,False,1739,random,False,4.3676494479758984e-08,0.6321770447096923
9.600000000000001,0.59,True,1626,cyclic,False,5.297415339731959e-07,0.1812252062325326
0.2,0.64,False,3865,cyclic,True,1.4316852813453574e-07,0.2886860696337488
6.300000000000001,0.0,False,1435,random,False,9.977440196030605e-07,0.47258087787496156
3.1,0.12,True,876,random,True,8.339525129238987e-07,0.1812252062325326
8.6,0.1,True,2030,random,False,6.409764983561196e-08,0.1812252062325326
3.7,0.88,True,4155,cyclic,False,8.722478574794837e-07,0.1812252062325326
2.8000000000000003,0.74,True,2872,random,False,9.583814869315763e-07,0.1812252062325326
3.4000000000000004,0.47000000000000003,True,2805,random,False,3.2070066611553396e-07,0.1812252062325326
5.4,0.06,False,2376,cyclic,True,1.2547668121674026e-07,0.6117938966018704
9.8,0.9500000000000001,False,4641,cyclic,False,8.230156933666226e-07,0.6321770447096923
9.0,0.68,False,4815,cyclic,True,6.512966536738608e-07,0.6321770447096923
6.800000000000001,0.0,True,2552,cyclic,False,6.345925698177544e-08,0.18025829842447558
9.200000000000001,0.21,False,2518,random,False,4.069586358743981e-07,0.6321770447096923
1.1,0.39,True,2247,cyclic,False,7.259002066023327e-08,0.1812252062325326
6.2,0.5,False,3198,cyclic,True,3.314656472012755e-07,0.6321770447096923
8.6,0.89,True,4730,cyclic,False,4.409037002040184e-07,0.1812252062325326
2.7,0.38,False,1909,cyclic,True,2.159752754863706e-07,0.6321770447096923
2.5,0.7000000000000001,True,3443,cyclic,False,7.691096673603213e-08,0.1812252062325326
3.3000000000000003,0.24,False,4071,random,True,4.3681138627675833e-07,0.6321770447096923
4.6000000000000005,0.63,False,3605,random,True,3.357509994740443e-08,0.6321770447096923
1.1,0.22,True,4118,cyclic,True,2.1029968091219985e-07,0.1812252062325326
0.30000000000000004,0.59,False,3088,cyclic,True,3.184880008882925e-07,0.36997177354363364
5.300000000000001,0.08,False,4251,random,False,2.4581682242545186e-07,0.6321770447096923
1.3,0.27,True,2773,random,False,7.107116961148795e-07,0.1812252062325326
8.5,0.52,True,2656,cyclic,False,8.756040178910958e-07,0.1812252062325326
7.800000000000001,0.8,False,1085,cyclic,False,8.833978774230459e-07,0.6321770447096923
7.1000000000000005,0.08,False,1791,random,True,1.720753589593229e-07,0.6321770447096923
0.7000000000000001,0.53,True,4922,random,True,8.472123614855936e-07,0.1812252062325326
2.6,0.91,True,920,random,True,5.353937454841549e-07,0.1812252062325326
4.9,0.18,True,1938,random,False,2.3439407825977088e-08,0.1812252062325326
8.0,0.52,False,3324,cyclic,True,6.414127576769006e-08,0.6321770447096923
5.0,0.24,False,3010,cyclic,True,6.786585622318078e-07,0.6321770447096923
3.3000000000000003,0.45,True,4459,cyclic,True,1.0849574392429371e-07,0.1812252062325326
1.8,0.56,True,1570,random,False,4.094352997191692e-07,0.1812252062325326
1.3,0.46,True,2607,cyclic,False,5.954536532924907e-07,0.1812252062325326
0.4,0.26,False,1441,random,False,3.4194593737931696e-07,0.28208766532174745
2.1,0.76,False,1952,cyclic,False,1.461419447738903e-07,0.6321770447096923
2.9000000000000004,0.73,False,1548,cyclic,True,8.430290386466367e-07,0.6321770447096923
0.1,0.54,True,525,random,True,8.031596377036444e-07,0.17985035477373765
6.300000000000001,0.88,True,2064,cyclic,False,1.463508499013792e-07,0.1812252062325326
0.2,0.9400000000000001,False,1218,cyclic,True,7.622651137454786e-07,0.36999761650076257
0.30000000000000004,0.97,True,786,random,False,8.531344074066075e-07,0.1812252062325326
2.8000000000000003,0.09,False,1442,random,False,7.550400839748841e-07,0.5570854407366505
1.9000000000000001,0.49,True,4799,cyclic,False,6.211003324751682e-07,0.1812252062325326
6.4,0.9400000000000001,False,1170,cyclic,True,3.728770378666248e-07,0.6321770447096923
7.7,0.74,False,1732,random,True,6.737004033582256e-08,0.6321770447096923
7.800000000000001,0.44,True,1178,cyclic,False,5.257000371546343e-07,0.1812252062325326
0.5,0.8300000000000001,True,1165,random,True,1.7618610252478603e-07,0.1812252062325326
0.5,0.36,False,3446,random,False,4.626176477916069e-07,0.3934616413447504
2.5,0.58,True,4123,cyclic,False,7.287899007834641e-07,0.1812252062325326
7.800000000000001,0.75,False,2056,cyclic,False,2.2331827992594706e-07,0.6321770447096923
9.700000000000001,0.9400000000000001,False,4133,cyclic,False,4.790737015356522e-07,0.6321770447096923
4.0,0.6900000000000001,True,4057,cyclic,True,9.40649366829142e-07,0.1812252062325326
6.800000000000001,0.77,False,4547,cyclic,False,6.622385766382375e-07,0.6321770447096923
4.4,0.78,False,777,random,True,4.81014857881712e-07,0.6321770447096923
5.800000000000001,0.04,False,2143,random,False,9.29329774172503e-07,0.57811083363408
7.300000000000001,0.9400000000000001,True,4891,cyclic,True,9.055731849559455e-07,0.1812252062325326
1.0,0.76,False,3437,random,False,8.092702318558841e-07,0.6321770447096923
4.3,0.65,True,3914,cyclic,False,6.083878277963325e-07,0.1812252062325326
5.7,0.54,True,600,cyclic,True,2.062598722837844e-07,0.1812252062325326
2.3000000000000003,0.81,True,1467,cyclic,True,6.889567428165935e-08,0.1812252062325326
1.8,0.19,False,4836,random,False,6.496170025188092e-07,0.6017842158157182
8.4,0.02,True,1724,random,True,6.230599887050746e-07,0.1812252062325326
7.300000000000001,0.75,False,3768,random,False,2.2435748714654498e-07,0.6321770447096923
1.1,0.91,True,2817,cyclic,True,5.773507835362378e-07,0.1812252062325326
3.7,0.68,False,4733,random,False,7.62434593466661e-07,0.6321770447096923
2.3000000000000003,0.17,False,3105,cyclic,True,7.854076667715132e-07,0.6268888935465987
7.800000000000001,0.17,True,4416,cyclic,True,8.793901959001831e-07,0.1812252062325326
5.0,0.89,False,914,random,True,4.5266924462434047e-07,0.6321770447096923
1.4000000000000001,0.7000000000000001,False,2674,cyclic,True,7.19108452514098e-07,0.6321770447096923
9.5,0.84,True,2208,random,False,3.213772805020543e-07,0.1812252062325326
5.9,0.87,False,4106,random,True,3.245223055906828e-07,0.6321770447096923
4.1000000000000005,0.96,True,1004,cyclic,False,3.949824961406888e-07,0.1812252062325326
1.9000000000000001,0.5,True,2963,random,False,2.9762752547186427e-08,0.1812252062325326
2.2,0.39,True,4540,cyclic,True,7.049264930878478e-07,0.1812252062325326
3.6,0.87,True,3081,random,True,9.153098426221377e-08,0.1812252062325326
4.2,0.49,False,4012,random,True,7.144216638861504e-07,0.6321770447096923
5.1000000000000005,0.73,True,4239,random,False,4.584313188599861e-07,0.1812252062325326
8.9,0.4,True,3362,random,False,4.6349805760130893e-07,0.1812252062325326
0.6000000000000001,0.39,False,3243,cyclic,False,4.67437836620492e-07,0.47632956101281193
7.6000000000000005,0.92,True,619,cyclic,False,2.0290347034555232e-07,0.1812252062325326
4.4,0.85,False,3039,random,False,1.9854388882677488e-07,0.6321770447096923
5.300000000000001,0.49,True,4592,cyclic,True,8.233315645299511e-07,0.1812252062325326
9.4,0.34,True,767,cyclic,True,5.408858302971704e-07,0.1812252062325326
3.3000000000000003,0.78,True,1962,random,False,8.549427544254327e-07,0.1812252062325326
8.8,0.63,False,1083,cyclic,False,2.584813330321255e-07,0.6321770447096923
0.8,0.38,True,4699,random,False,6.969364904353564e-07,0.1812252062325326
7.1000000000000005,0.72,False,1947,cyclic,False,3.8743781583326125e-07,0.6321770447096923
9.4,0.76,True,1359,cyclic,True,4.3014316893241807e-07,0.1812252062325326
9.700000000000001,0.3,True,3473,cyclic,False,5.388196377866163e-07,0.1812252062325326
4.800000000000001,0.78,True,1410,cyclic,False,6.198357310381387e-07,0.1812252062325326
1.2000000000000002,0.49,True,3358,cyclic,False,5.192385968329262e-07,0.1812252062325326
4.7,0.91,False,4450,cyclic,False,3.2204671620119907e-07,0.6321770447096923
