Alpha,L1_ratio,fit_intercept,Max_iter,selection,warm_start,Tol,Error-
8.3,0.81,True,2047,cyclic,False,5.130145602200569e-07,0.22533726809928387
7.2,0.43,False,3451,random,True,7.417467197228544e-07,0.4782322747279697
6.6000000000000005,0.41000000000000003,True,2448,cyclic,True,7.432095027644004e-07,0.22533726809928387
3.3000000000000003,0.93,False,2735,cyclic,True,9.319269796101667e-07,0.4782322747279697
0.6000000000000001,0.75,True,1528,random,True,3.44007859663291e-07,0.22533726809928387
8.8,0.31,False,720,random,False,8.529671592053052e-07,0.4782322747279697
8.8,0.68,False,3510,cyclic,False,2.8673119231393864e-07,0.4782322747279697
4.4,0.38,True,3107,random,False,9.340158198156107e-07,0.22533726809928387
7.2,0.24,False,562,random,False,2.9027377500751223e-07,0.4782322747279697
8.200000000000001,0.55,False,1864,cyclic,True,2.381758939772685e-08,0.4782322747279697
1.3,0.02,False,3369,cyclic,False,9.417589469165266e-07,0.2610685962013701
1.2000000000000002,0.49,True,4888,random,True,6.120305146036943e-07,0.22533726809928387
7.800000000000001,0.05,False,4302,cyclic,True,2.2294588937500127e-07,0.4782322747279697
2.2,0.12,True,2359,cyclic,True,7.308486021529664e-07,0.22533726809928387
6.6000000000000005,0.24,False,2914,random,True,8.918931990800584e-07,0.4782322747279697
9.5,0.24,True,537,cyclic,False,1.342086214418713e-07,0.22533726809928387
8.1,0.46,False,896,cyclic,False,4.935876270120607e-07,0.4782322747279697
2.2,0.5,True,3048,cyclic,True,2.2359574511512654e-07,0.22533726809928387
6.1000000000000005,0.78,True,3237,cyclic,True,1.4627370301999256e-07,0.22533726809928387
5.7,0.6,True,1090,random,False,7.80495073351877e-07,0.22533726809928387
0.2,0.27,True,1703,cyclic,True,5.621412095585488e-07,0.22533726809928387
2.5,0.53,True,4654,random,True,9.466380764865892e-07,0.22533726809928387
0.6000000000000001,0.98,False,741,random,False,2.2075933152478872e-07,0.4782322747279697
7.800000000000001,0.21,False,3924,random,True,8.945282660530234e-07,0.4782322747279697
9.200000000000001,0.4,True,2452,random,True,9.244798315360227e-07,0.22533726809928387
7.2,0.3,True,3412,cyclic,False,5.583438346177785e-07,0.22533726809928387
9.5,0.32,False,2517,random,False,4.7536062797882083e-07,0.4782322747279697
9.700000000000001,0.58,False,4101,random,False,9.112933491879389e-07,0.4782322747279697
9.600000000000001,0.03,False,1588,random,True,3.825239901273344e-07,0.47701792293996564
0.2,0.58,True,2523,random,False,7.649980479043221e-07,0.22533726809928387
1.2000000000000002,0.47000000000000003,True,2972,random,False,2.7258706952329213e-07,0.22533726809928387
3.3000000000000003,1.0,True,2346,random,False,6.58672355522924e-07,0.22533726809928387
4.5,0.39,False,1655,random,False,5.664599854026699e-07,0.4782322747279697
1.0,0.6900000000000001,True,1726,random,False,8.162671851912338e-07,0.22533726809928387
6.2,0.0,True,4283,random,True,7.556636073677747e-07,0.22383977858180146
4.6000000000000005,0.25,True,2062,cyclic,True,4.0327520809945917e-07,0.22533726809928387
1.5,0.2,False,2475,cyclic,False,2.256061107030924e-07,0.47604464004945957
8.0,0.5700000000000001,False,4254,cyclic,False,9.439398372308152e-07,0.4782322747279697
1.9000000000000001,0.6,False,4936,random,True,1.4662468493829755e-08,0.4782322747279697
7.9,0.97,True,3924,random,False,3.4098729566985363e-07,0.22533726809928387
5.1000000000000005,0.99,False,1978,cyclic,True,7.602102900092785e-07,0.4782322747279697
3.3000000000000003,0.6900000000000001,False,1934,random,False,2.0216601267548887e-07,0.4782322747279697
9.600000000000001,0.67,True,3293,random,True,1.7723942408306024e-08,0.22533726809928387
3.4000000000000004,0.63,False,2467,random,False,1.0699640829559768e-07,0.4782322747279697
8.0,0.04,False,1012,random,False,4.283165632573934e-07,0.4782322747279697
0.7000000000000001,0.23,True,4152,cyclic,True,6.828084546238335e-07,0.22533726809928387
6.9,1.0,True,4132,random,True,9.566425558317116e-07,0.22533726809928387
5.7,0.38,True,3579,cyclic,False,8.024009058286333e-07,0.22533726809928387
3.7,0.5,False,926,random,True,1.239138235907805e-07,0.4782322747279697
4.4,0.35000000000000003,True,4840,random,False,4.192982901898209e-07,0.22533726809928387
3.7,0.53,False,1861,cyclic,False,1.3990943641195707e-07,0.4782322747279697
10.0,0.9500000000000001,True,3662,random,True,9.98983076304605e-07,0.22533726809928387
4.3,0.61,False,2440,random,True,3.8440595058634586e-07,0.4782322747279697
6.4,0.7000000000000001,True,4007,random,True,4.997529886759905e-07,0.22533726809928387
1.5,1.0,True,2109,random,True,9.055096605479682e-07,0.22533726809928387
6.800000000000001,0.99,False,1562,cyclic,False,7.447417099545245e-07,0.4782322747279697
2.1,0.41000000000000003,False,2605,cyclic,False,3.48895766791967e-07,0.4782322747279697
4.4,0.61,True,2185,cyclic,True,6.208011070944894e-07,0.22533726809928387
1.5,0.79,True,3647,cyclic,True,7.156356554357135e-07,0.22533726809928387
8.4,0.68,True,4796,random,False,4.3460084786308813e-07,0.22533726809928387
1.2000000000000002,0.08,True,629,random,False,5.182801445847009e-07,0.22533726809928387
8.8,0.78,False,3838,cyclic,True,6.813899476225957e-07,0.4782322747279697
10.0,0.99,True,707,cyclic,False,6.431442237201539e-07,0.22533726809928387
0.1,0.49,True,2421,cyclic,False,8.281950433779412e-07,0.22412052103149224
1.4000000000000001,0.59,True,3220,cyclic,True,1.2207059294293522e-07,0.22533726809928387
3.0,0.75,False,2298,cyclic,False,2.659683943423436e-07,0.4782322747279697
5.9,0.67,False,1020,random,False,6.893080935245558e-07,0.4782322747279697
1.7000000000000002,0.41000000000000003,True,4360,random,True,4.059137813395128e-07,0.22533726809928387
5.9,0.66,False,2044,cyclic,False,9.521118727852987e-07,0.4782322747279697
9.200000000000001,0.54,False,3905,random,True,8.178775503727822e-07,0.4782322747279697
8.1,0.81,False,3794,random,True,8.14679381058518e-07,0.4782322747279697
2.1,0.24,False,2949,random,False,4.876284007152454e-07,0.4782322747279697
5.9,0.47000000000000003,False,683,cyclic,False,6.345900342648353e-07,0.4782322747279697
5.0,0.47000000000000003,False,4188,cyclic,True,8.312490089362922e-07,0.4782322747279697
7.300000000000001,0.54,True,855,cyclic,False,1.902610544451007e-07,0.22533726809928387
3.1,0.8200000000000001,False,3995,cyclic,False,4.932869579703753e-07,0.4782322747279697
2.9000000000000004,0.8300000000000001,True,783,random,True,5.515795808650886e-07,0.22533726809928387
1.1,0.87,True,3553,cyclic,True,5.526212390492937e-07,0.22533726809928387
2.1,0.93,False,1836,cyclic,True,7.331432302358654e-07,0.4782322747279697
0.30000000000000004,0.03,False,4069,cyclic,True,4.75065706001771e-07,0.19743847965038705
4.6000000000000005,0.13,True,3596,cyclic,False,1.20766643875977e-07,0.22533726809928387
1.2000000000000002,0.3,False,4123,cyclic,True,1.9862081016452124e-07,0.4782322747279697
8.700000000000001,0.13,True,3435,cyclic,False,6.050401284948519e-07,0.22533726809928387
8.8,0.74,True,4244,cyclic,False,6.295915896606879e-07,0.22533726809928387
5.4,0.41000000000000003,True,568,cyclic,True,5.547728473809406e-07,0.22533726809928387
4.6000000000000005,0.92,False,4954,random,False,8.672129700442803e-07,0.4782322747279697
3.2,0.41000000000000003,True,1921,cyclic,False,7.797572180117624e-07,0.22533726809928387
4.4,0.56,False,2804,random,False,3.913174831696899e-07,0.4782322747279697
6.6000000000000005,0.64,True,754,random,True,8.020348860606743e-07,0.22533726809928387
4.800000000000001,0.81,True,660,cyclic,True,1.0770858322013268e-07,0.22533726809928387
5.800000000000001,0.17,True,1503,random,True,6.292567224487396e-07,0.22533726809928387
1.1,0.43,False,2666,cyclic,False,7.310061801310878e-08,0.4782322747279697
6.9,0.09,False,4004,cyclic,False,8.936155048949649e-07,0.4782322747279697
4.4,0.24,True,3054,random,True,7.568914346669969e-07,0.22533726809928387
8.9,0.9500000000000001,True,2907,random,True,1.9280577255396497e-08,0.22533726809928387
1.0,0.8,True,4870,cyclic,True,8.87739971089862e-07,0.22533726809928387
0.30000000000000004,0.45,False,2285,cyclic,True,8.392498973339834e-07,0.2969677432494043
1.5,0.2,False,2216,random,True,2.3251561644091008e-07,0.4760451388089781
3.4000000000000004,0.65,True,3882,random,False,1.9894471978500933e-07,0.22533726809928387
3.1,0.72,False,3421,cyclic,False,7.406270487294008e-07,0.4782322747279697
5.2,0.8300000000000001,False,4616,random,False,3.543261058417792e-08,0.4782322747279697
7.0,0.23,False,1287,cyclic,True,6.914109313677447e-07,0.4782322747279697
2.9000000000000004,0.54,True,2962,random,False,3.093994591065663e-08,0.22533726809928387
8.4,0.03,False,2960,random,True,4.806031279613316e-07,0.4714945129786469
1.1,0.04,True,2592,cyclic,True,5.259960361342474e-07,0.2249763042396685
2.0,0.39,False,3489,cyclic,False,6.809291446995123e-07,0.4782322747279697
1.9000000000000001,0.9,False,3814,random,True,6.944774333063527e-07,0.4782322747279697
6.4,0.85,True,4026,random,True,9.92185993101918e-07,0.22533726809928387
7.4,0.73,False,3062,cyclic,True,8.009768104152907e-08,0.4782322747279697
2.9000000000000004,0.33,False,4576,random,True,9.23915086569109e-07,0.4782322747279697
2.1,0.26,False,2610,cyclic,False,4.945911095395359e-07,0.4782322747279697
4.800000000000001,0.73,False,2574,random,True,8.719304665993834e-07,0.4782322747279697
5.2,0.46,False,2035,random,True,3.3378664714923094e-07,0.4782322747279697
6.9,0.28,False,2846,random,False,6.8020844148817e-08,0.4782322747279697
8.6,0.5,False,3942,cyclic,True,8.179102256381095e-07,0.4782322747279697
3.1,0.8200000000000001,True,1894,random,True,9.746161223896853e-07,0.22533726809928387
8.9,0.86,True,2028,random,True,7.545032640421943e-07,0.22533726809928387
