Alpha,L1_ratio,fit_intercept,Max_iter,selection,warm_start,Tol,Error-
8.4,0.12,False,4837,cyclic,False,4.803800974912965e-07,0.4782322747279697
2.1,0.75,True,1822,cyclic,False,1.9693432776140184e-07,0.22533726809928387
0.6000000000000001,0.33,True,3515,random,False,5.933548878118921e-07,0.22533726809928387
6.1000000000000005,1.0,True,4148,cyclic,False,6.417457535005574e-07,0.22533726809928387
4.4,0.46,False,1261,cyclic,True,9.934758329997933e-07,0.4782322747279697
5.7,0.06,False,1705,random,False,2.1156589908839208e-07,0.4782322747279697
9.9,0.71,True,612,cyclic,False,5.272725065154078e-07,0.22533726809928387
8.5,0.51,False,1427,random,False,3.089232271908023e-08,0.4782322747279697
8.3,0.48,False,4932,random,True,2.9300531857185234e-07,0.4782322747279697
1.3,0.34,True,4705,random,True,2.688739602007781e-07,0.22533726809928387
6.1000000000000005,0.04,False,894,random,False,7.025700721746873e-07,0.46677428908874413
7.9,0.56,False,1674,random,False,1.2481232480277829e-07,0.4782322747279697
7.1000000000000005,0.06,False,1557,random,True,1.7722820957219513e-07,0.4782322747279697
6.2,0.8200000000000001,False,2684,random,False,1.5264222336422863e-07,0.4782322747279697
2.6,0.91,True,4765,random,True,7.491041350309186e-08,0.22533726809928387
2.9000000000000004,0.51,False,1957,cyclic,False,6.029188312041201e-07,0.4782322747279697
8.0,0.28,False,2725,cyclic,True,3.537675967135349e-07,0.4782322747279697
2.0,0.8300000000000001,False,1582,cyclic,True,4.6816346342054693e-07,0.4782322747279697
2.9000000000000004,0.72,False,2987,random,False,8.313234891677192e-07,0.4782322747279697
8.9,0.93,False,911,random,False,7.099887069556404e-07,0.4782322747279697
7.5,0.16,False,4735,random,False,6.175927928944661e-07,0.4782322747279697
6.2,0.65,True,2968,random,True,7.75967556180453e-07,0.22533726809928387
7.6000000000000005,0.43,False,1466,random,True,9.077587725338134e-08,0.4782322747279697
7.7,0.6900000000000001,True,2841,random,False,1.167739617088449e-07,0.22533726809928387
2.4000000000000004,0.87,False,3850,random,False,5.01118250480957e-07,0.4782322747279697
9.4,0.41000000000000003,False,3246,random,False,6.361920001652495e-07,0.4782322747279697
5.2,0.34,False,4425,random,False,8.91501458633349e-07,0.4782322747279697
4.5,0.92,True,599,cyclic,True,3.960888886335307e-08,0.22533726809928387
8.3,0.5700000000000001,True,2648,cyclic,True,4.939921579421046e-09,0.22533726809928387
9.700000000000001,0.6,True,2197,random,False,9.609862314452498e-07,0.22533726809928387
2.2,1.0,True,4500,random,True,8.740852169617845e-07,0.22533726809928387
6.6000000000000005,0.55,True,4929,cyclic,True,2.2314403685069488e-07,0.22533726809928387
9.200000000000001,0.9500000000000001,False,4866,random,True,1.659762927848703e-08,0.4782322747279697
7.2,0.54,False,4293,cyclic,False,8.65759399625005e-07,0.4782322747279697
3.9000000000000004,0.46,False,1679,random,True,8.932071395769164e-08,0.4782322747279697
3.6,0.16,True,4173,cyclic,True,2.9039776786422343e-07,0.22533726809928387
7.5,0.34,False,1582,random,False,5.73247956933525e-07,0.4782322747279697
4.6000000000000005,0.5700000000000001,False,1540,cyclic,True,6.619090850277078e-08,0.4782322747279697
3.9000000000000004,0.09,False,1041,random,False,8.348941691407369e-08,0.4782322747279697
3.1,0.04,False,3625,random,True,6.130446962134699e-07,0.38409423596230435
4.0,0.08,False,2588,random,True,3.575321461801445e-08,0.4782322747279697
2.2,0.04,True,627,cyclic,False,7.692572123231272e-07,0.22533726809928387
5.1000000000000005,0.4,False,3062,cyclic,True,8.845630118589922e-07,0.4782322747279697
5.7,0.22,False,3031,cyclic,True,7.388014526097758e-07,0.4782322747279697
2.9000000000000004,0.88,True,892,random,True,3.936403408873363e-07,0.22533726809928387
1.5,0.19,False,3498,random,False,8.546394432188479e-07,0.47097645127554366
8.3,0.8200000000000001,True,2531,cyclic,False,4.7192854738783276e-07,0.22533726809928387
1.2000000000000002,0.58,False,3559,cyclic,False,6.762917883497918e-07,0.4782322747279697
0.2,0.9,False,2229,cyclic,True,3.039613214648981e-07,0.33809137106868326
5.5,0.46,False,2907,random,True,3.182157376021052e-07,0.4782322747279697
8.9,0.86,False,3515,cyclic,False,8.993942274449188e-07,0.4782322747279697
7.9,0.81,False,2262,cyclic,False,5.046277339958203e-07,0.4782322747279697
1.4000000000000001,0.3,False,3998,cyclic,True,6.660180904309106e-07,0.4782322747279697
8.1,0.11,False,3109,cyclic,False,1.4844426675493748e-07,0.4782322747279697
0.4,0.9,False,1944,random,True,5.091660700104277e-07,0.4782322747279697
1.0,0.42,True,1861,random,False,3.499764690631708e-07,0.22533726809928387
4.3,0.2,False,4479,cyclic,True,3.994737543699095e-07,0.4782322747279697
5.300000000000001,0.39,False,4183,random,False,8.124394687661658e-07,0.4782322747279697
