Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
16,1600,1e-07,False,False,True,random,1803.347935573148
61,7100,9.999999999999999e-06,True,True,True,random,1553.0059425947913
91,2100,1e-08,False,False,False,cyclic,1804.1892828234968
36,7100,1e-06,True,False,False,random,1225.990331609191
91,9600,0.01,False,False,False,random,1806.8353595176277
11,4100,9.999999999999999e-06,True,True,False,random,1549.7367104976818
96,1100,1e-07,True,False,True,random,1231.6923781048908
11,5100,9.999999999999999e-05,False,True,False,cyclic,1962.9659961806062
96,5100,0.01,False,True,False,cyclic,1963.7144601098557
71,4600,0.001,False,True,False,random,1963.1120986916933
66,8100,1e-07,True,True,False,cyclic,1553.3400292352094
46,4600,9.999999999999999e-06,True,True,True,random,1552.0036690089648
96,100,9.999999999999999e-06,True,True,False,random,1555.5065029377738
91,4100,1e-08,False,False,False,random,1804.1892895875203
6,8100,9.999999999999999e-06,True,False,True,random,1223.3845698766506
81,3600,1e-08,False,False,True,random,1803.968887298771
56,4600,0.001,True,False,False,cyclic,1227.6521392814634
96,1600,0.1,False,False,False,random,2683.71142036841
71,3600,0.001,True,True,False,random,1553.682965612147
91,7600,1e-08,True,True,True,cyclic,1555.137706974212
71,1600,0.001,True,False,False,random,1226.6677962779033
41,7600,1e-06,False,True,False,random,1963.0240634708307
26,600,9.999999999999999e-05,False,True,False,random,1962.8998638183632
31,7100,9.999999999999999e-06,True,True,True,cyclic,1551.001398838791
26,600,1e-06,True,False,True,cyclic,1224.506826969583
86,7100,9.999999999999999e-06,False,True,False,cyclic,1963.747656222409
86,9100,0.001,False,False,True,random,1806.3678329416737
16,9100,1e-06,False,False,False,cyclic,1803.347880145665
96,7600,1e-07,False,True,False,random,1963.9822322679372
1,8100,9.999999999999999e-05,True,False,False,random,1223.383892473705
56,3100,0.01,True,True,False,cyclic,1552.6718491223162
71,4600,9.999999999999999e-06,True,False,False,random,1229.0440212477822
76,4100,1e-08,True,False,False,random,1229.5416985478575
31,600,0.001,False,False,False,random,1803.3323780416042
31,9600,0.001,True,True,True,cyclic,1551.0013988391606
36,3600,0.1,True,True,False,random,1551.3354888957913
46,100,9.999999999999999e-05,True,True,True,cyclic,1552.0036690086856
31,5100,0.1,True,False,True,cyclic,1225.1895641002545
11,8600,1e-07,False,False,True,cyclic,1803.372146407104
6,100,9.999999999999999e-05,False,False,False,random,1803.4065026479914
41,4100,0.1,False,False,False,random,1958.4002621714421
96,9100,0.01,True,False,True,random,1231.684125046431
26,3100,9.999999999999999e-05,True,True,False,random,1550.67800974189
16,8600,1e-06,False,False,True,cyclic,1803.347880145665
46,1600,0.01,True,False,True,cyclic,1226.784752454266
36,7100,1e-06,True,True,False,random,1551.3354888954225
41,6100,1e-08,False,False,False,random,1803.3975830137692
71,100,9.999999999999999e-05,False,True,False,random,1963.440469292415
36,4100,0.001,False,False,True,random,1803.279316253544
41,8600,0.001,False,True,True,cyclic,1962.9800812240394
56,7100,1e-08,False,False,True,random,1803.5473589376788
41,7100,1e-06,False,True,True,cyclic,1963.0239529107712
66,7600,0.1,True,False,True,random,1230.01586737586
96,6600,1e-08,False,True,False,cyclic,1963.9822831475735
76,3600,0.01,False,True,True,random,1962.7945263307085
86,7600,0.1,True,False,False,cyclic,1230.5835284819088
46,4100,1e-06,False,False,False,cyclic,1803.4410765182402
26,6100,0.001,True,False,False,cyclic,1224.5067128570404
41,4600,0.001,False,False,False,cyclic,1803.3936823476142
51,7600,0.01,False,False,True,random,1803.7302945171305
86,6100,0.001,False,False,False,random,1804.2230454923845
11,6600,1e-06,True,True,True,random,1549.7367137879248
31,7100,9.999999999999999e-06,True,True,False,random,1551.001398838791
61,3600,1e-06,True,False,False,cyclic,1228.1015036806407
31,7600,1e-08,False,False,False,random,1803.3392109607269
66,4100,1e-07,False,True,False,random,1963.3315526684512
21,8600,9.999999999999999e-05,True,True,False,random,1550.364243327319
56,1100,0.001,False,False,False,cyclic,1803.5423107972401
96,600,1e-08,True,True,True,cyclic,1555.5064994327556
26,8600,1e-06,False,True,True,random,1962.9435986071426
6,6600,1e-08,False,True,False,random,1963.0028249649813
1,100,9.999999999999999e-06,False,False,True,random,1803.4512146247575
56,2600,0.01,False,False,False,random,1803.0520030228167
76,6100,1e-06,True,False,True,cyclic,1229.5416984355822
66,6100,1e-08,False,True,False,random,1963.3314335187065
66,7600,9.999999999999999e-05,True,True,True,random,1553.3400292355768
61,7600,1e-07,True,False,True,cyclic,1228.1015036806407
56,4600,0.1,True,False,True,cyclic,1227.6521674797418
51,2600,1e-07,False,True,True,random,1963.1278298871816
1,7100,0.1,True,False,False,random,1224.5738499129864
11,8100,9.999999999999999e-06,False,True,True,random,1962.9654788946173
36,4600,1e-08,False,True,False,random,1962.9834747461953
1,3600,9.999999999999999e-06,True,True,True,cyclic,1549.109177668388
6,1600,0.01,False,True,True,random,1973.825083289893
16,100,9.999999999999999e-05,False,True,True,cyclic,1962.9465730065824
61,100,1e-06,False,True,False,random,1963.2579430530716
51,7600,0.1,False,True,False,cyclic,1990.7310340572783
66,5600,1e-08,True,True,False,cyclic,1553.3400292352094
21,7600,9.999999999999999e-06,False,True,False,random,1962.934846947487
26,7600,1e-07,False,False,False,cyclic,1803.331747133469
46,6100,1e-08,True,True,False,random,1552.0036690086847
21,8600,0.001,False,False,False,random,1803.3220768294395
16,3600,9.999999999999999e-05,False,True,False,random,1962.9158276889946
71,4600,0.1,False,False,False,random,2317.7826981686308
6,3600,9.999999999999999e-05,True,True,False,cyclic,1549.422944083033
1,100,0.01,True,False,True,cyclic,1223.3848262472154
71,6100,0.01,False,False,True,random,1803.6041307130536
51,7600,1e-08,False,True,False,cyclic,1963.1278374009994
76,5600,0.1,False,True,True,cyclic,1990.1205583227534
1,1600,1e-08,True,True,True,cyclic,1549.109177668388
46,9100,1e-08,True,True,True,random,1552.0036690086847
6,2600,0.001,True,True,True,cyclic,1549.4229440833797
56,5600,9.999999999999999e-05,False,True,False,random,1963.1096224530663
1,8600,0.001,False,True,True,cyclic,1963.000877406695
11,100,0.001,False,True,True,cyclic,1962.9298952135089
16,8600,9.999999999999999e-05,False,True,False,random,1962.9625428841073
81,9600,0.1,False,True,True,random,2118.371627571378
66,8600,9.999999999999999e-06,True,False,False,random,1228.56382303158
31,8600,0.001,False,False,True,cyclic,1803.3381935093385
71,9100,9.999999999999999e-06,False,True,True,random,1963.416378452059
6,2600,1e-06,True,True,True,random,1549.4229440830327
1,3100,1e-08,False,True,True,random,1963.0398370438577
6,4600,0.001,True,True,True,random,1549.422944083308
76,8100,0.1,False,True,True,cyclic,1990.1205583227534
66,9100,0.001,False,True,True,cyclic,1963.2856829374605
1,8100,1e-07,True,True,False,cyclic,1549.109177668388
96,5600,1e-07,True,False,True,cyclic,1231.6905423050075
96,5100,0.1,True,True,True,cyclic,1555.5064994331706
21,4100,9.999999999999999e-05,False,False,True,cyclic,1803.330181272339
96,8100,9.999999999999999e-06,False,False,False,cyclic,1804.3018836308083
31,9600,0.01,True,True,True,cyclic,1551.0013988391606
46,8600,1e-08,False,False,False,random,1803.4411311620195
6,100,0.01,True,False,True,random,1223.3393186814928
96,5600,0.1,True,False,True,random,1233.0485580491215
86,6100,0.01,False,False,False,cyclic,1804.0246769790597
96,6100,1e-06,False,True,False,cyclic,1963.9822358704264
16,7600,0.01,False,False,False,cyclic,1803.3715887861813
71,5100,1e-07,True,True,False,cyclic,1553.6829620335227
41,5600,0.1,True,False,True,random,1234.8970196237447
11,600,9.999999999999999e-05,True,True,True,cyclic,1549.7367104976818
21,100,0.001,True,False,True,cyclic,1223.9965316583755
91,4600,1e-08,False,False,True,random,1804.189280891411
86,4600,9.999999999999999e-06,False,False,True,cyclic,1804.0773469721153
46,9600,1e-08,True,False,True,cyclic,1226.7848385022337
41,8600,9.999999999999999e-05,True,True,True,random,1551.6695823743999
66,6100,0.1,True,True,True,cyclic,1553.3400292355768
51,7600,0.1,True,False,False,cyclic,1227.2143521116286
31,9600,1e-07,False,True,True,random,1962.9558809032228
41,7600,1e-08,True,False,True,cyclic,1226.3776125425175
96,1100,1e-08,False,True,True,random,1963.9822862719552
1,2600,1e-06,True,True,True,random,1549.109177668388
21,3100,0.001,False,True,True,random,1962.8024672356453
51,5100,1e-06,False,True,True,random,1963.127699479114
61,600,1e-06,True,False,True,cyclic,1228.1015036806407
