Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
71,7100,0.001,False,True,True,random,0.611397358559784
91,8100,1e-07,True,True,True,random,0.5940737228975435
66,5100,0.01,True,True,True,cyclic,0.5935649107697322
21,4600,0.1,True,False,True,cyclic,0.2871212664985479
36,1100,0.1,False,False,False,cyclic,0.459923901422457
31,2600,0.1,True,False,False,random,0.2877714430444237
36,6600,1e-08,False,False,True,random,0.4591662830745482
26,600,1e-08,False,True,False,cyclic,0.6140216280755808
11,2100,9.999999999999999e-05,False,True,False,cyclic,0.6157760750492591
56,6100,1e-07,True,True,True,random,0.59336423729145
81,2600,1e-08,False,False,False,random,0.4576757412571235
76,6600,1e-08,True,True,False,cyclic,0.5937670951538716
26,9100,1e-07,False,True,True,cyclic,0.6140216255813482
71,6100,0.1,False,True,True,cyclic,0.6095871214081547
26,5100,1e-07,False,True,True,cyclic,0.6140216255813482
26,4100,1e-06,True,True,True,random,0.5927627687084637
26,3600,1e-08,True,True,False,random,0.5927627687083209
56,100,1e-07,False,True,False,cyclic,0.6120185184100918
31,100,1e-06,True,False,False,cyclic,0.28782050655139096
21,2100,1e-07,True,True,True,cyclic,0.5926634800658215
66,9600,0.1,False,False,False,random,0.7337724144190685
31,5600,1e-07,False,True,True,cyclic,0.6135376324853297
76,7600,1e-08,False,False,True,random,0.4576459989399454
61,3600,0.1,False,False,False,cyclic,0.4572693165299771
56,2100,0.01,False,False,False,random,0.4807485133892597
81,5600,1e-07,True,True,True,cyclic,0.5938689874273241
56,2100,1e-08,False,False,True,random,0.45806879905050235
91,9600,1e-07,False,True,True,random,0.6117097030570233
81,1600,9.999999999999999e-06,True,True,True,random,0.59386898742747
61,600,1e-08,False,True,False,cyclic,0.6118358347050816
56,9600,0.01,True,False,False,cyclic,0.28820625921731746
66,9600,9.999999999999999e-06,False,True,True,random,0.6116698442239319
36,9100,0.01,True,True,True,random,0.5929628903347601
66,2100,0.01,False,False,False,random,0.4851425910548507
86,9100,1e-06,False,False,True,cyclic,0.4577252802177233
36,3600,0.01,True,False,True,cyclic,0.28923614670270686
66,1100,0.1,False,False,False,cyclic,0.456885456104052
