N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
777,,67.0,11,8,False,306.1982897980825
247,sqrt,40.0,7,20,True,462.9521925881383
607,,53.0,3,16,False,255.0671601397394
276,log2,121.0,3,15,False,372.46368318637656
316,,229.0,15,19,False,317.3247153263481
335,,3.0,31,17,False,552.1729682299233
232,log2,219.0,5,7,False,376.65483753782576
112,log2,25.0,49,13,False,960.6842145892988
302,,248.0,17,5,False,324.1150845587304
440,log2,1.0,44,6,True,1683.881892332816
278,,156.0,15,7,False,317.3247153263476
203,,240.0,2,14,True,243.95347635825976
769,sqrt,105.0,39,5,False,774.0419353470835
380,log2,173.0,49,3,True,1045.511723433583
27,,68.0,48,16,True,574.3944502593699
98,log2,294.0,31,11,True,837.6242509629485
26,,216.0,14,3,False,322.5571941485412
519,,122.0,28,19,False,341.3504056716901
85,sqrt,279.0,14,4,True,632.3283269050501
405,,42.0,48,18,False,498.46747052760577
711,,203.0,20,8,False,328.43441348085975
632,log2,88.0,19,16,True,659.1880192880426
173,sqrt,228.0,28,2,True,803.5849382656693
149,,113.0,26,8,False,344.03082464947164
256,,134.0,36,10,False,373.3235823728643
643,,217.0,29,13,True,433.09914541905255
120,,294.0,28,9,True,421.0545115549761
483,log2,210.0,47,19,False,890.0596735630095
392,log2,169.0,44,7,False,843.9392259098536
285,sqrt,50.0,41,4,False,804.5390371688305
702,sqrt,157.0,11,4,False,466.474332398039
393,,155.0,13,9,False,317.9439190165602
771,log2,288.0,9,13,True,484.7229520085575
187,,109.0,42,17,False,488.19334161786935
36,log2,295.0,43,10,False,813.1461710985833
402,sqrt,124.0,18,13,True,654.9712104267118
615,sqrt,44.0,47,15,True,1018.1143375025954
252,sqrt,215.0,21,13,False,591.0867309347492
58,log2,132.0,49,11,False,923.0721248779696
36,,97.0,3,9,True,236.08233974521204
730,sqrt,31.0,22,9,True,706.1727322692863
299,log2,154.0,39,11,True,936.279298286682
99,sqrt,137.0,38,8,True,963.083822550784
206,log2,49.0,48,15,False,915.1410190776486
784,log2,229.0,38,14,True,920.3339143697478
580,sqrt,228.0,37,13,False,749.705019668566
260,log2,280.0,41,18,False,805.613138223757
210,log2,255.0,38,6,False,766.453173885729
60,,50.0,44,6,False,488.1933416178666
172,,118.0,22,11,False,329.3556407859217
81,,107.0,50,10,True,573.3399460573632
119,sqrt,142.0,15,2,True,618.2822224711886
607,sqrt,162.0,26,12,False,665.2158485847303
545,sqrt,165.0,33,15,True,855.8208910699809
91,sqrt,129.0,21,11,True,697.5491471638775
477,,177.0,19,17,False,331.84653434507936
151,log2,234.0,44,5,True,1007.2177142360032
274,log2,125.0,10,7,True,507.4270265025539
270,sqrt,126.0,36,2,False,732.7600889083944
578,log2,121.0,17,6,False,548.9634077432387
124,sqrt,37.0,1,3,True,309.54941390509225
752,sqrt,4.0,19,2,True,794.3974940235834
642,,14.0,31,13,False,346.294983775
167,log2,112.0,34,13,True,897.4076980285745
351,log2,171.0,19,2,True,682.0960870572746
146,,142.0,39,19,True,547.8300737472437
597,sqrt,86.0,12,18,False,478.4235687082172
207,,141.0,37,5,True,533.8250557189897
310,sqrt,103.0,23,10,False,628.9313124766645
572,,222.0,33,20,False,354.05787292749164
631,,118.0,5,9,False,252.870319164158
21,sqrt,155.0,43,6,False,876.2824838365539
625,sqrt,117.0,31,3,True,837.604936907582
503,log2,113.0,13,6,True,566.5835561068335
423,sqrt,100.0,10,6,True,506.3836495882897
620,,3.0,37,5,False,552.1729682299263
373,log2,66.0,47,13,True,1028.0791250931716
288,sqrt,281.0,20,4,False,545.8112242053154
623,sqrt,212.0,22,10,False,614.2188022794838
468,log2,276.0,46,18,True,1009.6097081166952
766,sqrt,192.0,41,18,False,810.4399213089032
300,sqrt,17.0,38,11,False,765.1620603480571
642,,28.0,14,10,False,322.5571941485405
240,sqrt,239.0,29,15,True,808.4343085523883
740,sqrt,69.0,48,3,False,891.0990293843793
391,sqrt,26.0,19,19,True,674.8991798497324
449,,264.0,2,2,True,216.92853720919248
532,sqrt,124.0,23,5,False,624.6971649737516
469,sqrt,46.0,35,2,True,880.4933901230681
418,log2,288.0,13,7,False,494.7520576216881
134,,179.0,41,11,False,488.1933416178674
99,log2,1.0,20,15,False,1737.660447209728
109,sqrt,211.0,36,5,True,938.933160276091
535,,237.0,7,7,False,280.2715491467459
485,,88.0,49,4,True,572.3433859476766
219,log2,192.0,48,11,False,917.67237176428
773,log2,49.0,27,7,True,784.555724337031
299,sqrt,275.0,12,7,True,539.2446206812986
89,sqrt,137.0,7,18,False,415.7726746194773
702,sqrt,104.0,12,9,True,536.660744614181
90,log2,227.0,22,6,True,704.7881670204514
424,log2,277.0,25,3,False,666.2131337207039
