N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
290,,37,26,3,True,378.37021882440064
654,,271,39,20,True,548.4402564943606
510,,168,29,7,False,333.5148059971065
321,sqrt,158,34,16,True,883.4051534803605
704,sqrt,34,6,14,True,422.8690785449768
9,,250,10,17,False,305.0162862574415
489,sqrt,7,3,4,True,402.81552586395975
481,sqrt,217,19,20,False,568.4003383501674
641,log2,201,30,5,False,715.8495410491847
532,log2,53,16,2,True,603.8205448656954
76,log2,156,26,7,False,687.3323632565799
561,log2,268,25,18,True,746.220638427644
389,,280,6,12,True,266.83610736852654
190,,100,37,13,False,375.4192398319874
561,log2,251,50,4,False,903.5005398668055
361,log2,102,35,20,False,753.1163903307935
22,,293,19,14,True,324.17250331852824
375,sqrt,121,24,15,True,739.5755777898878
116,log2,49,49,2,False,968.7222592568236
430,,150,47,12,False,500.5911780723925
566,log2,174,48,8,False,892.2526197169892
699,sqrt,66,1,8,False,323.0768565062494
197,log2,272,42,16,False,828.6941214251177
272,sqrt,88,25,5,True,730.4190345422229
680,,246,21,2,True,322.35325259630326
269,sqrt,163,16,5,False,524.3922786789811
193,,41,26,11,False,344.0308246494711
288,,215,2,5,True,216.48379817203315
365,log2,243,39,3,True,940.5177840662311
753,,35,32,13,False,352.31651605017015
702,log2,49,15,16,True,584.6267764566811
379,,117,35,13,True,511.8772701021412
359,sqrt,285,5,13,False,377.523815398754
355,,296,26,4,True,376.6011169616778
624,log2,230,28,5,False,685.9762266299765
597,sqrt,279,2,20,False,383.5478086328764
59,,243,29,17,False,333.51480599710874
700,,11,7,8,False,279.7625093685463
19,sqrt,273,43,13,False,854.6295943400181
270,log2,57,8,7,False,424.5401723549558
729,sqrt,25,13,7,False,495.9504534881446
193,,14,38,4,True,541.2500750071903
713,,49,20,16,True,320.1558410575472
539,sqrt,15,5,20,True,433.6426534954282
275,log2,125,23,6,False,628.0096576318307
632,,162,40,4,True,554.8177904275955
290,sqrt,93,2,16,True,378.2327460363838
188,sqrt,13,5,16,True,417.45968878056874
255,,117,42,7,False,488.19334161786963
359,,2,28,20,True,892.6957878650073
525,sqrt,79,50,12,True,1043.3402802222568
313,sqrt,205,41,18,True,937.7449166988882
775,log2,34,4,4,True,376.90831408172994
337,log2,76,33,2,False,745.8765209974906
34,,287,35,13,False,373.3235823728624
440,log2,70,34,6,False,756.7687207145996
752,sqrt,175,18,15,True,639.1958649670192
750,,152,26,7,True,377.18553984695916
528,log2,111,48,9,False,891.0349525958258
604,log2,146,22,15,True,702.9339951614544
678,,258,30,19,False,334.3615322279223
461,,11,29,15,False,333.5148059971062
352,,103,35,13,False,373.32358237286024
263,,220,20,19,True,320.24149612368734
