N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
729,log2,209,27,17,True,781.7820880764029
285,sqrt,45,8,8,True,467.75795541168134
500,log2,287,14,7,True,596.6215639758041
105,,211,46,5,False,496.2610857338692
723,sqrt,179,30,18,True,824.6871890082776
206,,139,49,2,True,571.1738630452791
119,,136,47,20,True,569.5481226399113
748,sqrt,188,11,17,True,524.5292618783809
396,log2,198,41,17,False,811.6655951463754
97,log2,143,18,5,False,552.203192373082
397,sqrt,153,30,12,True,823.0389141138444
314,sqrt,201,17,19,True,626.087570112098
306,sqrt,121,50,19,False,919.5740674318597
663,,159,28,9,True,416.4430461162729
702,log2,224,37,5,False,751.5670446352842
526,sqrt,9,19,15,True,663.3357753962621
680,sqrt,94,47,4,False,891.5237911946153
261,,173,44,18,True,565.0547926010705
634,,101,32,7,False,352.31651605016884
473,,214,21,16,True,321.9967701194782
568,sqrt,178,5,4,True,397.30361671000776
657,log2,29,3,15,True,390.50135034309295
262,log2,236,45,9,True,985.0392398352941
367,sqrt,173,23,19,True,731.8386843479872
273,,3,7,4,True,495.94453664270196
629,sqrt,44,38,19,True,915.3689307818099
253,log2,4,27,3,False,797.544823355139
150,sqrt,232,7,5,True,463.4999077593815
66,sqrt,291,15,16,True,630.4803846105042
622,log2,172,43,9,False,814.286505842243
627,sqrt,69,16,4,True,599.1503932477999
617,sqrt,283,45,19,True,996.0041843712636
498,sqrt,126,25,8,False,654.1130232450517
720,log2,168,25,20,True,753.2297497980011
566,,44,8,12,False,309.5241905169924
717,,238,6,20,True,273.83316270002763
537,,83,3,2,True,225.03317992906577
323,sqrt,197,40,9,False,786.6826872327679
771,sqrt,101,11,17,False,465.21745090787806
112,sqrt,93,10,14,True,521.550375994563
543,sqrt,197,32,3,False,731.579546386608
347,sqrt,18,8,8,True,467.56291759778486
16,,151,10,10,True,292.67763345283055
219,sqrt,47,18,10,False,558.1802608693467
443,log2,191,21,3,True,703.491659984977
354,sqrt,153,26,20,False,671.06609319056
256,log2,280,20,16,False,545.887862284088
584,sqrt,187,4,10,False,357.2658283713333
488,,30,47,15,False,500.5911780723924
285,,182,37,14,True,532.4816909804852
584,,108,14,17,False,322.55719414854104
68,,26,43,12,True,562.5210082647567
624,log2,238,14,10,True,586.7828795017941
31,log2,45,43,8,True,948.6830767510177
513,sqrt,222,24,20,True,726.883239078078
173,log2,160,8,11,True,482.64093623865296
294,log2,23,34,9,True,879.6524715765818
442,,112,39,9,True,547.342337979124
206,,178,35,10,False,373.3235823728647
365,sqrt,239,31,15,False,737.8217750803063
789,,162,41,20,False,488.19334161786264
97,sqrt,109,43,7,False,881.0051674569837
544,sqrt,67,33,9,False,740.4148508267311
487,sqrt,136,11,18,False,466.5840116204771
298,,192,15,13,False,317.32471532634764
509,log2,139,36,3,False,740.7952850475351
685,,24,13,7,True,304.51072316729653
78,,82,35,17,False,373.32358237286235
536,log2,53,34,12,False,747.700667527406
453,,46,49,18,True,572.1910288049678
463,sqrt,218,30,8,False,718.5649661156766
407,sqrt,195,23,12,False,634.168715260579
171,,174,39,7,True,547.595389039949
605,sqrt,33,30,12,True,819.1965364442124
392,sqrt,48,28,2,False,700.3064191355578
701,sqrt,283,37,12,True,906.5870892843066
505,,152,4,15,False,255.29558511103903
474,sqrt,270,18,18,False,555.2078128301835
443,,151,38,20,True,541.6678859005139
443,log2,262,43,14,True,975.2109124446636
686,sqrt,144,35,10,False,754.6559138814883
586,sqrt,121,2,8,False,336.77062627993325
275,sqrt,181,22,10,False,609.287014358039
664,log2,167,29,17,False,700.9791285387241
768,sqrt,12,46,13,False,861.7722192441043
390,log2,188,44,12,True,988.037701122209
489,,202,10,19,False,305.0162862574404
728,,276,39,12,False,382.58239351730174
111,sqrt,118,14,16,False,500.38496974748716
546,,204,14,3,True,307.83625593944225
184,,129,18,16,False,325.96078731718234
470,,11,38,19,False,382.5823935173063
565,,169,48,18,False,498.46747052760406
225,,281,8,10,True,280.3411802378185
448,sqrt,143,46,8,False,865.2641620773713
26,,118,44,5,True,564.5252395035884
35,sqrt,204,30,2,True,828.8601522952351
736,,196,28,14,True,416.8043942883743
740,sqrt,230,31,5,True,837.9579216090818
24,,271,4,15,True,253.5363557455201
370,,222,17,13,False,324.1150845587298
113,,293,18,2,False,325.96078731718325
729,,79,18,3,False,325.9607873171817
515,,6,6,11,False,353.3524831201265
304,log2,30,31,8,False,728.6606783483405
561,log2,138,20,13,False,560.6937327459549
116,log2,77,47,13,False,960.3749219796953
88,,167,33,16,True,500.94424505791034
372,sqrt,60,39,3,True,939.9548432800889
369,sqrt,21,28,7,True,799.2512794546296
625,sqrt,96,15,3,False,511.00962187958737
415,log2,209,40,13,False,784.9563237404234
487,log2,187,13,10,True,568.4854021121862
