Alpha,Max_iter,Tolerance,fit_intercept,positive,warm_start,selection,Error-
61,9100,0.1,True,True,True,random,4971.095567212043
91,9600,0.01,True,False,False,cyclic,4864.9940210460245
51,8600,1e-06,False,True,True,cyclic,4748.42095460441
46,5600,0.1,False,False,False,random,4771.84603966678
76,9600,1e-07,True,False,False,cyclic,4870.255357312601
36,5600,9.999999999999999e-06,True,False,True,random,4884.305542070506
36,4600,0.1,False,True,False,random,4733.498170751336
26,5100,1e-06,False,False,False,cyclic,4773.769307572581
16,600,9.999999999999999e-05,True,True,False,random,4986.957009023523
46,3600,1e-06,False,True,True,random,4749.193642932531
36,5600,1e-07,True,True,True,cyclic,4979.809011118392
11,7100,9.999999999999999e-06,True,False,False,random,4893.107913667995
81,1600,1e-07,True,True,True,random,4963.960941070632
46,4100,0.1,True,False,False,random,4880.620465575993
91,8100,0.001,False,True,False,cyclic,4742.278850574468
61,6100,0.001,False,True,False,cyclic,4746.917900726751
36,7600,1e-06,False,True,False,cyclic,4750.749212331347
76,2100,0.001,False,True,False,random,4748.69508298402
36,6600,1e-06,True,True,False,random,4979.809009399683
81,8100,0.01,False,False,True,random,4763.281161968261
26,8100,9.999999999999999e-06,True,False,False,cyclic,4887.826480753591
56,9100,1e-06,False,False,False,random,4768.241998306916
71,8600,1e-06,False,True,True,cyclic,4745.3281672973335
71,1600,9.999999999999999e-06,False,True,True,random,4745.333343346052
81,3100,0.1,False,False,False,random,4763.355999321936
96,3100,1e-07,False,False,True,random,4761.080222587691
31,9100,0.01,False,False,True,random,4772.730896683028
31,4600,1e-07,True,False,False,cyclic,4886.06599529236
76,6600,9.999999999999999e-05,True,True,False,random,4965.709745787839
1,6600,1e-07,True,False,True,random,4896.637168099626
86,4100,0.001,False,True,False,random,4743.543402710389
41,9600,0.01,True,False,True,random,4882.613615374623
16,9600,1e-08,True,False,True,cyclic,4891.347450388551
26,100,1e-08,False,False,True,cyclic,4773.7692902476665
71,9600,1e-08,False,False,False,cyclic,4765.526361127879
81,7100,0.01,True,False,True,random,4868.519558735799
71,9100,0.1,True,True,False,cyclic,4967.466470390075
51,8100,0.001,True,True,False,cyclic,4974.496255859495
81,1600,0.1,True,False,False,cyclic,4868.501712310269
76,9100,1e-06,False,False,False,cyclic,4764.628434787477
66,9100,1e-08,True,True,False,random,4969.216627870721
71,7600,9.999999999999999e-06,True,False,False,cyclic,4872.009202919002
76,6600,0.1,False,True,False,cyclic,4746.837193876514
46,3100,0.1,True,True,True,cyclic,4976.26938806125
6,8600,0.001,True,True,True,random,4990.760414817927
61,3100,9.999999999999999e-06,True,True,False,cyclic,4970.976503109636
56,3100,0.01,True,True,True,random,4972.751439173986
6,1600,1e-06,False,False,False,cyclic,4777.568533946671
31,100,0.01,False,False,True,random,4772.737332191877
76,5100,1e-08,False,False,False,cyclic,4764.628420515113
86,6100,1e-07,False,False,False,random,4762.84234336993
16,8100,9.999999999999999e-06,True,False,True,cyclic,4891.347450820045
91,4600,0.001,True,False,True,random,4864.955580712465
26,2100,0.1,True,False,False,cyclic,4887.826682617482
76,8600,9.999999999999999e-05,True,False,False,random,4870.261216166083
61,3100,9.999999999999999e-05,False,False,True,cyclic,4767.353325343248
76,4600,1e-07,False,False,False,random,4764.628447683219
26,8600,0.001,False,True,True,cyclic,4752.350953817446
61,600,0.01,True,False,False,random,4875.5894994672235
61,8100,0.1,False,False,False,cyclic,4767.395722919158
71,600,1e-08,False,False,False,random,4765.526344766252
91,9100,0.001,False,True,True,cyclic,4742.278850574468
26,7600,9.999999999999999e-06,True,True,True,cyclic,4983.373875148395
86,100,1e-08,True,False,True,cyclic,4866.74766694877
46,4100,1e-06,True,True,True,cyclic,4976.261175783862
41,6100,9.999999999999999e-05,True,True,True,random,4978.034798826568
1,9100,0.001,False,True,False,cyclic,4756.227556112422
16,8100,0.1,False,True,False,random,4752.519254587615
31,7100,9.999999999999999e-06,False,True,True,random,4751.526383711641
66,3100,0.001,False,False,False,cyclic,4766.520606104458
11,2600,0.01,True,False,True,random,4893.107711958567
31,3100,0.001,True,False,True,random,4886.071422211116
91,3600,0.01,False,False,False,random,4761.86123674514
66,100,1e-08,True,False,False,cyclic,4873.763047676432
21,5100,9.999999999999999e-05,False,True,False,cyclic,4753.110696221079
76,2100,9.999999999999999e-05,False,False,False,random,4764.625403944966
11,8600,9.999999999999999e-05,False,False,False,cyclic,4776.610616504879
6,9600,1e-06,False,True,False,random,4755.446189570585
21,8100,0.001,True,True,False,random,4985.164397469568
31,1600,9.999999999999999e-06,False,True,True,cyclic,4751.528266683015
66,4100,1e-06,False,True,False,cyclic,4746.101364124107
56,100,0.1,True,True,False,random,4972.654418086511
41,2100,0.01,False,True,True,cyclic,4750.641717338626
11,5100,1e-07,True,True,True,cyclic,4988.751738197025
56,3100,0.1,False,True,True,cyclic,4749.969048599414
36,100,0.001,True,False,True,cyclic,4884.3057116525915
21,1600,1e-06,True,True,True,random,4985.162104967923
36,4100,1e-07,False,False,False,cyclic,4771.90759352291
36,5600,9.999999999999999e-05,False,True,True,cyclic,4750.774357462656
91,5100,0.1,True,False,True,cyclic,4864.9940210460245
